,WSB1 (26118)
ACH-000366,-0.12442344729499999
ACH-000368,0.0796286060185
ACH-000374,-0.22499653785999998
ACH-000375,0.0715252045242
ACH-000376,0.163441341317
ACH-000381,-0.27893464226799997
ACH-000383,-0.0982593070711
ACH-000387,-0.27104385646699997
ACH-000389,-0.10065552340299999
ACH-000390,-0.280751789245
ACH-000393,-0.050037639664
ACH-000395,0.13547230633500001
ACH-000397,0.105788142914
ACH-000401,-0.16955359429400002
ACH-000402,0.0779487775467
ACH-000403,-0.00184010355894
ACH-000404,0.0316258944023
ACH-000406,-0.368105815451
ACH-000407,-0.0442984068028
ACH-000408,-0.0986776071479
ACH-000410,-0.0444077772172
ACH-000411,-0.07139373370239999
ACH-000414,-0.32334275940900004
ACH-000415,-0.315190610071
ACH-000416,0.014532449366600001
ACH-000420,-0.0316335512432
ACH-000421,0.0150267087408
ACH-000424,-0.031249649317
ACH-000425,0.0222067454795
ACH-000426,-0.0961987430691
ACH-000427,-0.00674624531662
ACH-000433,0.253326218885
ACH-000436,-0.126941184751
ACH-000444,-0.25987562018599997
ACH-000445,-0.0260605711258
ACH-000448,-0.16804167960299998
ACH-000450,-0.128614418848
ACH-000452,-0.015484929233799998
ACH-000454,0.14791850765
ACH-000458,0.0293455015313
ACH-000459,0.012205391115899999
ACH-000460,-0.09322777458119999
ACH-000461,0.19625715385899997
ACH-000463,0.25356699238499997
ACH-000464,0.18568717891
ACH-000466,0.0189803386899
ACH-000467,-0.19973022530999998
ACH-000468,-0.224555548257
ACH-000469,-0.0654795390876
ACH-000470,-0.0604767106454
ACH-000471,-0.009591323121049999
ACH-000472,-0.033412742486400006
ACH-000473,-0.253133116115
ACH-000475,-0.0383114065906
ACH-000476,0.0861725534712
ACH-000477,0.0111450963283
ACH-000480,0.11673183390000001
ACH-000481,-0.10585213656199999
ACH-000483,-0.0988868292335
ACH-000484,0.147090398203
ACH-000485,0.00111707632826
ACH-000486,0.0615122574833
ACH-000487,-0.273908870659
ACH-000488,0.0656435829462
ACH-000490,0.015100067945
ACH-000491,-0.1905012336
ACH-000495,0.010891448804799999
ACH-000496,-0.219324692784
ACH-000499,-0.123474462151
ACH-000500,-0.287065023704
ACH-000502,-0.129444567525
ACH-000503,0.223464309844
ACH-000505,0.0650373691289
ACH-000507,0.021900440070500002
ACH-000510,0.0735407234287
ACH-000511,0.0239577573288
ACH-000512,0.0600628841554
ACH-000516,-0.0182418951113
ACH-000517,-0.12030524883199999
ACH-000518,-0.10805470352
ACH-000520,-0.0165588523876
ACH-000521,-0.490544734914
ACH-000522,0.0822061939531
ACH-000524,-0.15813767725800001
ACH-000527,-0.08456788182160001
ACH-000528,-0.18115448176600002
ACH-000537,-0.169967305017
ACH-000541,0.547043596024
ACH-000542,-0.0728376568794
ACH-000544,-0.130664319375
ACH-000545,0.026798342996299997
ACH-000547,-0.139105465514
ACH-000548,-0.232729789064
ACH-000549,-0.0173332632576
ACH-000550,0.027278431887400003
ACH-000552,0.171422858407
ACH-000556,0.036740060978
ACH-000557,-0.568005737744
ACH-000570,0.020969400138400002
ACH-000571,-0.0030843485623699997
ACH-000573,-0.160537946858
ACH-000576,0.0492634613379
ACH-000580,-0.07351409935610001
ACH-000584,-0.240945960922
ACH-000585,-0.165827112618
ACH-000588,-0.24753402754599999
ACH-000589,-0.162927889031
ACH-000591,0.0856426862426
ACH-000593,-0.0489891132966
ACH-000600,-0.0221531583637
ACH-000601,-0.08473861426410001
ACH-000604,-0.335358122593
ACH-000605,0.0184450285625
ACH-000606,0.07497578644439999
ACH-000608,-0.248309950679
ACH-000614,-0.325142827645
ACH-000616,-0.16758572063899999
ACH-000618,0.005960782463520001
ACH-000619,-0.165768540109
ACH-000620,-0.21942299415999997
ACH-000621,-0.0790057278078
ACH-000622,-0.13173385192099998
ACH-000623,-0.16042621440500002
ACH-000624,0.030241295591
ACH-000627,-0.033960628663900004
ACH-000630,0.16855865753899998
ACH-000632,-0.0408262113344
ACH-000633,-0.0418229476674
ACH-000637,-0.28286446006
ACH-000638,-0.211770293354
ACH-000646,-0.28928204060400003
ACH-000647,-0.208273024635
ACH-000648,-0.148352223407
ACH-000649,0.07828864755010001
ACH-000651,0.0462157355979
ACH-000652,0.013323433359700002
ACH-000653,0.0291055515006
ACH-000657,0.143239775043
ACH-000658,-0.012302738643
ACH-000661,-0.38946561023500004
ACH-000662,0.26933772580299997
ACH-000663,-0.22919185925799998
ACH-000665,0.00362079847038
ACH-000671,0.019271249516900003
ACH-000673,-0.101405891801
ACH-000676,-0.283477893063
ACH-000677,-0.029079848062
ACH-000681,-0.204198207361
ACH-000682,-0.0671299289393
ACH-000683,0.012933306136499999
ACH-000684,-0.11083040393200001
ACH-000688,0.132551355374
ACH-000693,-0.0649258459935
ACH-000694,0.04229337320169999
ACH-000695,-0.0377048012393
ACH-000696,0.057269622695500004
ACH-000697,0.171716204702
ACH-000699,-0.0029004029683899995
ACH-000701,0.0163371518654
ACH-000706,0.06256273495180001
ACH-000711,-0.101481763369
ACH-000713,-0.0933520853754
ACH-000714,0.135786197628
ACH-000718,0.0891611672158
ACH-000720,-0.0083495698442
ACH-000721,-0.0297822559577
ACH-000724,-0.042412261474400005
ACH-000725,-0.23159279926399998
ACH-000732,-0.31247632055999996
ACH-000734,0.110653477933
ACH-000735,-0.17044268704100002
ACH-000736,0.034243181288900006
ACH-000738,-0.0379621762866
ACH-000746,-0.29444491141600004
ACH-000747,-0.041517886944
ACH-000748,-0.0502042412705
ACH-000753,0.018277674246599998
ACH-000756,0.0428416369834
ACH-000757,-0.264770600407
ACH-000758,-0.20491408972
ACH-000760,0.0256467990367
ACH-000763,-0.164239704883
ACH-000764,0.115200921228
ACH-000765,-0.0384237017995
ACH-000766,-0.15108052117
ACH-000767,-0.22580414203699997
ACH-000768,-0.149390637577
ACH-000769,-0.14283350821
ACH-000770,-0.412663429349
ACH-000771,0.0675141933591
ACH-000773,-0.244548183613
ACH-000776,0.044788882024499994
ACH-000777,0.0145384083928
ACH-000778,-0.22483403042300001
ACH-000781,-0.09970508607069999
ACH-000782,-0.34037413803000005
ACH-000783,0.146845205318
ACH-000784,-0.046367091508
ACH-000785,-0.383576911795
ACH-000787,0.0170027725095
ACH-000788,0.00405397340727
ACH-000791,-0.23633156128199997
ACH-000792,-0.117777519621
ACH-000794,-0.0535846564333
ACH-000796,-0.0346011233882
ACH-000799,-0.156548911967
ACH-000800,-0.0632180504247
ACH-000802,-0.0971156338566
ACH-000804,-0.438223215846
ACH-000805,0.18857605055399998
ACH-000809,-0.0294646036
ACH-000810,-0.311111210687
ACH-000811,-0.00115001976128
ACH-000817,-0.238905405616
ACH-000819,0.08164336001610001
ACH-000820,-0.476962239411
ACH-000821,0.19821261792800002
ACH-000822,-0.0214979790361
ACH-000823,0.022319611940200004
ACH-000824,0.117259717144
ACH-000827,-0.0460085198724
ACH-000829,-0.243158436305
ACH-000831,0.0010835558534300002
ACH-000832,-0.147853959983
ACH-000833,-0.26533960783300004
ACH-000834,-0.052749030380699995
ACH-000835,-0.0739121735064
ACH-000836,0.026794024394200002
ACH-000837,-0.164332577184
ACH-000838,0.03672570047569999
ACH-000839,0.0102398075359
ACH-000840,-0.290594067287
ACH-000841,-0.25906569631
ACH-000843,0.056388074643599996
ACH-000846,0.04953364131969999
ACH-000847,-0.0238997503824
ACH-000848,-0.112607579702
ACH-000849,-0.10625163438999999
ACH-000851,-0.159481972841
ACH-000855,-0.292774232673
ACH-000856,-0.184446904561
ACH-000858,-0.159927369248
ACH-000859,-0.0239460580137
ACH-000861,-0.028144519427900003
ACH-000862,-0.214721442172
ACH-000865,-0.0480046324577
ACH-000866,-0.207941301323
ACH-000867,-0.250438224621
ACH-000869,-0.218659487413
ACH-000872,-0.57013376212
ACH-000873,-0.0676802013398
ACH-000876,-0.216833498145
ACH-000878,0.121622658722
ACH-000880,-0.0842536013179
ACH-000881,0.100970296348
ACH-000882,-0.0025231206676
ACH-000884,0.010367325386100001
ACH-000885,-0.0278623331419
ACH-000887,-0.13681794150499998
ACH-000888,0.012848909478
ACH-000889,0.004902728285180001
ACH-000890,-0.255115439073
ACH-000896,0.0072417716243
ACH-000898,-0.191426681465
ACH-000900,-0.299628857121
ACH-000901,-0.125552686297
ACH-000905,-0.0995406443556
ACH-000906,-0.128734867845
ACH-000907,-0.331339346508
ACH-000910,-0.00744484148742
ACH-000911,0.160353166813
ACH-000912,-0.0802224670386
ACH-000913,-0.24818430891600002
ACH-000915,0.057083837077900004
ACH-000916,0.249122575809
ACH-000917,-0.026392936699900005
ACH-000921,0.0346543193569
ACH-000924,-0.028437058355400002
ACH-000926,0.07457955160939998
ACH-000928,-0.037410125218599995
ACH-000929,0.113169789672
ACH-000932,-0.0765097055712
ACH-000935,-0.245472136059
ACH-000936,-0.0904322893664
ACH-000937,-0.484224748632
ACH-000938,-0.22647369807300002
ACH-000939,-0.0176337548057
ACH-000941,0.016603904514299998
ACH-000943,-0.0476339660738
ACH-000946,-0.13130668802
ACH-000947,-0.163514222422
ACH-000948,-0.0960152253968
ACH-000950,0.135871799929
ACH-000953,-0.176543490834
ACH-000957,0.0260479449859
ACH-000958,0.0575125744474
ACH-000960,-0.34570184179200003
ACH-000963,0.259890182252
ACH-000968,-0.122042633749
ACH-000969,0.0511784953695
ACH-000973,-0.0314911616377
ACH-000974,-0.132868475696
ACH-000975,-0.17187014515500001
ACH-000976,-0.182921757808
ACH-000978,-0.0541201019458
ACH-000980,-0.014096871450399999
ACH-000984,-0.212491884302
ACH-000986,-0.0223696481807
ACH-000988,-0.00795965782195
ACH-000993,0.00408153993689
ACH-000994,-0.147615371892
ACH-000996,0.0477122267479
ACH-001001,-0.0297848888827
ACH-001020,0.24945710772799998
ACH-001028,-0.021194263482
ACH-001031,-0.0628434333522
ACH-001038,-0.412916619748
ACH-001048,0.0227722703174
ACH-001050,-0.07866542837110001
ACH-001053,-0.21996450575100002
ACH-001054,-0.0918930225615
ACH-001061,0.0618131242538
ACH-001067,0.121053795755
ACH-001075,-0.120924564043
ACH-001096,-0.0278095876798
ACH-001128,-0.17513795414799999
ACH-001134,0.141215760203
ACH-001151,0.004418065467710001
ACH-001163,-0.13437192472
ACH-001164,-0.0770643518275
ACH-001173,-0.00467974263702
ACH-001183,-0.0179357409874
ACH-001184,-0.26413918746
ACH-001190,0.133795004419
ACH-001192,-0.18526470463
ACH-001193,0.136003148476
ACH-001196,-0.23328958518800003
ACH-001197,-0.0078741112623
ACH-001205,-0.0409306544576
ACH-001211,-0.022649773451799998
ACH-001212,-0.12220048052100001
ACH-001228,-0.41002172498800005
ACH-001232,-0.21397963856899999
ACH-001239,-0.096186051885
ACH-001274,-0.0726235469064
ACH-001275,0.08418883995210001
ACH-001277,-0.04277727037409999
ACH-001278,0.00630463487442
ACH-001280,-0.06910191062760002
ACH-001283,-0.122179661538
ACH-001289,0.150374466159
ACH-001295,-0.245598762422
ACH-001300,-0.015485994174399999
ACH-001301,-0.227176643815
ACH-001302,0.0751660183428
ACH-001303,-0.239690818452
ACH-001306,0.028227146383599997
ACH-001318,-0.151099073147
ACH-001322,-0.26220395299000004
ACH-001328,-0.152549581627
ACH-001332,-0.311404152236
ACH-001333,0.014619796587200001
ACH-001336,-0.045104213557699994
ACH-001340,-0.131678453902
ACH-001346,0.014593201427799999
ACH-001353,-0.014226608969
ACH-001354,-0.19915895463599997
ACH-001367,0.0851140497384
ACH-001368,-0.503297633064
ACH-001374,0.382098955911
ACH-001375,0.0076727285852
ACH-001377,-0.15843772055400002
ACH-001380,-0.0633318465733
ACH-001391,-0.0682936721022
ACH-001407,0.030856149939900004
ACH-001408,-0.00708365400173
ACH-001413,-0.126050137992
ACH-001430,0.22317727427700002
ACH-001431,-0.24233159743500002
ACH-001450,0.0326627698109
ACH-001496,0.045787947531399996
ACH-001500,-0.17211966322099997
ACH-001521,0.048867987179399996
ACH-001523,-0.16402378456
ACH-001532,0.022358225501200004
ACH-001536,-0.252218868766
ACH-001550,-0.00452150789734
ACH-001552,-0.0655848544525
ACH-001554,0.04460823304909999
ACH-001645,0.137109240685
ACH-001654,0.0177505861048
ACH-001715,-0.059364678002199994
ACH-001735,-0.20739023831
ACH-001736,-0.355563262405
ACH-001737,-0.543088799278
ACH-001740,0.10830185940999999
ACH-001745,-0.0910487292
ACH-001750,0.255523690642
ACH-001765,-0.21170459715599999
ACH-001956,-0.053963557450699993
ACH-001957,-0.07694353905389999
