,CDNF (441549)
ACH-000004,0.141498896876
ACH-000007,0.168906805281
ACH-000009,0.029960495414299997
ACH-000011,0.010398368695
ACH-000012,-0.023067599746
ACH-000013,0.0292109154785
ACH-000014,-0.059905774931500004
ACH-000015,0.039458409660400005
ACH-000017,-0.101381765071
ACH-000018,-0.286331665044
ACH-000019,-0.362214473015
ACH-000021,-0.129793654303
ACH-000022,-0.0909476816876
ACH-000025,-0.0629414298156
ACH-000028,-0.007906520274979999
ACH-000030,0.0033919359566200002
ACH-000035,-0.07934001610060001
ACH-000036,0.059224147664800005
ACH-000037,0.119060683483
ACH-000039,0.0013929730767100002
ACH-000040,0.130540396171
ACH-000041,-0.134939247579
ACH-000042,0.052723691502800006
ACH-000045,-0.021546293309299996
ACH-000047,0.0302982051629
ACH-000052,0.45200174622100003
ACH-000053,-0.07046255037469999
ACH-000054,0.04476014738919999
ACH-000055,-0.08770860321
ACH-000060,-0.0713843546046
ACH-000067,-0.0788799006204
ACH-000070,-0.09133635624099999
ACH-000075,-0.31930694634
ACH-000078,0.07848369574469999
ACH-000082,-0.00556356579668
ACH-000085,-0.0343714617478
ACH-000086,-0.0746058737523
ACH-000087,0.06716694412280001
ACH-000092,-0.023344790545200004
ACH-000095,-0.0159326297326
ACH-000097,0.120958307433
ACH-000098,-0.0916962578605
ACH-000099,-0.136708565057
ACH-000108,-0.00651979244576
ACH-000113,-0.0054933491106
ACH-000115,0.0356099175296
ACH-000116,0.07444773426830001
ACH-000118,0.0012383764650399998
ACH-000120,0.128819064118
ACH-000123,0.0996396339162
ACH-000127,0.025790113099799998
ACH-000128,-0.100298854551
ACH-000132,-0.015490345881399999
ACH-000133,0.08091581420739999
ACH-000137,0.125037223717
ACH-000138,0.0269159859753
ACH-000142,0.218061139921
ACH-000143,0.0340392436294
ACH-000146,0.0033379457068400003
ACH-000148,-0.0204335597378
ACH-000150,-0.09690347545189999
ACH-000152,0.12242484214199999
ACH-000153,0.116727385925
ACH-000159,0.07731238981930001
ACH-000160,-0.0921441610103
ACH-000163,-0.0248403435232
ACH-000167,-0.6313708085059999
ACH-000168,-0.37979972349
ACH-000169,-0.0598429512868
ACH-000178,-0.187447451151
ACH-000182,0.028074453485099998
ACH-000183,0.239861687724
ACH-000188,-0.141955219744
ACH-000189,-0.09176217770339999
ACH-000190,0.0968490948229
ACH-000198,-0.0940043769275
ACH-000204,0.199708879093
ACH-000206,-0.11328144464400002
ACH-000207,0.216870384817
ACH-000211,0.042680855151300004
ACH-000215,-0.0218351413622
ACH-000221,0.172781932596
ACH-000222,0.130154167286
ACH-000223,0.047491860963500006
ACH-000226,0.035479899083800004
ACH-000227,-0.073463247852
ACH-000228,-0.204560726369
ACH-000231,-0.00588958136467
ACH-000232,0.0277718096526
ACH-000233,0.115971297246
ACH-000234,0.128281977868
ACH-000235,-0.148480158783
ACH-000237,-0.0943067331204
ACH-000238,0.0493842298527
ACH-000243,0.0553225523923
ACH-000244,0.180335695246
ACH-000246,-0.08958658672
ACH-000248,0.10213503236400001
ACH-000250,-0.0847192859994
ACH-000251,-0.459295311907
ACH-000253,0.0376795548716
ACH-000255,0.055496736345800005
ACH-000256,-0.055223543335699996
ACH-000257,0.19477947308899998
ACH-000258,0.046384116591999994
ACH-000259,-0.0770335523308
ACH-000260,0.07191680648469999
ACH-000261,-0.106122709238
ACH-000262,0.142497242729
ACH-000263,-0.4201746014
ACH-000264,0.0531073421673
ACH-000265,-0.015394447058099999
ACH-000266,0.017850827433900002
ACH-000272,-0.0512902095653
ACH-000273,-0.272342760552
ACH-000274,-0.146309130501
ACH-000277,-0.07042889039780001
ACH-000278,-0.0160390555607
ACH-000279,0.10953043088600001
ACH-000280,0.057670099016500005
ACH-000281,-0.182666645925
ACH-000288,-0.0339414427514
ACH-000291,0.0839509047608
ACH-000293,0.258523431027
ACH-000294,0.135610691557
ACH-000295,-0.0932399097369
ACH-000296,0.201423671289
ACH-000302,-0.110540821189
ACH-000304,0.018141922868999998
ACH-000307,-0.07078361955330001
ACH-000308,-0.06978900508389999
ACH-000310,-0.355660606188
ACH-000311,-0.147263708169
ACH-000312,0.0886924318818
ACH-000315,0.14867516372
ACH-000316,0.0411852265316
ACH-000317,0.022291037372900002
ACH-000318,0.033307451535400004
ACH-000319,-0.15005517018200001
ACH-000320,-0.037392254377699996
ACH-000322,-0.00996330321751
ACH-000323,-0.0706052140973
ACH-000324,0.06998965899939999
ACH-000329,-0.115673468409
ACH-000330,-0.367982095771
ACH-000331,-0.159760820391
ACH-000332,-0.038233393126
ACH-000334,-0.012910933371399999
ACH-000335,0.136364222078
ACH-000336,0.25631561011500004
ACH-000337,-0.00663265089129
ACH-000339,0.015681786996
ACH-000341,0.333946519816
ACH-000348,-0.19712486535999998
ACH-000350,0.136298150635
ACH-000352,-0.10135440614600001
ACH-000356,-0.153096255266
ACH-000361,-0.0435882698766
ACH-000362,0.0331007629479
ACH-000363,-0.132385105468
ACH-000364,0.10563264740100001
ACH-000365,-0.08138220114030001
ACH-000366,0.164835030338
ACH-000368,-0.0503908046991
ACH-000374,0.0436926019426
ACH-000375,0.07278579080639999
ACH-000376,0.060937982829300005
ACH-000381,-0.161545316342
ACH-000383,-0.0288648715025
ACH-000387,-0.153944396433
ACH-000389,-0.0561863310119
ACH-000390,0.0995127790939
ACH-000393,-0.102238061993
ACH-000395,0.08363288996610001
ACH-000397,-0.0971640397504
ACH-000401,0.10469863022399999
ACH-000402,0.42327465051299995
ACH-000403,-0.026562365584499998
ACH-000404,0.265546285259
ACH-000406,0.068727880332
ACH-000407,0.013831703060600001
ACH-000408,0.0472239119068
ACH-000410,-0.0371587351703
ACH-000411,-0.00352944709236
ACH-000414,-0.25270811968400003
ACH-000415,0.066189343939
ACH-000416,-0.0928179394509
ACH-000420,-0.05643290008330001
ACH-000421,-0.0368436821614
ACH-000424,-0.361039096991
ACH-000425,-0.14049159576099998
ACH-000426,-0.00148822755109
ACH-000427,-0.08408272172919999
ACH-000433,-0.0786893918643
ACH-000436,0.158624768187
ACH-000444,0.228677746927
ACH-000445,-0.201895046516
ACH-000448,0.0114991471606
ACH-000450,0.0685329238784
ACH-000452,-0.227583543374
ACH-000454,0.164205241104
ACH-000458,-0.16926883657800001
ACH-000459,0.40716594863399996
ACH-000460,-0.013126054894600002
ACH-000461,-0.132760190768
ACH-000463,-0.0528123233933
ACH-000464,-0.104689948143
ACH-000466,0.0563406441808
ACH-000467,-0.266929312106
ACH-000468,0.0548323221554
ACH-000469,-0.06509646277560001
ACH-000470,-0.0793329478707
ACH-000471,0.042540146903
ACH-000472,-0.0116248100938
ACH-000473,0.10301058318
ACH-000475,0.024884104826199998
ACH-000476,-0.0941148104305
ACH-000477,-0.461884408049
ACH-000480,-0.0215763592826
ACH-000481,-0.151801260197
ACH-000483,-0.046826149685899994
ACH-000484,-0.10062866997600001
ACH-000485,-0.127220213865
ACH-000486,0.09731619116000001
ACH-000487,0.0649178168129
ACH-000488,0.05741032221319999
ACH-000490,0.0518805755347
ACH-000491,-0.0775581534563
ACH-000495,-0.038080646470099996
ACH-000496,-0.06009713487369999
ACH-000499,0.12865793872
ACH-000500,-0.296516488019
ACH-000502,-0.101427801148
ACH-000503,0.119406868051
ACH-000505,-0.084859042563
ACH-000507,-0.125785161195
ACH-000510,0.225664380635
ACH-000511,0.08378549806039999
ACH-000512,0.197677734058
ACH-000516,0.04976812567419999
ACH-000517,-0.0376345565892
ACH-000518,0.264430798506
ACH-000520,0.09120894282950001
ACH-000521,0.031767398069599995
ACH-000522,0.052423545332899994
ACH-000524,-0.0505433469974
ACH-000527,0.037314085528
ACH-000528,-0.023857366638599997
ACH-000537,0.009911444603879998
ACH-000541,-0.22232324278499999
ACH-000542,-0.00956663006963
ACH-000544,0.0117286850361
ACH-000545,-0.0484888988088
ACH-000547,0.278813326473
ACH-000548,0.136516962214
ACH-000549,0.07557829731110001
ACH-000550,0.0015509290474300002
ACH-000552,0.0183512185989
ACH-000556,-0.0821270199614
ACH-000557,-0.026482777763999998
ACH-000570,-0.026208211172500002
ACH-000571,-0.13550598901
ACH-000573,0.050368533182
ACH-000576,0.171210575637
ACH-000580,0.0680138409489
ACH-000584,0.030825177929599996
ACH-000585,0.09394333364469999
ACH-000588,0.34729710523100005
ACH-000589,-0.110929708067
ACH-000591,-0.109362753841
ACH-000593,0.128617730483
ACH-000600,0.110315098966
ACH-000601,0.048422291293099995
ACH-000604,-0.133371390128
ACH-000605,-0.146371038049
ACH-000606,-0.025867382480200003
ACH-000608,-0.101893607432
ACH-000614,-0.0468227461778
ACH-000616,0.149917188768
ACH-000618,-0.013517487010600002
ACH-000619,0.123494132708
ACH-000620,-0.0491174189246
ACH-000621,-0.120691571381
ACH-000622,-0.021608478586400002
ACH-000623,-0.232217880467
ACH-000624,0.113822343958
ACH-000627,0.074156319259
ACH-000630,-0.0747638768812
ACH-000632,-0.0119367117206
ACH-000633,0.0203989042597
ACH-000637,0.42370854677
ACH-000638,-0.010495954424600001
ACH-000646,0.37223214435999996
ACH-000647,-0.150717263128
ACH-000648,-0.144297674115
ACH-000649,-0.10311197195499999
ACH-000651,0.037452833559
ACH-000652,0.22473671486299998
ACH-000653,0.11225780749299999
ACH-000657,-0.00401580382245
ACH-000658,-0.0767050626172
ACH-000661,-0.035754332162900006
ACH-000662,0.35170076354099994
ACH-000663,-0.05381274524130001
ACH-000665,-0.0207003601785
ACH-000671,0.0683751708096
ACH-000673,-0.052989126390500005
ACH-000676,0.13165533862
ACH-000677,-0.0446454527994
ACH-000681,0.10426571292000002
ACH-000682,0.0254053339297
ACH-000683,-0.043292135144999994
ACH-000684,0.012869393440100001
ACH-000688,-0.0483323783201
ACH-000693,-0.0208677952535
ACH-000694,-0.0691230288101
ACH-000695,0.179569778716
ACH-000696,0.15230787346400002
ACH-000697,0.0328225265848
ACH-000699,0.011586362304100001
ACH-000701,-0.05321794848590001
