,MAF (4094)
ACH-000352,-0.33786703483900005
ACH-000356,0.0936224458448
ACH-000361,-0.35985067601
ACH-000362,-0.0672266187693
ACH-000363,-0.192116609624
ACH-000364,-0.204468095253
ACH-000365,-0.0962708046103
ACH-000366,-0.17428608384
ACH-000368,-0.307631585474
ACH-000374,-0.0348326591619
ACH-000375,-0.291473591182
ACH-000376,-0.100261447851
ACH-000381,-0.0688171732295
ACH-000383,-0.19571158144200002
ACH-000387,-0.0915136972162
ACH-000389,-0.267584512528
ACH-000390,-0.123315889109
ACH-000393,-0.264502293778
ACH-000395,-0.42888781717
ACH-000397,-0.28347711594
ACH-000401,-0.30455124821999996
ACH-000402,-0.17844957778700002
ACH-000403,-0.230296279065
ACH-000404,-0.048023947918099996
ACH-000406,-0.0850372620585
ACH-000407,-0.19076407754500002
ACH-000408,-0.217238083763
ACH-000410,-0.173004085518
ACH-000411,-0.198612815291
ACH-000414,0.0028467058632600005
ACH-000415,0.0253999878985
ACH-000416,-0.16489839804099998
ACH-000420,-0.144584954491
ACH-000421,-0.19913746449499997
ACH-000424,-0.0117812714857
ACH-000425,0.0160986241502
ACH-000426,-0.07105545288910001
ACH-000427,-0.161296176983
ACH-000433,0.00554678957851
ACH-000436,-0.188526684506
ACH-000444,-0.242866767142
ACH-000445,-0.208434869538
ACH-000448,-0.225311747788
ACH-000450,-0.19484182693399998
ACH-000452,0.0078101817638700005
ACH-000454,-0.237147124509
ACH-000458,-0.270952971572
ACH-000459,-0.116720461756
ACH-000460,-0.143985203014
ACH-000461,-0.347200008314
ACH-000463,-0.163342010976
ACH-000464,-0.287867576282
ACH-000466,-0.20564344157499997
ACH-000467,-0.105667609408
ACH-000468,-0.274744524634
ACH-000469,-0.24761435131700002
ACH-000470,-0.16594003324200002
ACH-000471,-0.125567736616
ACH-000472,-0.309193744957
ACH-000473,-0.119949378565
ACH-000475,-0.37221477546
ACH-000476,-0.188958198867
ACH-000477,-0.10529778189899999
ACH-000480,-0.465768336598
ACH-000481,-0.10018644932
ACH-000483,-0.10033216732599999
ACH-000484,-0.0489369167026
ACH-000485,-0.0581981116512
ACH-000486,-0.0645406777819
ACH-000487,-0.0679903256998
ACH-000488,-0.0816903865565
ACH-000490,-0.121770724666
ACH-000491,0.11415655640599999
ACH-000495,-0.0633929873926
ACH-000496,-0.264525625404
ACH-000499,-0.0110250253996
ACH-000500,-0.612749427854
ACH-000502,-0.247985557403
ACH-000503,-0.256791680343
ACH-000505,-0.260373476742
ACH-000507,-0.205936820703
ACH-000510,-0.20826227600400002
ACH-000511,-0.0949611444865
ACH-000512,-0.08702082981100001
ACH-000516,-0.135961617379
ACH-000517,-0.193569755416
ACH-000518,-0.42264584029
ACH-000520,-0.056037110772099996
ACH-000521,-0.157712829619
ACH-000522,-0.327098207694
ACH-000524,-0.26421886605
ACH-000527,-0.183824986472
ACH-000528,-0.129153518863
ACH-000537,-0.138247869986
ACH-000541,-0.704914263986
ACH-000542,-0.114704675007
ACH-000544,-0.20622397209399998
ACH-000545,-0.23137862249699997
ACH-000547,-0.245384395502
ACH-000548,-0.336466880285
ACH-000549,-0.0028145675912100003
ACH-000550,-0.178738099122
ACH-000552,-0.106119366039
ACH-000556,-0.051848971979400006
ACH-000557,-0.150801492872
ACH-000570,-0.132112679543
ACH-000571,-0.187938336769
ACH-000573,-0.138616847934
ACH-000576,-0.023635724404700003
ACH-000580,-0.156349910146
ACH-000584,-0.218217445482
ACH-000585,-0.056039831935400006
ACH-000588,-0.836657797421
ACH-000589,-0.27075596798900003
ACH-000591,-0.046251285351
ACH-000593,-0.243265041608
ACH-000600,-0.27854614769200003
ACH-000601,-0.203699612263
ACH-000604,-0.335469163982
ACH-000605,-0.301481221123
ACH-000606,-0.00503305755894
ACH-000608,-0.22445877319200003
ACH-000614,-0.124860654379
ACH-000616,-0.178693109962
ACH-000618,-0.135289645799
ACH-000619,-0.016556519693200003
ACH-000620,-0.27804802363000003
ACH-000621,-0.23931759761799998
ACH-000622,-0.0942949551279
ACH-000623,-0.137149113017
ACH-000624,-0.133421914827
ACH-000627,-0.20670485181499998
ACH-000630,-0.177657549509
ACH-000632,-0.07344814309289999
ACH-000633,0.09687218326689999
ACH-000637,-0.0389830730386
ACH-000638,-0.09205714061629999
ACH-000646,-0.35022156960699996
ACH-000647,-0.38433622917099997
ACH-000648,-0.125117644442
ACH-000649,-0.292246965113
ACH-000651,-0.445483625896
ACH-000652,-0.16987301927499998
ACH-000653,-0.582164626127
ACH-000657,-0.0943427161414
ACH-000658,-0.215286204223
ACH-000661,-0.0464697279902
ACH-000662,0.116922572841
ACH-000663,-0.0855528639313
ACH-000665,-0.149777441449
ACH-000671,-0.10441166841499999
ACH-000673,-0.105639679521
ACH-000676,0.029925596253999997
ACH-000677,-0.0527712167486
ACH-000681,-0.316259411881
ACH-000682,-0.09189238494439998
ACH-000683,-0.332731648371
ACH-000684,-0.24900384604800002
ACH-000688,-0.23080446043900002
ACH-000693,-0.135432443356
ACH-000694,-0.06311150823730001
ACH-000695,-0.200755195752
ACH-000696,-0.19152573744800003
ACH-000697,-0.246325022053
ACH-000699,-0.134449459064
ACH-000701,-0.18641585864799998
ACH-000706,-0.0379919748663
ACH-000711,-0.142576514838
ACH-000713,-0.0879660542636
ACH-000714,-1.17896110921
ACH-000718,-0.33308575011999997
ACH-000720,-0.165803824267
ACH-000721,-0.0437727932076
ACH-000724,-0.6658846244250001
ACH-000725,0.0368873333074
ACH-000732,-0.127431126632
ACH-000734,-0.0255089094667
ACH-000735,-0.09389551803400001
ACH-000736,-0.309084464646
ACH-000738,-0.131464876359
ACH-000746,-0.31034690502900003
ACH-000747,-0.016780627468700002
ACH-000748,-0.280405586348
ACH-000753,-0.30965870793
ACH-000756,-0.14304208233100002
ACH-000757,-0.05533205898159999
ACH-000758,-0.244251276893
ACH-000760,-0.289887823978
ACH-000763,-2.10317874867
ACH-000764,-0.08641429505280002
ACH-000765,0.0345961392426
ACH-000766,-0.137628778353
ACH-000767,-0.044588459793300006
ACH-000768,-0.17319584407400002
ACH-000769,0.0945994400241
ACH-000770,-0.133454284867
ACH-000771,-0.237828537594
ACH-000773,-0.129784980368
ACH-000776,-0.164173165135
ACH-000777,-0.22994425225200002
ACH-000778,-0.09255495990769999
ACH-000781,-0.115971437445
ACH-000782,-0.251317052822
ACH-000783,-0.0901832539649
ACH-000784,-0.158241410629
ACH-000785,-0.11749938097000001
ACH-000787,-0.239952283712
ACH-000788,-0.136764962646
ACH-000791,-0.022708911186000002
ACH-000792,-0.0961398288575
ACH-000794,-0.147806270071
ACH-000796,-0.15127096968
ACH-000799,0.267618003268
ACH-000800,-0.011163844667100001
ACH-000802,-0.178031430251
ACH-000804,-0.22068456209399998
ACH-000805,0.4750569456
ACH-000809,-0.264599020791
ACH-000810,0.017826432771400003
ACH-000811,-0.340493959129
ACH-000817,-1.1744524524700002
ACH-000819,-0.103665382564
ACH-000820,-0.0692195496389
ACH-000821,-0.243242607681
ACH-000822,-0.259308662786
ACH-000823,-0.14844410382099998
ACH-000824,-0.188434081147
ACH-000827,-0.124652251693
ACH-000829,-0.259830824337
ACH-000831,-0.0513818863027
ACH-000832,0.13247648535599998
ACH-000833,0.105661945894
ACH-000834,-0.20776831841200002
ACH-000835,-0.067918653045
ACH-000836,-0.070521507817
ACH-000837,-0.245396753678
ACH-000838,-0.0881407567498
ACH-000839,-0.17252706015799998
ACH-000840,-0.281741581548
ACH-000841,-0.0714741940855
ACH-000843,-0.201374894514
ACH-000846,-0.11313876918400001
ACH-000847,-0.10251586299599999
ACH-000848,-0.372653805871
ACH-000849,-0.231961016319
ACH-000851,-0.18532960976500001
ACH-000855,-0.39778161406999996
ACH-000856,-0.0726260225915
ACH-000858,-0.0975548804224
ACH-000859,-0.18337275854
ACH-000861,-0.18267147859700003
ACH-000862,-0.532970431305
ACH-000865,-0.32075766120099997
ACH-000866,-0.08997836705119999
ACH-000867,-0.018894118217
ACH-000869,-0.352245212866
ACH-000872,-0.0686864174878
ACH-000873,0.253017028139
ACH-000876,-0.244571175115
ACH-000878,-0.31114249445799996
ACH-000880,-0.149978169071
ACH-000881,-0.13395057662999998
ACH-000882,-0.0642602617753
ACH-000884,-0.114199889224
ACH-000885,-0.078762379102
ACH-000887,-0.057146051447599995
ACH-000888,-0.27859618121199997
ACH-000889,-0.7017529026010001
ACH-000890,-0.22088876014199998
ACH-000896,-0.252968961261
ACH-000898,-0.214226284203
ACH-000900,0.153652305521
ACH-000901,-0.19146563403499997
ACH-000905,-0.165267642006
ACH-000906,-0.234489154313
ACH-000907,-0.11836429958799999
ACH-000910,-0.137304768271
ACH-000911,-0.149549152166
ACH-000912,-0.07520980390089999
ACH-000913,-0.014832670606299999
ACH-000915,-0.22202103196999998
ACH-000916,-0.151670667062
ACH-000917,0.10682471734400001
ACH-000921,-0.0935509803843
ACH-000924,-0.298567289375
ACH-000926,-0.13831597045900001
ACH-000928,-0.193411355244
ACH-000929,-0.20553648595899998
ACH-000932,-0.17012083802900002
ACH-000935,-0.150844737238
ACH-000936,-0.08914441693700001
ACH-000937,-0.126809688789
ACH-000938,-0.19725986641899998
ACH-000939,-0.17256203582600002
ACH-000941,-0.236472599373
ACH-000943,-0.189867540015
ACH-000946,-0.09086908678919998
ACH-000947,-0.236358544428
ACH-000948,-0.021763360813700002
ACH-000950,0.103221988393
ACH-000953,-0.147299270143
ACH-000957,-0.42464777388499997
ACH-000958,-0.105200139035
ACH-000960,-0.187397899905
ACH-000963,-0.109299827698
ACH-000968,-0.025330700207
ACH-000969,-0.232047204369
ACH-000973,-0.284401302484
ACH-000974,-0.0825625679006
ACH-000975,-0.0955972720128
ACH-000976,-0.301294100868
ACH-000978,-0.612691600955
ACH-000980,-0.228268377239
ACH-000984,-0.243979102924
ACH-000986,-0.262953792887
ACH-000988,-0.229447007896
ACH-000993,-0.022866095261699998
ACH-000994,-0.195753076567
ACH-000996,-0.352799173248
ACH-001001,-0.183140433098
ACH-001020,-0.227605720502
ACH-001028,-0.0645531967313
ACH-001031,-0.00835419648257
ACH-001038,-0.15694550009299998
ACH-001048,-0.242755386526
ACH-001050,-0.315663205017
ACH-001053,-0.058852785366699994
ACH-001054,-0.376848359226
ACH-001061,-0.247606671998
ACH-001067,0.07669907903180001
ACH-001075,-0.305985906516
ACH-001096,-0.151287710712
ACH-001128,-0.151981170237
ACH-001134,0.033945286486
ACH-001151,-0.199205996709
ACH-001163,-0.023781631794300002
ACH-001164,-0.148452661801
ACH-001173,-0.08849829687560001
ACH-001183,-0.0616430468825
ACH-001184,0.0196137280146
ACH-001190,-0.105575347502
ACH-001192,-0.0903563374612
ACH-001193,-0.19186050647999997
ACH-001196,-0.0633811071644
ACH-001197,-0.337626865021
ACH-001205,-0.13843392936100002
ACH-001211,-0.244335243321
ACH-001212,-0.143476102921
ACH-001228,-0.376769842951
ACH-001232,-0.236159267336
ACH-001239,-0.11139772210400001
ACH-001274,-0.190715289397
ACH-001275,-0.325713593487
ACH-001277,-0.139586850444
ACH-001278,-0.12504735073200002
ACH-001280,-0.139639196834
ACH-001283,-0.0333554708904
ACH-001289,-0.262892788989
ACH-001295,-0.20123736633499997
ACH-001300,-0.00117947049296
ACH-001301,-0.0893321209667
ACH-001302,-0.202240226011
ACH-001303,-0.28919485187
ACH-001306,-0.195402493521
ACH-001318,-0.126511741505
ACH-001322,-0.368035616101
ACH-001328,-0.15454343137499998
ACH-001332,-0.22339340580800002
ACH-001333,0.05541651276119999
ACH-001336,-0.270582075376
ACH-001340,-0.0717366007906
ACH-001346,-0.146538884959
ACH-001353,-0.0352163904247
ACH-001354,-0.16242306362199999
ACH-001367,-0.0215837115774
ACH-001368,-0.077026372205
ACH-001374,-0.162940702059
ACH-001375,-0.227604538585
ACH-001377,-0.22875308775800002
ACH-001380,-0.031251043672599996
ACH-001391,-0.21852857961
ACH-001407,-0.188675493881
ACH-001408,-0.254986895437
ACH-001413,-0.110093173509
ACH-001430,-0.136565464346
ACH-001431,0.0645528078692
ACH-001450,-0.38569700787699995
ACH-001496,-0.227060877345
ACH-001500,0.024167243412799997
ACH-001521,-0.145310220644
ACH-001523,-0.26236868384
ACH-001532,-0.121582883411
ACH-001536,-0.476590368839
ACH-001550,-0.0256795403773
ACH-001552,-0.154323935949
ACH-001554,-0.242797644293
ACH-001645,-0.26698980246599996
ACH-001654,-0.24421572676699999
ACH-001715,-0.15680785124000002
ACH-001735,-0.15378416663
ACH-001736,-0.17814237076699999
ACH-001737,0.0681450757811
ACH-001740,-0.264223683819
ACH-001745,-0.145298371056
ACH-001750,-0.19117166396899998
ACH-001765,-0.162210192148
ACH-001956,-0.129060544317
ACH-001957,-0.213586206518
