,VDAC3 (7419)
ACH-000004,0.133896306229
ACH-000007,0.034166901123099995
ACH-000009,0.006864609302020001
ACH-000011,0.04915411577380001
ACH-000012,0.008824060267489999
ACH-000013,0.06683972167999999
ACH-000014,0.0398154570313
ACH-000015,0.016659498534799998
ACH-000017,-0.0359738876136
ACH-000018,0.08209423857999999
ACH-000019,0.25659835219599997
ACH-000021,0.047620803404599996
ACH-000022,-0.142108466372
ACH-000025,-0.011367670431899998
ACH-000028,0.053890913533399996
ACH-000030,0.0797542465929
ACH-000035,0.041505946011900004
ACH-000036,-0.230653342269
ACH-000037,-0.217156676682
ACH-000039,-0.098766852555
ACH-000040,0.0675650674976
ACH-000041,0.0186515612293
ACH-000042,-0.0879022358799
ACH-000045,0.252534967171
ACH-000047,-0.0636001423831
ACH-000052,0.0125928293943
ACH-000053,-0.0155934911992
ACH-000054,0.0409753109611
ACH-000055,0.146382788679
ACH-000060,-0.151585337609
ACH-000067,0.101329760979
ACH-000070,0.129595369595
ACH-000075,-0.223290350924
ACH-000078,-0.008710593578479999
ACH-000082,-0.0795435120812
ACH-000085,0.15234242723
ACH-000086,-0.018157355767099998
ACH-000087,0.0241856038534
ACH-000092,-0.0104270052208
ACH-000095,0.0793082290377
ACH-000097,-0.0631508312845
ACH-000098,0.0581472293667
ACH-000099,0.017136916054
ACH-000108,-0.10498293577
ACH-000113,-0.0771959170566
ACH-000115,0.161103164045
ACH-000116,-0.177400566832
ACH-000118,-0.00585241443588
ACH-000120,0.0604523510634
ACH-000123,-0.0431039966909
ACH-000127,-0.0268845798422
ACH-000128,0.19424890695099997
ACH-000132,-0.0114574344704
ACH-000133,-0.0169865699321
ACH-000137,-0.0837796904991
ACH-000138,-0.0789451045242
ACH-000142,0.00934212450915
ACH-000143,-0.10819422976399999
ACH-000146,-0.0696491143105
ACH-000148,0.026632050974900002
ACH-000150,-0.235767477775
ACH-000152,-0.013896849292200001
ACH-000153,-0.343826938068
ACH-000159,0.05985937393640001
ACH-000160,-0.00833077332607
ACH-000163,-0.08632428010260002
ACH-000167,-0.209518090205
ACH-000168,-0.21002473438400002
ACH-000169,0.00970702467698
ACH-000178,0.028479646995
ACH-000182,0.02413247967
ACH-000183,-0.115170416818
ACH-000188,-0.162782186559
ACH-000189,-0.11374269568
ACH-000190,0.0419596365495
ACH-000198,0.15896597115900002
ACH-000204,0.0205590795537
ACH-000206,-0.037386607862
ACH-000207,-0.124957417176
ACH-000211,-0.0602863693933
ACH-000215,-0.0733152959909
ACH-000221,0.054674485056099995
ACH-000222,-0.181744698144
ACH-000223,-0.07695521064439999
ACH-000226,-0.060083238609100004
ACH-000227,-0.0801141241558
ACH-000228,-0.213881992399
ACH-000231,0.0230025491243
ACH-000232,-0.039175913456900004
ACH-000233,0.043180920563400005
ACH-000234,0.00578253898498
ACH-000235,-0.06745042736380001
ACH-000237,-0.042026020001999995
ACH-000238,0.00691426959587
ACH-000243,-0.0669104556639
ACH-000244,-0.162012901479
ACH-000246,0.148951875423
ACH-000248,0.0392279581879
ACH-000250,-0.00261817320866
ACH-000251,-0.2105732885
ACH-000253,-0.027655297295599998
ACH-000255,-0.009328489880120002
ACH-000256,-0.174804810049
ACH-000257,-0.009509693687879999
ACH-000258,0.54635820329
ACH-000259,-0.0353909897337
ACH-000260,0.05375483016219999
ACH-000261,0.0443904317133
ACH-000262,0.0316476758588
ACH-000263,0.246086185881
ACH-000264,-0.04839115627209999
ACH-000265,0.0775687973514
ACH-000266,0.0603571425225
ACH-000272,0.197488400884
ACH-000273,0.051008916134800006
ACH-000274,-0.0308203806831
ACH-000277,-0.0020097533068
ACH-000278,-0.07916180756739999
ACH-000279,0.134103408441
ACH-000280,-0.051305239660700004
ACH-000281,0.149424800096
ACH-000288,0.0822929646648
ACH-000291,-0.0746941944208
ACH-000293,0.0670053104526
ACH-000294,0.167073908065
ACH-000295,0.279616621558
ACH-000296,-0.01511143583
ACH-000302,-0.0222729595412
ACH-000304,-0.0739933616605
ACH-000307,-0.057666772557800006
ACH-000308,-0.0404208841198
ACH-000310,-0.09509776929260001
ACH-000311,-0.17857577470199998
ACH-000312,-0.125087010536
ACH-000315,0.0877016349882
ACH-000316,0.14992124621
ACH-000317,0.018693587579000002
ACH-000318,-0.0195043130937
ACH-000319,0.133467498115
ACH-000320,0.012802649182
ACH-000322,-0.162358069992
ACH-000323,0.0279440113803
ACH-000324,0.0891829327695
ACH-000329,-0.020773548025
ACH-000330,-0.102598719118
ACH-000331,0.024184686692400002
ACH-000332,-0.0612293046874
ACH-000334,-0.117690467969
ACH-000335,0.063046932935
ACH-000336,-0.0637615302995
ACH-000337,0.146507850703
ACH-000339,0.0470591076344
ACH-000341,0.140891363783
ACH-000348,0.061585403508800006
ACH-000350,0.0753117651185
ACH-000352,-0.0990925199412
ACH-000356,-0.13707312619
ACH-000361,0.19061751357700002
ACH-000362,-0.062605933158
ACH-000363,-0.018607729229
ACH-000364,0.130109876678
ACH-000365,-0.07195205197860001
ACH-000366,0.142030403566
ACH-000368,-0.0571610583356
ACH-000374,-0.186153139761
ACH-000375,-0.05949527103080001
ACH-000376,0.0140905112431
ACH-000381,0.133915091659
ACH-000383,-0.035652265708900004
ACH-000387,-0.0935131733534
ACH-000389,0.10959908900800001
ACH-000390,0.0657649596108
ACH-000393,-0.19251827646800002
ACH-000395,-0.234220359139
ACH-000397,0.0715134768828
ACH-000401,0.0589044261134
ACH-000402,0.12460895914
ACH-000403,-0.0418840683863
ACH-000404,-0.30806476667599997
ACH-000406,0.0385038643795
ACH-000407,0.189394532559
ACH-000408,-0.035010551450900006
ACH-000410,-0.0180481674629
ACH-000411,-0.010190038927799999
