,CDC42SE1 (56882)
ACH-000460,-0.35674760455300003
ACH-000461,-0.5952539792329999
ACH-000463,-0.498257170613
ACH-000464,-0.436360702637
ACH-000466,-0.349404779846
ACH-000467,-0.42773860535499997
ACH-000468,-0.5608973872199999
ACH-000469,-0.379902180047
ACH-000470,-0.35656623066200005
ACH-000471,-0.415555626598
ACH-000472,-0.37302306985100003
ACH-000473,-0.34366308094000003
ACH-000475,-0.346857549389
ACH-000476,-0.165446989434
ACH-000477,-0.285112100376
ACH-000480,-0.746779150488
ACH-000481,-0.219718278876
ACH-000483,-0.398112610717
ACH-000484,-0.648120817595
ACH-000485,-0.524644389727
ACH-000486,-0.329200793299
ACH-000487,-0.40283017113200004
ACH-000488,-0.5156809507600001
ACH-000490,-0.416879361251
ACH-000491,-0.526519195731
ACH-000495,-0.5392666661469999
ACH-000496,-0.321503651016
ACH-000499,-0.34843111860799997
ACH-000500,-0.161520988283
ACH-000502,-0.518407565525
ACH-000503,-0.44846803409900005
ACH-000505,-0.374970027773
ACH-000507,-0.463699637573
ACH-000510,-0.496303017417
ACH-000511,-0.360048019866
ACH-000512,-0.329394811134
ACH-000516,-0.609949911078
ACH-000517,-0.33844752756499996
ACH-000518,-0.403541266479
ACH-000520,-0.495915200868
ACH-000521,-0.333255862188
ACH-000522,-0.458978436242
ACH-000524,-0.427866933399
ACH-000527,-0.47377158309199996
ACH-000528,-0.296770858685
ACH-000537,-0.277217716818
ACH-000541,-0.151068514076
ACH-000542,-0.267637853097
ACH-000544,-0.44845786902400003
ACH-000545,-0.538489914671
ACH-000547,-0.14987007835000002
ACH-000548,-0.411269289168
ACH-000549,-0.450681474921
ACH-000550,-0.187423039898
ACH-000552,-0.23090521779599998
ACH-000556,-0.511664508881
ACH-000557,-0.430388905704
ACH-000570,-0.472463458175
ACH-000571,-0.18852048105799998
ACH-000573,-0.180902422279
ACH-000576,-0.458862898324
ACH-000580,-0.493475513203
ACH-000584,-0.358884065819
ACH-000585,-0.515882610108
ACH-000588,-0.206211325851
ACH-000589,-0.335952046418
ACH-000591,-0.08349841609139999
ACH-000593,-0.46022751827799996
ACH-000600,-0.43454868373899996
ACH-000601,-0.6136000315510001
ACH-000604,-0.271992454837
ACH-000605,-0.38134804008900003
ACH-000606,-0.48898929266900004
ACH-000608,-0.369652284632
ACH-000614,-0.288618151288
ACH-000616,-0.407877532338
ACH-000618,-0.425660373187
ACH-000619,-0.653075054447
ACH-000620,-0.468672350103
ACH-000621,-0.303752423592
ACH-000622,-0.274019303747
ACH-000623,-0.272757089804
ACH-000624,-0.38410237640199996
ACH-000627,-0.556937196678
ACH-000630,-0.37897221397299996
ACH-000632,0.0135151011279
ACH-000633,-0.46415049935900005
ACH-000637,-0.214154344366
ACH-000638,-0.596268226403
ACH-000646,-0.588899790446
ACH-000647,-0.326516516402
ACH-000648,-0.22713535430999998
ACH-000649,-0.326794444184
ACH-000651,-0.50933734953
ACH-000652,-0.426632207732
ACH-000653,-0.443340006181
ACH-000657,-0.48789960614600003
ACH-000658,-0.56653563026
ACH-000661,-0.30301085059599997
ACH-000662,-0.21084903794
ACH-000663,-0.344407073568
ACH-000665,-0.517363667572
ACH-000671,-0.370292136128
ACH-000673,-0.503232495504
ACH-000676,-0.573614758099
ACH-000677,-0.247425726809
ACH-000681,-0.333338383689
ACH-000682,-0.395441487878
ACH-000683,-0.7977359552429999
ACH-000684,-0.0801162774133
ACH-000688,-0.289708761148
ACH-000693,-0.23314675712699998
ACH-000694,-0.223744861629
ACH-000695,-0.5584228454869999
ACH-000696,-0.5026060315959999
ACH-000697,-0.460264657169
ACH-000699,-0.237889783666
ACH-000701,-0.377527079222
ACH-000706,-0.358216044197
ACH-000711,-0.566918626215
ACH-000713,-0.568055835079
ACH-000714,-0.443976929169
ACH-000718,-0.354450855525
ACH-000720,-0.204724809679
ACH-000721,-0.507325064136
ACH-000724,-0.82529544977
ACH-000725,-0.998166896138
ACH-000732,-0.5155891109440001
ACH-000734,-0.429436539542
ACH-000735,-0.440205780094
ACH-000736,-0.273673934359
ACH-000738,-0.269763014164
ACH-000746,-0.558937815861
ACH-000747,-0.48252815589299997
ACH-000748,-0.48163946114100004
ACH-000753,-0.563092220329
ACH-000756,-0.618581837443
ACH-000757,-0.703966767366
ACH-000758,-0.705231285212
ACH-000760,-0.954843032753
ACH-000763,-0.47624739486100004
ACH-000764,-0.298462658613
ACH-000765,-0.448499603872
ACH-000766,-0.410668484954
ACH-000767,-0.599031949697
ACH-000768,-0.404764083899
ACH-000769,-0.594271533438
ACH-000770,-0.408496050828
ACH-000771,-0.5002901254659999
ACH-000773,-0.916847251796
ACH-000776,-0.412237820846
ACH-000777,-0.334128515872
ACH-000778,-0.35225382237499997
ACH-000781,-0.419290228012
ACH-000782,-0.277708616448
ACH-000783,-0.68275653618
ACH-000784,-0.401318766959
ACH-000785,-0.810358494876
ACH-000787,-0.56689898049
ACH-000788,-0.28614345492800003
ACH-000791,-0.52583696508
ACH-000792,-0.547735665313
ACH-000794,-0.501731438031
ACH-000796,-0.417208758258
ACH-000799,-0.606126510289
ACH-000800,-0.526921232239
ACH-000802,-0.0825463934391
ACH-000804,-0.556596167564
ACH-000805,-0.539406802818
ACH-000809,-0.31598411222600004
ACH-000810,-0.151764012114
ACH-000811,-0.334455041609
ACH-000817,-0.339661252654
ACH-000819,-0.39279874205399995
ACH-000820,-0.393815240899
ACH-000821,-0.546091301663
ACH-000822,-0.482443471889
ACH-000823,-0.310109183665
ACH-000824,-0.36020300696
ACH-000827,-0.38184778674000003
ACH-000829,-0.469676436931
ACH-000831,-0.24138417765099998
ACH-000832,-0.601422523686
ACH-000833,-0.290715027674
ACH-000834,-0.6224265366489999
ACH-000835,-0.322430872343
ACH-000836,-0.561328044296
ACH-000837,-0.631585586733
ACH-000838,-0.20473013057199999
ACH-000839,-0.6853596366240001
ACH-000840,-0.305581344155
ACH-000841,-0.46835457638899997
ACH-000843,-0.470399724666
ACH-000846,-0.679123631876
ACH-000847,-0.195358925965
ACH-000848,-0.268156071895
ACH-000849,-0.019829730787900002
ACH-000851,-0.354214387481
ACH-000855,-0.5280412797330001
ACH-000856,-0.294027125721
ACH-000858,-0.5251328685459999
ACH-000859,-0.331993956631
ACH-000861,-0.38829024819499997
ACH-000862,-0.402616874662
ACH-000865,-0.256641553672
ACH-000866,-0.42503357037699996
ACH-000867,-0.556101683223
ACH-000869,-0.698109488843
ACH-000872,-0.20730677905099998
ACH-000873,-0.16316764340099998
ACH-000876,-0.37912787990099994
ACH-000878,-0.149501331894
ACH-000880,-0.112492352532
ACH-000881,-0.427214270518
ACH-000882,-0.275426552393
ACH-000884,-0.15826997469
ACH-000885,-0.45259061859099997
ACH-000887,-0.546162740289
ACH-000888,-0.52506725976
ACH-000889,-0.45081832594800003
ACH-000890,-0.300524030868
ACH-000896,-0.5437518344910001
ACH-000898,-0.345576179092
ACH-000900,-0.70147937331
ACH-000901,-0.37709973916199996
ACH-000905,-0.5116141061789999
ACH-000906,-0.39066642948299996
ACH-000907,-0.301570021409
ACH-000910,-0.54925671632
ACH-000911,-0.377768101625
ACH-000912,-0.414307080616
ACH-000913,-0.372444737421
ACH-000915,-0.317780625339
ACH-000916,-0.569363844465
ACH-000917,-0.21820404344900002
ACH-000921,-0.195667017028
ACH-000924,-0.39967591576
ACH-000926,-0.673089626935
ACH-000928,-0.168661240006
ACH-000929,-0.49533041197899996
ACH-000932,-0.31564104099
ACH-000935,-0.316543458048
ACH-000936,-0.669353291539
ACH-000937,-0.383521129549
ACH-000938,-0.173012094694
ACH-000939,-0.24623385766800002
ACH-000941,-0.357775695312
ACH-000943,-0.295556803742
ACH-000946,-0.420135381173
ACH-000947,-0.380828308785
ACH-000948,-0.48508714891099997
ACH-000950,-0.180400176204
ACH-000953,-0.403107094345
ACH-000957,-0.375564304129
ACH-000958,-0.518404508316
ACH-000960,-0.5895597892100001
ACH-000963,-0.749704199541
ACH-000968,-0.5801979826370001
ACH-000969,-0.530277821176
ACH-000973,-0.317626695887
ACH-000974,-0.526400122164
ACH-000975,-0.516195813045
ACH-000976,-0.269038184969
ACH-000978,0.8816448769840001
ACH-000980,-0.39413428119800004
ACH-000984,-0.453262682094
ACH-000986,-0.498704561126
ACH-000988,-0.22888774395999997
ACH-000993,-0.499619654018
ACH-000994,-0.415980459215
ACH-000996,-0.38858772965099997
ACH-001001,-0.461890712373
ACH-001020,-0.0858097575825
ACH-001028,-0.45617392592600003
ACH-001031,-0.426141636049
ACH-001038,-0.535089762294
ACH-001048,-0.34078253096999994
ACH-001050,-0.22182927188
ACH-001053,-0.481431682488
ACH-001054,-0.483339100582
ACH-001061,-0.41620664565399995
ACH-001067,-0.318620779329
ACH-001075,-0.433082479053
ACH-001096,-0.567949287268
ACH-001128,-0.40948459244900004
ACH-001134,-0.38419131969000003
ACH-001151,-0.548873837623
ACH-001163,-0.455287920985
ACH-001164,-0.296559117238
ACH-001173,-0.380524394689
ACH-001183,-0.307116694647
ACH-001184,-0.39864048400700003
ACH-001190,-0.360229995247
ACH-001192,-0.34503121818000004
ACH-001193,-0.467302472905
ACH-001196,-0.768366726165
ACH-001197,-0.343066547548
ACH-001205,-0.39795644096999994
ACH-001211,-0.44176102377899995
ACH-001212,-0.021567716975099998
ACH-001228,-0.444512691029
ACH-001232,-0.278083093283
ACH-001239,-0.44981221958800005
ACH-001274,0.0144496619665
ACH-001275,-0.179613415955
ACH-001277,-0.419535257607
ACH-001278,-0.294728042927
ACH-001280,-0.619597305383
ACH-001283,-0.25805815737599996
ACH-001289,-0.554096819223
ACH-001295,-0.451327828723
ACH-001300,-0.380264261919
ACH-001301,-0.515716304527
ACH-001302,-0.562366404049
ACH-001303,0.0165071625964
ACH-001306,-0.315093534086
ACH-001318,-0.581198481321
ACH-001322,-0.17893654364199998
ACH-001328,-0.471882030038
ACH-001332,-0.49282879020099996
ACH-001333,-0.5202471349009999
ACH-001336,-0.552521014504
ACH-001340,-0.400188665722
ACH-001346,-0.49694092914
ACH-001353,-0.415588980107
ACH-001354,-0.256354725386
ACH-001367,-0.52893460196
ACH-001368,-0.39705299564999996
ACH-001374,-0.407885268124
ACH-001375,-0.21364222162500002
ACH-001377,-0.41518451752400004
ACH-001380,-0.32321528279899997
ACH-001391,-0.140411089486
ACH-001407,-0.14457079732
ACH-001408,-0.297636136514
ACH-001413,-0.44085651026
ACH-001430,-0.5132728080300001
ACH-001431,-0.39093334910099997
ACH-001450,-0.488510003529
ACH-001496,-0.310616950097
ACH-001500,-0.270959272545
ACH-001521,0.07992649867589999
ACH-001523,-0.248259620057
ACH-001532,-0.253449052833
ACH-001536,-0.39041171305600003
ACH-001550,-0.369494702231
ACH-001552,-0.480715972269
ACH-001554,-0.41335898421499995
ACH-001645,-0.35911818178800003
ACH-001654,-0.37752107892
ACH-001715,-0.528466540401
ACH-001735,-0.43625528166599997
ACH-001736,-0.408214648453
ACH-001737,-0.175614036411
ACH-001740,-0.466063157038
ACH-001745,-0.44675652940099997
ACH-001750,-0.344899242765
ACH-001765,-0.42975524948999994
ACH-001956,-0.400175660735
ACH-001957,-0.465980745591
