,AGBL5 (60509)
ACH-000004,-0.151528462102
ACH-000007,-0.256252352829
ACH-000009,-0.263271231865
ACH-000011,-0.172033675688
ACH-000012,-0.11700761091499999
ACH-000013,-0.292628478726
ACH-000014,-0.219858085286
ACH-000015,-0.061406305723599994
ACH-000017,-0.194681002066
ACH-000018,-0.286253802473
ACH-000019,0.259691365957
ACH-000021,-0.163687255576
ACH-000022,-0.16535979474999998
ACH-000025,-0.22393788153900002
ACH-000028,-0.153635581947
ACH-000030,-0.210479069027
ACH-000035,-0.24760552683200002
ACH-000036,-0.33433270272599996
ACH-000037,-0.150083116907
ACH-000039,-0.183370902235
ACH-000040,-0.330096197724
ACH-000041,-0.119319053426
ACH-000042,-0.339902530204
ACH-000045,-0.318264170304
ACH-000047,-0.039271125071199994
ACH-000052,0.0581132509541
ACH-000053,-0.154186454413
ACH-000054,-0.291389252816
ACH-000055,-0.0961777450632
ACH-000060,-0.208189804091
ACH-000067,-0.0816487064857
ACH-000070,-0.45990668298
ACH-000075,-0.42704205683300006
ACH-000078,-0.469798344035
ACH-000082,-0.055442769478000004
ACH-000085,-0.034746524332800004
ACH-000086,-0.110693294859
ACH-000087,-0.106361572754
ACH-000092,-0.480892343865
ACH-000095,-0.101548912643
ACH-000097,-0.104591053801
ACH-000098,-0.20746145101
ACH-000099,-0.10799230812
ACH-000108,-0.203986652704
ACH-000113,-0.30157316935
ACH-000115,0.08771811122649999
ACH-000116,-0.224012306479
ACH-000118,-0.050628130948099995
ACH-000120,-0.0745659275541
ACH-000123,-0.158040714901
ACH-000127,-0.184488497058
ACH-000128,-0.0815913891793
ACH-000132,-0.0700066945136
ACH-000133,-0.25561756975600003
ACH-000137,0.00199258374537
ACH-000138,-0.153881658957
ACH-000142,-0.0677486772114
ACH-000143,-0.233032588589
ACH-000146,-0.27761105303000005
ACH-000148,-0.20285351718800002
ACH-000150,-0.04712686614469999
ACH-000152,-0.172476871269
ACH-000153,-0.32905387306999995
ACH-000159,-0.0783457736137
ACH-000160,-0.0246518794551
ACH-000163,-0.097717968236
ACH-000167,-0.23332119300999998
ACH-000168,-0.45935249374799997
ACH-000169,-0.120658683724
ACH-000178,-0.058399841009
ACH-000182,-0.23765373571999998
ACH-000183,-0.18364416419100002
ACH-000188,-0.23117134789000002
ACH-000189,-0.19270969515500003
ACH-000190,-0.089210575766
ACH-000198,-0.163802012407
ACH-000204,-0.36221674328599995
ACH-000206,0.0393508715498
ACH-000207,-0.10300954427999999
ACH-000211,0.019197809678900002
ACH-000215,-0.237120792634
ACH-000221,-0.134174702012
ACH-000222,-0.133561075559
ACH-000223,-0.295394673315
ACH-000226,-0.19862975564
ACH-000227,-0.453922433239
ACH-000228,-0.00740729110636
ACH-000231,-0.22763696902
ACH-000232,-0.23464348656599998
ACH-000233,-0.30855997815
ACH-000234,-0.46302181665
ACH-000235,-0.176168221545
ACH-000237,-0.25071171806299997
ACH-000238,-0.356889917685
ACH-000243,-0.36868653303099996
ACH-000244,-0.11195946043400001
ACH-000246,-0.252508841164
ACH-000248,-0.10180693466
ACH-000250,-0.171304255889
ACH-000251,-0.558118629682
ACH-000253,-0.143665472602
ACH-000255,-0.147119621085
ACH-000256,-0.19104864576400002
ACH-000257,-0.208182885503
ACH-000258,-0.15273136045
ACH-000259,-0.230645171774
ACH-000260,-0.10872392117900001
ACH-000261,-0.129281812249
ACH-000262,-0.22551289786999998
ACH-000263,0.256117892619
ACH-000264,-0.13671265431600002
ACH-000265,-0.11447548773
ACH-000266,-0.21128806375700002
ACH-000272,-0.267089169284
ACH-000273,-0.29831680290999996
ACH-000274,-0.155142823161
ACH-000277,-0.230047695766
ACH-000278,-0.19539510217599998
ACH-000279,-0.17246907968800002
ACH-000280,-0.18385061927299998
ACH-000281,-0.312797758337
ACH-000288,-0.133197004791
ACH-000291,-0.176001595654
ACH-000293,-0.24995400721500002
ACH-000294,-0.21888559198899998
ACH-000295,-0.244025652363
ACH-000296,0.12347649460400001
ACH-000302,-0.15529531562
ACH-000304,-0.301379925632
ACH-000307,-0.251568394443
ACH-000308,-0.200766434145
ACH-000310,-0.111713355789
ACH-000311,-0.254350770839
ACH-000312,-0.35874543887500004
ACH-000315,-0.377864220079
ACH-000316,-0.132522604608
ACH-000317,-0.509994871642
ACH-000318,-0.101774361624
ACH-000319,-0.0543118112541
ACH-000320,-0.233919691701
ACH-000322,-0.212389019043
ACH-000323,-0.203836065677
ACH-000324,-0.258701183058
ACH-000329,-0.41208712145900006
ACH-000330,-0.0987079025107
ACH-000331,-0.190018380797
ACH-000332,-0.208582384113
ACH-000334,-0.095149606349
ACH-000335,-0.0401079962415
ACH-000336,-0.520209966562
ACH-000337,0.133773810654
ACH-000339,-0.178023991712
ACH-000341,-0.159498079338
ACH-000348,-0.17185025053800002
ACH-000350,-0.21231591509599998
ACH-000352,-0.250901677484
ACH-000356,0.00817735151936
ACH-000361,-0.32568157553000004
ACH-000362,-0.27786770024999996
ACH-000363,-0.0288609917004
ACH-000364,-0.255586160899
ACH-000365,-0.11484759241499999
ACH-000366,-0.10403407398299999
ACH-000368,-0.39762318469400004
ACH-000374,-0.224823605008
ACH-000375,-0.09670239316469999
ACH-000376,-0.194777665713
ACH-000381,-0.0105188280264
ACH-000383,-0.122297517114
ACH-000387,-0.1590881127
ACH-000389,-0.222232369965
ACH-000390,-0.183217204052
ACH-000393,-0.25829320681999995
ACH-000395,-0.089778432563
ACH-000397,-0.22854661081099997
ACH-000401,-0.15076784557700001
ACH-000402,-0.190187328753
ACH-000403,-0.156326787393
ACH-000404,-0.0305846590041
ACH-000406,-0.239300741891
ACH-000407,-0.118774364416
ACH-000408,-0.332331760614
ACH-000410,-0.225135153468
ACH-000411,-0.249500775626
ACH-000414,-0.206957720275
ACH-000415,-0.312960592712
ACH-000416,-0.159810933416
ACH-000420,-0.28096356674899997
ACH-000421,-0.187828124632
ACH-000424,0.151199977343
ACH-000425,-0.28370315497299997
ACH-000426,0.225238606894
ACH-000427,-0.365985465553
ACH-000433,-0.0874440974021
ACH-000436,-0.25572673344999997
ACH-000444,-0.213561729751
ACH-000445,-0.0373842925262
ACH-000448,-0.183644454624
ACH-000450,-0.11818499517799999
ACH-000452,-0.267009969017
ACH-000454,-0.34182690757399997
ACH-000458,-0.193027050161
ACH-000459,-0.0531080423527
ACH-000460,-0.112386310289
ACH-000461,-0.0726492235037
ACH-000463,-0.163205328179
ACH-000464,-0.35183588866899995
ACH-000466,-0.036695260241
ACH-000467,-0.168572632538
ACH-000468,-0.21781924195500002
ACH-000469,-0.12048643004000001
ACH-000470,-0.266157031379
ACH-000471,-0.232437333646
ACH-000472,-0.267293796646
ACH-000473,0.134583234875
ACH-000475,-0.19726101109299998
ACH-000476,-0.0836744610838
ACH-000477,-0.307158472374
ACH-000480,-0.188190309025
ACH-000481,0.050687481242399995
ACH-000483,-0.380619689403
ACH-000484,-0.0009771160140460001
ACH-000485,-0.210899011058
ACH-000486,-0.308953367339
ACH-000487,-0.10499202675699999
ACH-000488,-0.15171210386
ACH-000490,-0.11919022407600001
ACH-000491,-0.341236983767
ACH-000495,-0.20308637264600002
ACH-000496,-0.08660687417760002
ACH-000499,0.08186109157980001
ACH-000500,-0.09340850074760002
ACH-000502,-0.148996890434
ACH-000503,-0.007527321628930001
ACH-000505,-0.28162620789500004
ACH-000507,-0.21098891898
ACH-000510,-0.256625787162
ACH-000511,-0.0416280016119
ACH-000512,0.0193857575388
ACH-000516,-0.15983032827299998
ACH-000517,-0.209614708791
ACH-000518,-0.17820844907900002
ACH-000520,0.064065686236
ACH-000521,-0.17902566998599997
ACH-000522,-0.135536512893
ACH-000524,-0.331690424987
ACH-000527,-0.216299613794
ACH-000528,-0.292179104364
ACH-000537,-0.20173380029
ACH-000541,-0.490413044611
ACH-000542,-0.218900015326
ACH-000544,-0.0325570267372
ACH-000545,0.0172710613181
ACH-000547,-0.197701064074
ACH-000548,-0.32926757051
ACH-000549,0.037517948312400004
ACH-000550,-0.048286397090999994
ACH-000552,-0.113432225307
ACH-000556,-0.25297657077
ACH-000557,-0.195046667153
ACH-000570,-0.295186646874
ACH-000571,-0.17667641351500002
ACH-000573,-0.228911766121
ACH-000576,-0.219438374322
ACH-000580,-0.197526480375
ACH-000584,-0.0283671742689
ACH-000585,-0.314291099338
ACH-000588,-0.106135459168
ACH-000589,-0.126993031507
ACH-000591,-0.0037021306842600003
ACH-000593,-0.24204946984
ACH-000600,-0.197332197831
ACH-000601,-0.125069254338
ACH-000604,-0.317807853076
ACH-000605,-0.275106363398
ACH-000606,-0.166159656761
ACH-000608,-0.183462523313
ACH-000614,-0.322246065371
ACH-000616,-0.11771809644200001
ACH-000618,-0.111389150418
ACH-000619,-0.324510646201
ACH-000620,-0.212362466741
ACH-000621,-0.049843488287000005
ACH-000622,-0.199000278189
ACH-000623,-0.359393521949
ACH-000624,-0.40775917911
ACH-000627,-0.21085536136500002
ACH-000630,-0.223132513928
ACH-000632,-0.329089825051
ACH-000633,-0.11753933971899999
ACH-000637,-0.21410775568
ACH-000638,-0.106847026207
ACH-000646,-0.23769120455899997
ACH-000647,-0.257072093665
ACH-000648,-0.19046992223499998
ACH-000649,-0.22437980744199998
ACH-000651,-0.258702734619
ACH-000652,0.00890280242063
ACH-000653,0.022971691625000002
ACH-000657,-0.07728999459699999
ACH-000658,-0.23650813729800002
ACH-000661,-0.21214025961
ACH-000662,0.019683405129700002
ACH-000663,0.00316960562209
ACH-000665,-0.373011817095
ACH-000671,-0.194070537425
ACH-000673,-0.184809421205
ACH-000676,-0.154381140458
ACH-000677,-0.11553342064500001
ACH-000681,-0.107648085208
ACH-000682,-0.26064726834699997
ACH-000683,-0.21910559983600003
ACH-000684,-0.12238956803300001
ACH-000688,-0.194636188337
ACH-000693,-0.259153271206
ACH-000694,-0.0502553045921
ACH-000695,-0.222571091558
ACH-000696,-0.196062202423
ACH-000697,0.052094069068300004
ACH-000699,-0.219253840419
ACH-000701,-0.273118043187
ACH-000706,-0.149232628896
ACH-000711,-0.303969766164
ACH-000713,-0.293176695496
ACH-000714,-0.302028883746
ACH-000718,-0.470410382483
ACH-000720,-0.13131533594699998
ACH-000721,-0.20718544531599997
ACH-000724,-0.246249798079
ACH-000725,-0.167592371951
ACH-000732,-0.09326257479810002
ACH-000734,-0.301816275432
ACH-000735,-0.279825757743
ACH-000736,-0.24606502075699999
ACH-000738,-0.208924511202
ACH-000746,-0.474075138797
ACH-000747,-0.27037606497
ACH-000748,-0.04425504231769999
ACH-000753,-0.142215258476
ACH-000756,-0.0792541083365
ACH-000757,-0.13904845714199998
ACH-000758,-0.12214586078800001
ACH-000760,-0.11739917131300001
ACH-000763,-0.123868741141
ACH-000764,-0.27252395926600004
ACH-000765,-0.19753985954199998
ACH-000766,-0.141880917103
ACH-000767,-0.1631401717
ACH-000768,-0.19357742450399998
ACH-000769,-0.291506922269
ACH-000770,-0.100915541024
ACH-000771,-0.0844803044738
ACH-000773,-0.00609455565804
ACH-000776,0.0107328064954
ACH-000777,-0.305015497411
ACH-000778,-0.247093525133
ACH-000781,-0.124569295044
ACH-000782,-0.0707553570655
ACH-000783,-0.0477033565498
ACH-000784,-0.13521892645300002
ACH-000785,-0.20482969544399998
ACH-000787,-0.232600291274
ACH-000788,-0.193704188521
ACH-000791,-0.22353832739399998
ACH-000792,-0.169438827552
ACH-000794,-0.358122807806
ACH-000796,-0.241168997133
ACH-000799,-0.529610276745
ACH-000800,0.0275432548481
ACH-000802,-0.24434999667100002
ACH-000804,-0.00546682789569
ACH-000805,-0.18423916825699999
ACH-000809,-0.269450600226
ACH-000810,-0.34146457999700003
ACH-000811,-0.12459141709799999
ACH-000817,-0.332997974865
ACH-000819,-0.213395703413
ACH-000820,-0.0869712078853
ACH-000821,0.059027832006
ACH-000822,-0.134169695907
ACH-000823,-0.222469217183
ACH-000824,-0.291692464176
ACH-000827,-0.173227340725
ACH-000829,-0.013686153203
ACH-000831,-0.0622091380641
ACH-000832,-0.085183750138
ACH-000833,-0.09922369397060002
ACH-000834,-0.031165035966400002
ACH-000835,-0.3349232471
ACH-000836,-0.44637969854599996
ACH-000837,-0.242074355234
ACH-000838,-0.23243578998000003
ACH-000839,-0.158605622145
ACH-000840,-0.15435232329
ACH-000841,-0.08215265478310001
ACH-000843,-0.10259543725999999
ACH-000846,-0.0956716506993
ACH-000847,0.0505769868949
ACH-000848,-0.0769041516724
ACH-000849,-0.0518786738428
ACH-000851,-0.133894697471
ACH-000855,-0.104171967116
ACH-000856,-0.23161508317499999
ACH-000858,-0.196508358125
ACH-000859,-0.159383353408
