,CYB5R2 (51700)
ACH-000004,-0.029773309199299998
ACH-000007,0.0392883177163
ACH-000009,-0.0239376800514
ACH-000011,-0.15200305263
ACH-000012,-0.00438294167401
ACH-000013,-0.043964000806
ACH-000014,-0.274532945065
ACH-000015,-0.150634571619
ACH-000017,-0.0374339180211
ACH-000018,-0.236448141631
ACH-000019,-0.006997202214649999
ACH-000021,-0.157320518717
ACH-000022,-0.189984290502
ACH-000025,0.0617245263251
ACH-000028,-0.316604205179
ACH-000030,-0.276824055467
ACH-000035,-0.133611499716
ACH-000036,-0.0357027562343
ACH-000037,0.058771985542400006
ACH-000039,-0.103268393928
ACH-000040,-0.20345477268399997
ACH-000041,-0.115569985674
ACH-000042,-0.25573715813700004
ACH-000045,-0.10598669137399999
ACH-000047,-0.144711913445
ACH-000052,-0.0947301970295
ACH-000053,-0.15373301215399998
ACH-000054,-0.15029323143200002
ACH-000055,-0.0507245239806
ACH-000060,-0.0425621070445
ACH-000067,-0.08989528306710001
ACH-000070,-0.217528411942
ACH-000075,-0.0718619109905
ACH-000078,-0.270004496312
ACH-000082,-0.35865729521799994
ACH-000085,-0.25492264880300003
ACH-000086,-0.0144806016414
ACH-000087,-0.24665179803000004
ACH-000092,-0.04121330066
ACH-000095,-0.20111932314
ACH-000097,-0.261938622271
ACH-000098,-0.16159189386199999
ACH-000099,-0.31328805368
ACH-000108,-0.15842654310100002
ACH-000113,-0.241331498422
ACH-000115,-0.25162916981
ACH-000116,-0.0881335665712
ACH-000118,-0.12954669406
ACH-000120,-0.22914168715999997
ACH-000123,-0.15057689131100002
ACH-000127,-0.234884873109
ACH-000128,-0.119229247612
ACH-000132,-0.232973145523
ACH-000133,-0.103843480769
ACH-000137,-0.281540045244
ACH-000138,-0.168549927552
ACH-000142,-0.126233288692
ACH-000143,-0.067364502358
ACH-000146,-0.11848794818
ACH-000148,-0.0693948815888
ACH-000150,-0.162206274838
ACH-000152,-0.179658707053
ACH-000153,-0.21519725740200002
ACH-000159,-0.210672681902
ACH-000160,-0.0849394230889
ACH-000163,-0.159169122854
ACH-000167,-0.328096844459
ACH-000168,-0.225329943748
ACH-000169,-0.0879606825925
ACH-000178,-0.05985021471480001
ACH-000182,-0.213898847921
ACH-000183,-0.156088479266
ACH-000188,-0.161335554101
ACH-000189,0.07029180629449999
ACH-000190,-0.199467130805
ACH-000198,-0.10274228056399999
ACH-000204,-0.33059241409400003
ACH-000206,0.120085806753
ACH-000207,-0.24333315369199998
ACH-000211,-0.250324878675
ACH-000215,-0.261891955178
ACH-000221,-0.228518422238
