,SENP7 (57337)
ACH-000004,-0.104175555537
ACH-000007,-0.100658514782
ACH-000009,-0.12520975982899998
ACH-000011,-0.055180936697699995
ACH-000012,0.0745607465542
ACH-000013,0.09076348961950001
ACH-000014,-0.239229989236
ACH-000015,0.0692821929992
ACH-000017,0.0654839962423
ACH-000018,0.033850712498699996
ACH-000019,-0.191379052068
ACH-000021,-0.120423763473
ACH-000022,0.0239305956486
ACH-000025,0.011306534308
ACH-000028,-0.167091414926
ACH-000030,0.0103126079987
ACH-000035,-0.49393569397200005
ACH-000036,-0.21821457446800002
ACH-000037,0.055951273474500005
ACH-000039,-0.04481347497219999
ACH-000040,-0.126256163921
ACH-000041,0.025063462985
ACH-000042,0.0547055726255
ACH-000045,0.008126003561979999
ACH-000047,0.0204377971675
ACH-000052,0.043897032855799996
ACH-000053,-0.055978240506
ACH-000054,-0.115960650065
ACH-000055,0.171735239076
ACH-000060,-0.0878927535688
ACH-000067,-0.44463172802400003
ACH-000070,0.0832651950696
ACH-000075,-0.38824439721500004
ACH-000078,0.0104755386601
ACH-000082,0.117040855068
ACH-000085,0.18330785199299998
ACH-000086,0.0826407261173
ACH-000087,-0.00743252897705
ACH-000092,-0.0741885843067
ACH-000095,0.0189826847793
ACH-000097,0.0023960341637699997
ACH-000098,0.0178497430735
ACH-000099,-0.298995377492
ACH-000108,-0.0348170506001
ACH-000113,-0.139285090469
ACH-000115,0.050696508922
ACH-000116,0.0199601297983
ACH-000118,-0.14281804561
ACH-000120,-0.112995563523
ACH-000123,-0.138904887428
ACH-000127,0.0162571336045
ACH-000128,-0.280687254668
ACH-000132,-0.034307594824900006
ACH-000133,-0.012026603304899998
ACH-000137,0.0113820102961
ACH-000138,0.026387399545200002
ACH-000142,0.1073091994
ACH-000143,-0.17696994888300002
ACH-000146,-0.014701754620299998
ACH-000148,0.009677849027450001
ACH-000150,0.0196876695968
ACH-000152,0.202555606536
ACH-000153,-0.0462880777023
ACH-000159,0.0247885115704
ACH-000160,0.139159682808
ACH-000163,-0.0768149292034
ACH-000167,0.304978446033
ACH-000168,-0.226986734689
ACH-000169,0.176021235406
ACH-000178,-0.0262617568137
ACH-000182,-0.08464410345960001
ACH-000183,-0.053190738413000004
ACH-000188,0.035459349973199994
ACH-000189,-0.241608644281
ACH-000190,0.0523349728736
ACH-000198,-0.0740930366456
ACH-000204,-0.303449607853
ACH-000206,0.0421040567284
ACH-000207,-0.130360969101
ACH-000211,-0.17327142642700002
ACH-000215,-0.0638571012467
ACH-000221,0.0719807824551
ACH-000222,-0.0658868958819
ACH-000223,0.0246540484253
ACH-000226,-0.15881753383
ACH-000227,-0.019184404740900003
ACH-000228,-0.051306706260500004
ACH-000231,-0.0427103036231
ACH-000232,0.03137893528
ACH-000233,-0.0226435116767
ACH-000234,-0.0327619105301
ACH-000235,0.00591578920983
ACH-000237,0.031084494715
ACH-000238,0.113514723627
ACH-000243,-0.0028060352014699997
ACH-000244,-0.269428058311
ACH-000246,0.019044391041000003
ACH-000248,0.040570199493
ACH-000250,-0.010579611395900001
ACH-000251,-0.137062657943
ACH-000253,-0.0182685120535
ACH-000255,0.139770257021
ACH-000256,0.0915806575089
ACH-000257,-0.0810319044662
ACH-000258,0.16281668595100002
ACH-000259,-0.048065005421699995
ACH-000260,-0.140554260719
ACH-000261,-0.056923884719
ACH-000262,0.14371077460999998
ACH-000263,0.184944005762
ACH-000264,-0.0153896026171
ACH-000265,0.00661052450189
ACH-000266,0.0525889550665
ACH-000272,0.0116268646398
ACH-000273,0.0728205401632
ACH-000274,-0.0035761944607600005
ACH-000277,0.022863166607900002
ACH-000278,0.0421840139398
ACH-000279,0.0110564211215
ACH-000280,-0.080010912979
ACH-000281,0.021221759797400003
ACH-000288,-0.0398789797619
ACH-000291,-0.115873085627
ACH-000293,-0.0101061639987
ACH-000294,-0.09449667271500001
ACH-000295,0.0281198369526
ACH-000296,-0.0035087950600300004
ACH-000302,0.0012117619076700001
ACH-000304,-0.172601962928
ACH-000307,0.0558232547793
ACH-000308,0.0346961770738
ACH-000310,-0.152783646564
ACH-000311,0.0360773967253
ACH-000312,0.043532468743400006
ACH-000315,-0.0105932457176
ACH-000316,0.0207275670762
ACH-000317,0.0935777826573
ACH-000318,0.08868058026799999
ACH-000319,0.00264886427153
ACH-000320,-0.125501641884
ACH-000322,-0.0270524542492
ACH-000323,-0.241003468826
ACH-000324,-0.304915009005
ACH-000329,0.0279861241158
ACH-000330,0.0442624879019
ACH-000331,-0.203888445939
ACH-000332,-0.035153775568699995
ACH-000334,0.0053442674020600005
ACH-000335,-0.114386312928
ACH-000336,0.15650975050899998
ACH-000337,0.00874327791586
ACH-000339,-0.0329054170612
ACH-000341,0.154100604339
ACH-000348,-0.121258955585
ACH-000350,0.130981517671
ACH-000352,-0.21671123030099998
ACH-000356,-0.133238573428
ACH-000361,-0.32234308149999996
ACH-000362,0.0100899826707
ACH-000363,0.009247460975530001
ACH-000364,-0.10007224424799999
ACH-000365,-0.10509096914999999
ACH-000366,0.0661058309863
ACH-000368,-0.154657833658
ACH-000374,0.097756208409
ACH-000375,-0.115179798509
ACH-000376,-0.114047736262
ACH-000381,-0.034750303984300006
ACH-000383,0.0497187686896
ACH-000387,-0.0674640537734
ACH-000389,-0.0392274267359
ACH-000390,0.09336390330229999
ACH-000393,0.0134592432492
ACH-000395,-0.0926712326279
ACH-000397,-0.025109469552599996
ACH-000401,-0.227438070023
ACH-000402,0.31370673800099996
ACH-000403,0.08767672806099999
ACH-000404,-0.0169214259302
ACH-000406,-0.00477723389203
ACH-000407,-0.109099584881
ACH-000408,0.0973095544677
ACH-000410,-0.061448852564000005
ACH-000411,-0.029752848049
ACH-000414,0.0284860789913
ACH-000415,-0.0204586378366
ACH-000416,0.065187941504
ACH-000420,0.0836787025293
ACH-000421,-0.0348399161844
ACH-000424,-0.123637150162
ACH-000425,0.00926356062698
ACH-000426,-0.086136823703
ACH-000427,-0.0298361254459
ACH-000433,-0.05957937936319999
ACH-000436,0.17152708988499998
ACH-000444,-0.005314555595880001
ACH-000445,-0.0336948021973
ACH-000448,-0.155077735624
ACH-000450,0.0662435757717
ACH-000452,-0.08391329966849999
ACH-000454,-0.359545446656
ACH-000458,0.06691140033449999
ACH-000459,0.09044198344769999
ACH-000460,-0.185595033364
ACH-000461,0.04778659149569999
ACH-000463,-0.141319631026
ACH-000464,0.00545384894095
ACH-000466,-0.029978693053099997
ACH-000467,0.023109943226799996
ACH-000468,-0.0669799680638
ACH-000469,0.0708085663975
ACH-000470,-0.0083640154671
ACH-000471,-0.0718257294932
ACH-000472,-0.00855578859935
ACH-000473,-0.0610455707056
ACH-000475,0.028286834362300003
ACH-000476,-0.0169539186305
ACH-000477,-0.023351267475099996
ACH-000480,0.04320904829390001
ACH-000481,-0.048389399569800005
ACH-000483,-0.120564651229
ACH-000484,-0.0103566463364
ACH-000485,0.097642827774
ACH-000486,0.0662285036577
ACH-000487,0.101540073278
ACH-000488,0.027519159571599998
ACH-000490,-0.0422255823443
ACH-000491,0.058513149259
ACH-000495,-0.217457380471
ACH-000496,-0.150362438425
ACH-000499,0.0389548929167
ACH-000500,0.314959716661
ACH-000502,0.0163975684878
ACH-000503,-0.256625391635
ACH-000505,-0.08880968182690001
ACH-000507,0.0938310284357
ACH-000510,0.100700786442
ACH-000511,-0.0390316907833
ACH-000512,-0.314268537673
ACH-000516,-0.0402784290119
ACH-000517,-0.08428676405039999
ACH-000518,0.0057409882708800005
ACH-000520,-0.107485724168
ACH-000521,-0.039584238519
ACH-000522,0.053858757295399996
