,ZBTB12 (221527)
ACH-000004,-0.44839674912699995
ACH-000007,-0.236418729065
ACH-000009,-0.259883473876
ACH-000011,-0.280974447343
ACH-000012,-0.48647647698299995
ACH-000013,-0.37066115528000004
ACH-000014,-0.268018840027
ACH-000015,-0.23191237254099997
ACH-000017,-0.262865979711
ACH-000018,-0.14685371434900002
ACH-000019,-0.667424546754
ACH-000021,-0.39100741202399997
ACH-000022,-0.221914799132
ACH-000025,-0.139575281633
ACH-000028,-0.40477738965300003
ACH-000030,-0.207312507418
ACH-000035,-0.312942434023
ACH-000036,-0.344881952442
ACH-000037,-0.202646480225
ACH-000039,-0.597594534677
ACH-000040,-0.535495884496
ACH-000041,-0.37979203956999996
ACH-000042,-0.31189146876699997
ACH-000045,-0.35376929359700005
ACH-000047,-0.34730470804700003
ACH-000052,-0.274180048856
ACH-000053,-0.24968501011
ACH-000054,-0.46913616527400004
ACH-000055,-0.342933794053
ACH-000060,-0.443093597035
ACH-000067,-0.398839686711
ACH-000070,-0.258109682953
ACH-000075,-0.520014952308
ACH-000078,-0.587628485351
ACH-000082,-0.662155614307
ACH-000085,-0.351170272658
ACH-000086,-0.33203244939
ACH-000087,-0.40969816032899997
ACH-000092,-0.444195312107
ACH-000095,-0.358308096937
ACH-000097,-0.382033189951
ACH-000098,-0.217553288693
ACH-000099,-0.35617682359499997
ACH-000108,-0.22852431050799998
ACH-000113,-0.134860143917
ACH-000115,-0.5471933945040001
ACH-000116,-0.286078961108
ACH-000118,-0.270849899314
ACH-000120,-0.334466515378
ACH-000123,-0.372998933384
ACH-000127,-0.348784702378
ACH-000128,-0.419904983931
ACH-000132,-0.579060944432
ACH-000133,-0.553034393287
ACH-000137,-0.38076070335400003
ACH-000138,-0.41041496839100006
ACH-000142,-0.387384383617
ACH-000143,-0.17404477984900002
ACH-000146,-0.281365900011
ACH-000148,-0.298035222073
ACH-000150,-0.13688438362299998
ACH-000152,-0.334149143437
ACH-000153,-0.286603364045
ACH-000159,-0.312410080983
ACH-000160,-0.335328531969
ACH-000163,-0.136853064381
ACH-000167,-0.294957867477
ACH-000168,-0.367021893264
ACH-000169,-0.318813272952
ACH-000178,-0.345753630124
ACH-000182,-0.240944483715
ACH-000183,-0.33839119560900005
ACH-000188,-0.376141962706
ACH-000189,-0.182220681633
ACH-000190,-0.342969924406
ACH-000198,-0.365679215409
ACH-000204,-0.484594196312
ACH-000206,-0.290436162656
ACH-000207,-0.37270856596100005
ACH-000211,-0.35898667677599994
ACH-000215,-0.265069566414
ACH-000221,-0.04663669825680001
ACH-000222,-0.26589370486499997
ACH-000223,-0.449516919164
ACH-000226,-0.408040515563
ACH-000227,-0.280285940533
ACH-000228,-0.631220143874
ACH-000231,-0.316922572527
ACH-000232,-0.255444389106
ACH-000233,-0.222743004148
ACH-000234,-0.352145059613
ACH-000235,-0.390374968336
ACH-000237,-0.372676827615
ACH-000238,-0.32702106904399997
ACH-000243,-0.35338814922399997
ACH-000244,-0.430940954226
ACH-000246,-0.366876436664
ACH-000248,-0.278104386629
ACH-000250,-0.432257308258
ACH-000251,-0.322401799956
ACH-000253,-0.33152055754099996
ACH-000255,-0.239256411004
ACH-000256,-0.012881107127700001
ACH-000257,-0.112153585781
ACH-000258,-0.610020593648
ACH-000259,-0.260339278119
ACH-000260,-0.39477691850999996
ACH-000261,-0.223780605484
ACH-000262,-0.215568953389
ACH-000263,-0.281470373539
ACH-000264,-0.358713598978
ACH-000265,-0.41737319991800004
ACH-000266,-0.39458704692100005
ACH-000272,-0.406356773239
ACH-000273,-0.308435080409
ACH-000274,-0.451007451155
ACH-000277,-0.416127365062
ACH-000278,-0.353871159315
ACH-000279,-0.34165621092799997
ACH-000280,-0.275743758823
ACH-000281,-0.149164700439
ACH-000288,-0.324819958808
ACH-000291,-0.31114960176999995
ACH-000293,-0.535062249135
ACH-000294,0.0293966878299
ACH-000295,-0.5226389234619999
ACH-000296,-0.142903274431
ACH-000302,-0.375227416431
ACH-000304,-0.247773258296
ACH-000307,-0.312875151606
ACH-000308,-0.509419688795
ACH-000310,-0.45944967198299996
ACH-000311,-0.436437464411
ACH-000312,-0.386187162975
ACH-000315,-0.15272194304199999
ACH-000316,-0.287217472723
ACH-000317,-0.26331637358300003
ACH-000318,-0.369058538269
ACH-000319,-0.20585131401
ACH-000320,-0.5965339701860001
ACH-000322,-0.301500847623
ACH-000323,-0.28916076403
ACH-000324,-0.237388939421
ACH-000329,-0.374857760807
ACH-000330,-0.585760900391
ACH-000331,-0.5047189097820001
ACH-000332,-0.307351896071
ACH-000334,-0.199982203974
ACH-000335,-0.40122549285099995
ACH-000336,-0.160125006688
ACH-000337,-0.618239969843
ACH-000339,-0.275310802969
ACH-000341,-0.48628152884
ACH-000348,-0.239880240567
ACH-000350,-0.235842608152
ACH-000352,-0.39883301755500006
ACH-000356,-0.443546240251
ACH-000361,-0.288634270526
ACH-000362,-0.263346923552
ACH-000363,-0.10901349228700001
ACH-000364,-0.221759780372
ACH-000365,-0.17124730586599998
ACH-000366,-0.39111738712099997
ACH-000368,-0.08980459928739999
ACH-000374,-0.571354549483
ACH-000375,-0.30903231451200003
ACH-000376,-0.293489641108
ACH-000381,-0.351720557004
ACH-000383,-0.284353138073
ACH-000387,-0.10136928257099999
ACH-000389,-0.649860319507
ACH-000390,-0.227411196378
ACH-000393,-0.62543090551
ACH-000395,-0.555700482072
ACH-000397,-0.211868677188
ACH-000401,-0.298279768996
ACH-000402,-0.299534396001
ACH-000403,-0.451997005867
ACH-000404,0.028379635767299998
ACH-000406,-0.364864304815
ACH-000407,-0.28250461326299997
ACH-000408,-0.324002297693
ACH-000410,-0.21897018623199999
ACH-000411,-0.307317915331
ACH-000414,-0.30349917215
ACH-000415,-0.466491183741
ACH-000416,-0.246214612987
ACH-000420,-0.35925750743900003
ACH-000421,-0.270430049231
ACH-000424,-0.43030278557499996
ACH-000425,-0.152014780107
ACH-000426,-0.0566932004962
ACH-000427,-0.31879481134
ACH-000433,-0.273814197236
ACH-000436,-0.104276163322
ACH-000444,-0.281788101409
ACH-000445,-0.292136682477
ACH-000448,-0.616666451263
ACH-000450,0.16696443049
ACH-000452,-0.29847279056
ACH-000454,-0.316515100102
ACH-000458,-0.362856266498
ACH-000459,-0.107776290222
ACH-000460,-0.436908267532
ACH-000461,-0.329232596457
ACH-000463,-0.45825951145099997
ACH-000464,-0.29327597304999997
ACH-000466,-0.407736908301
ACH-000467,-0.288429927594
ACH-000468,-0.410227918028
ACH-000469,-0.259255568366
ACH-000470,-0.467714491136
ACH-000471,-0.29221106094
ACH-000472,-0.273333833889
ACH-000473,-0.394797837977
ACH-000475,-0.36799732025799997
ACH-000476,-0.45260099162
ACH-000477,-0.28296790348900003
ACH-000480,-0.130622140059
ACH-000481,-0.475208740243
ACH-000483,-0.467586691931
ACH-000484,-0.261668582406
ACH-000485,-0.347947829211
ACH-000486,-0.297248936983
ACH-000487,-0.306869326449
ACH-000488,-0.47626837124899996
ACH-000490,-0.24702109232500002
ACH-000491,-0.266216123347
ACH-000495,-0.467622975714
ACH-000496,-0.402170734011
ACH-000499,-0.5619463836699999
ACH-000500,-0.109148778289
ACH-000502,-0.287823834306
ACH-000503,-0.450818029455
ACH-000505,-0.276015242598
ACH-000507,-0.25211922267299997
ACH-000510,-0.298625346705
ACH-000511,-0.345988434005
ACH-000512,0.147097469382
ACH-000516,-0.497664281409
ACH-000517,-0.31869967887600004
ACH-000518,-0.395009260687
ACH-000520,-0.105905225687
ACH-000521,-0.346757681143
ACH-000522,-0.41339193970700006
ACH-000524,-0.39881023854900005
ACH-000527,-0.31479274373599997
