,NACA2 (342538)
ACH-000255,-0.226742647262
ACH-000256,-0.33684050964199996
ACH-000257,-0.256078807347
ACH-000258,-0.545854482867
ACH-000259,-0.254278348898
ACH-000260,-0.278541448222
ACH-000261,-0.133760363443
ACH-000262,0.034807043227400004
ACH-000263,-0.0839188824058
ACH-000264,-0.210684716529
ACH-000265,-0.232841822386
ACH-000266,-0.424338606419
ACH-000272,-0.29776157840399997
ACH-000273,-0.24415078910399998
ACH-000274,-0.509442762624
ACH-000277,-0.0672931965355
ACH-000278,-0.34696562700800004
ACH-000279,-0.053947162263599996
ACH-000280,-0.274102325308
ACH-000281,-0.294379359306
ACH-000288,-0.459807494396
ACH-000291,-0.17665154188499999
ACH-000293,-0.286051984693
ACH-000294,-0.25756368237300004
ACH-000295,-0.221289844282
ACH-000296,-0.271076317641
ACH-000302,-0.196201528964
ACH-000304,-0.36729735477
ACH-000307,-0.227000713647
ACH-000308,-0.160521437051
ACH-000310,-0.6852476690870001
ACH-000311,-0.42973823280199996
ACH-000312,-0.23994893889199997
ACH-000315,-0.247822328183
ACH-000316,-0.205731190688
ACH-000317,-0.121227711741
ACH-000318,-0.0613721966264
ACH-000319,-0.219304782095
ACH-000320,-0.329976823171
ACH-000322,-0.36006100327699997
ACH-000323,-0.552771820517
ACH-000324,-0.27139594644000004
ACH-000329,-0.255024230448
ACH-000330,-0.275702150783
ACH-000331,-0.199561621283
ACH-000332,-0.36097786134800003
ACH-000334,0.962269713698
ACH-000335,-0.18434808419399998
ACH-000336,-0.37460884060099997
ACH-000337,-0.228913465792
ACH-000339,-0.408957151677
ACH-000341,-0.169726160683
ACH-000348,-0.33837912859999997
ACH-000350,-0.324672757731
ACH-000352,-0.20750123570700002
ACH-000356,-0.356517555263
ACH-000361,-0.400701778663
ACH-000362,-0.15650016078
ACH-000363,-0.335095392384
ACH-000364,-0.250926470108
ACH-000365,-0.030738969961200003
ACH-000366,-0.13390200054600002
ACH-000368,-0.24138598551399998
ACH-000374,-0.162159276672
ACH-000375,-0.338873822261
ACH-000376,-0.0417820352963
ACH-000381,-0.422793320488
ACH-000383,-0.344567599068
ACH-000387,-0.293787025752
ACH-000389,-0.499089950511
ACH-000390,-0.143792224137
ACH-000393,-0.293405715632
ACH-000395,0.083645227253
ACH-000397,-0.119089049589
ACH-000401,-0.23399647291700001
ACH-000402,-0.155881565496
ACH-000403,-0.18993919670200002
ACH-000404,-0.182950746002
ACH-000406,-0.215777177634
ACH-000407,-0.41132982822999997
ACH-000408,-0.328411968899
ACH-000410,-0.321977522909
ACH-000411,-0.29942905501600003
ACH-000414,-0.325565380222
ACH-000415,-0.38361758283799996
ACH-000416,-0.388702685316
ACH-000420,-0.132515771775
ACH-000421,-0.176238960008
ACH-000424,-0.08618389219639999
ACH-000425,-0.26763092318000004
ACH-000426,-0.145991919044
ACH-000427,-0.307287544089
ACH-000433,-0.36416385171800003
ACH-000436,-0.137451614526
ACH-000444,-0.237737903479
ACH-000445,-0.44261565453999996
ACH-000448,-0.295634340015
ACH-000450,-0.021873402684200002
ACH-000452,-0.165902209525
ACH-000454,-0.0383216723635
ACH-000458,-0.246552965096
ACH-000459,0.0671930924501
ACH-000460,-0.37259869563000003
ACH-000461,-0.21457049527
ACH-000463,-0.216050023356
ACH-000464,-0.361667579173
ACH-000466,-0.310671554047
ACH-000467,-0.25182404936
ACH-000468,-0.440546712297
ACH-000469,-0.00756554793991
ACH-000470,-0.334492848574
ACH-000471,-0.353854075522
ACH-000472,-0.350844061923
ACH-000473,-0.128270774189
ACH-000475,-0.08437464682050001
ACH-000476,-0.11072815679999999
ACH-000477,-0.18050165124899997
ACH-000480,-0.298283902322
ACH-000481,-0.23319349150899998
ACH-000483,-0.19059890244600003
ACH-000484,-0.0136585548373
ACH-000485,-0.224584935646
ACH-000486,-0.243585506707
ACH-000487,-0.08809367339539999
ACH-000488,-0.304467514856
ACH-000490,-0.18412171831500002
ACH-000491,-0.045439306740600004
ACH-000495,-0.225218626112
ACH-000496,-0.36440347596999995
ACH-000499,0.062149944655200004
ACH-000500,-0.017477718339099998
ACH-000502,-0.313692057856
ACH-000503,-0.205820682837
ACH-000505,-0.296067879911
ACH-000507,-0.26279003459899997
ACH-000510,-0.020515205194299998
ACH-000511,-0.206605764383
ACH-000512,-0.0839838465772
ACH-000516,-0.318066878135
ACH-000517,-0.149301386096
ACH-000518,-0.0846305424273
ACH-000520,-0.25153827480200003
ACH-000521,-0.30604442078
ACH-000522,-0.20810415470899998
ACH-000524,-0.293631014097
ACH-000527,-0.32001588607500003
ACH-000528,-0.292824776122
ACH-000537,-0.252773874578
ACH-000541,0.11480092856799999
ACH-000542,-0.31476806344
ACH-000544,-0.42118503148599995
ACH-000545,-0.18789348607099998
ACH-000547,-0.209024716928
ACH-000548,-0.546799233673
ACH-000549,-0.29974211019200003
ACH-000550,-0.48873743520400004
ACH-000552,-0.246421228237
ACH-000556,-0.308076880482
ACH-000557,-0.0958529466286
ACH-000570,-0.337062747531
ACH-000571,-0.053143670748
ACH-000573,-0.11071073898099999
ACH-000576,-0.115713591705
ACH-000580,-0.0167873312258
ACH-000584,-0.254853436969
ACH-000585,-0.16100035736999999
ACH-000588,-0.237062832129
ACH-000589,-0.379869148747
ACH-000591,-0.221728811793
ACH-000593,-0.244111302113
ACH-000600,-0.139205955853
ACH-000601,-0.37868100535300003
ACH-000604,-0.222427865653
ACH-000605,-0.39366156512500006
ACH-000606,-0.351702435508
ACH-000608,-0.259490332655
ACH-000614,-0.157931029867
ACH-000616,-0.456499171503
ACH-000618,-0.259415364111
ACH-000619,-0.356469247998
ACH-000620,-0.178735996155
ACH-000621,-0.270758102023
ACH-000622,-0.186033061411
ACH-000623,-0.34833188972900003
ACH-000624,-0.357940959694
ACH-000627,-0.42154443563199995
ACH-000630,-0.34319624165
ACH-000632,-0.381413531845
ACH-000633,-0.15983919312699998
ACH-000637,-0.23998439124200002
ACH-000638,-0.373155334937
ACH-000646,-0.223362364541
ACH-000647,-0.45443672906000004
ACH-000648,-0.284923802391
ACH-000649,-0.254299485763
ACH-000651,-0.24475929684999997
ACH-000652,-0.300279643901
ACH-000653,-0.07295148629639998
ACH-000657,-0.269398430275
ACH-000658,-0.0274344721741
ACH-000661,-0.172352114468
ACH-000662,-0.157472291589
ACH-000663,-0.151055712763
ACH-000665,-0.240840991952
ACH-000671,-0.11356174402699999
ACH-000673,-0.323045544069
ACH-000676,-0.47274723695299997
ACH-000677,-0.133639123021
ACH-000681,-0.19744429781300002
ACH-000682,-0.21819021522
ACH-000683,-0.209515937921
ACH-000684,-0.21780652366099998
ACH-000688,-0.271458263327
ACH-000693,-0.15206067106499999
ACH-000694,-0.148737319051
ACH-000695,0.237513928931
ACH-000696,-0.210436407878
ACH-000697,-0.044539528209800006
ACH-000699,-0.147545125017
ACH-000701,-0.0948201935215
ACH-000706,-0.0537416853098
ACH-000711,-0.296053350009
ACH-000713,-0.30793738014100003
ACH-000714,-0.216692271733
ACH-000718,-0.34016899331100003
ACH-000720,-0.273428068536
ACH-000721,-0.13205512592399998
ACH-000724,-0.0146927133225
ACH-000725,-0.08775730358830001
ACH-000732,-0.410616474701
ACH-000734,-0.11155665692700001
ACH-000735,-0.302250342636
ACH-000736,-0.280835354344
ACH-000738,-0.18139102317400002
ACH-000746,-0.402887704583
ACH-000747,-0.21849294676
ACH-000748,-0.174793142093
ACH-000753,-0.117921079894
ACH-000756,-0.33121912693100003
ACH-000757,-0.272654759937
ACH-000758,-0.362475678446
ACH-000760,-0.219250664218
ACH-000763,-0.396283128772
ACH-000764,-0.23967483017299998
ACH-000765,-0.430607789372
ACH-000766,-0.391257173337
ACH-000767,-0.125995316375
ACH-000768,-0.327333119435
ACH-000769,-0.31351306363299997
ACH-000770,-0.201461799597
ACH-000771,-0.181117869987
ACH-000773,-0.303498572718
ACH-000776,-0.17974771193
ACH-000777,-0.15993661848
ACH-000778,-0.381680180094
ACH-000781,-0.146831113713
ACH-000782,0.178436653234
ACH-000783,-0.254496797501
ACH-000784,-0.163098382392
ACH-000785,-0.223909093536
ACH-000787,-0.027340309774700002
ACH-000788,-0.25066694920000004
ACH-000791,-0.41995651921899996
ACH-000792,-0.408858997933
ACH-000794,-0.314262601338
ACH-000796,-0.25699561313999997
ACH-000799,-0.41106333800300004
ACH-000800,-0.200964439448
ACH-000802,-0.09182242606249999
ACH-000804,-0.42998453600599995
ACH-000805,-0.363228978847
ACH-000809,-0.314321792918
ACH-000810,-0.288182716347
ACH-000811,-0.219895792503
ACH-000817,-0.143862792527
ACH-000819,-0.227277962852
ACH-000820,-0.46882363946500005
ACH-000821,-0.628876741607
ACH-000822,-0.231141399665
ACH-000823,-0.305243198417
ACH-000824,-0.20639594055500002
ACH-000827,-0.33277446978799996
ACH-000829,-0.285742117064
ACH-000831,-0.189582689498
ACH-000832,-0.282040244209
ACH-000833,-0.24075398717399998
ACH-000834,-0.44965172289399996
ACH-000835,-0.0454414004604
ACH-000836,-0.365089856774
ACH-000837,-0.317615221541
ACH-000838,0.18088611178800001
ACH-000839,-0.414133646654
ACH-000840,-0.183387541604
ACH-000841,-0.291883873941
ACH-000843,-0.253525097762
ACH-000846,-0.27704626349100003
ACH-000847,-0.102403470659
ACH-000848,-0.0429451039193
ACH-000849,-0.150272788604
ACH-000851,-0.360441466512
ACH-000855,-0.174623335408
ACH-000856,-0.21797019612399998
ACH-000858,-0.255245552521
ACH-000859,-0.43253168169699996
ACH-000861,-0.41734394486000004
ACH-000862,-0.237352791748
ACH-000865,-0.125503215769
ACH-000866,-0.152394865847
ACH-000867,-0.338553857124
ACH-000869,-0.10881058784299999
ACH-000872,0.0148328943694
ACH-000873,-0.35160221174500006
ACH-000876,-0.050921053966199996
ACH-000878,-0.45848566234099997
ACH-000880,-0.0753935897488
ACH-000881,-0.186847186348
ACH-000882,-0.148260311793
ACH-000884,-0.43151713511699996
ACH-000885,-0.13454774944
ACH-000887,-0.34036965779
ACH-000888,-0.138215884012
ACH-000889,-0.0628638651455
ACH-000890,-0.150882589195
ACH-000896,-0.437053467113
ACH-000898,4.34521534232e-05
ACH-000900,-0.39130659037199994
ACH-000901,-0.30717102079
ACH-000905,-0.22847859893199998
ACH-000906,-0.137612365322
ACH-000907,-0.253334667887
ACH-000910,-0.12348567383199999
ACH-000911,-0.36276987940600003
ACH-000912,-0.30852564787500003
ACH-000913,-0.291040698608
ACH-000915,-0.272924512035
ACH-000916,0.627935526259
ACH-000917,-0.183355049936
ACH-000921,-0.186093597196
ACH-000924,-0.197565352962
ACH-000926,-0.0825189201725
ACH-000928,-0.240650630264
ACH-000929,0.0371524392479
ACH-000932,-0.117857663308
ACH-000935,-0.365906668024
ACH-000936,-0.21427600471500002
ACH-000937,-0.23713160200999997
ACH-000938,-0.284838524988
ACH-000939,-0.147899412235
ACH-000941,0.149974054278
ACH-000943,-0.134651936168
ACH-000946,-0.194255548625
ACH-000947,-0.260065577673
ACH-000948,-0.090147075536
ACH-000950,-0.187281805889
ACH-000953,-0.224696564242
ACH-000957,-0.469203888153
ACH-000958,-0.106489964066
ACH-000960,-0.218402011027
ACH-000963,-0.338547374305
ACH-000968,-0.258362818916
ACH-000969,-0.183948232841
ACH-000973,-0.15215843795700001
ACH-000974,-0.230647041113
ACH-000975,-0.24669268216600002
ACH-000976,-0.35693207327200005
ACH-000978,-0.0807893075143
ACH-000980,-0.08343379336460001
ACH-000984,-0.315097701055
ACH-000986,-0.30022562514199996
ACH-000988,-0.244307595152
ACH-000993,-0.0547245300321
ACH-000994,-0.18408985960000002
ACH-000996,-0.170885393631
ACH-001001,-0.26229378716699997
ACH-001020,-0.515563303625
ACH-001028,-0.24011213003100002
ACH-001031,-0.213788045046
ACH-001038,-0.19394000736900002
ACH-001048,0.0214579815948
ACH-001050,-0.23249946630399998
ACH-001053,-0.0470018674525
ACH-001054,-0.182864029793
ACH-001061,-0.338341956999
ACH-001067,-0.16234233896
ACH-001075,-0.140325286106
ACH-001096,-0.156476077999
ACH-001128,-0.51297568781
ACH-001134,-0.32248681015
ACH-001151,-0.10266468614
ACH-001163,-0.18667460896
ACH-001164,-0.257369959735
ACH-001173,-0.262235767991
ACH-001183,-0.154694092275
ACH-001184,-0.391532676678
ACH-001190,-0.29299499883
ACH-001192,-0.155003623373
ACH-001193,-0.258542223249
ACH-001196,-0.389461348339
ACH-001197,-0.252089394571
ACH-001205,-0.230881825894
ACH-001211,-0.37619830351800004
ACH-001212,-0.10610252137
ACH-001228,-0.146000802391
ACH-001232,-0.34318860292400005
ACH-001239,-0.309510981108
ACH-001274,-0.5775136549669999
ACH-001275,-0.344842654169
ACH-001277,-0.2920395381
ACH-001278,-0.15107826658
ACH-001280,-0.0651524476459
ACH-001283,-0.18698125658599998
ACH-001289,-0.09453237972829999
ACH-001295,-0.314000888627
ACH-001300,-0.0885239779562
ACH-001301,-0.46773817500299997
ACH-001302,-0.44534151255599996
ACH-001303,-0.23672025855300002
ACH-001306,-0.37623203692199997
ACH-001318,-0.34111261204000004
ACH-001322,-0.048426470201300004
ACH-001328,-0.324374484803
ACH-001332,-0.507041701332
ACH-001333,-0.316810823614
ACH-001336,-0.163027251618
ACH-001340,-0.283804620217
ACH-001346,-0.283746664338
ACH-001353,-0.224394865168
ACH-001354,0.105274777973
ACH-001367,-0.39273060076
ACH-001368,-0.140877047717
ACH-001374,-0.662952708959
ACH-001375,-0.259177532313
ACH-001377,-0.241284335671
ACH-001380,-0.17007388939800003
ACH-001391,-0.08905726403179999
ACH-001407,-0.06757115996719999
ACH-001408,-0.29485523781899997
ACH-001413,-0.234055157318
ACH-001430,-0.512179867706
ACH-001431,-0.0662866990973
ACH-001450,-0.371396518725
ACH-001496,-0.253491724831
ACH-001500,-0.1957125318
ACH-001521,-0.436496524369
ACH-001523,-0.20403901502900001
ACH-001532,-0.299426895667
ACH-001536,-0.150527784693
ACH-001550,-0.21654715736699998
ACH-001552,-0.18765592011399998
ACH-001554,-0.19677764267900003
ACH-001645,-0.548868890907
ACH-001654,-0.26552130182100003
ACH-001715,-0.257279984139
ACH-001735,0.013957198047
ACH-001736,-0.17307274473200002
ACH-001737,-0.7119036343680001
ACH-001740,-0.21221597969300002
ACH-001745,0.0550653764419
ACH-001750,-0.17625656005100002
ACH-001765,-0.18662233945599999
ACH-001956,-0.205026495471
ACH-001957,-0.251971098602
