,DepMap_ID
7759,ACH-000024
39892,ACH-000122
42070,ACH-000131
54492,ACH-000179
127367,ACH-000395
151395,ACH-000456
158041,ACH-000473
159696,ACH-000478
162241,ACH-000484
218059,ACH-000615
226436,ACH-000633
231072,ACH-000641
248854,ACH-000675
265754,ACH-000706
382675,ACH-000831
382676,ACH-000831
383409,ACH-000832
412822,ACH-000869
492694,ACH-000928
497765,ACH-000930
497766,ACH-000930
515657,ACH-000938
564626,ACH-000955
645079,ACH-000978
704065,ACH-000988
746396,ACH-000992
746397,ACH-000992
746398,ACH-000992
866759,ACH-000999
899546,ACH-001063
942054,ACH-001190
962003,ACH-001333
968100,ACH-001345
991711,ACH-001399
1027591,ACH-001550
1044481,ACH-001605
1045996,ACH-001610
1123149,ACH-002175
1160585,ACH-002252
1188663,ACH-002288
1210963,ACH-002347
1223213,ACH-002396
