,HAGHL (84264)
ACH-000004,0.09792786718689998
ACH-000007,0.0741410741153
ACH-000009,0.0892455712466
ACH-000011,-0.123584064859
ACH-000012,0.0324621770331
ACH-000013,-0.0153882744399
ACH-000014,0.0780744790912
ACH-000015,-0.08671053977050001
ACH-000017,-0.0523852195859
ACH-000018,0.127055102804
ACH-000019,0.05465834656830001
ACH-000021,-0.0585742714264
ACH-000022,-0.0404892493374
ACH-000025,-0.109017641408
ACH-000028,0.0190903499167
ACH-000030,0.0067876784799200006
ACH-000035,0.143207591962
ACH-000036,-0.195454614399
ACH-000037,-0.08677119974150001
ACH-000039,-0.19185183015299997
ACH-000040,-0.183961807796
ACH-000041,0.0267443551388
ACH-000042,0.119330564833
ACH-000045,-0.21040603299000002
ACH-000047,-0.14002006572200001
ACH-000052,0.127002686309
ACH-000053,-0.059408072264
ACH-000054,0.0750489535963
ACH-000055,0.107883696049
ACH-000060,-0.0907384344967
ACH-000067,-0.0541294707297
ACH-000070,0.120535728585
ACH-000075,-0.415391622841
ACH-000078,-0.0906844261195
ACH-000082,0.0280098083041
ACH-000085,-0.257446701788
ACH-000086,0.12021362135
ACH-000087,-0.057405828223
ACH-000092,-0.0029412287378399998
ACH-000095,-0.046756212525699996
ACH-000097,0.00563769596916
ACH-000098,0.106609263529
ACH-000099,0.0541887912368
ACH-000108,0.0231765891628
ACH-000113,-0.07509627628280001
ACH-000115,-0.100087542039
ACH-000116,-0.006736171856310001
ACH-000118,0.021006858665
ACH-000120,-0.165890734017
ACH-000123,0.126587682211
ACH-000127,0.048261828184900005
ACH-000128,-0.037697191574400005
ACH-000132,-0.09115100188960001
ACH-000133,-0.22928013871199998
ACH-000137,-0.0170155357156
ACH-000138,0.13825917827099998
ACH-000142,-0.0921667049687
ACH-000143,-0.111862393124
ACH-000146,0.0438014369859
ACH-000148,-0.143465916349
ACH-000150,0.0479655773264
ACH-000152,-0.08284375712349999
ACH-000153,0.0441098515329
ACH-000159,0.0104069210718
ACH-000160,0.00349101296208
ACH-000163,-0.05536315662880001
ACH-000167,-0.0628418980523
ACH-000168,-0.009262835087680001
ACH-000169,0.0682648436714
ACH-000178,-0.0268880853503
ACH-000182,0.045423862789099996
ACH-000183,-0.0376674954361
ACH-000188,-0.0237369021363
ACH-000189,0.08850801502149999
ACH-000190,0.125494542519
ACH-000198,0.0375803690785
ACH-000204,0.154191315636
ACH-000206,0.00813728502556
ACH-000207,-0.004354906980560001
ACH-000211,0.14249254475099998
ACH-000215,0.0317010983872
ACH-000221,-0.058871947713299996
ACH-000222,-0.196368073758
ACH-000223,0.005572553323050001
ACH-000226,0.145301682574
ACH-000227,0.20752540272300002
ACH-000228,0.0831331869637
ACH-000231,-0.104408671819
ACH-000232,0.044573544988199994
ACH-000233,0.0203085203451
ACH-000234,0.12727605264900002
ACH-000235,-0.0389290386421
ACH-000237,-0.08655370730530001
ACH-000238,-0.0436751395837
ACH-000243,0.01381538733
ACH-000244,0.177035845489
ACH-000246,0.10528182084400001
ACH-000248,0.172605261824
ACH-000250,-0.0483669466456
ACH-000251,-0.216172851177
ACH-000253,-0.153156907672
ACH-000255,0.118584077455
ACH-000256,-0.130525661373
ACH-000257,0.185998049587
ACH-000258,-0.06952803944519999
ACH-000259,0.00909364289806
ACH-000260,-0.14537334096899998
ACH-000261,-0.101061700653
ACH-000262,-0.0980558996206
ACH-000263,-0.11548807990999999
ACH-000264,-0.0528680105736
ACH-000265,-0.03077080961
ACH-000266,-0.013313295693600001
ACH-000272,-0.0471733563795
ACH-000273,0.024726611696099996
ACH-000274,-0.127564421699
ACH-000277,-0.022739358239
ACH-000278,0.104023105344
ACH-000279,0.0722852013999
ACH-000280,-0.11851622554999999
ACH-000281,0.135827305966
ACH-000288,-0.145836019581
ACH-000291,-0.0333171529022
ACH-000293,0.014051317063500001
ACH-000294,0.0768822733312
ACH-000295,0.131042603198
ACH-000296,0.0316278411342
ACH-000302,-0.011314734037999999
ACH-000304,0.0040142910663
ACH-000307,0.0196939509005
ACH-000308,-0.136411268989
ACH-000310,0.0184944632605
ACH-000311,-0.0674072965515
ACH-000312,-0.0306485743393
ACH-000315,-0.307891355232
ACH-000316,0.035216553565
ACH-000317,0.141639490077
ACH-000318,-0.0207600456101
ACH-000319,-0.085070932031
ACH-000320,-0.0790123446286
ACH-000322,-0.027010250587900003
ACH-000323,-0.03983195550930001
ACH-000324,-0.0546774699593
ACH-000329,-0.23405163484400002
ACH-000330,0.146651611313
ACH-000331,0.0895588869258
ACH-000332,-0.06593124340710001
ACH-000334,-0.079830282337
ACH-000335,0.0785419927763
ACH-000336,0.0612805562366
ACH-000337,-0.210201948972
ACH-000339,0.022895572917800002
ACH-000341,-0.0981757861747
ACH-000348,-0.053985049143500004
ACH-000350,-0.0636986652693
ACH-000352,0.00642802642872
ACH-000356,0.0250681712442
ACH-000361,0.0377386933899
ACH-000362,-0.0761357341053
ACH-000363,-0.154087868274
ACH-000364,-0.026873847599999997
ACH-000365,-0.00847521297889
ACH-000366,-0.11620061875
ACH-000368,-0.265395577492
ACH-000374,0.0147794308335
ACH-000375,-0.0933557218839
ACH-000376,-0.019571582361299997
ACH-000381,0.10350606228499999
ACH-000383,-0.0527364922646
ACH-000387,0.125185194767
ACH-000389,-0.0684093286896
ACH-000390,0.08910086963839998
ACH-000393,0.0278202669041
ACH-000395,-0.0955454896475
ACH-000397,0.0032998011373199998
ACH-000401,0.10202215652999999
ACH-000402,-0.18669149920800002
ACH-000403,-0.050486247427900005
ACH-000404,-0.0809002936139
ACH-000406,0.0515178350144
ACH-000407,-0.101261523372
ACH-000408,-0.0798930641436
ACH-000410,0.00437341251672
ACH-000411,-0.055898075446699995
ACH-000414,-0.0022489126248800002
ACH-000415,0.0243831998349
ACH-000416,0.0301377339349
ACH-000420,-0.0436233515723
ACH-000421,-0.00816720625996
ACH-000424,0.195038082465
ACH-000425,0.0226118432285
ACH-000426,0.0397347731047
ACH-000427,0.0483025828488
ACH-000433,-0.0368051998994
ACH-000436,-0.08841782747580001
ACH-000444,0.08867118288730001
ACH-000445,-0.06034594549549999
ACH-000448,0.0699136500202
ACH-000450,0.0270220280737
ACH-000452,-0.114681374895
ACH-000454,-0.023104631150799998
ACH-000458,-0.07868293913669999
ACH-000459,0.137343275393
ACH-000460,0.130720452555
ACH-000461,-0.0422193371928
ACH-000463,-0.036965881793699994
ACH-000464,-0.14282380407099998
ACH-000466,-0.0567644509744
ACH-000467,-0.0052374845305900005
ACH-000468,0.0211441851883
ACH-000469,0.0151108974062
ACH-000470,-0.14888530634400002
ACH-000471,-0.05362332480669999
ACH-000472,-0.0297310652598
ACH-000473,-0.0434562563714
ACH-000475,-0.0459629938505
ACH-000476,-0.126967187852
ACH-000477,0.108158152356
ACH-000480,-0.0566881934255
ACH-000481,0.0381703335493
ACH-000483,-0.19449002388099998
ACH-000484,-0.00759724246315
ACH-000485,-0.0428807771026
ACH-000486,-0.055048673001
ACH-000487,-0.11686141630699999
ACH-000488,-0.07918998437639999
ACH-000490,-0.0998484241528
ACH-000491,-0.020937074483
ACH-000495,-0.0821792845612
ACH-000496,-0.11066753865599999
ACH-000499,0.193985678018
ACH-000500,0.05314558746669999
ACH-000502,-0.17428279083099998
ACH-000503,0.23908677803199999
ACH-000505,-0.0532213292689
ACH-000507,-0.10216019170700001
ACH-000510,-0.0206535067433
ACH-000511,0.039142963183800006
ACH-000512,0.0180565687018
ACH-000516,-0.0935615983041
ACH-000517,-0.030793938028700004
ACH-000518,-0.12459739770400001
ACH-000520,-0.108979641371
ACH-000521,-0.019932697838299998
ACH-000522,-0.068107446036
ACH-000524,0.147879506199
ACH-000527,0.050631023868199995
ACH-000528,0.0589665782784
ACH-000537,-0.043751070434099995
ACH-000541,0.142473653582
ACH-000542,-1.92468109467e-05
ACH-000544,0.10503236015100001
ACH-000545,0.029231945170400002
ACH-000547,0.0805261823582
ACH-000548,-0.08289336217839999
ACH-000549,-0.0333846562663
ACH-000550,0.007396801611949999
ACH-000552,0.111765963851
ACH-000556,0.0115576890192
ACH-000557,-0.0777223165326
ACH-000570,0.118817775237
ACH-000571,-0.165394170904
ACH-000573,-0.00247612818462
ACH-000576,-0.0288672833383
ACH-000580,0.0413637749135
ACH-000584,-0.016738407364
ACH-000585,-0.0216326725327
ACH-000588,0.062356936727
ACH-000589,0.148230156404
ACH-000591,-0.30910518923700003
ACH-000593,0.009441632463729999
ACH-000600,-0.08945837248630001
ACH-000601,-0.033918584442
ACH-000604,-0.0561523487407
ACH-000605,0.006587219898380001
ACH-000606,0.0891216942358
ACH-000608,-0.096516893259
ACH-000614,0.034552187263300005
ACH-000616,-0.111732633741
ACH-000618,0.160350723495
ACH-000619,0.017289153913900002
ACH-000620,-0.052430898775800004
ACH-000621,0.0469067771711
ACH-000622,0.0958534038585
ACH-000623,-0.024147709478
ACH-000624,-0.06878720955960001
ACH-000627,0.179646614627
ACH-000630,0.006856825375140001
ACH-000632,0.0076803138855
ACH-000633,0.1207815328
ACH-000637,0.164618299034
ACH-000638,-0.0361650989739
ACH-000646,-0.0135773414127
ACH-000647,0.0060881977646099995
ACH-000648,-0.0103246326225
ACH-000649,-0.033155051177599995
ACH-000651,0.10159264445800001
ACH-000652,0.016848211040399998
ACH-000653,0.009272819804270001
ACH-000657,0.0245280552244
ACH-000658,0.026758063308900005
ACH-000661,-0.101833948991
ACH-000662,-0.156548004809
ACH-000663,0.0163652892981
ACH-000665,0.0249219502722
ACH-000671,0.17440317532299998
ACH-000673,0.00422512315969
ACH-000676,0.254331060486
ACH-000677,-0.05025717095269999
ACH-000681,-0.126400399569
ACH-000682,0.0246025457404
ACH-000683,-0.0552196996415
ACH-000684,-0.09126548418960001
ACH-000688,-0.009036276472620001
ACH-000693,0.0989460811383
ACH-000694,0.00978735516728
ACH-000695,-0.11021953669199999
ACH-000696,-0.0391197359477
ACH-000697,-0.0684113310206
ACH-000699,0.005316344898399999
ACH-000701,-0.0424354737362
ACH-000706,0.0249795098185
ACH-000711,-0.00954781265907
ACH-000713,0.0219113387835
ACH-000714,-0.128444522693
ACH-000718,-0.160226863325
ACH-000720,-0.0320929094322
ACH-000721,0.0216891502265
ACH-000724,0.190074368303
ACH-000725,-0.161751411321
ACH-000732,0.0652905847118
ACH-000734,-0.026671246509700004
ACH-000735,-0.0895930661301
ACH-000736,-0.0208858922021
ACH-000738,0.006118486754890001
ACH-000746,-0.237952396199
ACH-000747,0.057355625910099996
ACH-000748,-0.021771525293
ACH-000753,0.0651048015319
ACH-000756,-0.0596788962523
ACH-000757,0.00843332827479
ACH-000758,-0.137556412105
ACH-000760,-0.0508709482438
ACH-000763,-0.15513691316199998
ACH-000764,-0.156806771231
ACH-000765,0.047007627191900006
ACH-000766,0.0998637157061
ACH-000767,-0.157219234556
ACH-000768,0.101727891969
ACH-000769,-0.09020063981899999
ACH-000770,0.055286033182199996
ACH-000771,0.0034737053325100005
ACH-000773,0.09082205782069999
ACH-000776,-0.0637848209478
ACH-000777,0.0538051566645
ACH-000778,0.042150842576
ACH-000781,-0.007965472294909999
ACH-000782,-0.0992688297357
ACH-000783,-0.217203817168
ACH-000784,-0.0829511758419
ACH-000785,0.060926771377400005
ACH-000787,0.0214714902176
ACH-000788,-0.0398202699494
ACH-000791,0.0587269164704
ACH-000792,0.08289403752289999
ACH-000794,0.04991267832219999
ACH-000796,-0.00854100754654
ACH-000799,-0.0513760014037
ACH-000800,0.169724720981
ACH-000802,0.0464309463507
ACH-000804,-0.117271184867
ACH-000805,-0.0845066223199
ACH-000809,-0.15842644236099998
ACH-000810,-0.294976855418
ACH-000811,-0.113903516403
ACH-000817,-0.0525320869739
ACH-000819,-0.159982065235
ACH-000820,-0.0355302620424
ACH-000821,0.04724557718380001
ACH-000822,-0.0100497534749
ACH-000823,0.0253462832742
ACH-000824,-0.118341522714
ACH-000827,-0.0791825021738
ACH-000829,0.11737576834899999
ACH-000831,0.016851756226500002
ACH-000832,0.0504988998384
ACH-000833,-0.04902092393069999
ACH-000834,0.08505774424990001
ACH-000835,0.046092807951300004
ACH-000836,-0.0314910358362
ACH-000837,0.0820114805043
ACH-000838,-0.197511687684
ACH-000839,-0.0776483874579
ACH-000840,-0.216291208739
