,ZSWIM7 (125150)
ACH-000004,-0.194855717694
ACH-000007,-0.19087766474
ACH-000009,-0.448577449312
ACH-000011,-0.39228397071800003
ACH-000012,-0.474006600016
ACH-000013,-0.525228896914
ACH-000014,-0.37831489573
ACH-000015,-0.48944725798199995
ACH-000017,-0.380345270221
ACH-000018,-0.290626716246
ACH-000019,-0.524158160038
ACH-000021,-0.34707061183399995
ACH-000022,-0.429057102153
ACH-000025,-0.271375130494
ACH-000028,-0.556510259561
ACH-000030,-0.29320524678800003
ACH-000035,-0.30151838369600004
ACH-000036,-0.519406783205
ACH-000037,-0.28374249924
ACH-000039,-0.297981075056
ACH-000040,-0.319376004968
ACH-000041,-0.32301089041299996
ACH-000042,-0.480740915692
ACH-000045,-0.24413077666900002
ACH-000047,-0.35137138456699996
ACH-000052,-0.183597448528
ACH-000053,-0.269149037278
ACH-000054,-0.287278342344
ACH-000055,-0.643657618141
ACH-000060,-0.28398454466999995
ACH-000067,-0.332414455324
ACH-000070,-0.0160640356792
ACH-000075,-0.22070980286999997
ACH-000078,-0.312604236237
ACH-000082,-0.644325134904
ACH-000085,-0.409942935186
ACH-000086,-0.188708686187
ACH-000087,-0.6523565377480001
ACH-000092,-0.287860132936
ACH-000095,-0.216386496887
ACH-000097,-0.264757930744
ACH-000098,-0.303360977213
ACH-000099,-0.343341038357
ACH-000108,-0.34906934338600004
ACH-000113,-0.20221386649599998
ACH-000115,-0.475765890951
ACH-000116,-0.35377716459299996
ACH-000118,-0.250063986084
ACH-000120,-0.402165628077
ACH-000123,-0.42865244148599996
ACH-000127,-0.298835128506
ACH-000128,-0.04092679235630001
ACH-000132,-0.391129216258
ACH-000133,-0.493862481956
ACH-000137,-0.00802892291754
ACH-000138,-0.30467318475
ACH-000142,-0.181245614399
ACH-000143,-0.23529307757399998
ACH-000146,-0.24846657701900002
ACH-000148,-0.46116277015600005
ACH-000150,-0.23500802325999998
ACH-000152,-0.766127880502
ACH-000153,-0.671004843387
ACH-000159,-0.392002041753
ACH-000160,-0.262625428394
ACH-000163,-0.42138923587899996
ACH-000167,-0.393468778773
ACH-000168,-0.39397704114
ACH-000169,-0.396234181152
ACH-000178,-0.446036870659
ACH-000182,-0.326291399438
ACH-000183,-0.027666713208499998
ACH-000188,-0.517896172517
ACH-000189,-0.109000992457
ACH-000190,-0.22923805935199998
ACH-000198,-0.34868043580499997
ACH-000204,0.243917051232
ACH-000206,-0.7564125956919999
ACH-000207,-0.295916038585
ACH-000211,-0.409083796054
ACH-000215,-0.310252640417
ACH-000221,-0.277076596796
ACH-000222,-0.360781377756
ACH-000223,-0.251680686012
ACH-000226,-0.269724305575
ACH-000227,-0.410970821103
ACH-000228,-0.386755225457
ACH-000231,-0.585635439745
ACH-000232,-0.41337971976099996
ACH-000233,-0.228316620317
ACH-000234,-0.169637823858
ACH-000235,-0.378084840687
ACH-000237,-0.38486594646399996
ACH-000238,-0.686969343652
ACH-000243,-0.40065235131
ACH-000244,-0.38545948259900004
ACH-000246,-0.45550662743000003
ACH-000248,-0.354773007452
ACH-000250,-0.26863414575100003
ACH-000251,-0.348421413112
ACH-000253,-0.175470696888
ACH-000255,-0.30350372729
