,AGAP2 (116986)
ACH-000004,-0.278418380792
ACH-000007,-0.284052035193
ACH-000009,-0.270838412792
ACH-000011,-0.29127821666299997
ACH-000012,-0.35483262421800005
ACH-000013,-0.365645868157
ACH-000014,-0.23656804287799998
ACH-000015,-0.46344632846999995
ACH-000017,-0.336896534402
ACH-000018,-0.376018580379
ACH-000019,-0.37670095749300003
ACH-000021,-0.555313921275
ACH-000022,-0.5023704751020001
ACH-000025,-0.470709916718
ACH-000028,-0.46099913588200003
ACH-000030,-0.263281734196
ACH-000035,-0.37586622164399996
ACH-000036,-0.316334335332
ACH-000037,-0.636665398401
ACH-000039,-0.470705311718
ACH-000040,-0.265353748209
ACH-000041,-0.38899733920699997
ACH-000042,-0.439726165676
ACH-000045,-0.396255397936
ACH-000047,-0.344013507506
ACH-000052,-0.319301540661
ACH-000053,-0.247707674085
ACH-000054,-0.315764797765
ACH-000055,-0.020942356623900003
ACH-000060,-0.236083871803
ACH-000067,-0.324928228152
ACH-000070,-0.421001346431
ACH-000075,-0.22547553588599997
ACH-000078,-0.269572874506
ACH-000082,-0.411892084831
ACH-000085,-0.644337603344
ACH-000086,-0.367296964001
ACH-000087,-0.3011521954
ACH-000092,-0.377766768112
ACH-000095,-0.18198035586800002
ACH-000097,-0.470982711591
ACH-000098,-0.158361923151
ACH-000099,-0.358839214795
ACH-000108,-0.297000206524
ACH-000113,-0.416115595411
ACH-000115,-0.507793528954
ACH-000116,-0.300406581481
ACH-000118,-0.374881190942
ACH-000120,-0.32629927027899996
ACH-000123,-0.553456445362
ACH-000127,-0.256767670743
ACH-000128,-0.47466290059699995
ACH-000132,0.0469988199259
ACH-000133,-0.473364468574
ACH-000137,-0.5267232169430001
ACH-000138,-0.398862221238
ACH-000142,-0.392926481909
ACH-000143,-0.319480867278
ACH-000146,-0.243372143729
ACH-000148,-0.507775569763
ACH-000150,-0.383587321993
ACH-000152,-0.562824926148
ACH-000153,-0.6493284426879999
ACH-000159,-0.270819698286
ACH-000160,-0.359920997893
ACH-000163,-0.303299431089
ACH-000167,-0.26630310355799997
ACH-000168,-0.271411033121
ACH-000169,-0.297148041282
ACH-000178,-0.187098555902
ACH-000182,-0.42933960250799996
ACH-000183,-0.316112550317
ACH-000188,-0.359657037048
ACH-000189,-0.490379376919
ACH-000190,-0.530617264345
ACH-000198,-0.178331431065
