,PRPH (5630)
ACH-000223,-0.243193014871
ACH-000226,0.0558423697487
ACH-000227,0.11722555655
ACH-000228,-0.116884490241
ACH-000231,-0.0286534062346
ACH-000232,-0.288847109577
ACH-000233,-0.111214883964
ACH-000234,-0.20427798170800002
ACH-000235,-0.11138482740999998
ACH-000237,-0.248208334993
ACH-000238,-0.0525059392855
ACH-000243,-0.00487224110318
ACH-000244,-0.398817084516
ACH-000246,-0.252235668844
ACH-000248,-0.07325225969560001
ACH-000250,-0.022201967686999998
ACH-000251,-0.07338102245789999
ACH-000253,-0.216109402629
ACH-000255,-0.19971328583700002
ACH-000256,-0.3213579948
ACH-000257,-0.07961348746010001
ACH-000258,0.08333748720539999
ACH-000259,-0.171778795414
ACH-000260,0.015968400198699998
ACH-000261,-0.299159768268
ACH-000262,-0.156934184363
ACH-000263,-0.21835125915
ACH-000264,-0.210972657491
ACH-000265,-0.0945641062845
ACH-000266,-0.108820480361
ACH-000272,0.056587462504400006
ACH-000273,-0.10219193140900001
ACH-000274,-0.28835997318900003
ACH-000277,-0.130876344262
ACH-000278,-0.147321467567
ACH-000279,-0.12847016238
ACH-000280,-0.168848166049
ACH-000281,-0.233849347849
ACH-000288,-0.21066583978
ACH-000291,-0.251948430734
ACH-000293,-0.26784223911
ACH-000294,0.00224558184809
ACH-000295,-0.216434035279
ACH-000296,-0.10948975693
ACH-000302,-0.170232172348
ACH-000304,-0.371870340331
ACH-000307,-0.20848768938499998
ACH-000308,-0.27121092969099997
ACH-000310,0.138637108003
ACH-000311,0.0789105851675
ACH-000312,0.0327300686417
ACH-000315,-0.054646025741400005
ACH-000316,-0.22699396936500002
ACH-000317,0.12565795089
ACH-000318,-0.17764030469300002
ACH-000319,-0.165217383873
ACH-000320,-0.137305525664
ACH-000322,0.0650072113285
ACH-000323,-0.203126429581
ACH-000324,-0.18677481551300001
ACH-000329,-0.08619337161039999
ACH-000330,0.04578243821769999
ACH-000331,-0.062162460513899995
ACH-000332,-0.173343212578
ACH-000334,-0.260533504781
ACH-000335,-0.23791594998000004
ACH-000336,-0.197230754746
ACH-000337,0.07223657721
ACH-000339,-0.179911252306
ACH-000341,-0.484653648069
ACH-000348,-0.164329921263
ACH-000350,-0.0988870851354
ACH-000352,-0.24280528536200002
ACH-000356,-0.399199695246
ACH-000361,0.257214633117
ACH-000362,-0.14860069425699998
ACH-000363,-0.0209776109547
ACH-000364,-0.192992929831
ACH-000365,-0.282927683494
ACH-000366,-0.242530547542
ACH-000368,-0.0669463716581
ACH-000374,-0.21814767990400002
ACH-000375,0.176548846967
ACH-000376,-0.154696601073
ACH-000381,0.125887240696
ACH-000383,-0.0858870074345
ACH-000387,-0.16933140141699998
ACH-000389,-0.11617552257899999
ACH-000390,-0.120166881933
ACH-000393,-0.27527471764199996
ACH-000395,-0.309238422828
ACH-000397,-0.0847013881107
ACH-000401,-0.256578535277
ACH-000402,-0.171059074476
ACH-000403,-0.110947827873
ACH-000404,-0.211808857014
ACH-000406,-0.0793713887072
ACH-000407,-0.162990768394
ACH-000408,-0.179239193849
ACH-000410,-0.0981580084869
ACH-000411,-0.08466010178750001
ACH-000414,-0.0744453607987
ACH-000415,-0.22674860261399998
ACH-000416,-0.241460898915
ACH-000420,-0.09676982835830002
ACH-000421,-0.110625004537
ACH-000424,-0.256950477729
ACH-000425,-0.22129324929400002
ACH-000426,0.0100642635174
ACH-000427,-0.319269282428
ACH-000433,-0.0638968936784
ACH-000436,-0.5476981360059999
ACH-000444,-0.0862856212864
ACH-000445,-0.192799114324
ACH-000448,-0.138033805418
ACH-000450,-0.125767393384
ACH-000452,-0.292867944157
ACH-000454,-0.382745184347
ACH-000458,-0.290694509634
ACH-000459,0.137733326174
ACH-000460,-0.10906542733899999
ACH-000461,-0.28471029069000003
ACH-000463,-0.219704356995
ACH-000464,-0.352773529658
ACH-000466,-0.27933866076999997
ACH-000467,-0.0457563712182
ACH-000468,-0.334497064275
ACH-000469,-0.106165513397
ACH-000470,-0.267653418822
ACH-000471,-0.205682634838
ACH-000472,-0.196288486434
ACH-000473,-0.287863355614
ACH-000475,-0.120329843301
ACH-000476,-0.351256444327
ACH-000477,-0.0652762449237
ACH-000480,-0.0316492547281
ACH-000481,-0.322430530762
ACH-000483,-0.20837035732700002
ACH-000484,-0.12399805773
ACH-000485,-0.11236341832499999
ACH-000486,-0.191336520654
ACH-000487,-0.15845481582499998
ACH-000488,-0.12361002144500001
ACH-000490,-0.177112893284
ACH-000491,-0.13979971094799998
ACH-000495,0.11584041841399999
ACH-000496,-0.173282687524
ACH-000499,-0.347278801053
ACH-000500,-0.141069062288
ACH-000502,-0.157011473905
ACH-000503,-0.184004185357
ACH-000505,-0.21724744121
ACH-000507,-0.27236955613
ACH-000510,-0.0239013474625
ACH-000511,-0.08807092181330001
ACH-000512,-0.330539110093
ACH-000516,-0.09456892328060001
ACH-000517,-0.07777656634760001
ACH-000518,0.0956923592293
ACH-000520,-0.38090945233
ACH-000521,-0.062298390468199995
ACH-000522,-0.043773976984800005
ACH-000524,-0.136113280219
ACH-000527,-0.0806157011561
ACH-000528,-0.0204349517829
ACH-000537,-0.236715816508
ACH-000541,-0.393650458718
ACH-000542,-0.22911155059799998
ACH-000544,-0.116922356709
ACH-000545,-0.329358722584
ACH-000547,-0.0740686357256
ACH-000548,-0.288258048057
ACH-000549,-0.326738039776
ACH-000550,-0.188583729985
ACH-000552,-0.22053411508600002
ACH-000556,-0.274205316797
ACH-000557,-0.306152985585
ACH-000570,-0.0637922770576
ACH-000571,-0.249383770168
ACH-000573,-0.00573430959122
ACH-000576,-0.0889901532195
ACH-000580,-0.381263588689
ACH-000584,-0.165831374975
ACH-000585,-0.127342500186
ACH-000588,-0.0892301973278
ACH-000589,-0.120012284029
ACH-000591,-0.337832297287
ACH-000593,-0.192060216074
ACH-000600,-0.300133480042
ACH-000601,-0.0137754526862
ACH-000604,-0.0687450545285
ACH-000605,-0.10131051128900001
ACH-000606,0.043018178910300006
ACH-000608,-0.23621498378199998
ACH-000614,-0.177831664441
ACH-000616,-0.270230090107
ACH-000618,-0.1342045502
ACH-000619,-0.08454835109539999
ACH-000620,-0.138914251743
ACH-000621,-0.148532368304
ACH-000622,-0.240659496404
ACH-000623,-0.159288009876
ACH-000624,-0.128378571695
ACH-000627,-0.0791504684731
ACH-000630,-0.201279504694
ACH-000632,-0.08608013629789998
ACH-000633,-0.0781752025985
ACH-000637,-0.37185836366400005
ACH-000638,-0.16494313382200002
ACH-000646,-0.21813948804299998
ACH-000647,-0.102228505941
ACH-000648,-0.135595789861
ACH-000649,-0.147164032162
ACH-000651,-0.314495010319
ACH-000652,-0.26586502855099997
ACH-000653,-0.146961355668
ACH-000657,-0.134935885108
ACH-000658,-0.058807033479
ACH-000661,-0.19024065607500001
ACH-000662,-0.642078616636
ACH-000663,0.057830761131999996
ACH-000665,-0.407391697028
ACH-000671,-0.0662379922577
ACH-000673,-0.15864351473899999
ACH-000676,-0.204491344473
ACH-000677,-0.205060029699
ACH-000681,0.013526096285
ACH-000682,-0.36794055315499996
ACH-000683,-0.136603850794
ACH-000684,0.0188162798009
ACH-000688,-0.0521160686061
ACH-000693,-0.127872052038
ACH-000694,-0.17898495361400002
ACH-000695,-0.178580739478
ACH-000696,-0.175598684309
ACH-000697,-0.117384784165
ACH-000699,-0.14526168514
ACH-000701,-0.338535625947
ACH-000706,-0.202530690099
ACH-000711,-0.147445562577
ACH-000713,0.00826750342321
ACH-000714,-0.293969231533
ACH-000718,-0.013788845908099999
ACH-000720,-0.171005899412
ACH-000721,-0.108892865296
ACH-000724,0.0310206178835
ACH-000725,-0.26451314696999995
ACH-000732,-0.191145768918
ACH-000734,-0.155296916677
ACH-000735,-0.294182530571
ACH-000736,-0.018316669145200002
ACH-000738,-0.0809797164882
ACH-000746,-0.21929967104000003
ACH-000747,-0.22841181052200002
ACH-000748,-0.0176604656107
ACH-000753,-0.157708740213
ACH-000756,-0.287249981286
ACH-000757,-0.0156961607051
ACH-000758,-0.11102241428300001
ACH-000760,-0.26282055637699997
ACH-000763,-0.0819332188155
ACH-000764,-0.645349797993
ACH-000765,-0.41908001824600005
ACH-000766,-0.156073396462
ACH-000767,-0.120520815615
ACH-000768,-0.10619554931299999
ACH-000769,-0.12799820889900002
ACH-000770,-0.279846386113
ACH-000771,-0.136520916135
ACH-000773,-0.047210536546099996
ACH-000776,-0.495957790384
ACH-000777,-0.08583581451899999
ACH-000778,-0.2700895761
ACH-000781,-0.03701393484169999
ACH-000782,-0.294983207079
ACH-000783,-0.388030169243
ACH-000784,-0.180142662698
ACH-000785,-0.250611261809
ACH-000787,-0.054813393137199996
ACH-000788,-0.155188637994
ACH-000791,0.0934335931978
ACH-000792,-0.168665756548
ACH-000794,0.019289210525200003
ACH-000796,-0.06119558228350001
ACH-000799,-0.21744662424800001
ACH-000800,-0.018435897055900003
ACH-000802,-0.281027978597
ACH-000804,0.05121036807130001
ACH-000805,-0.370434018032
ACH-000809,-0.0664030712116
ACH-000810,0.0691189998123
ACH-000811,-0.0390778318796
ACH-000817,-0.275455539496
ACH-000819,-0.429833603282
ACH-000820,-0.00205901280353
ACH-000821,-0.327940700395
ACH-000822,-0.420783733937
ACH-000823,-0.158383607254
ACH-000824,-0.047169903482599994
ACH-000827,-0.113250735967
ACH-000829,-0.0494556660839
ACH-000831,-0.168019933645
ACH-000832,-0.209035071384
ACH-000833,-0.00374877377261
ACH-000834,-0.127133504195
ACH-000835,-0.0735069818103
ACH-000836,-0.03842575826880001
ACH-000837,-0.148136457578
ACH-000838,0.0628523256331
ACH-000839,-0.12223847185999999
ACH-000840,-0.105095730914
ACH-000841,-0.10159310123500001
ACH-000843,-0.17324094315000002
ACH-000846,-0.0634782137119
ACH-000847,-0.252932109229
ACH-000848,-0.08802000618969999
ACH-000849,-0.08606732412769999
ACH-000851,-0.295283555458
ACH-000855,-0.093646670055
ACH-000856,-0.250879263824
ACH-000858,-0.24724187164
ACH-000859,-0.0148580918261
ACH-000861,-0.303155638886
ACH-000862,-0.108421957667
ACH-000865,-0.168343423429
ACH-000866,-0.010462202452
ACH-000867,-0.155427727632
ACH-000869,0.0522776223326
ACH-000872,0.0805787867111
ACH-000873,-0.337809226195
ACH-000876,-0.165654479709
ACH-000878,-0.15214880639699999
ACH-000880,-0.346937151652
ACH-000881,-0.17228216671799998
ACH-000882,-0.152163214223
ACH-000884,-0.238168922176
ACH-000885,-0.0150410220827
ACH-000887,-0.146759566594
ACH-000888,-0.227490222995
ACH-000889,-0.214580254543
ACH-000890,0.0363873264045
ACH-000896,-0.014826853803700002
ACH-000898,-0.067252536453
ACH-000900,-0.241644965159
ACH-000901,-0.0420541787885
ACH-000905,-0.22104437806
ACH-000906,-0.271367934205
ACH-000907,-0.181277338904
ACH-000910,-0.17852081719500001
ACH-000911,-0.25786614666700003
ACH-000912,-0.225232186602
ACH-000913,-0.21708054488000003
ACH-000915,-0.20240728726100002
ACH-000916,-0.969650498798
ACH-000917,-0.123617338902
ACH-000921,-0.266251944107
ACH-000924,-0.241946197984
ACH-000926,-0.148192127476
ACH-000928,-0.268578429703
ACH-000929,-0.287069137099
ACH-000932,-0.26226339687600003
ACH-000935,-0.0748942314837
ACH-000936,-0.226976769268
ACH-000937,-0.11242409479
ACH-000938,-0.23936148408500002
ACH-000939,-0.145135243415
ACH-000941,-0.250750396253
ACH-000943,-0.178796336783
ACH-000946,-0.0594482619936
ACH-000947,-0.194444081153
ACH-000948,-0.14619198141200002
ACH-000950,-0.240939419808
ACH-000953,-0.492534262126
ACH-000957,-0.0808151673768
ACH-000958,0.17626934815200002
ACH-000960,-0.11818998928200002
ACH-000963,-0.22105000695000002
ACH-000968,-0.09531820767930001
ACH-000969,0.0293203791689
ACH-000973,-0.17469240018100002
ACH-000974,-0.308199911459
ACH-000975,-0.252321197069
ACH-000976,-0.0780038322986
ACH-000978,-0.201813843511
ACH-000980,-0.169085444236
ACH-000984,-0.284101995046
ACH-000986,0.037324633032999995
ACH-000988,-0.228691569424
ACH-000993,-0.0163298744609
ACH-000994,-0.0527158824361
ACH-000996,-0.117942820381
ACH-001001,-0.13735718138699998
ACH-001020,-0.09625580947560002
ACH-001028,-0.12088840475700001
ACH-001031,-0.243387402068
ACH-001038,-0.158011908692
ACH-001048,-0.18402890140500003
ACH-001050,0.0579866310943
ACH-001053,-0.166978988835
ACH-001054,-0.154726877446
ACH-001061,-0.26477727255600003
ACH-001067,-0.222082675779
ACH-001075,0.0649546402259
ACH-001096,-0.026879700254700004
ACH-001128,0.19172969065900003
ACH-001134,-0.0812649344033
ACH-001151,-0.139645430456
ACH-001163,-0.273429285939
ACH-001164,0.0744220497844
ACH-001173,-0.161522598105
ACH-001183,-0.280427484688
ACH-001184,0.023651713421400003
ACH-001190,-0.329573362977
ACH-001192,-0.155999835933
ACH-001193,0.0636698276092
ACH-001196,-0.0504229409981
ACH-001197,-0.22967869329100002
ACH-001205,-0.18332026445099997
ACH-001211,-0.400804349696
ACH-001212,0.22674867286800002
ACH-001228,-0.263128157604
ACH-001232,-0.22309454942899998
ACH-001239,-0.049245921429699996
ACH-001274,-0.269325099947
ACH-001275,-0.182322092329
ACH-001277,-0.275724226251
ACH-001278,-0.274895993098
ACH-001280,-0.146653961721
ACH-001283,-0.19101353139199997
ACH-001289,-0.151920536165
ACH-001295,-0.150143751518
ACH-001300,-0.0817366643676
ACH-001301,-0.10218728841600001
ACH-001302,0.012462010329200001
ACH-001303,0.157435037482
ACH-001306,-0.013120026346799998
ACH-001318,-0.094884454076
ACH-001322,-0.167636098522
ACH-001328,-0.24501096627399999
ACH-001332,-0.08825919887019999
ACH-001333,-0.0699183722715
ACH-001336,-0.212805836124
ACH-001340,-0.163994888759
ACH-001346,-0.115949428812
ACH-001353,-0.165637190419
ACH-001354,-0.19845837361
ACH-001367,-0.37302093386600005
ACH-001368,-0.218755737136
ACH-001374,-0.42169789527199997
ACH-001375,-0.0546751945641
ACH-001377,-0.13615384067
ACH-001380,-0.0755079724921
ACH-001391,-0.0767279267028
ACH-001407,-0.12586222510700001
ACH-001408,-0.0671368787833
ACH-001413,-0.0234461807178
ACH-001430,-0.153902916698
ACH-001431,-0.0071598612465
ACH-001450,-0.16743500968299999
ACH-001496,-0.157325545989
ACH-001500,-0.10630040491699999
ACH-001521,-0.150528609906
ACH-001523,-0.14514406938
ACH-001532,-0.132313178315
ACH-001536,-0.20301792817400002
ACH-001550,-0.0693387745465
ACH-001552,-0.167754780888
ACH-001554,-0.105536959079
ACH-001645,-0.164335697596
ACH-001654,-0.236089448327
ACH-001715,-0.014052129444699999
ACH-001735,-0.105350070364
ACH-001736,-0.0681470428726
ACH-001737,-0.046486540777699994
ACH-001740,0.0236005122138
ACH-001745,-0.135276310318
ACH-001750,-0.27540262676
ACH-001765,-0.25948548061099996
ACH-001956,-0.045290477044
ACH-001957,-0.0165304908791
