,HLA-DMA (3108)
ACH-000331,-0.232407659456
ACH-000332,-0.050771135090300006
ACH-000334,0.121864490498
ACH-000335,-0.5145667482840001
ACH-000336,-0.34874636420599997
ACH-000337,-0.0579520695646
ACH-000339,-0.208396337073
ACH-000341,-0.16209805959
ACH-000348,-0.06425533655770001
ACH-000350,0.047804294378000003
ACH-000352,-0.000692029295282
ACH-000356,-0.274479697566
ACH-000361,-0.141609901196
ACH-000362,-0.0921135193382
ACH-000363,-0.12117818922800001
ACH-000364,-0.0710351487745
ACH-000365,0.0027119515048400003
ACH-000366,-0.0787673053505
ACH-000368,-0.0875583888143
ACH-000374,-0.294882651532
ACH-000375,-0.012653404148799998
ACH-000376,-0.111692325838
ACH-000381,-0.0487366530494
ACH-000383,-0.08210768389499999
ACH-000387,-0.166165396304
ACH-000389,0.0053641590671
ACH-000390,-0.0521856334174
ACH-000393,-0.295906369761
ACH-000395,-0.0261220886707
ACH-000397,-0.0358600427171
ACH-000401,-0.0173161516559
ACH-000402,0.19864801684
ACH-000403,-0.105723122184
ACH-000404,0.0254023339572
ACH-000406,-0.14533658820599998
ACH-000407,-0.0367841194217
ACH-000408,-0.207246804576
ACH-000410,-0.0536744405655
ACH-000411,-0.0505869628194
ACH-000414,-0.0376345005759
ACH-000415,0.049713882977599995
ACH-000416,-0.18673164669300002
ACH-000420,0.0601801335955
ACH-000421,0.031590847096000005
ACH-000424,-0.0131409299623
ACH-000425,-0.0903568143771
ACH-000426,-0.18169370377
ACH-000427,-0.0541413419506
ACH-000433,0.00262000338637
ACH-000436,-0.118073546193
ACH-000444,-0.0834060011481
ACH-000445,-0.287921022603
ACH-000448,-0.0909489928607
ACH-000450,-0.108852912454
ACH-000452,-0.135833243298
ACH-000454,-0.136468698051
ACH-000458,-0.0255883509473
ACH-000459,-0.0940734140045
ACH-000460,-0.129305137708
ACH-000461,-0.208471505068
ACH-000463,-0.161661941275
ACH-000464,-0.17943385148
ACH-000466,-0.174939239916
ACH-000467,-0.1374354253
ACH-000468,-0.207129312337
ACH-000469,-0.0139403513444
ACH-000470,-0.0668368561861
ACH-000471,-0.0705213239542
ACH-000472,-0.000570061056877
ACH-000473,0.042573354323
ACH-000475,-0.160908098664
ACH-000476,-0.256703322191
ACH-000477,-0.0764242103637
ACH-000480,-0.09630628621300001
ACH-000481,-0.00805050637187
ACH-000483,-0.004504597903149999
ACH-000484,-0.133832488628
ACH-000485,-0.224808200156
ACH-000486,-0.310276188591
ACH-000487,-0.0418142502702
ACH-000488,-0.135889778565
ACH-000490,-0.215910887914
ACH-000491,-0.0617532608216
ACH-000495,-0.050305374795500006
ACH-000496,-0.0349513071186
ACH-000499,-0.00956362825751
ACH-000500,-0.278195026602
ACH-000502,-0.129166153807
ACH-000503,0.0233263313284
ACH-000505,-0.0344793343616
ACH-000507,-0.12817384125
ACH-000510,-0.0415396089423
ACH-000511,-0.00979134953879
ACH-000512,-0.0632655709412
ACH-000516,-0.187185539256
ACH-000517,-0.158366631494
ACH-000518,-0.231252598478
ACH-000520,-0.191909710423
ACH-000521,0.031432254736900006
ACH-000522,-0.0533015135317
ACH-000524,-0.288114983247
ACH-000527,-0.0340593769597
ACH-000528,-0.228239695328
ACH-000537,-0.25572991076699997
ACH-000541,-0.323144448265
ACH-000542,-0.106392625016
ACH-000544,-0.298796158908
ACH-000545,-0.186080120436
ACH-000547,-0.232566524196
ACH-000548,-0.10833688802500001
ACH-000549,-0.0907493699775
ACH-000550,-0.0567908202653
ACH-000552,-0.0702136096336
ACH-000556,-0.153141210187
ACH-000557,-0.023886752949099997
ACH-000570,0.0413522224243
ACH-000571,-0.144056585496
ACH-000573,-0.0628471479546
ACH-000576,0.0169959035107
ACH-000580,-0.037012805781199996
ACH-000584,-0.136218365877
ACH-000585,0.010936994927499999
ACH-000588,-0.284349063267
ACH-000589,-0.042242854353499996
ACH-000591,-0.05135708930869999
ACH-000593,0.0404555032721
ACH-000600,-0.105429979706
ACH-000601,-0.0823172427112
ACH-000604,-0.271688073678
ACH-000605,-0.221949342607
ACH-000606,-0.11570924789699999
ACH-000608,-0.08234619761860001
ACH-000614,-0.029254865099900003
ACH-000616,0.0634709490757
ACH-000618,-0.102830238344
ACH-000619,-0.130787770659
ACH-000620,-0.080825056001
ACH-000621,-0.127894207548
ACH-000622,-0.175313841781
ACH-000623,-0.0102902778786
ACH-000624,-0.247467662785
ACH-000627,-0.07209875380189999
ACH-000630,-0.0996691926392
ACH-000632,0.07848944040789999
ACH-000633,-0.0578794091704
ACH-000637,-0.0646631286387
ACH-000638,-0.30020763067899997
ACH-000646,-0.0428722621042
ACH-000647,-0.101739111676
ACH-000648,-0.257468137361
ACH-000649,-0.0475090379687
ACH-000651,0.0340809737706
ACH-000652,-0.141137760916
ACH-000653,-0.136770929747
ACH-000657,-0.074789629373
ACH-000658,-0.26326472194
ACH-000661,-0.09078559015789998
ACH-000662,0.351749569165
ACH-000663,-0.0278110826307
ACH-000665,-0.111273137413
ACH-000671,-0.07442440003930001
ACH-000673,-0.11123629249700001
ACH-000676,-0.10601901409299999
ACH-000677,-0.165571711774
ACH-000681,0.0234045792864
ACH-000682,-0.154459303882
ACH-000683,-0.12010349095100001
ACH-000684,0.059909977459500004
ACH-000688,-0.262614833915
ACH-000693,-0.0236664321998
ACH-000694,-0.17945921681899998
ACH-000695,-0.0174505513722
ACH-000696,-0.148846778134
ACH-000697,-0.0624552029875
ACH-000699,-0.0866311266093
ACH-000701,-0.122350827577
ACH-000706,-0.0185144036373
ACH-000711,-0.0510151760314
ACH-000713,-0.216949351764
ACH-000714,-0.20148735186099997
ACH-000718,-0.215646853812
ACH-000720,-0.253729439246
ACH-000721,-0.140690454485
ACH-000724,0.0099398707723
ACH-000725,-0.0402517574254
ACH-000732,-0.103983707836
ACH-000734,-0.104455551192
ACH-000735,-0.199651414182
ACH-000736,-0.274087763908
ACH-000738,-0.0616660054935
ACH-000746,-0.061290596257800006
ACH-000747,-0.10919637369799999
ACH-000748,-0.062718938973
ACH-000753,-0.107978866105
ACH-000756,-0.152959218024
ACH-000757,-0.0193671456272
ACH-000758,-0.0895808175164
ACH-000760,-0.0291660869403
ACH-000763,-0.16740760321599998
ACH-000764,-0.137720388909
ACH-000765,-0.0631752006353
ACH-000766,-0.0710140081878
ACH-000767,-0.15209225243
ACH-000768,-0.0241808586883
ACH-000769,-0.10137604837400001
ACH-000770,-0.161506972803
ACH-000771,-0.114094852573
ACH-000773,-0.158269157613
ACH-000776,0.100647348279
ACH-000777,-0.09988378888360001
ACH-000778,-0.08921189967240001
ACH-000781,-0.150307244079
ACH-000782,-0.006169170300489999
ACH-000783,-0.404851701179
ACH-000784,-0.049463343919
ACH-000785,-0.193240446289
ACH-000787,-0.061840612051400005
ACH-000788,-0.177364179313
ACH-000791,-0.188335223085
ACH-000792,-0.13808985741
ACH-000794,-0.24824068402199997
ACH-000796,0.0320265168608
ACH-000799,-0.25056687362
ACH-000800,-0.028611136793499997
ACH-000802,-0.0674915028226
ACH-000804,-0.198046031788
ACH-000805,-0.10805292227499999
ACH-000809,-0.022854997819699997
ACH-000810,-0.0869351504019
ACH-000811,-0.153425837448
ACH-000817,-0.195153676443
ACH-000819,-0.045182570351400005
ACH-000820,-0.17786225579599999
ACH-000821,-0.0059178485023700005
ACH-000822,-0.186434518706
ACH-000823,-0.152574566076
ACH-000824,-0.0946731848503
ACH-000827,-0.251119507322
ACH-000829,-0.152706624992
ACH-000831,-0.06345157067400001
ACH-000832,-0.121303295677
ACH-000833,-0.15295019616900002
ACH-000834,-0.425032899713
ACH-000835,0.00847781999487
ACH-000836,-0.0946285550855
ACH-000837,-0.0349898206558
ACH-000838,-0.22103489683299998
ACH-000839,-0.08159127830030001
ACH-000840,0.023354056071799998
ACH-000841,-0.21198006976
ACH-000843,-0.0948184548577
ACH-000846,-0.068240270419
ACH-000847,0.04234239299240001
ACH-000848,-0.274130510265
ACH-000849,0.0591789769044
ACH-000851,-0.0597568882101
ACH-000855,-0.114202814674
ACH-000856,-0.0614653782441
ACH-000858,-0.239407138055
ACH-000859,-0.0360424442853
ACH-000861,-0.08594365613749999
ACH-000862,-0.131805276878
ACH-000865,0.00724244726463
ACH-000866,-0.0927275228527
ACH-000867,-0.10226153615599999
ACH-000869,-0.0900399738274
ACH-000872,-0.16268355453400002
ACH-000873,0.125617540594
ACH-000876,-0.0933656036301
ACH-000878,-0.0669741892045
ACH-000880,-0.0799060648463
ACH-000881,-0.010062970946499999
ACH-000882,-0.0858148854049
ACH-000884,-0.10943189855100001
ACH-000885,-0.064649998649
ACH-000887,-0.0477891170391
ACH-000888,-0.156210463419
ACH-000889,-0.516203532829
ACH-000890,-0.12199424469799999
ACH-000896,-0.0688171552254
ACH-000898,-0.117599638051
ACH-000900,-0.180353568524
ACH-000901,-0.18878667564100002
ACH-000905,-0.0783200357243
ACH-000906,-0.116424315694
ACH-000907,-0.019351238715900002
ACH-000910,-0.208417543291
ACH-000911,-0.255174338912
ACH-000912,-0.124165778037
ACH-000913,-0.243515191499
ACH-000915,-0.0568625092214
ACH-000916,0.16715832058
ACH-000917,-0.117294129989
ACH-000921,-0.101872301706
ACH-000924,-0.06869925889600001
ACH-000926,-0.126428456608
ACH-000928,0.042687564963999995
ACH-000929,0.052820627116300006
ACH-000932,-0.0182072049128
ACH-000935,-0.160668434911
ACH-000936,-0.09403763608349999
ACH-000937,-0.154145728733
ACH-000938,0.0421210333177
ACH-000939,-0.303021205648
ACH-000941,-0.445200874578
ACH-000943,-0.09481062652460001
ACH-000946,-0.201966113632
ACH-000947,0.0237521256948
ACH-000948,-0.0687082252934
ACH-000950,0.09896098280989998
ACH-000953,0.0359246530722
ACH-000957,-0.171816040653
ACH-000958,-0.35284231722900006
ACH-000960,-0.146242084589
ACH-000963,-0.11540241305
ACH-000968,-0.09827718942260001
ACH-000969,-0.276152648755
ACH-000973,-0.232956328944
ACH-000974,-0.11741925250700001
ACH-000975,-0.009565562106830001
ACH-000976,-0.0718745378933
ACH-000978,-0.135428053944
ACH-000980,-0.0958384008993
ACH-000984,0.0383219292465
ACH-000986,-0.15070586504699998
ACH-000988,-0.109460192127
ACH-000993,-0.0383035772559
ACH-000994,-0.064927138854
ACH-000996,-0.244729276816
ACH-001001,-0.0382414219689
ACH-001020,-0.402646198996
ACH-001028,-0.0165626578023
ACH-001031,-0.250078328458
ACH-001038,-0.114241948917
ACH-001048,-0.131107910572
ACH-001050,-0.166634156535
ACH-001053,-0.030131090109799998
ACH-001054,-0.043015456920699996
ACH-001061,-0.101461886806
ACH-001067,-0.0468497663138
ACH-001075,-0.0658789513288
ACH-001096,0.027121877261000002
ACH-001128,-0.0401950855839
ACH-001134,-0.0607967115498
ACH-001151,-0.19249948466400002
ACH-001163,-0.00976945070679
ACH-001164,-0.120430035378
ACH-001173,-0.177708346863
ACH-001183,0.0414790565603
ACH-001184,-0.170202760484
ACH-001190,-0.100975043133
ACH-001192,-0.18072799088
ACH-001193,-0.23693632598
ACH-001196,-0.0693083796133
ACH-001197,-0.155990210845
ACH-001205,-0.07558463962669999
ACH-001211,-0.020665652136
ACH-001212,0.011013287805700002
ACH-001228,-0.0443984057144
ACH-001232,-0.0443757030181
ACH-001239,-0.00826766797596
ACH-001274,0.00291170208859
ACH-001275,-0.06938573547060001
ACH-001277,-0.275877549327
ACH-001278,-0.36264000468400004
ACH-001280,-0.0627057847659
ACH-001283,0.0146461092674
ACH-001289,-0.254384045991
ACH-001295,-0.0670161914315
ACH-001300,-0.00339637119102
ACH-001301,-0.0205119407361
ACH-001302,-0.14539130988600002
ACH-001303,-0.0174515226488
ACH-001306,-0.134726438674
ACH-001318,-0.188394995816
ACH-001322,-0.302885106208
ACH-001328,-0.009270839319770002
ACH-001332,0.08726826751660001
ACH-001333,-0.0304847471489
ACH-001336,-0.170902738734
ACH-001340,-0.048613105388900006
ACH-001346,-0.124146066955
ACH-001353,-0.0388444950219
ACH-001354,0.452003589713
ACH-001367,0.07745076357439999
ACH-001368,-0.162593387401
ACH-001374,-0.07924150247169999
ACH-001375,-0.11883023563100001
ACH-001377,0.018734764752499997
ACH-001380,-0.163472482098
ACH-001391,0.0885824919761
ACH-001407,-0.0839974260375
ACH-001408,-0.053465690035699995
ACH-001413,-0.0555311768237
ACH-001430,-0.295225430832
ACH-001431,-0.182938549679
ACH-001450,0.0312845300691
ACH-001496,-0.11576630260500001
ACH-001500,-0.04621225423769999
ACH-001521,-0.19154854311900002
ACH-001523,-0.0962301529416
ACH-001532,-0.07764895735560001
ACH-001536,0.1975030448
ACH-001550,-0.161482233643
ACH-001552,-0.0746191616127
ACH-001554,-0.271357718068
ACH-001645,-0.0763721881139
ACH-001654,-0.182664805678
ACH-001715,-0.341578123767
ACH-001735,-0.140536318954
ACH-001736,-0.0972061475337
ACH-001737,0.0132070440848
ACH-001740,0.145994182883
ACH-001745,-0.0572531645574
ACH-001750,-0.113395861864
ACH-001765,-0.305351056305
ACH-001956,0.0682295865739
ACH-001957,0.050262896651
