,LTBP1 (4052)
ACH-000004,-0.314799149058
ACH-000007,0.301136582728
ACH-000009,0.183486872421
ACH-000011,0.173426993751
ACH-000012,0.17235301896299998
ACH-000013,0.12858111069
ACH-000014,0.0626011766089
ACH-000015,0.132980794032
ACH-000017,0.32492564477499997
ACH-000018,0.07890695305619999
ACH-000019,0.28214547610199997
ACH-000021,0.154504193635
ACH-000022,0.119656633068
ACH-000025,0.0534063835036
ACH-000028,0.191464448955
ACH-000030,0.142750178861
ACH-000035,0.16014291692399998
ACH-000036,0.13955822160999998
ACH-000037,0.281320553955
ACH-000039,0.0820791286732
ACH-000040,0.207766613756
ACH-000041,-0.040332037398599994
ACH-000042,0.0310601225832
ACH-000045,0.17420744825399997
ACH-000047,0.016863663567
ACH-000052,-0.039860537110900006
ACH-000053,0.105437749508
ACH-000054,0.208240470476
ACH-000055,-0.0653025099319
ACH-000060,0.294178634214
ACH-000067,0.220431996097
ACH-000070,0.0999113717189
ACH-000075,-0.126487051308
ACH-000078,0.145069313037
ACH-000082,0.15212199204399998
ACH-000085,0.024661612573700004
ACH-000086,0.16944889843400002
ACH-000087,0.371892567497
ACH-000092,0.07494435769939999
ACH-000095,0.0914014478356
ACH-000097,0.141998838971
ACH-000098,0.11102263847999999
ACH-000099,0.17464911964699997
ACH-000108,0.18997135524099998
ACH-000113,0.149281193798
ACH-000115,0.051725965798000005
ACH-000116,0.223489442197
ACH-000118,0.0886819149886
ACH-000120,0.244211467751
ACH-000123,0.21505578033199999
ACH-000127,0.09624315923239998
ACH-000128,0.225514156257
ACH-000132,0.0714528915336
ACH-000133,0.13374408137
ACH-000137,0.17237757013500002
ACH-000138,0.028681743563900002
ACH-000142,0.121400113394
ACH-000143,0.145050669605
ACH-000146,0.228346122797
ACH-000148,0.0874272151858
ACH-000150,0.262893385564
ACH-000152,0.204011835753
ACH-000153,-0.0312637348378
ACH-000159,0.07679712098239999
ACH-000160,0.0652769249394
ACH-000163,0.159264183237
ACH-000167,0.20711966405499999
ACH-000168,0.27322487776
ACH-000169,0.258950759503
ACH-000178,0.18588474268
ACH-000182,0.164622603257
ACH-000183,0.24936426545
ACH-000188,0.21725116872699998
ACH-000189,-0.033581419004900005
ACH-000190,0.0682074941353
ACH-000198,0.0643938946077
ACH-000204,0.301586122357
ACH-000206,0.214766850143
ACH-000207,-0.178185109593
ACH-000211,0.107751251451
ACH-000215,0.050361886027899996
ACH-000221,0.239721301006
ACH-000222,0.26287705877399997
ACH-000223,0.0720659378575
ACH-000226,0.160674544513
ACH-000227,-0.0136065307725
ACH-000228,0.342428690352
ACH-000231,0.10364075062799999
ACH-000232,0.144867319214
ACH-000233,0.0717173198288
ACH-000234,0.214819842321
ACH-000235,0.08636486697349999
ACH-000237,0.220827100319
ACH-000238,0.17671070721700002
ACH-000243,0.033799295026500004
ACH-000244,-0.120984940796
ACH-000246,0.133892521328
ACH-000248,0.214641653272
ACH-000250,0.121687627796
ACH-000251,0.12755303929099998
ACH-000253,0.117131281367
ACH-000255,0.107948256482
ACH-000256,0.08598749416919999
ACH-000257,0.423166852592
ACH-000258,0.23760309082400002
ACH-000259,0.07885596147530001
ACH-000260,0.200011073645
ACH-000261,0.0648251374773
ACH-000262,-0.0190180793099
ACH-000263,0.40543314660199997
ACH-000264,0.0387422573088
ACH-000265,0.100757234079
ACH-000266,0.0770171888293
ACH-000272,0.110104230777
ACH-000273,0.156118501361
ACH-000274,0.09888971439449999
ACH-000277,0.0727589054114
