,ATXN1L (342371)
ACH-000858,-0.0813415144994
ACH-000859,-0.0438277942863
ACH-000861,-0.046406939477500006
ACH-000862,-0.0810292192886
ACH-000865,0.0378453572763
ACH-000866,-0.0838480637737
ACH-000867,-0.205145431047
ACH-000869,-0.120489364869
ACH-000872,-0.169927730378
ACH-000873,-0.0351918764121
ACH-000876,-0.247910877544
ACH-000878,-0.0850623843088
ACH-000880,0.014535109448799998
ACH-000881,-0.07620555531430001
ACH-000882,0.0829680018069
ACH-000884,-0.0628739796813
ACH-000885,0.0271733464107
ACH-000887,0.0213042414531
ACH-000888,-0.13089340277699998
ACH-000889,-0.21884130168299998
ACH-000890,-0.17937926827599998
ACH-000896,0.0131248170259
ACH-000898,-0.0251091969768
ACH-000900,-0.0948618081553
ACH-000901,-0.10280271131000002
ACH-000905,-0.0331407703721
ACH-000906,-0.08971019066089998
ACH-000907,0.00101296242364
ACH-000910,-0.0551595604791
ACH-000911,-0.21129494137000002
ACH-000912,-0.114449792283
ACH-000913,0.027721146638799998
ACH-000915,-0.0115607044793
ACH-000916,-0.235987468548
ACH-000917,0.139094462754
ACH-000921,-0.238298124832
ACH-000924,-0.154783565961
ACH-000926,-0.0756975911398
ACH-000928,-0.10214532740700001
ACH-000929,-0.289699778216
ACH-000932,-0.116303361421
ACH-000935,-0.09576750230669999
ACH-000936,-0.265655222701
ACH-000937,-0.151987458226
ACH-000938,0.110408032419
ACH-000939,-0.319480590429
ACH-000941,-0.12847378617900002
ACH-000943,-0.054579297108399996
ACH-000946,-0.0773003375048
ACH-000947,-0.057199929087100004
ACH-000948,-0.056226563078500005
ACH-000950,0.0677729409645
ACH-000953,-0.08770659229189999
ACH-000957,0.10046650794399999
ACH-000958,-0.00786556045121
ACH-000960,-0.0608410837755
ACH-000963,-0.168940554498
ACH-000968,-0.0796801815086
ACH-000969,-0.0387734463798
ACH-000973,-0.060606559490300006
ACH-000974,-0.12591232416099998
ACH-000975,0.00343878177864
ACH-000976,-0.167756929631
ACH-000978,0.0528230040881
ACH-000980,-0.12888958463199998
ACH-000984,0.0103795367973
ACH-000986,-0.0530136191245
ACH-000988,-0.08350668330239999
ACH-000993,-0.11893700975299999
ACH-000994,-0.104798221054
ACH-000996,-0.0129974056555
ACH-001001,0.0486080306609
ACH-001020,-0.0693149572363
ACH-001028,-0.0119389240002
ACH-001031,-0.0858775876246
ACH-001038,-0.104455104222
ACH-001048,-0.00789977912709
ACH-001050,-0.239711547533
ACH-001053,0.121551586338
ACH-001054,0.0051870660402799995
ACH-001061,-0.09954839273160002
ACH-001067,-0.385309256175
ACH-001075,0.148909296639
ACH-001096,-0.081882984354
ACH-001128,0.30668775682300004
ACH-001134,0.22702870663000002
ACH-001151,-0.16910306763900002
ACH-001163,-0.0268124554214
ACH-001164,-0.6611639899449999
ACH-001173,-0.0812581922063
ACH-001183,-0.24986311380399998
ACH-001184,0.0769522859555
ACH-001190,0.036674578401599996
ACH-001192,-0.041611464008999996
ACH-001193,-0.408228264534
ACH-001196,-0.00266541807063
ACH-001197,-0.0559359994161
ACH-001205,-0.028700642321999998
ACH-001211,0.0958346166952
ACH-001212,-0.0823375662292
ACH-001228,-0.22911213238699998
ACH-001232,-0.09600568182210001
ACH-001239,-0.196353773952
ACH-001274,0.14117695478599998
ACH-001275,-0.0070561788236000005
ACH-001277,-0.0674034894454
ACH-001278,-0.0568470626785
ACH-001280,0.0754210963642
ACH-001283,0.160065205317
ACH-001289,0.16584219125900002
ACH-001295,-0.15911264684499998
ACH-001300,-0.053396602927400005
ACH-001301,0.0358939672664
ACH-001302,0.24885752163000002
ACH-001303,0.03668974415719999
ACH-001306,-0.140189406653
ACH-001318,-0.007210685226350001
ACH-001322,-0.182393299296
ACH-001328,-0.10502447478499999
ACH-001332,-0.180792157317
ACH-001333,-0.005452365235089999
ACH-001336,0.0616102631141
ACH-001340,-0.138828826714
ACH-001346,0.0758868504594
ACH-001353,-0.231759601617
ACH-001354,0.13581853939000002
ACH-001367,0.24566706836999996
ACH-001368,-0.08600181780860001
ACH-001374,0.43139359975599995
ACH-001375,-0.263871310476
ACH-001377,-0.0198166027087
ACH-001380,0.0981765696325
ACH-001391,0.0014575609271600001
ACH-001407,-0.102566777945
ACH-001408,-0.115734468794
ACH-001413,-0.0462426158024
ACH-001430,-0.138288665764
ACH-001431,0.20759681552499998
ACH-001450,0.167133057957
ACH-001496,-0.107588932464
ACH-001500,0.11793366957999998
ACH-001521,-0.258506257238
ACH-001523,-0.10257599436499999
ACH-001532,-0.161529214102
ACH-001536,0.05432830960519999
ACH-001550,0.0607539258371
ACH-001552,-0.0769195789145
ACH-001554,-0.006628814049579999
ACH-001645,-0.16916847275400002
ACH-001654,0.0034847541985500003
ACH-001715,-0.09627153930360001
ACH-001735,-0.152093080928
ACH-001736,0.0699117204496
ACH-001737,-0.00249488677847
ACH-001740,-0.15295958481799998
ACH-001745,-0.175728285414
ACH-001750,0.052670262021199996
ACH-001765,-0.145308636391
ACH-001956,-0.0632874248432
ACH-001957,0.122440147433
