,CCDC88C (440193)
ACH-000004,-0.0120637359301
ACH-000007,0.197951989815
ACH-000009,-0.0069549850037600005
ACH-000011,0.121394724649
ACH-000012,-0.0963415561433
ACH-000013,0.0326678691953
ACH-000014,-0.15354074926
ACH-000015,-0.0307555398864
ACH-000017,-0.171725504355
ACH-000018,-0.029244084471800002
ACH-000019,0.07575287546630001
ACH-000021,0.04247014573340001
ACH-000022,-0.09822292353880001
ACH-000025,-0.0252107044141
ACH-000028,0.005007045461390001
ACH-000030,0.00115695525625
ACH-000035,0.108298869309
ACH-000036,0.12054796205700001
ACH-000037,-0.0053000116336
ACH-000039,-0.154922550702
ACH-000040,-0.149532413837
ACH-000041,-0.0172111472382
ACH-000042,-0.08087970461239999
ACH-000045,0.0844195676512
ACH-000047,-0.078675734293
ACH-000052,0.116276447163
ACH-000053,-0.046912365847300005
ACH-000054,-0.0352595053365
ACH-000055,0.00937426674524
ACH-000060,-0.0743677633843
ACH-000067,-0.0452821921148
ACH-000070,-0.04458938063159999
ACH-000075,-0.0538769737035
ACH-000078,-0.12346345893100001
ACH-000082,-0.268361180316
ACH-000085,0.071582189337
ACH-000086,0.09652917248819999
ACH-000087,0.119396254218
ACH-000092,-0.0926809869633
ACH-000095,-0.11872630605999998
ACH-000097,-0.09804775342210001
ACH-000098,-0.10499701525800001
ACH-000099,0.0146535235561
ACH-000108,0.0168587595076
ACH-000113,-0.07909597737139999
ACH-000115,0.119130092288
ACH-000116,0.0222970062568
ACH-000118,-0.00519762208291
ACH-000120,0.045850216681000006
ACH-000123,-0.07011965845760001
ACH-000127,-0.0262465597694
ACH-000128,-0.201257704505
ACH-000132,0.034981882481199995
ACH-000133,-0.279431979031
ACH-000137,-0.09311195210110002
ACH-000138,0.0232290856709
ACH-000142,0.0186879064127
ACH-000143,-0.102773857567
ACH-000146,-0.032378472066700005
ACH-000148,0.0662359682423
ACH-000150,-0.12829688989
ACH-000152,-0.00013995737375
ACH-000153,0.058041708526400004
ACH-000159,-0.0422613865613
ACH-000160,-0.038215743379900004
ACH-000163,-0.166407814484
ACH-000167,-0.0160057029608
ACH-000168,-0.173297581318
ACH-000169,-0.07160140552489999
ACH-000178,-0.0632516980362
ACH-000182,0.08182051086810001
ACH-000183,-0.126987087361
ACH-000188,-0.211873753353
ACH-000189,-0.0720449416314
ACH-000190,0.0818860913792
ACH-000198,-0.13358844422
ACH-000204,-0.20814510232
ACH-000206,-0.0530431148096
ACH-000207,-0.0998104296068
ACH-000211,-0.13658473079800001
ACH-000215,0.09219585044510001
ACH-000221,0.16773429917899998
ACH-000222,-0.0611832927154
ACH-000223,0.0208367025055
ACH-000226,0.00853691483511
ACH-000227,0.0223347192748
ACH-000228,0.193797777995
ACH-000231,-0.011534558935499999
ACH-000232,-0.11941318252000001
ACH-000233,-0.0349797354819
ACH-000234,0.0511781607868
ACH-000235,0.041328873612500004
ACH-000237,0.029837764876299997
ACH-000238,-0.109803503354
ACH-000243,0.051009260180900004
ACH-000244,0.277880119809
ACH-000246,-0.13061398920700001
ACH-000248,-0.287365742935
ACH-000250,0.046512001292000005
ACH-000251,-0.200029703513
ACH-000253,0.184640400491
ACH-000255,-0.0748388243454
ACH-000256,0.14105039864399999
ACH-000257,-0.204782617731
ACH-000258,0.15635171223799998
ACH-000259,-0.0260043655166
ACH-000260,-0.0435568078194
ACH-000261,-0.0223566907723
ACH-000262,-0.0388820306196
ACH-000263,0.028061724975
ACH-000264,-0.109808591263
ACH-000265,0.00041881997980300004
ACH-000266,-0.06416694184340001
ACH-000272,-0.0880773823129
ACH-000273,0.042623256548
ACH-000274,-0.103447555451
ACH-000277,-0.13069865005200001
ACH-000278,0.0285542298214
ACH-000279,-0.0332695063278
ACH-000280,-0.0434899451595
ACH-000281,0.0064630669848300005
ACH-000288,-0.014632370292799998
ACH-000291,0.011850022147299999
ACH-000293,-0.0778531554458
ACH-000294,-0.14405462527899998
ACH-000295,0.023105786033400005
ACH-000296,-0.0323119712765
ACH-000302,0.09848296075810001
ACH-000304,0.07643637184560001
ACH-000307,-0.0660845394948
ACH-000308,-0.020355810433599998
ACH-000310,-0.32643242602600003
ACH-000311,-0.0615354905267
ACH-000312,-0.115041502466
ACH-000315,-0.0823250048553
ACH-000316,0.17918587783300002
ACH-000317,0.149190594487
ACH-000318,0.0157802954747
ACH-000319,0.0708391369492
ACH-000320,-0.334206506167
ACH-000322,0.0911564212805
ACH-000323,-0.121265694695
ACH-000324,0.0712362010917
ACH-000329,0.0271501613241
ACH-000330,-0.017186969636400002
ACH-000331,0.114755357635
ACH-000332,-0.0263420135508
ACH-000334,-0.44434680948700006
ACH-000335,0.10206652165300001
ACH-000336,0.0622791981178
ACH-000337,0.061025372024800004
ACH-000339,-0.0123681309264
ACH-000341,0.0599742570754
ACH-000348,-0.15810947042
ACH-000350,0.0633562677061
ACH-000352,-0.115030292926
ACH-000356,-0.0463229711771
ACH-000361,0.1581064067
ACH-000362,-0.151632620936
ACH-000363,-0.00198161621507
ACH-000364,-0.108661738824
ACH-000365,0.025832649997
ACH-000366,-0.0357382400809
ACH-000368,-0.107164022629
ACH-000374,0.126325844789
ACH-000375,-0.244721130847
ACH-000376,0.0560771400238
ACH-000381,-0.15196901057099998
ACH-000383,-0.107606914057
ACH-000387,-0.0752856603935
ACH-000389,-0.219545221778
ACH-000390,-0.08788475198529999
ACH-000393,0.0119427119866
ACH-000395,-0.192948871569
ACH-000397,0.0755325444732
ACH-000401,0.021032315963599998
ACH-000402,0.116166431778
ACH-000403,-0.0683722530822
ACH-000404,0.34170267485699996
ACH-000406,-0.0750875537979
ACH-000407,-0.031026530198599998
ACH-000408,0.20459505765799998
ACH-000410,0.0290735567835
ACH-000411,-0.0201530908766
ACH-000414,-0.0141369412258
ACH-000415,-0.0374884941975
ACH-000416,-0.0550947937163
ACH-000420,-0.057603443380199994
ACH-000421,-0.00214912808385
ACH-000424,0.10931518544600001
ACH-000425,0.011365008852899998
ACH-000426,-0.181136884465
ACH-000427,-0.11791018025800001
ACH-000433,-0.128820905498
ACH-000436,-0.137394080562
ACH-000444,-0.000186039090271
ACH-000445,-0.19651988596
ACH-000448,-0.0395584307929
ACH-000450,-0.13972606953
ACH-000452,-0.036752905961400004
ACH-000454,-0.163660348625
ACH-000458,0.0277399103947
ACH-000459,-0.0456739978572
ACH-000460,0.0097774730523
ACH-000461,-0.0922720985638
ACH-000463,-0.008759769363290001
ACH-000464,-0.0749733040215
ACH-000466,0.122946669707
ACH-000467,0.058627937137099996
ACH-000468,-0.00853559978553
ACH-000469,-0.125235510612
ACH-000470,-0.0259635773407
ACH-000471,0.00872042690925
ACH-000472,0.0358614977652
ACH-000473,0.0166449287664
ACH-000475,0.00852719672291
ACH-000476,0.0187890063041
