,CACNG8 (59283)
ACH-000004,0.041485002411800004
ACH-000007,-0.0036910004753899998
ACH-000009,0.155079569325
ACH-000011,0.0461489071079
ACH-000012,0.36683758148
ACH-000013,-0.09705958960200001
ACH-000014,0.249803405685
ACH-000015,0.213750987911
ACH-000017,0.05699697207880001
ACH-000018,0.526860178488
ACH-000019,-0.0824539680469
ACH-000021,0.196877853575
ACH-000022,0.0294605254252
ACH-000025,0.144964471057
ACH-000028,0.241120510595
ACH-000030,0.022406682239099997
ACH-000035,0.109650986741
ACH-000036,0.0273357135283
ACH-000037,0.10213355660599999
ACH-000039,0.237656909838
ACH-000040,0.147894806084
ACH-000041,0.09583379998019999
ACH-000042,0.142376053426
ACH-000045,0.252176700907
ACH-000047,0.225613710249
ACH-000052,0.0990156001325
ACH-000053,0.18680917502799999
ACH-000054,0.19088299229000003
ACH-000055,0.0743116809068
ACH-000060,-0.00602614863576
ACH-000067,0.26162103606
ACH-000070,0.09883431403699999
ACH-000075,0.334873031746
ACH-000078,0.242620453436
ACH-000082,-0.0206371185762
ACH-000085,-0.189939164848
ACH-000086,0.136430689495
ACH-000087,0.170034048261
ACH-000092,0.0435489229005
ACH-000095,0.134289282283
ACH-000097,0.0921215473977
ACH-000098,0.116861526885
ACH-000099,0.13528888043099999
ACH-000108,0.168493343539
ACH-000113,0.3086341771
ACH-000115,0.18832968412999998
ACH-000116,0.269699373449
ACH-000118,0.07878480538480001
ACH-000120,0.306984918828
ACH-000123,0.285828851454
ACH-000127,0.166600532787
ACH-000128,0.192725636412
ACH-000132,0.279612941807
ACH-000133,0.08934199234639999
ACH-000137,0.09375602327469999
ACH-000138,0.157848225348
ACH-000142,-0.140881405554
ACH-000143,0.18058747529599997
ACH-000146,0.138473801664
ACH-000148,0.0834804487814
ACH-000150,0.22956093426
ACH-000152,0.1818469213
ACH-000153,0.04671987794509999
ACH-000159,0.272349924773
ACH-000160,0.162651735773
ACH-000163,0.195413299035
ACH-000167,0.259706452954
ACH-000168,0.15343879595499998
ACH-000169,0.0959861195617
ACH-000178,0.344259743103
ACH-000182,0.21759582342599998
ACH-000183,0.0838139807935
ACH-000188,0.135254431219
ACH-000189,0.03811901805640001
ACH-000190,0.343763689225
ACH-000198,0.17347898810600001
ACH-000204,0.119045468356
ACH-000206,0.211452560587
ACH-000207,-0.053964271517400006
ACH-000211,0.256030796732
ACH-000215,0.153009336758
ACH-000221,0.14907544394400002
ACH-000222,0.450474082698
ACH-000223,0.15397360804500002
ACH-000226,0.233476339447
ACH-000227,0.334995429048
ACH-000228,0.273459000719
ACH-000231,0.18388706932100002
ACH-000232,0.15283831935
ACH-000233,0.23731208893599998
ACH-000234,0.26788193095
ACH-000235,0.20857597183200002
ACH-000237,0.196095174834
ACH-000238,0.172591832816
ACH-000243,0.270230747223
ACH-000244,0.167179925284
ACH-000246,0.20973332654
ACH-000248,0.238434343297
ACH-000250,0.19305533066
ACH-000251,0.37427517484399997
ACH-000253,0.120033342916
ACH-000255,0.129291844257
ACH-000256,0.24233438000500002
ACH-000257,0.0729498033631
ACH-000258,0.46870053201000006
ACH-000259,0.158841040677
ACH-000260,0.152136911495
ACH-000261,0.0852714026751
ACH-000262,0.07296651776110001
ACH-000263,0.260926769426
ACH-000264,0.21358873965
ACH-000265,0.0773277457147
ACH-000266,0.229632447329
ACH-000272,0.214060996071
ACH-000273,0.226390532816
ACH-000274,0.177749692087
ACH-000277,0.279325809454
ACH-000278,0.208512358841
ACH-000279,0.15207929930400002
ACH-000280,0.246404631305
ACH-000281,0.22073295798599998
ACH-000288,0.185685183005
ACH-000291,0.13191477580900002
ACH-000293,0.133985980404
ACH-000294,0.00281298175243
ACH-000295,0.211679942352
ACH-000296,0.048729302243400004
ACH-000302,0.060295397374400005
ACH-000304,0.23788970711399998
ACH-000307,0.130303750873
ACH-000308,0.136593187819
ACH-000310,0.279994460592
ACH-000311,0.256882354716
ACH-000312,0.253985687371
ACH-000315,0.09322878659939998
ACH-000316,0.10549160107200001
ACH-000317,0.142487964462
ACH-000318,0.0464248720991
ACH-000319,0.221378608618
ACH-000320,0.292447176076
ACH-000322,0.121631085453
ACH-000323,0.0773237013735
ACH-000324,0.24024316639600002
ACH-000329,0.12515626271299998
ACH-000330,0.265441604934
ACH-000331,0.178304391537
ACH-000332,0.0706299247777
ACH-000334,0.341582853671
ACH-000335,0.5438157477269999
ACH-000336,0.137851588225
ACH-000337,0.221452987035
ACH-000339,0.23177252897300002
ACH-000341,0.029655558641099998
ACH-000348,0.132498885969
ACH-000350,0.151697789996
ACH-000352,0.31456161485100004
ACH-000356,0.356191789262
ACH-000361,0.0556746982109
ACH-000362,0.16044211012700002
ACH-000363,0.247257252439
ACH-000364,0.051622992145400004
ACH-000365,0.0801451050969
ACH-000366,0.0136918904517
ACH-000368,0.0547923285415
ACH-000374,0.300354897532
ACH-000375,0.0634978281569
ACH-000376,0.238065028689
ACH-000381,0.440866665515
ACH-000383,0.148510157398
ACH-000387,0.24937479753000003
ACH-000389,-0.026877895548400005
ACH-000390,0.251687718932
ACH-000393,0.134643051796
ACH-000395,0.19424967091499998
ACH-000397,0.0905851041683
ACH-000401,0.10844514510299999
ACH-000402,0.19726359178800001
ACH-000403,0.175911589221
ACH-000404,0.530923896315
ACH-000406,0.208121427439
ACH-000407,-0.0468585933915
ACH-000408,0.153634165284
ACH-000410,0.0131328417548
ACH-000411,0.307296181249
ACH-000414,0.203976346038
ACH-000415,0.230154920922
ACH-000416,0.16391308888699999
ACH-000420,0.143693129444
ACH-000421,0.17202284616500002
ACH-000424,0.218635952514
ACH-000425,0.11227142402899999
ACH-000426,0.178860902811
ACH-000427,0.127268299527
ACH-000433,0.15242607045999998
ACH-000436,-0.04216841027530001
ACH-000444,0.201774609764
ACH-000445,0.32649453686700003
ACH-000448,0.0481179561279
ACH-000450,0.39899271969899996
ACH-000452,0.107299457586
ACH-000454,0.275843203853
ACH-000458,0.18963464910500002
ACH-000459,0.34476410552000003
ACH-000460,0.0864599679389
ACH-000461,0.127214150719
ACH-000463,0.178434481333
ACH-000464,0.131953765418
ACH-000466,0.03556283182369999
ACH-000467,0.0470128317964
ACH-000468,0.192941451214
ACH-000469,0.118386031265
ACH-000470,0.0906216667839
ACH-000471,0.307462991453
ACH-000472,0.145565041693
ACH-000473,0.262419042622
ACH-000475,0.216966635561
ACH-000476,0.154793848607
ACH-000477,0.323475277681
ACH-000480,0.24760044990200003
ACH-000481,0.138719493159
ACH-000483,0.16928275604499998
ACH-000484,0.194168730092
ACH-000485,0.060752958617
ACH-000486,0.07696832335960001
ACH-000487,0.169971148912
ACH-000488,0.114626520812
ACH-000490,0.04211174224790001
ACH-000491,0.027648493796
ACH-000495,0.046336659458599994
ACH-000496,0.21846149966400003
ACH-000499,0.23937582950999997
ACH-000500,-0.495339903294
ACH-000502,0.08633579882760001
ACH-000503,0.129018514854
ACH-000505,0.08244443019669999
ACH-000507,0.203602902935
ACH-000510,0.0589955629206
ACH-000511,0.335488690557
ACH-000512,-0.109894689057
ACH-000516,0.098110884199
ACH-000517,0.154770397201
ACH-000518,0.26466733657499997
ACH-000520,0.0361928148197
ACH-000521,0.258971146562
ACH-000522,0.205906092588
ACH-000524,0.214969963236
ACH-000527,0.167633697147
ACH-000528,0.34221972410499996
ACH-000537,0.239495260814
ACH-000541,0.41995510453400003
ACH-000542,0.186044236519
ACH-000544,0.19074037480999997
ACH-000545,0.0499094524589
ACH-000547,0.276707178919
ACH-000548,0.089887155854
ACH-000549,0.0189540571681
ACH-000550,0.194516177141
ACH-000552,0.195588697443
ACH-000556,0.07515237005860001
ACH-000557,-0.0245671831861
ACH-000570,0.18771110794100002
ACH-000571,0.25437640006400003
ACH-000573,0.193055794033
ACH-000576,0.305158890593
ACH-000580,0.105541244492
ACH-000584,0.111898777886
ACH-000585,0.172070772865
ACH-000588,0.30349687299899997
ACH-000589,0.218365826846
ACH-000591,0.32488455647
ACH-000593,0.16066462614600002
ACH-000600,0.20146298905
ACH-000601,0.250666605422
ACH-000604,0.1622047121
ACH-000605,0.0134156007612
ACH-000606,0.18335088353100001
ACH-000608,0.0925317142685
ACH-000614,0.0779636698826
ACH-000616,0.11602906896
ACH-000618,0.0975890111507
ACH-000619,0.252634680977
ACH-000620,0.148435535963
ACH-000621,0.230111389944
ACH-000622,0.316810922691
ACH-000623,0.10469343976500001
ACH-000624,0.16827425063700002
ACH-000627,0.265926490529
ACH-000630,0.158159530584
ACH-000632,0.055960446771
ACH-000633,0.367971759253
ACH-000637,0.0349200349804
ACH-000638,0.284323144358
ACH-000646,-0.048685501065400004
ACH-000647,0.16460701034000003
ACH-000648,0.357206752653
ACH-000649,0.163132984134
ACH-000651,0.08213727419030001
ACH-000652,0.36772870329999996
ACH-000653,0.12430992705
ACH-000657,0.0666170972459
ACH-000658,0.139815436589
ACH-000661,0.220063490239
ACH-000662,0.143409910629
ACH-000663,0.183659613624
ACH-000665,0.24648311995000002
ACH-000671,0.19579395426500001
ACH-000673,0.156066523063
ACH-000676,0.0280712011635
ACH-000677,0.109432833303
ACH-000681,0.20774597730500002
ACH-000682,0.0663587845383
ACH-000683,0.18388334163199999
ACH-000684,0.22908887672400002
ACH-000688,-0.121924167917
ACH-000693,0.198695446717
ACH-000694,0.09016257474960002
ACH-000695,0.10528644794099999
ACH-000696,0.23341606522
ACH-000697,0.0942117769382
ACH-000699,0.19243686077199998
ACH-000701,0.21223975024
ACH-000706,0.170558331823
ACH-000711,0.166418037136
ACH-000713,0.0449521644286
ACH-000714,0.345929216605
ACH-000718,0.192147847018
ACH-000720,0.282083180536
ACH-000721,0.14565417832
ACH-000724,0.266160429041
ACH-000725,0.09945958517110001
ACH-000732,0.262308542026
ACH-000734,0.20200992886799998
ACH-000735,0.104619285789
ACH-000736,0.148684433816
ACH-000738,0.0800333994363
ACH-000746,0.314617582371
ACH-000747,0.0640875443813
ACH-000748,0.23677883471900002
ACH-000753,0.164651872038
ACH-000756,0.119001889717
ACH-000757,0.17162763236200002
ACH-000758,0.294144648174
ACH-000760,0.10428588911
ACH-000763,0.129741710941
ACH-000764,0.0639021707241
ACH-000765,0.180060954502
ACH-000766,-0.0209455207372
ACH-000767,-0.0786607133598
ACH-000768,0.270175233693
ACH-000769,0.0391108325333
ACH-000770,0.18008409239
ACH-000771,0.18736788573399998
ACH-000773,0.22097208672200003
ACH-000776,0.32466645454
ACH-000777,0.30063320705200003
ACH-000778,0.151817362985
ACH-000781,0.19779468759100002
ACH-000782,-0.059832214338499994
ACH-000783,0.17390473635
ACH-000784,0.233367416263
ACH-000785,0.170647423354
ACH-000787,0.20624056125
ACH-000788,0.11567793488900001
ACH-000791,0.230195063537
ACH-000792,0.104173050693
ACH-000794,0.0904286954285
ACH-000796,0.19446396119000003
ACH-000799,0.28893838052799997
ACH-000800,0.0842309835503
ACH-000802,0.062342469068800005
ACH-000804,0.15269963129
ACH-000805,0.223456105528
ACH-000809,0.17422512893199998
ACH-000810,0.163517598628
ACH-000811,0.183171113794
ACH-000817,0.227657192011
ACH-000819,0.21468845801699998
ACH-000820,0.0792898053735
ACH-000821,0.334442049063
ACH-000822,0.22557318759199999
ACH-000823,0.148797225302
ACH-000824,-0.18403255231899998
ACH-000827,0.040610387815
ACH-000829,0.221879566119
ACH-000831,0.0260504510839
ACH-000832,0.273958693356
ACH-000833,0.0170259199025
ACH-000834,-0.0133171264521
ACH-000835,0.063489861645
ACH-000836,0.196740982234
ACH-000837,0.17503133952
ACH-000838,0.17276077143899998
ACH-000839,0.23364376087900002
ACH-000840,0.25539943701400003
ACH-000841,0.235073876516
ACH-000843,0.21750403177299998
ACH-000846,0.18979661756900001
ACH-000847,0.0758755497348
ACH-000848,0.110647005083
ACH-000849,0.124820137786
ACH-000851,0.28891023583299996
ACH-000855,-0.024034215320700002
ACH-000856,0.132429871019
ACH-000858,0.223892114294
ACH-000859,0.24069127116
ACH-000861,0.20360809874400002
ACH-000862,0.294300879452
ACH-000865,0.0674931999351
ACH-000866,0.111530737516
ACH-000867,0.26357520313
ACH-000869,0.19179419996199998
ACH-000872,0.232502330085
ACH-000873,0.078904026305
ACH-000876,0.153772486091
ACH-000878,0.12442327346200001
ACH-000880,-0.0158516819998
ACH-000881,0.183011457719
ACH-000882,0.16218790438
ACH-000884,0.234180915739
ACH-000885,0.18938286117400002
ACH-000887,0.0774505743724
ACH-000888,0.276276818446
ACH-000889,0.115893021905
ACH-000890,0.22200125267499998
ACH-000896,0.0793305026656
ACH-000898,0.17736286132100001
ACH-000900,0.222817367434
ACH-000901,0.167093904644
ACH-000905,0.08620767750439999
ACH-000906,0.153750004065
ACH-000907,0.276204857192
ACH-000910,0.17165718572299998
ACH-000911,0.22081824843400003
ACH-000912,0.121585595221
ACH-000913,0.229089910891
ACH-000915,0.200754980446
ACH-000916,0.0806842720403
ACH-000917,0.278434445823
ACH-000921,0.20152533471
ACH-000924,0.134433313259
ACH-000926,0.21682429413499998
ACH-000928,0.184637641924
ACH-000929,-0.210329590844
ACH-000932,0.194614429424
ACH-000935,0.266322022376
ACH-000936,-8.75436302976e-05
ACH-000937,0.0043264281808
ACH-000938,0.10078293145
ACH-000939,0.0639319650629
ACH-000941,0.10926000110400001
ACH-000943,0.0975232231917
ACH-000946,0.19317228588100002
ACH-000947,0.17896864423
ACH-000948,0.140982058328
ACH-000950,0.15994726152
ACH-000953,-0.0599177120699
ACH-000957,0.057609733354400006
ACH-000958,0.184843071385
ACH-000960,0.0759953573866
ACH-000963,0.0454994343115
ACH-000968,0.155376706944
ACH-000969,0.149422692978
ACH-000973,0.198345826069
ACH-000974,0.177165782138
ACH-000975,0.209985148195
ACH-000976,0.17302935066300001
ACH-000978,0.205527280501
ACH-000980,0.135060349919
ACH-000984,0.295904423089
ACH-000986,0.258925772269
ACH-000988,0.159370705935
ACH-000993,0.306654287955
ACH-000994,0.145835809504
ACH-000996,0.42326913647799996
ACH-001001,0.159342149238
ACH-001020,0.130083779555
ACH-001028,0.18429926245099998
ACH-001031,0.0341823198268
ACH-001038,0.140525350155
ACH-001048,0.06354642255160001
ACH-001050,0.165241001828
ACH-001053,0.178086513612
ACH-001054,0.217494392627
ACH-001061,0.31698782460499997
ACH-001067,0.140839778768
ACH-001075,0.09553946519860002
ACH-001096,0.154314291234
ACH-001128,-0.172766392361
ACH-001134,0.26636547522
ACH-001151,0.188740124171
ACH-001163,0.268994095431
ACH-001164,0.38786236692599996
ACH-001173,0.072141060491
ACH-001183,0.12507379772500002
ACH-001184,0.18921168122200002
ACH-001190,0.307941992478
ACH-001192,0.253596799346
ACH-001193,0.102675412775
ACH-001196,0.22235777451699998
ACH-001197,0.17700269598499999
ACH-001205,0.147058448302
ACH-001211,0.158271598856
ACH-001212,0.25764454260200004
ACH-001228,0.19215513112
ACH-001232,0.220976683033
ACH-001239,0.179294379623
ACH-001274,-0.057027593497699994
ACH-001275,0.132810304002
ACH-001277,0.264611548499
ACH-001278,0.18287396370900003
ACH-001280,0.216844863662
ACH-001283,0.0982046488077
ACH-001289,0.39781069392800006
ACH-001295,0.06466514776940001
ACH-001300,0.0491105489774
ACH-001301,0.12406383509199999
ACH-001302,0.343052973772
ACH-001303,0.34178473971900003
ACH-001306,0.0347448219508
ACH-001318,0.09127004254610001
ACH-001322,0.267951232982
ACH-001328,0.206187129312
ACH-001332,-0.020085132890800002
ACH-001333,0.0942612721536
ACH-001336,0.15468811257200002
ACH-001340,0.079916824178
ACH-001346,0.0822733565388
ACH-001353,0.153662078911
ACH-001354,0.29120546473299996
ACH-001367,-0.241042516051
ACH-001368,0.134469400643
ACH-001374,0.0271037359362
ACH-001375,0.195734811888
ACH-001377,0.36990002417199996
ACH-001380,0.175727596064
ACH-001391,0.107126178556
ACH-001407,-0.05419165149019999
ACH-001408,0.178918262442
ACH-001413,0.21163198702799998
ACH-001430,-0.148804414927
ACH-001431,0.18439130514000002
ACH-001450,0.0542264886838
ACH-001496,0.0793275022446
ACH-001500,0.12721238984000002
ACH-001521,0.297821551679
ACH-001523,0.0880257992447
ACH-001532,0.197085700383
ACH-001536,0.17709666644000002
ACH-001550,0.170866450859
ACH-001552,0.13515673523900001
ACH-001554,0.106060137597
ACH-001645,0.142942321658
ACH-001654,0.0964825045124
ACH-001715,0.18577336810199999
ACH-001735,0.12934754184699998
ACH-001736,0.23697439611999999
ACH-001737,0.36204743994000005
ACH-001740,0.068998316986
ACH-001745,0.126978450117
ACH-001750,0.22400537167399998
ACH-001765,0.123848451945
ACH-001956,0.132374883297
ACH-001957,0.30924561316300003
