,NPTX2 (4885)
ACH-000004,0.23466498832899998
ACH-000007,0.227183075888
ACH-000009,0.25036730273
ACH-000011,0.251822172403
ACH-000012,0.0379993423384
ACH-000013,0.185292802443
ACH-000014,0.15415899576199998
ACH-000015,0.109297788834
ACH-000017,0.26052657640099997
ACH-000018,0.150964211466
ACH-000019,0.368898733168
ACH-000021,-0.0987386762153
ACH-000022,-0.0327746056465
ACH-000025,0.14910549007999999
ACH-000028,0.133449627731
ACH-000030,0.18623385913600002
ACH-000035,-0.09029480272849999
ACH-000036,-0.023523751984299998
ACH-000037,0.220981587971
ACH-000039,0.262289159219
ACH-000040,0.342582954863
ACH-000041,0.101282449393
ACH-000042,0.0708382633465
ACH-000045,-0.0676653839699
ACH-000047,0.203232278848
ACH-000052,0.15094335682600002
ACH-000053,0.0330674815673
ACH-000054,0.0751918470269
ACH-000055,0.110489580133
ACH-000060,0.198565766167
ACH-000067,0.10116778458999999
ACH-000070,-0.031933857938299996
ACH-000075,-0.0751962995542
ACH-000078,0.24892749327799998
ACH-000082,0.23552306351500002
ACH-000085,0.208026884925
ACH-000086,0.139465202494
ACH-000087,0.24475514880899998
ACH-000092,0.135942481242
ACH-000095,0.0570399567206
ACH-000097,0.0805404337517
ACH-000098,0.0769143770283
ACH-000099,0.0038134540488000005
ACH-000108,0.17551126610999998
ACH-000113,0.08750267986379999
ACH-000115,0.0339669974585
ACH-000116,0.0302559126541
ACH-000118,0.19234179496399997
ACH-000120,0.143064692888
ACH-000123,0.294457527574
ACH-000127,0.0849175255638
ACH-000128,-0.00635212771222
ACH-000132,0.14889351735
ACH-000133,-0.0508887795445
ACH-000137,0.035917808398599996
ACH-000138,0.052628976402000004
ACH-000142,0.00026700286933400004
ACH-000143,-0.007850351078210001
ACH-000146,0.24328878538899998
ACH-000148,0.119755108455
ACH-000150,0.298376693196
ACH-000152,0.121788057447
ACH-000153,0.131168515849
ACH-000159,0.0831432075601
ACH-000160,0.141443857512
ACH-000163,0.17161879990499998
ACH-000167,-0.116238559557
ACH-000168,-0.251419719824
ACH-000169,0.11725988961799999
ACH-000178,0.147475796198
ACH-000182,0.10531498194599999
ACH-000183,0.160745041897
ACH-000188,0.14035656534399998
ACH-000189,0.0673629480552
ACH-000190,0.31837565949700003
ACH-000198,-0.048475617480199996
ACH-000204,-0.12678968112
ACH-000206,0.059382381522199996
ACH-000207,0.15738644755
ACH-000211,0.130449080765
ACH-000215,0.0436725571351
ACH-000221,-0.103493675959
ACH-000222,-0.253588271492
ACH-000223,0.06171778071269999
ACH-000226,0.09432513961269999
ACH-000227,0.264978907876
ACH-000228,0.027310254321400003
ACH-000231,-0.0253395922169
ACH-000232,0.105841534769
ACH-000233,0.245291547418
ACH-000234,0.106741499356
ACH-000235,0.123655939827
ACH-000237,0.0301189437097
ACH-000238,0.010018105375
ACH-000243,0.109971975746
ACH-000244,-0.174980489646
ACH-000246,0.036812222586
ACH-000248,0.136780896824
ACH-000250,0.10365753544800001
ACH-000251,-0.330317112023
ACH-000253,0.227779466811
ACH-000255,0.057230710909799996
ACH-000256,0.132869056741
ACH-000257,0.134577420117
ACH-000258,0.09231381121410001
ACH-000259,0.10039742366900001
ACH-000260,0.06395528526880001
ACH-000261,0.14277745473
ACH-000262,0.329816179428
ACH-000263,-0.0476820602398
ACH-000264,-0.0226114866319
ACH-000265,0.250289989223
ACH-000266,0.0829539008235
ACH-000272,0.00195930682113
ACH-000273,0.139406313511
ACH-000274,0.042008398875400005
ACH-000277,0.167877915344
ACH-000278,0.107206785332
ACH-000279,0.08049390148860001
ACH-000280,0.223824300704
ACH-000281,0.425218771237
ACH-000288,0.191386125755
ACH-000291,0.0526449755138
ACH-000293,-0.133418686704
ACH-000294,0.345346501969
ACH-000295,0.229867145806
ACH-000296,0.0248551931167
ACH-000302,0.0797159641755
ACH-000304,-0.165804542758
ACH-000307,0.010044259061500001
ACH-000308,0.122077731737
ACH-000310,0.07798573496339999
ACH-000311,0.279642515374
ACH-000312,0.12038530265200001
ACH-000315,-0.21142466604000001
ACH-000316,0.138785392217
ACH-000317,0.08972568170010001
ACH-000318,0.09171417055810001
ACH-000319,0.05932732206809999
ACH-000320,0.230352842187
ACH-000322,0.195480296932
ACH-000323,0.168995540048
ACH-000324,0.21662255165
ACH-000329,0.026091987355200002
ACH-000330,0.0953001834322
ACH-000331,0.099021916719
ACH-000332,0.139424765853
ACH-000334,-0.147579815368
ACH-000335,0.17256931014600002
ACH-000336,0.00236132401981
ACH-000337,0.0672783470294
ACH-000339,0.12478826851500001
ACH-000341,0.196990685913
ACH-000348,-0.19047159204
ACH-000350,0.103186212618
ACH-000352,0.0956132331827
ACH-000356,0.208603292489
ACH-000361,-0.11388808275699999
ACH-000362,0.203823082043
ACH-000363,0.270246837257
ACH-000364,0.008527051360779999
ACH-000365,0.126651081302
ACH-000366,0.0486576292894
ACH-000368,0.08792711778519999
ACH-000374,0.016738646484100003
ACH-000375,0.36926133395099997
ACH-000376,0.181430544419
ACH-000381,0.23972641823600002
ACH-000383,0.0869406906125
ACH-000387,0.206290980385
