,CKAP4 (10970)
ACH-000004,-0.104448178743
ACH-000007,0.09634464527850001
ACH-000009,0.0593154640912
ACH-000011,0.353971124869
ACH-000012,0.151308070286
ACH-000013,0.17425757667800001
ACH-000014,0.124176113755
ACH-000015,0.14088313290100002
ACH-000017,0.10773201292099999
ACH-000018,-0.0720620791015
ACH-000019,-0.0894099331357
ACH-000021,-0.0242843744577
ACH-000022,-0.140851309652
ACH-000025,0.0207589974969
ACH-000028,0.08218450803060001
ACH-000030,0.14645630088300002
ACH-000035,0.103214029435
ACH-000036,0.0643245149517
ACH-000037,-0.0860097206924
ACH-000039,0.0298821755747
ACH-000040,0.078185358684
ACH-000041,0.039524305753800004
ACH-000042,0.116936455691
ACH-000045,0.0987447280369
ACH-000047,0.217458665223
ACH-000052,0.09236012396530001
ACH-000053,0.0715485388236
ACH-000054,0.122185182489
ACH-000055,0.181750794996
ACH-000060,0.138182948119
ACH-000067,0.0580947826589
ACH-000070,0.09745028634160001
ACH-000075,0.359189705328
ACH-000078,0.193688457022
ACH-000082,0.0032344533674299996
ACH-000085,0.272146249157
ACH-000086,-0.122909261161
ACH-000087,-0.211563764012
ACH-000092,0.0925835410535
ACH-000095,0.0158466510757
ACH-000097,0.0771814081021
ACH-000098,0.0781821115785
ACH-000099,0.0678972098204
ACH-000108,0.113379826172
ACH-000113,-0.00982826656409
ACH-000115,0.09329260429099999
ACH-000116,0.110399431989
ACH-000118,0.11016907622199999
ACH-000120,0.110256244372
ACH-000123,0.0159488939192
ACH-000127,0.271501789012
ACH-000128,0.159784795456
ACH-000132,0.255218080754
ACH-000133,-0.10524271772
ACH-000137,-0.103428972199
ACH-000138,0.009251243605459999
ACH-000142,0.154725129125
ACH-000143,-0.102731951009
ACH-000146,0.177860790683
ACH-000148,0.09328897829959999
ACH-000150,0.0406550392603
ACH-000152,0.08366482165080001
ACH-000153,-0.140048510975
ACH-000159,0.140591865575
ACH-000160,0.2324957507
ACH-000163,-0.12843042114
ACH-000167,0.017191073948
ACH-000168,0.0038158367499
ACH-000169,-0.047347897862400005
ACH-000178,0.27835752584199996
ACH-000182,-0.0482247242096
ACH-000183,0.116874316974
ACH-000188,0.18220976776
ACH-000189,0.247485736331
ACH-000190,-0.261190997705
ACH-000198,0.11943852604499999
ACH-000204,0.169468429331
ACH-000206,0.0408743901212
ACH-000207,0.0698074361304
ACH-000211,0.162643656414
ACH-000215,0.0420610531446
ACH-000221,0.257476557221
ACH-000222,0.188845189163
ACH-000223,0.0573920135339
ACH-000226,0.17472164212000002
ACH-000227,-0.0790691224217
ACH-000228,-0.010997072770100001
ACH-000231,0.0830670652858
ACH-000232,0.0323519612734
ACH-000233,0.0340892521261
ACH-000234,0.0594075469441
ACH-000235,0.09759277004200001
ACH-000237,0.132124513785
ACH-000238,0.149902402007
ACH-000243,0.150113984923
ACH-000244,-0.0632582295159
ACH-000246,0.16831847426
ACH-000248,0.18257956026500002
ACH-000250,0.179271743583
ACH-000251,0.09916473052239999
ACH-000253,0.206564648054
ACH-000255,0.05428091326830001
ACH-000256,0.17339281617400001
ACH-000257,-0.014446812108
ACH-000258,0.019374697083999998
ACH-000259,0.0884222743631
ACH-000260,0.13069409208799998
ACH-000261,0.0293005724972
ACH-000262,0.104931972114
ACH-000263,-0.269069086335
ACH-000264,0.196409116042
ACH-000265,0.06063601796180001
ACH-000266,0.157346502586
ACH-000272,0.167490340846
ACH-000273,0.102161120791
ACH-000274,0.014179609663
ACH-000277,0.102409148827
ACH-000278,0.0906079454105
ACH-000279,0.07713739773589999
ACH-000280,0.210116707033
ACH-000281,0.04227732715
ACH-000288,0.191391165079
ACH-000291,0.132366534042
ACH-000293,0.10383825747000001
ACH-000294,-0.058412700511400004
ACH-000295,-0.128453020927
ACH-000296,-0.0264587262855
ACH-000302,-0.00818631641817
ACH-000304,-0.0179024851985
ACH-000307,0.058010687808
ACH-000308,0.09411659741520001
ACH-000310,0.09434867822210001
ACH-000311,-0.055487292176800006
ACH-000312,0.146684200736
ACH-000315,0.0201013241391
ACH-000316,-0.170726430112
ACH-000317,0.00523027244267
ACH-000318,0.111977190321
ACH-000319,0.220253530597
ACH-000320,0.215010640507
ACH-000322,-0.012891684567200001
ACH-000323,-0.061030363533300006
ACH-000324,0.118129705533
ACH-000329,0.151078797864
ACH-000330,0.0207338563426
ACH-000331,0.138943126749
ACH-000332,0.0718072325683
ACH-000334,0.0661316661777
ACH-000335,-0.0961531914363
ACH-000336,0.179778163317
ACH-000337,0.218777575719
ACH-000339,0.081628255263
ACH-000341,-0.135502723662
ACH-000348,-0.054301473996800007
ACH-000350,0.186026419589
ACH-000352,0.125964662168
ACH-000356,0.154224712585
ACH-000361,0.28132423126
ACH-000362,0.244291973387
ACH-000363,0.0117067542549
ACH-000364,0.0492182029935
ACH-000365,0.024665990041799996
ACH-000366,0.0976494080758
