,EDEM2 (55741)
ACH-000004,-0.570916888857
ACH-000007,-0.079883960783
ACH-000009,-0.266424034096
ACH-000011,0.019003125040400002
ACH-000012,-0.123237451743
ACH-000013,-0.080315122258
ACH-000014,-0.0855533683102
ACH-000015,-0.04942648992530001
ACH-000017,-0.334966745324
ACH-000018,-0.411007400445
ACH-000019,-0.010100898251700002
ACH-000021,-0.407220926161
ACH-000022,-0.10087397543099999
ACH-000025,-0.24369528678000002
ACH-000028,-0.140533843466
ACH-000030,-0.264161006276
ACH-000035,-0.11065771736300001
ACH-000036,-0.308724845737
ACH-000037,-0.021779299736900005
ACH-000039,-0.292204225108
ACH-000040,-0.362235133472
ACH-000041,-0.10514559912900001
ACH-000042,-0.375193327727
ACH-000045,-0.212303575647
ACH-000047,-0.238520203145
ACH-000052,-0.14018163863
ACH-000053,-0.218863283398
ACH-000054,-0.241617003138
ACH-000055,-0.17490101465500002
ACH-000060,-0.128632543136
ACH-000067,-0.15690817345
ACH-000070,-0.021828716601
ACH-000075,-0.588562358848
ACH-000078,-0.0855123023004
ACH-000082,-0.0569203820615
ACH-000085,-0.333561439848
ACH-000086,-0.243970811672
ACH-000087,-0.07127199334980001
ACH-000092,-0.4051525849
ACH-000095,-0.16291535538899998
ACH-000097,-0.21214284028299998
ACH-000098,-0.0665238294923
ACH-000099,-0.357095547826
ACH-000108,-0.309014147394
ACH-000113,-0.347486278516
ACH-000115,-0.104934725462
ACH-000116,-0.24138056930100002
ACH-000118,-0.40009633329300004
ACH-000120,0.0339433866019
ACH-000123,-0.35892838122599996
ACH-000127,-0.275856110265
ACH-000128,-0.155932268483
ACH-000132,0.000154354481234
ACH-000133,-0.23960870569499998
ACH-000137,-0.0672048075737
ACH-000138,-0.276859984358
ACH-000142,-0.270112841891
ACH-000143,-0.283799697101
ACH-000146,-0.399550495663
ACH-000148,-0.132604723915
ACH-000150,-0.057420976356800005
ACH-000152,-0.37511739131399996
ACH-000153,-0.21670890912500002
ACH-000159,-0.151585738582
ACH-000160,-0.150306071863
ACH-000163,-0.16891233945300002
ACH-000167,-0.305691202639
ACH-000168,-0.162386051112
ACH-000169,-0.29147001971299996
ACH-000178,-0.18374867041999998
ACH-000182,-0.335282601351
ACH-000183,-0.40554796523599995
ACH-000188,-0.205639273574
ACH-000189,-0.264771243259
ACH-000190,-0.0235229421745
ACH-000198,-0.157293147106
ACH-000204,-0.507415000034
ACH-000206,-0.114987091623
ACH-000207,-0.18574213766199998
ACH-000211,-0.234110514195
ACH-000215,-0.14121018950300002
ACH-000221,-0.17313262281300001
ACH-000222,-0.332744080382
ACH-000223,-0.109487557936
ACH-000226,-0.240767106221
ACH-000227,0.00560378795256
ACH-000228,-0.0702157297988
ACH-000231,-0.233776001404
ACH-000232,-0.147845564193
ACH-000233,-0.130984798997
ACH-000234,-0.26240016545600003
ACH-000235,-0.489581169494
ACH-000237,-0.24422708061299997
ACH-000238,-0.21435559429099998
ACH-000243,-0.369280063306
ACH-000244,-0.20424588838500002
ACH-000246,-0.444696304789
ACH-000248,-0.36579728992700006
ACH-000250,-0.339509970901
ACH-000251,-0.27863252818900003
ACH-000253,-0.111246949459
ACH-000255,-0.5203026402790001
ACH-000256,-0.287845857847
ACH-000257,-0.199851167093
ACH-000258,-0.5181395247899999
ACH-000259,-0.29592318581
ACH-000260,-0.235454319318
ACH-000261,-0.20064399535799998
ACH-000262,-0.19519102059500001
ACH-000263,0.216237274631
ACH-000264,-0.487501409517
ACH-000265,-0.305508676204
ACH-000266,-0.258286918532
ACH-000272,-0.411352629237
ACH-000273,-0.108887845066
ACH-000274,-0.35934855419
ACH-000277,-0.636565124504
ACH-000278,-0.185879148011
ACH-000279,-0.166985141483
ACH-000280,-0.387776124713
ACH-000281,-0.152139771951
ACH-000288,-0.149711628462
ACH-000291,-0.129120001718
ACH-000293,-0.21361787484499997
ACH-000294,-0.20738468103799998
ACH-000295,0.128777912385
ACH-000296,-0.155948759887
ACH-000302,-0.19750149027199998
ACH-000304,-0.36155933968599996
ACH-000307,-0.229215960553
ACH-000308,-0.195777985353
ACH-000310,-0.45988516342200003
ACH-000311,-0.317339089841
ACH-000312,-0.344722368969
ACH-000315,-0.278173423385
ACH-000316,-0.026725730502900003
ACH-000317,-0.49145782193800003
ACH-000318,-0.0723864111576
ACH-000319,0.0117373234198
ACH-000320,-0.217386562911
ACH-000322,-0.15121618189799998
ACH-000323,-0.317880067888
ACH-000324,-0.308026016802
ACH-000329,-0.165306603027
ACH-000330,-0.280765506366
ACH-000331,-0.20587088913499998
ACH-000332,-0.361089966675
ACH-000334,0.13760466207699998
ACH-000335,0.0225562059217
ACH-000336,-0.23301550096
ACH-000337,-0.042760791673999994
ACH-000339,-0.0926575742158
ACH-000341,-0.381727480962
ACH-000348,-0.214787046512
ACH-000350,-0.231133773684
ACH-000352,-0.284107017633
ACH-000356,-0.17704331376200003
ACH-000361,-0.07450092567410001
ACH-000362,-0.22912546934
ACH-000363,-0.174685572655
ACH-000364,-0.0702472848158
ACH-000365,-0.204548053192
ACH-000366,-0.235288028063
ACH-000368,-0.187735618837
ACH-000374,-0.353287272082
ACH-000375,-0.0321090748864
ACH-000376,-0.40201303533699995
ACH-000381,-0.521469811408
ACH-000383,-0.161151201565
ACH-000387,-0.291944098802
ACH-000389,-0.394469997695
ACH-000390,-0.136045886456
ACH-000393,-0.060158948482
ACH-000395,-0.246465657609
ACH-000397,-0.199416251597
ACH-000401,-0.202030949031
ACH-000402,-0.10311715409399999
ACH-000403,-0.24580672837200002
ACH-000404,0.0040725727523200006
ACH-000406,-0.20138519914900002
ACH-000407,-0.13364833328
ACH-000408,-0.30196163925
ACH-000410,-0.05198543258169999
ACH-000411,-0.22017012846099998
ACH-000414,-0.25051903680599996
ACH-000415,-0.226546261081
ACH-000416,-0.153256211597
ACH-000420,-0.046349547393
ACH-000421,-0.35549720977
ACH-000424,-0.135458934753
ACH-000425,-0.142078119184
ACH-000426,-0.14051773848500002
ACH-000427,-0.0025588112641799997
ACH-000433,-0.207916631678
ACH-000436,-0.311658361176
ACH-000444,-0.204511981488
ACH-000445,-0.153972675207
ACH-000448,-0.317750157614
ACH-000450,-0.0333303992505
ACH-000452,-0.234703913739
ACH-000454,-0.0376285514791
ACH-000458,-0.160903634518
ACH-000459,-0.27006696739999997
ACH-000460,-0.25553147231199996
ACH-000461,-0.09208031256010002
ACH-000463,-0.114909191587
ACH-000464,0.17074398292399998
ACH-000466,-0.322339934314
ACH-000467,-0.18452661760800002
ACH-000468,-0.332246866017
ACH-000469,-0.31227906483600004
ACH-000470,-0.10532288776599999
ACH-000471,-0.309007312892
ACH-000472,-0.395845115872
ACH-000473,-0.305946164526
ACH-000475,-0.122015182941
ACH-000476,-0.26955764456799997
ACH-000477,-0.29250011071800003
ACH-000480,-0.286526711246
ACH-000481,-0.231694548517
ACH-000483,-0.031781817902099996
ACH-000484,-0.255571524628
ACH-000485,0.0129684872315
ACH-000486,-0.284495183072
ACH-000487,-0.18490181732299998
ACH-000488,-0.26897622305
ACH-000490,-0.24795703778
ACH-000491,-0.0203432268001
ACH-000495,-0.264665505116
ACH-000496,-0.526148998442
ACH-000499,-0.248086258986
ACH-000500,-0.460959774858
ACH-000502,-0.154099171737
ACH-000503,-0.167315343669
ACH-000505,-0.28078563783599997
ACH-000507,-0.022198214901900003
ACH-000510,-0.199319513811
ACH-000511,-0.0456029194125
ACH-000512,-0.291695433579
ACH-000516,-0.238761941739
ACH-000517,-0.149526792825
ACH-000518,-0.33435921514600003
ACH-000520,-0.525689002398
ACH-000521,-0.316101929995
ACH-000522,-0.0687958848668
ACH-000524,-0.22996880730799998
ACH-000527,-0.35308209775
ACH-000528,-0.158717100056
ACH-000537,-0.244326064512
ACH-000541,-0.527327208074
ACH-000542,-0.164782252505
ACH-000544,-0.366370553539
ACH-000545,-0.145932886224
ACH-000547,-0.0850292036809
ACH-000548,-0.177151052577
ACH-000549,-0.311933902764
ACH-000550,-0.257520878859
ACH-000552,0.014635107180600002
ACH-000556,-0.181022173009
ACH-000557,-0.248580876858
ACH-000570,-0.20952278591600002
ACH-000571,-0.232756117713
ACH-000573,-0.22316413517099998
ACH-000576,-0.630046304006
ACH-000580,-0.43782257365500005
ACH-000584,-0.188747759597
ACH-000585,-0.136091012658
ACH-000588,-0.279102868133
ACH-000589,-0.385108638671
ACH-000591,-0.210042136279
ACH-000593,-0.136211394548
ACH-000600,-0.241898994015
ACH-000601,-0.125214409747
ACH-000604,-0.11802869901900001
ACH-000605,-0.173681161304
ACH-000606,-0.17141556984200002
ACH-000608,-0.0674230629187
ACH-000614,-0.609510050447
ACH-000616,-0.231172833636
ACH-000618,-0.184580958745
ACH-000619,-0.22733028006499997
ACH-000620,-0.177526485405
ACH-000621,-0.0286678791352
ACH-000622,0.180316964117
ACH-000623,-0.34273980424
ACH-000624,-0.202806987269
ACH-000627,-0.389793556334
ACH-000630,-0.0709102756931
ACH-000632,-0.058555750005099994
ACH-000633,-0.195018236453
ACH-000637,0.0752386649823
ACH-000638,-0.197559388039
ACH-000646,-0.172107753978
ACH-000647,-0.223327475007
ACH-000648,-0.14360532020400002
ACH-000649,-0.30531367176
ACH-000651,-0.21495545760200002
ACH-000652,-0.160443590605
ACH-000653,-0.19885551039299998
ACH-000657,-0.224439259313
ACH-000658,-0.283452262248
ACH-000661,-0.182936951523
ACH-000662,-0.297962896897
ACH-000663,-0.209616332947
ACH-000665,-0.41256478064900004
ACH-000671,-0.39931965187
ACH-000673,-0.230782872343
ACH-000676,-0.151643051818
ACH-000677,-0.161154016059
ACH-000681,-0.17901068125599998
ACH-000682,-0.27521021571
ACH-000683,-0.131429482607
ACH-000684,-0.152202934269
ACH-000688,-0.061587823053699996
ACH-000693,-0.210848629756
ACH-000694,-0.1966042727
ACH-000695,-0.0685056280894
ACH-000696,-0.185270368181
ACH-000697,-0.00498335720713
ACH-000699,-0.26302550046900003
ACH-000701,-0.340370413639
ACH-000706,-0.10964285564899999
ACH-000711,-0.132111633095
ACH-000713,-0.34587983441200004
ACH-000714,-0.118372800426
ACH-000718,-0.45765166367399995
ACH-000720,-0.390604680318
ACH-000721,-0.329027946019
ACH-000724,-0.162206698324
ACH-000725,-0.28173276178199996
ACH-000732,-0.301249893464
ACH-000734,-0.163605169265
ACH-000735,-0.347014762107
ACH-000736,-0.124524430342
ACH-000738,-0.10627733249500002
ACH-000746,-0.138599093633
ACH-000747,0.0244719381401
ACH-000748,-0.387934765742
ACH-000753,-0.259695524948
ACH-000756,-0.07373967381919999
ACH-000757,-0.196763711221
ACH-000758,-0.337979333918
ACH-000760,-0.241020463168
ACH-000763,-0.38151434691200004
ACH-000764,-0.309150684595
ACH-000765,-0.135483483923
ACH-000766,-0.534398386904
ACH-000767,-0.336936063319
ACH-000768,-0.23674360556999996
ACH-000769,-0.24508537797899999
ACH-000770,-0.18451311223499997
ACH-000771,-0.23784378070099998
ACH-000773,-0.25804028679499996
