,NHLRC2 (374354)
ACH-000004,-1.29289466301
ACH-000007,-0.8079447917129999
ACH-000009,-1.4795219891999998
ACH-000011,-0.9907073806059999
ACH-000012,-1.11085581636
ACH-000013,-1.06478181577
ACH-000014,-1.48878378391
ACH-000015,-1.16788451599
ACH-000017,-1.07587088509
ACH-000018,-1.35345528189
ACH-000019,-0.610914461016
ACH-000021,-1.13044851957
ACH-000022,-1.30793388058
ACH-000025,-1.3762061168700002
ACH-000028,-0.7149202072849999
ACH-000030,-0.265164866932
ACH-000035,-1.30952947331
ACH-000036,-1.11739331782
ACH-000037,-1.85377030968
ACH-000039,-1.03930593427
ACH-000040,-1.4306393358899998
ACH-000041,-0.607265820782
ACH-000042,-0.381172771638
ACH-000045,-0.7624989675980001
ACH-000047,-1.0536081767899999
ACH-000052,-1.1993265318000002
ACH-000053,-0.238754342214
ACH-000054,-1.35806918294
ACH-000055,-0.393460525438
ACH-000060,-0.7573148591600001
ACH-000067,-1.2088548509100001
ACH-000070,-1.03376621398
ACH-000075,-1.6307296829799998
ACH-000078,-1.64490819765
ACH-000082,-0.8822660912970001
ACH-000085,-0.846496100334
ACH-000086,-1.34915527278
ACH-000087,-0.9240049735070001
ACH-000092,-1.49048063834
ACH-000095,-0.791577078152
ACH-000097,-1.2975530718600001
ACH-000098,-1.4302037069
ACH-000099,-1.4494520256799999
ACH-000108,-1.16156620525
ACH-000113,-0.47168999472900003
ACH-000115,-1.11863807295
ACH-000116,-0.655623584018
ACH-000118,-1.27514426204
ACH-000120,-1.0415471695899998
ACH-000123,-1.00294064277
ACH-000127,-1.1013924859
ACH-000128,-0.821321839092
ACH-000132,-0.891563812437
ACH-000133,-1.11923770189
ACH-000137,-0.49146325226599996
ACH-000138,-0.696630580266
ACH-000142,-1.1009222173
ACH-000143,-1.04175730892
ACH-000146,-0.503904135943
ACH-000148,-1.4055232534
ACH-000150,-1.2105661453799998
ACH-000152,-1.6220327283000002
ACH-000153,-0.7312017033220001
ACH-000159,-1.27543745204
ACH-000160,-0.628172222322
ACH-000163,-1.4756677317700002
ACH-000167,-1.7197724648
ACH-000168,-0.670569330051
ACH-000169,-0.621458830647
ACH-000178,-0.603064615267
ACH-000182,-0.557766580405
ACH-000183,-1.02091767604
ACH-000188,-1.33006038912
ACH-000189,-1.13992774953
ACH-000190,-0.760254965156
ACH-000198,-1.1666374854100001
ACH-000204,-1.1190201419499999
ACH-000206,-0.7442677933040001
ACH-000207,-1.08309231245
ACH-000211,-1.2621144624
ACH-000215,-1.2831101400700002
ACH-000221,-0.902221316291
ACH-000222,-1.2125528811
ACH-000223,-0.7855186259929999
ACH-000226,-0.436947838163
ACH-000227,-1.0157464824200002
ACH-000228,-0.7081869830149999
ACH-000231,-1.4390612974399999
ACH-000232,-0.883993569659
ACH-000233,-0.507318962149
ACH-000234,-0.64382285073
ACH-000235,-1.07020205444
ACH-000237,-0.64839258024
ACH-000238,-1.06051284226
ACH-000243,-0.401052395511
ACH-000244,-1.8440002700799998
ACH-000246,-0.49262549386999993
ACH-000248,-1.3853350508200002
ACH-000250,-1.42477515153
ACH-000251,-0.729095301972
ACH-000253,-0.298314395302
ACH-000255,-1.4014926581
ACH-000256,-0.5554082395409999
ACH-000257,-0.7464934674339999
ACH-000258,-0.869490542412
ACH-000259,-0.977298069797
ACH-000260,-1.16092903485
ACH-000261,-1.42487967005
ACH-000262,-1.33106470947
ACH-000263,-1.11574320707
