,FSHR (2492)
ACH-000004,0.298092212802
ACH-000007,0.163565117479
ACH-000009,0.12804663873299998
ACH-000011,0.142664894743
ACH-000012,0.252847904585
ACH-000013,0.184636934594
ACH-000014,0.11092782795600001
ACH-000015,0.184666871366
ACH-000017,0.14012742434800002
ACH-000018,0.125505370669
ACH-000019,0.30286760728100004
ACH-000021,0.223677168928
ACH-000022,0.302095236497
ACH-000025,0.246306290044
ACH-000028,0.126968318016
ACH-000030,0.119809624302
ACH-000035,0.0898360202681
ACH-000036,0.227063250397
ACH-000037,0.151019657396
ACH-000039,0.291771123446
ACH-000040,0.013670815227000001
ACH-000041,0.17256909445000002
ACH-000042,0.19371883450599997
ACH-000045,0.100276230514
ACH-000047,0.17361297345600002
ACH-000052,0.129397110143
ACH-000053,0.17646519011300002
ACH-000054,0.166397512539
ACH-000055,0.133951787215
ACH-000060,0.148035069403
ACH-000067,0.0627022174927
ACH-000070,0.193215704626
ACH-000075,0.371205709008
ACH-000078,0.255329770649
ACH-000082,0.15744986751499998
ACH-000085,0.270183419098
ACH-000086,0.211900211529
ACH-000087,0.155336582055
ACH-000092,0.20904589054699999
ACH-000095,0.147731194834
ACH-000097,0.221390323823
ACH-000098,0.248688146877
ACH-000099,0.160712605974
ACH-000108,0.132315891875
ACH-000113,0.159948547393
ACH-000115,0.11647313968900001
ACH-000116,0.042628975462800006
ACH-000118,0.06025983860069999
ACH-000120,0.113982664846
ACH-000123,0.20770868890799998
ACH-000127,0.19063309729000003
ACH-000128,0.32186809324099996
ACH-000132,-0.0609252002139
ACH-000133,0.126986156801
ACH-000137,0.17462637020100003
ACH-000138,0.065547362161
ACH-000142,0.256940549064
ACH-000143,0.18277448859099998
ACH-000146,0.24296673659600002
ACH-000148,0.212600577087
ACH-000150,0.35943945864
ACH-000152,0.11252823209799999
ACH-000153,0.415604874114
ACH-000159,0.29184076097
ACH-000160,0.23459487107299998
ACH-000163,0.280899363359
ACH-000167,0.214989985949
ACH-000168,0.113742724969
ACH-000169,0.247980853502
ACH-000178,0.174668015893
ACH-000182,0.120717049212
ACH-000183,0.143140379475
ACH-000188,0.139826600918
ACH-000189,0.213762260156
ACH-000190,0.236672563664
ACH-000198,0.106225330046
ACH-000204,0.1557141932
ACH-000206,0.156190723633
ACH-000207,0.132420588235
ACH-000211,0.286415420898
ACH-000215,0.154054264058
ACH-000221,0.07877357567530001
ACH-000222,0.172743398983
ACH-000223,0.09583189702469999
ACH-000226,0.112940397168
ACH-000227,0.28960739283500003
ACH-000228,0.169025577795
ACH-000231,0.19283174222199997
ACH-000232,0.156144978808
ACH-000233,0.0817616146506
ACH-000234,0.221703879725
ACH-000235,0.18514980291299998
ACH-000237,0.25963077756499997
ACH-000238,0.129111702616
ACH-000243,0.0259904022835
ACH-000244,0.0426040523984
ACH-000246,0.35556622854500003
ACH-000248,0.0445724546055
ACH-000250,0.16879642937800002
ACH-000251,-0.146059147912
ACH-000253,0.191959711842
ACH-000255,0.272827033455
ACH-000256,0.166123845508
ACH-000257,0.21734570413
ACH-000258,0.317501674581
ACH-000259,0.231397074547
ACH-000260,0.177490832665
ACH-000261,0.162003561795
ACH-000262,0.155567945921
ACH-000263,0.361135586808
ACH-000264,0.19125708602299998
ACH-000265,0.200268129517
ACH-000266,0.136737269263
ACH-000272,0.140767191976
ACH-000273,0.164918648625
ACH-000274,0.252875951265
ACH-000277,0.30847179149
ACH-000278,0.27139782695500003
ACH-000279,0.165738001237
ACH-000280,0.219798933536
ACH-000281,0.204734293103
ACH-000288,0.18477320231
ACH-000291,0.105754638473
ACH-000293,0.200615990596
ACH-000294,0.28589907569899997
ACH-000295,0.047036677767799996
ACH-000296,0.0983799780112
ACH-000302,0.257845176686
ACH-000304,0.166963301371
ACH-000307,0.16840837201900002
ACH-000308,0.10131624501599999
ACH-000310,0.161669671791
ACH-000311,0.166433180105
ACH-000312,0.269741016155
ACH-000315,0.369896788221
ACH-000316,0.41659928655699996
ACH-000317,0.0962271226135
ACH-000318,0.111229264517
ACH-000319,0.010271818328399998
ACH-000320,-0.053303223541699994
ACH-000322,0.207490683596
ACH-000323,0.343664328807
ACH-000324,0.191799080733
ACH-000329,0.200251216349
ACH-000330,0.141223499949
ACH-000331,0.25370802329799996
ACH-000332,0.123554517729
ACH-000334,0.372298979623
ACH-000335,0.157986609995
ACH-000336,0.07857576243530001
ACH-000337,0.34353528367499997
ACH-000339,0.258677587007
ACH-000341,0.20573420427900002
ACH-000348,0.226194668059
ACH-000350,0.31894546772300003
ACH-000352,0.16016341468599998
ACH-000356,0.21767642524300002
ACH-000361,0.22074803625
ACH-000362,0.220744418376
ACH-000363,0.207960393193
ACH-000364,0.225015705058
ACH-000365,0.175342863229
ACH-000366,0.199383048604
ACH-000368,0.13984710590399999
ACH-000374,0.18394468104000003
ACH-000375,0.26567329421700003
ACH-000376,0.20037193167999998
ACH-000381,0.0628078089992
ACH-000383,0.154718498926
ACH-000387,0.229285295092
ACH-000389,0.294964613344
ACH-000390,0.135728950442
ACH-000393,0.0684450137457
ACH-000395,0.220377650965
ACH-000397,0.233205803343
ACH-000401,-0.11690219578
ACH-000402,0.0804561514582
ACH-000403,0.140015352538
ACH-000404,0.312264734183
ACH-000406,0.157916472653
ACH-000407,0.0375065250746
ACH-000408,0.324531442854
ACH-000410,0.176374364989
ACH-000411,0.203668149717
ACH-000414,0.0807608537796
ACH-000415,0.19424335343899998
ACH-000416,0.201003366897
ACH-000420,0.233321591379
ACH-000421,0.265633180171
ACH-000424,0.47275636706999996
ACH-000425,0.254977368207
ACH-000426,0.43127265376400004
ACH-000427,0.38929842739799997
ACH-000433,0.1437592264
ACH-000436,0.314540515744
ACH-000444,0.056270768564800004
ACH-000445,0.255421853085
ACH-000448,0.0463105157817
ACH-000450,0.208491492856
ACH-000452,0.10133959615900001
ACH-000454,-0.14931035403100001
ACH-000458,0.279274815274
ACH-000459,0.0661161972733
ACH-000460,0.134066703658
ACH-000461,0.246836681388
ACH-000463,0.0708661085518
ACH-000464,0.195422344656
ACH-000466,0.318162824068
ACH-000467,0.144018021617
ACH-000468,0.239362191274
ACH-000469,0.183374782855
ACH-000470,0.22327345804499998
ACH-000471,0.169077224164
ACH-000472,0.194560214632
ACH-000473,0.393717392303
ACH-000475,0.19919191844200002
ACH-000476,0.18328017238699998
ACH-000477,0.0876508180071
