,HBP1 (26959)
ACH-000004,-0.12352074464000001
ACH-000007,-0.0308004072786
ACH-000009,-0.0286737408763
ACH-000011,-0.20500090082199998
ACH-000012,-0.08624086796819999
ACH-000013,-0.0249028577251
ACH-000014,-0.029304177804200002
ACH-000015,-0.0665204032769
ACH-000017,-0.0550251114509
ACH-000018,-0.266203201606
ACH-000019,0.0423689046356
ACH-000021,-0.31051143461999997
ACH-000022,0.0355280771529
ACH-000025,-0.10393003097
ACH-000028,-0.234545002721
ACH-000030,0.035263035281
ACH-000035,-0.0766912841092
ACH-000036,-0.22768884408000004
ACH-000037,-0.110859954631
ACH-000039,-0.015969548398
ACH-000040,-0.055039235965900005
ACH-000041,-0.24181182294300002
ACH-000042,0.0363532202952
ACH-000045,-0.211029309316
ACH-000047,-0.0717419244577
ACH-000052,-0.186962412983
ACH-000053,-0.12998193012
ACH-000054,0.00279466532569
ACH-000055,-0.0201030538312
ACH-000060,0.012924500989700001
ACH-000067,-0.29239373708599997
ACH-000070,0.07303595820280001
ACH-000075,-0.181618949406
ACH-000078,-0.160201441926
ACH-000082,-0.15200641854900002
ACH-000085,-0.308596039591
ACH-000086,0.140241293318
ACH-000087,0.22099195149099998
ACH-000092,0.0657896208536
ACH-000095,0.0702570403587
ACH-000097,-0.116082903984
ACH-000098,-0.07721140794789999
ACH-000099,-0.0157270343807
ACH-000108,-0.178666509868
ACH-000113,-0.22476923724800002
ACH-000115,-0.118962847172
ACH-000116,-0.112651743312
ACH-000118,0.042445721357800004
ACH-000120,-0.0224733825826
ACH-000123,-0.0051252206172299995
ACH-000127,-0.0641391784243
ACH-000128,0.043445516304900005
ACH-000132,-0.0789700430912
ACH-000133,-0.19256601165399997
ACH-000137,-0.0616211629574
ACH-000138,-0.263599120653
ACH-000142,0.0514346406586
ACH-000143,0.129202844636
ACH-000146,-0.121994769417
ACH-000148,0.022812677611599996
ACH-000150,0.151734083403
ACH-000152,0.052019286052800005
ACH-000153,0.508312684674
ACH-000159,-0.144977004803
ACH-000160,-0.0641056399915
ACH-000163,-0.213490025068
ACH-000167,0.0393458207744
ACH-000168,-0.0244256593903
ACH-000169,0.007954131048310002
ACH-000178,-0.0762334996434
ACH-000182,-0.0284190892579
ACH-000183,-0.006667761349619999
ACH-000188,-0.059086791679100005
ACH-000189,-0.10376908370400001
ACH-000190,-0.0958406433669
ACH-000198,-0.122702673624
ACH-000204,-0.142903878353
ACH-000206,0.181702397239
ACH-000207,-0.0542620229791
ACH-000211,-0.128094853584
ACH-000215,0.0663333054585
ACH-000221,0.00502298177325
ACH-000222,0.0447626332276
ACH-000223,-0.018923875532500002
ACH-000226,-0.0838809936928
ACH-000227,-0.07497246532339999
ACH-000228,-0.011616463634299998
ACH-000231,-0.0293954818715
ACH-000232,-0.11646741882799999
ACH-000233,-0.1437656406
ACH-000234,-0.123505449547
ACH-000235,-0.061593795023400004
ACH-000237,-0.240578081946
ACH-000238,-0.032963961253999995
ACH-000243,-0.108308604814
ACH-000244,0.0305443946506
ACH-000246,-0.0900689928404
ACH-000248,0.020301183884599998
ACH-000250,-0.0643007918007
ACH-000251,-0.0155484134667
ACH-000253,0.052640086072899994
ACH-000255,-0.052131639843
ACH-000256,-0.043100045051699995
ACH-000257,0.13685859269
ACH-000258,0.18396463271
ACH-000259,0.0320302832338
ACH-000260,-0.141702658954
ACH-000261,-0.0769376400352
ACH-000262,-0.174383122238
ACH-000263,0.091550673846
ACH-000264,-0.0210768025808
ACH-000265,-0.0186027829069
ACH-000266,-0.041924753401800005
ACH-000272,-0.181440637357
ACH-000273,-0.0691405180852
ACH-000274,-0.13517926674
ACH-000277,0.162641220089
ACH-000278,-0.0570184907833
ACH-000279,-0.20828999015299998
ACH-000280,-0.0746589990428
ACH-000281,0.061675862227699996
ACH-000288,-0.134422183239
ACH-000291,-0.0318516083121
ACH-000293,-0.09718592372410001
ACH-000294,0.0376916572301
ACH-000295,-0.0789879932944
ACH-000296,-0.18057854378899998
ACH-000302,-0.13263886614700002
ACH-000304,-0.143727402679
ACH-000307,-0.0909637484247
ACH-000308,-0.120848594816
ACH-000310,-0.0293684478919
ACH-000311,-0.172918660803
ACH-000312,-0.049055807166800004
ACH-000315,0.35666923941699996
ACH-000316,0.00991864707758
ACH-000317,-0.107748622079
ACH-000318,-0.161712649088
ACH-000319,-0.269482336007
ACH-000320,0.183202826944
ACH-000322,-0.04304333887780001
ACH-000323,-0.030517930945099997
ACH-000324,-0.314164207865
ACH-000329,0.010082190181399999
ACH-000330,-0.0843543050518
ACH-000331,0.051436929015699996
ACH-000332,0.00236168801412
ACH-000334,-0.00400926348236
ACH-000335,-0.20556504703499998
ACH-000336,0.015871776874299998
ACH-000337,0.17867542937699998
ACH-000339,-0.170778341508
ACH-000341,-0.263125541598
ACH-000348,0.0536803401612
ACH-000350,-0.0244469412083
ACH-000352,0.00392133217633
ACH-000356,-0.240447283532
ACH-000361,0.0497872487197
ACH-000362,-0.168736853711
ACH-000363,0.0445071816149
ACH-000364,-0.042270088117599997
ACH-000365,-0.140449992985
ACH-000366,-0.0791994050088
ACH-000368,-0.125520810845
ACH-000374,-0.16380843589500002
ACH-000375,0.0707391772006
ACH-000376,-0.0197015623688
ACH-000381,-0.164100598194
ACH-000383,-0.0672187987638
ACH-000387,0.00391442753487
ACH-000389,-0.317569780888
ACH-000390,-0.24589069618
ACH-000393,-0.159841607349
