,NDUFA9 (4704)
ACH-000004,-0.0650876858823
ACH-000007,-0.31337352111600003
ACH-000009,-0.27693933210099997
ACH-000011,-0.34239266145
ACH-000012,-0.33738631513800005
ACH-000013,-0.306039976922
ACH-000014,-0.614915715854
ACH-000015,-0.542648192051
ACH-000017,-0.173319222488
ACH-000018,-0.194323738989
ACH-000019,-0.808255094365
ACH-000021,-0.30698144775499997
ACH-000022,-0.275599949968
ACH-000025,-0.481731839836
ACH-000028,-0.622092730151
ACH-000030,-0.382992803024
ACH-000035,-0.407206348205
ACH-000036,-0.0209149201178
ACH-000037,-0.579868890255
ACH-000039,-0.25761132898600003
ACH-000040,-0.19252582868700002
ACH-000041,-0.418351509988
ACH-000042,-0.443502524231
ACH-000045,-0.440773572047
ACH-000047,-0.7920884256049999
ACH-000052,-0.303365446395
ACH-000053,-0.19787177353500002
ACH-000054,-0.49231052965899996
ACH-000055,-0.279250072286
ACH-000060,-0.43068188322800005
ACH-000067,-0.37458981948700004
ACH-000070,-0.352507262738
ACH-000075,-0.253305589119
ACH-000078,-0.48989667248400004
ACH-000082,-0.287788152251
ACH-000085,-0.841493498676
ACH-000086,-0.401790769852
ACH-000087,-0.7741806760590001
ACH-000092,-0.459180219274
ACH-000095,-0.304529783674
ACH-000097,-0.277703887776
ACH-000098,-0.239993529596
ACH-000099,-0.524723496447
ACH-000108,-0.350087558535
ACH-000113,-0.46479170967699995
ACH-000115,-0.599602267469
ACH-000116,-0.39593312913199996
ACH-000118,-0.667792726079
ACH-000120,-0.458786760416
ACH-000123,-0.593199587321
ACH-000127,-0.5433622441979999
ACH-000128,-0.657585479401
ACH-000132,-0.25903493394099997
ACH-000133,-0.295997376037
ACH-000137,-0.40045401308
ACH-000138,-0.621350099603
ACH-000142,-0.314722465743
ACH-000143,-0.405704748248
ACH-000146,-0.393874713271
ACH-000148,-0.468734774877
ACH-000150,-0.43773821521799994
ACH-000152,-0.359159812655
ACH-000153,-0.6575849072309999
ACH-000159,-0.628496588434
ACH-000160,-0.40130335755999996
ACH-000163,-0.363932100496
ACH-000167,-0.18660232967999998
ACH-000168,0.0654314898247
ACH-000169,-0.412090917962
ACH-000178,-0.238961041731
ACH-000182,-0.412554973835
ACH-000183,-0.495865203558
ACH-000188,-0.04326372117880001
ACH-000189,-0.595530345994
ACH-000190,-0.43798781572499995
ACH-000198,-0.7424737149070001
ACH-000204,-0.57534758149
ACH-000206,-0.320500883713
ACH-000207,-0.348284887575
ACH-000211,-0.42958460902199996
