,EPHB3 (2049)
ACH-000004,-0.020775602309900002
ACH-000007,0.11312447612099999
ACH-000009,-0.0804850081159
ACH-000011,-0.0100637137121
ACH-000012,0.124903310639
ACH-000013,-0.118057084499
ACH-000014,-0.0905905320353
ACH-000015,-0.046094053372999995
ACH-000017,0.0546526215991
ACH-000018,-0.114317837257
ACH-000019,0.00191256290256
ACH-000021,-0.0128570961411
ACH-000022,0.00786866963864
ACH-000025,-0.0743172730259
ACH-000028,0.057921275630400004
ACH-000030,-0.0976937368932
ACH-000035,0.00522564932939
ACH-000036,0.09907495701789999
ACH-000037,-0.120975373255
ACH-000039,0.0969314620505
ACH-000040,-0.100688670627
ACH-000041,0.0802039964209
ACH-000042,-0.083049492136
ACH-000045,0.06683418325130001
ACH-000047,-0.306981763484
ACH-000052,-0.07626142830799999
ACH-000053,-0.0732472935258
ACH-000054,-0.0521952912982
ACH-000055,-0.0167419358268
ACH-000060,-0.157199379901
ACH-000067,-0.0211649796478
ACH-000070,-0.138836696807
ACH-000075,0.0889174858074
ACH-000078,-0.109425628472
ACH-000082,-0.020395009937
ACH-000085,0.007046563854319999
ACH-000086,0.00650088397033
ACH-000087,0.00377877687745
ACH-000092,-0.189427241646
ACH-000095,-0.025884857071199998
ACH-000097,-0.028945020482
ACH-000098,-0.051594524978300006
ACH-000099,-0.0673423928368
ACH-000108,0.0776560083191
ACH-000113,-0.233696486886
ACH-000115,-0.13435373609999998
ACH-000116,-0.347368210015
ACH-000118,0.07378838464569999
ACH-000120,-0.036338582556
ACH-000123,0.0043246804782
ACH-000127,-0.014641185546
ACH-000128,-0.05548441539269999
ACH-000132,-0.24659559455
ACH-000133,-0.12585547703400002
ACH-000137,0.0620307842882
ACH-000138,0.016611741045
ACH-000142,-0.173093443324
ACH-000143,-0.08525553890889999
ACH-000146,-0.0758548589636
ACH-000148,-0.0254097867477
ACH-000150,-0.117164942157
ACH-000152,0.00975091004744
ACH-000153,0.139797558747
ACH-000159,-0.155297566842
ACH-000160,-0.0205835504016
ACH-000163,-0.239849970974
ACH-000167,-0.08559771959319999
ACH-000168,-0.351618895169
ACH-000169,0.00253587273498
ACH-000178,-0.0259687050985
ACH-000182,-0.143729364405
ACH-000183,-0.0008156394873950001
ACH-000188,0.0435607882008
ACH-000189,0.37986074525799995
ACH-000190,-0.3724879128
ACH-000198,-0.0988889394421
ACH-000204,0.21508288788199997
ACH-000206,0.025275821509400002
ACH-000207,-0.24314502965799997
ACH-000211,-0.037588953714800005
ACH-000215,-0.0545310090344
ACH-000221,-0.222693668729
ACH-000222,-0.012143376703899998
ACH-000223,0.160213518006
ACH-000226,0.0945968888067
