,HLA-DQB2 (3120)
ACH-000004,-0.12072990035900001
ACH-000007,0.302119165766
ACH-000009,-0.042570021451300004
ACH-000011,-0.175979195573
ACH-000012,-0.196736360565
ACH-000013,-0.179155955975
ACH-000014,-0.17410022497299998
ACH-000015,-0.154149341037
ACH-000017,-0.248607824563
ACH-000018,-0.288090510232
ACH-000019,-0.222625034594
ACH-000021,-0.00569857685058
ACH-000022,-0.164315066914
ACH-000025,-0.157394237612
ACH-000028,-0.011900207125600002
ACH-000030,-0.17860762084800003
ACH-000035,-0.127679798014
ACH-000036,-0.176312776182
ACH-000037,0.109285110363
ACH-000039,-0.023300241206900003
ACH-000040,-0.149221771259
ACH-000041,-0.0373303219775
ACH-000042,-0.08315859929700001
ACH-000045,0.09104065933700001
ACH-000047,-0.106034946271
ACH-000052,-0.11490508184699999
ACH-000053,-0.0253892307788
ACH-000054,-0.257631151264
ACH-000055,0.21958963268399997
ACH-000060,-0.34362547501400004
ACH-000067,-0.144870997759
ACH-000070,-0.14751039241
ACH-000075,-0.374659645466
ACH-000078,-0.101539838552
ACH-000082,-0.23399632473999998
ACH-000085,-0.307151895706
ACH-000086,-0.0527355085125
ACH-000087,-0.32224097300500004
ACH-000092,-0.10815548520300002
ACH-000095,-0.194255256685
ACH-000097,-0.128774648578
ACH-000098,-0.146361797869
ACH-000099,0.058253545845400004
ACH-000108,-0.080476177096
ACH-000113,-0.054648746471100004
ACH-000115,-0.218442827348
ACH-000116,-0.06960524121679999
ACH-000118,-0.048442316996200004
ACH-000120,-0.0141740930866
ACH-000123,-0.04016415128669999
ACH-000127,-0.206640353237
ACH-000128,-0.43477925655500005
ACH-000132,0.110087845582
ACH-000133,-0.203140886419
ACH-000137,-0.029101418325900002
ACH-000138,-0.235713249617
ACH-000142,-0.118279385655
ACH-000143,-0.25834388549000004
ACH-000146,0.020142180525900003
ACH-000148,-0.011010713016500001
ACH-000150,0.0821764731695
ACH-000152,-0.19091801408
ACH-000153,0.0481034698744
ACH-000159,-0.168001787591
ACH-000160,0.10826792782400001
ACH-000163,0.11113384832800001
ACH-000167,-0.36509055568599996
ACH-000168,-0.04650379156019999
ACH-000169,-0.0833465219432
ACH-000178,0.014124164872000002
ACH-000182,-0.116607836908
ACH-000183,-0.06614829910509999
ACH-000188,-0.189220573125
ACH-000189,-0.07257806934389999
ACH-000190,0.0127966911332
ACH-000198,-0.100608621847
ACH-000204,0.07543780503530001
ACH-000206,-0.312805979999
ACH-000207,-0.09970547275389999
ACH-000211,-0.153865825207
ACH-000215,-0.0161302532899
ACH-000221,-0.206611334766
ACH-000222,-0.17367504188299998
ACH-000223,-0.23268670999000002
ACH-000226,0.0018864252523
ACH-000227,-0.0763108426045
ACH-000228,-0.182681498451
ACH-000231,-0.21280432343400002
ACH-000232,-0.0976349007347
ACH-000233,-0.015284742415
ACH-000234,-0.0597248654754
ACH-000235,-0.0814825383768
ACH-000237,-0.133193822234
ACH-000238,-0.24615232899999998
ACH-000243,0.0113827037309
ACH-000244,-0.292790878059
ACH-000246,-0.173721723459
ACH-000248,-0.139582637568
ACH-000250,-0.19973280850800001
ACH-000251,0.0875091407881
ACH-000253,0.25580794584100003
ACH-000255,-0.233771466847
ACH-000256,-0.5103991919049999
ACH-000257,-0.0475966649481
ACH-000258,-0.072593291033
ACH-000259,-0.145148804021
ACH-000260,-0.20891962619000004
ACH-000261,-0.04108124430230001
ACH-000262,-0.24163608840599998
ACH-000263,-0.12395842273
ACH-000264,-0.193526946487
ACH-000265,-0.0521550911219
ACH-000266,-0.133219732725
ACH-000272,-0.11980425493499999
ACH-000273,-0.247872830304
ACH-000274,-0.112219046933
ACH-000277,0.0102854887022
ACH-000278,-0.12716053918099998
ACH-000279,-0.13479214380100002
ACH-000280,-0.029484298513400002
ACH-000281,-0.00949594560478
ACH-000288,-0.0909838458753
ACH-000291,-0.0256146873603
ACH-000293,-0.0856518938026
ACH-000294,-0.08403338653619999
ACH-000295,-0.126779309982
ACH-000296,-0.140734610281
ACH-000302,-0.34404406856499997
ACH-000304,-0.305051255211
ACH-000307,-0.226318156945
ACH-000308,-0.0239579233225
ACH-000310,0.0731969335422
ACH-000311,-0.043606641612300004
ACH-000312,-0.0507440457877
ACH-000315,-0.269784564548
ACH-000316,-0.161839296676
ACH-000317,-0.211282678023
ACH-000318,-0.0762664921564
ACH-000319,-0.123430495613
ACH-000320,0.16028666923499998
ACH-000322,-0.19385530824900002
ACH-000323,-0.128854449972
ACH-000324,-0.038751129984300005
ACH-000329,-0.19899482805799998
ACH-000330,-0.121109505422
ACH-000331,-0.12555503534
ACH-000332,-0.08534696293030002
ACH-000334,-0.0970045828072
ACH-000335,-0.09066113079360001
ACH-000336,0.18702675795899998
ACH-000337,-0.0555517047904
ACH-000339,0.0207697047407
ACH-000341,-0.46997735730499995
ACH-000348,-0.07168873363360001
ACH-000350,0.162816840676
ACH-000352,-0.0383872153628
ACH-000356,-0.328181318339
ACH-000361,-0.0654910018293
ACH-000362,-0.00478803233904
ACH-000363,0.0926270499015
ACH-000364,-0.137574674105
ACH-000365,-0.0035895706355
ACH-000366,-0.013667413849200002
ACH-000368,-0.0277690869955
ACH-000374,-0.19009425225600002
ACH-000375,-0.0477556426404
ACH-000376,-0.0936490371268
ACH-000381,-0.064206649896
ACH-000383,-0.09813117432900001
ACH-000387,0.0248513676031
ACH-000389,-0.00762905059372
ACH-000390,-0.181356302284
ACH-000393,-0.168790926274
ACH-000395,-0.0191997022716
ACH-000397,-0.344547135833
ACH-000401,-0.142768387145
ACH-000402,-0.299712204128
ACH-000403,-0.042478920301
ACH-000404,-0.068198820465
ACH-000406,-0.0559270968677
ACH-000407,-0.09611350398839999
ACH-000408,-0.174392279704
ACH-000410,-0.136552921522
ACH-000411,-0.0387314302386
ACH-000414,-0.121252075484
ACH-000415,-0.08820974942460001
ACH-000416,-0.171959262836
ACH-000420,-0.23502550000599998
ACH-000421,-0.013571366137000001
ACH-000424,0.145822766242
ACH-000425,-0.13019652817900002
ACH-000426,0.0667554229079
ACH-000427,-0.13469111269300002
ACH-000433,0.107071171031
ACH-000436,0.0907146129361
ACH-000444,-0.018195404440400003
ACH-000445,-0.37480095087
ACH-000448,-0.06287875744440001
ACH-000450,0.0991316309242
ACH-000452,-0.0691062512824
ACH-000454,-0.1411949959
ACH-000458,-0.0710226579781
ACH-000459,-0.18208232885
ACH-000460,-0.014313297918200001
ACH-000461,0.0646188735485
ACH-000463,0.0117320883132
ACH-000464,-0.09122829515410001
ACH-000466,-0.359886417972
ACH-000467,0.17338180967300001
ACH-000468,-0.059396728760900006
ACH-000469,0.00338626470495
ACH-000470,-0.0458630928194
ACH-000471,-0.230005206976
ACH-000472,0.0323949591329
ACH-000473,-0.0963443596651
ACH-000475,-0.10349940475700001
ACH-000476,-0.35408753185900005
ACH-000477,-0.19599502044599998
ACH-000480,-0.164414273938
ACH-000481,-0.0401930927229
ACH-000483,-0.18648455158
ACH-000484,0.184825075242
ACH-000485,0.144943359763
ACH-000486,-0.114900937981
ACH-000487,-0.0469429417117
ACH-000488,-0.127474754371
ACH-000490,-0.132545559432
ACH-000491,-0.228851822782
ACH-000495,0.212219762221
ACH-000496,-0.18343569654599998
ACH-000499,-0.20245179205400002
ACH-000500,-0.38048295493199996
ACH-000502,0.07615626670749999
ACH-000503,-0.0643923488299
ACH-000505,-0.232845509443
ACH-000507,-0.009028450710370001
ACH-000510,-0.10035186688400001
ACH-000511,-0.0289548672661
ACH-000512,0.215877383067
ACH-000516,0.00220908603885
ACH-000517,-0.0564487720493
ACH-000518,0.145238278818
ACH-000520,-0.0877977757068
ACH-000521,-0.235674113792
ACH-000522,-0.15294862686
ACH-000524,-0.17667906013
ACH-000527,-0.137956223472
ACH-000528,0.00237389544383
ACH-000537,-0.242607701278
ACH-000541,-0.00196073216598
ACH-000542,-0.0926927881148
ACH-000544,-0.161044446991
ACH-000545,-0.259800983954
ACH-000547,-0.383657495463
ACH-000548,-0.272006810515
ACH-000549,0.0122065319087
ACH-000550,-0.121953312519
ACH-000552,-0.0729287504899
ACH-000556,-0.0428713011794
ACH-000557,0.12907518614
ACH-000570,0.0103679107693
ACH-000571,-0.141673554921
ACH-000573,-0.08039748934789999
ACH-000576,-0.258957198138
ACH-000580,-0.0561106140189
ACH-000584,-0.19404840240600002
ACH-000585,-0.061676696070300005
ACH-000588,-0.301577783609
ACH-000589,-0.0562811060297
ACH-000591,-0.023349355066400002
ACH-000593,-0.141638876936
ACH-000600,-0.202051411312
ACH-000601,0.0761032399073
ACH-000604,-0.134436279856
ACH-000605,-0.0571837014794
ACH-000606,-0.0571496953364
ACH-000608,-0.324660892549
ACH-000614,-0.18367305374899998
ACH-000616,-0.016782180402
ACH-000618,-0.103802998331
ACH-000619,-0.36657188409
ACH-000620,-0.034332416982
ACH-000621,-0.163801992514
ACH-000622,0.0540105586246
ACH-000623,-0.255921112672
ACH-000624,-0.0959836189746
ACH-000627,-0.21437697805300002
ACH-000630,-0.24338136196199997
ACH-000632,-0.08077684166060001
ACH-000633,-0.029070868343500002
ACH-000637,-0.21667260295000002
ACH-000638,0.0019824939186
ACH-000646,-0.459552681456
ACH-000647,-0.175482062164
ACH-000648,-0.07796367473339999
ACH-000649,-0.0835969947116
ACH-000651,-0.030540179235099996
ACH-000652,-0.149303854465
ACH-000653,-0.0397770905496
ACH-000657,-0.233888569646
ACH-000658,-0.0273763194162
ACH-000661,-0.138308410132
ACH-000662,-0.153283883521
ACH-000663,-0.09453715914689999
ACH-000665,-0.067659480757
ACH-000671,-0.0970033554366
ACH-000673,-0.043771599346699996
ACH-000676,-0.226936778343
ACH-000677,-0.053580048599699996
ACH-000681,-0.130435731681
ACH-000682,-0.061263498520300004
ACH-000683,-0.150131597212
ACH-000684,0.138848969627
ACH-000688,0.0627262579978
ACH-000693,-0.13252959938
ACH-000694,0.08852149503139999
ACH-000695,0.162619040948
ACH-000696,-0.136828926843
ACH-000697,-0.0103549121721
ACH-000699,-0.0158291123626
ACH-000701,-0.0849094165291
ACH-000706,-0.109929684923
ACH-000711,-0.172204228622
ACH-000713,-0.232546979221
ACH-000714,-0.295299875923
ACH-000718,-0.0259499665435
ACH-000720,-0.0778073953127
ACH-000721,-0.232185030158
ACH-000724,-0.0408304073604
ACH-000725,-0.0379017295742
ACH-000732,-0.229990894257
ACH-000734,-0.112099954073
ACH-000735,-0.0594423397349
ACH-000736,-0.240236739902
ACH-000738,-0.0034340109923600005
ACH-000746,-0.0193937866612
ACH-000747,-0.020318289285200002
ACH-000748,-0.090922724821
ACH-000753,-0.133994856691
ACH-000756,-0.14838762179
ACH-000757,-0.143660970176
ACH-000758,-0.132404590443
ACH-000760,-0.05461523538409999
ACH-000763,-0.218321944664
ACH-000764,-0.43551628740000004
ACH-000765,-0.0890686721124
ACH-000766,-0.056998610190699996
ACH-000767,-0.267004215287
ACH-000768,-0.0806404322351
ACH-000769,-0.017262463044
ACH-000770,-0.0907312400952
ACH-000771,-0.142805027346
ACH-000773,-0.23259637604800001
ACH-000776,0.05029171600269999
ACH-000777,-0.037429138648
ACH-000778,-0.154089221305
ACH-000781,-0.17846534932799998
ACH-000782,-0.29174726653
ACH-000783,-0.284713305149
ACH-000784,-0.07147219138239999
ACH-000785,-0.08950228583650001
ACH-000787,0.0598778631393
ACH-000788,-0.07820951007839999
ACH-000791,0.022281583814900002
ACH-000792,0.0497978477026
ACH-000794,-0.144838184467
ACH-000796,-0.0663496170436
ACH-000799,-0.112648765755
ACH-000800,0.106127992155
ACH-000802,-0.120436819729
ACH-000804,-0.07029371452380001
ACH-000805,-0.022733976484400002
ACH-000809,-0.164107865177
ACH-000810,-0.212872120958
ACH-000811,0.038043991512400004
ACH-000817,-0.07429256962660001
ACH-000819,0.064338405996
ACH-000820,-0.403818210731
ACH-000821,-0.451950037913
ACH-000822,-0.0297621861655
ACH-000823,-0.0762479823754
ACH-000824,-0.10091830202400001
ACH-000827,-0.109710615008
ACH-000829,-0.155363326075
ACH-000831,-0.022444140752599998
ACH-000832,-0.204220572731
ACH-000833,-0.17070377191799999
ACH-000834,-0.15713289745
ACH-000835,0.0360441955361
ACH-000836,0.0164373798765
ACH-000837,-0.053639185783799996
ACH-000838,0.036865161048699996
ACH-000839,-0.408987429656
ACH-000840,-0.295966835464
ACH-000841,-0.16514526983
ACH-000843,0.0929120553665
ACH-000846,-0.416261666912
ACH-000847,-0.021341868146900003
ACH-000848,-0.318772401432
ACH-000849,0.25752532028
ACH-000851,-0.146401051529
ACH-000855,-0.19595815468400002
ACH-000856,0.010159015353799998
ACH-000858,-0.121242190053
ACH-000859,-0.0323341145837
ACH-000861,-0.0145296331729
ACH-000862,-0.0694213690729
ACH-000865,-0.150209245958
ACH-000866,-0.09711366927439999
ACH-000867,-0.236072117572
ACH-000869,-0.377282648414
ACH-000872,0.0389512496544
ACH-000873,-0.00948781806601
ACH-000876,-0.213272778417
ACH-000878,-0.10848241461
ACH-000880,-0.0250113031232
ACH-000881,-0.061729605335
ACH-000882,-0.0016310522662
ACH-000884,-0.0366343032218
ACH-000885,-0.09139757822660001
ACH-000887,-0.119556874321
ACH-000888,-0.128257339002
ACH-000889,-0.435066271506
ACH-000890,0.0897684259379
ACH-000896,-0.0253219597873
ACH-000898,0.11908681364700001
ACH-000900,0.0644490994223
ACH-000901,0.0947966218612
ACH-000905,-0.0752138865259
ACH-000906,-0.0304967441651
ACH-000907,-0.22186059993
ACH-000910,-0.00876821500714
ACH-000911,-0.12462158693499999
ACH-000912,-0.19403354804200001
ACH-000913,-0.07453991618139999
ACH-000915,0.0576442752929
ACH-000916,0.514004704009
ACH-000917,-0.108203835997
ACH-000921,-0.0668103142729
ACH-000924,-0.16178605396
ACH-000926,-0.0372390813314
ACH-000928,-0.166669798152
ACH-000929,0.07146775943
ACH-000932,-0.17812986232099998
ACH-000935,-0.146461285651
ACH-000936,-0.19393183112799997
ACH-000937,-0.26804741159
ACH-000938,-0.265621467682
ACH-000939,-0.170905972454
ACH-000941,-0.0871184502386
ACH-000943,-0.0464147519274
ACH-000946,-0.11202524367000001
ACH-000947,-0.0930955297799
ACH-000948,-0.16260908317199999
