,ACOXL (55289)
ACH-000746,0.0767498615565
ACH-000747,-0.241273166631
ACH-000748,-0.188218960591
ACH-000753,-0.248369788884
ACH-000756,-0.0395869925904
ACH-000757,-0.346867198569
ACH-000758,-0.201045139106
ACH-000760,-0.11455283100199999
ACH-000763,-0.252816350324
ACH-000764,-0.187951984509
ACH-000765,-0.137671834494
ACH-000766,-0.22035584256700003
ACH-000767,0.00785768577784
ACH-000768,-0.16759093526799998
ACH-000769,-0.259293444839
ACH-000770,-0.160837030994
ACH-000771,-0.18605148429499999
ACH-000773,-0.202339878925
ACH-000776,-0.126437207864
ACH-000777,-0.213929450277
ACH-000778,-0.18662525045000003
ACH-000781,-0.35842176066500003
ACH-000782,-0.21029464607700002
ACH-000783,-0.0962768730345
ACH-000784,-0.228138006981
ACH-000785,-0.0070558294903100005
ACH-000787,-0.260173431495
ACH-000788,-0.178692404862
ACH-000791,-0.253119779476
ACH-000792,-0.18272771720199998
ACH-000794,-0.0930774789965
ACH-000796,-0.244199745082
ACH-000799,-0.358466135552
ACH-000800,-0.15539718494000002
ACH-000802,-0.169927724787
ACH-000804,-0.21438633208299998
ACH-000805,-0.21945334701299998
ACH-000809,-0.285143815673
ACH-000810,0.173149408659
ACH-000811,-0.128984192939
ACH-000817,-0.22741404929099998
ACH-000819,-0.208801529727
ACH-000820,-0.252877605064
ACH-000821,-0.178505572637
ACH-000822,0.113795081797
ACH-000823,-0.124004470295
ACH-000824,0.012735225599799999
ACH-000827,-0.18245575268199998
ACH-000829,-0.262664600506
ACH-000831,-0.323721642159
ACH-000832,-0.222608823517
ACH-000833,-0.0640605826488
ACH-000834,-0.32618632444699996
ACH-000835,-0.0882760908539
ACH-000836,-0.317130084525
ACH-000837,-0.29377070451
ACH-000838,-0.07317586723019999
ACH-000839,-0.154757571112
ACH-000840,-0.290170281213
ACH-000841,-0.36304426858800004
ACH-000843,-0.376872358602
ACH-000846,-0.154008918515
ACH-000847,-0.147442303121
ACH-000848,-0.10888267386099999
ACH-000849,-0.221280718288
ACH-000851,-0.185529649248
ACH-000855,-0.18935833568500002
ACH-000856,-0.17425876017099998
ACH-000858,-0.305649564682
ACH-000859,-0.192045727694
ACH-000861,-0.136522944072
ACH-000862,-0.252254874465
ACH-000865,-0.255657492552
ACH-000866,-0.118581185364
ACH-000867,-0.102424979848
ACH-000869,-0.105819414241
ACH-000872,-0.473966986739
ACH-000873,-0.281800618271
ACH-000876,0.0232955978982
ACH-000878,-0.292278173199
ACH-000880,-0.21483729777399999
ACH-000881,-0.0201575054505
ACH-000882,-0.20542407354400002
ACH-000884,-0.0955117736004
ACH-000885,-0.261118132696
ACH-000887,-0.207269191017
ACH-000888,-0.186750674292
ACH-000889,-0.218309176097
ACH-000890,-0.141371436281
ACH-000896,-0.21863421990499998
ACH-000898,-0.170400473598
ACH-000900,-0.139369153602
ACH-000901,-0.235854841884
ACH-000905,-0.19729790459399998
ACH-000906,-0.17984948753199997
ACH-000907,-0.183745427634
ACH-000910,-0.136311938997
ACH-000911,-0.244937453129
ACH-000912,-0.388996089423
ACH-000913,-0.196524346486
ACH-000915,-0.201297834555
ACH-000916,-0.24200290171500002
ACH-000917,-0.212286134124
ACH-000921,-0.0910396389927
ACH-000924,-0.223319012421
ACH-000926,-0.12321127768
ACH-000928,-0.504746330978
ACH-000929,0.00494050885243
ACH-000932,-0.313519944341
ACH-000935,-0.368726558829
ACH-000936,-0.235205848632
ACH-000937,-0.19295517864
ACH-000938,-0.11683914327
ACH-000939,-0.270307147004
ACH-000941,-0.252786001709
ACH-000943,-0.14115565968399998
ACH-000946,-0.23414377539099998
ACH-000947,-0.29819569357500003
ACH-000948,-0.209678824885
ACH-000950,-0.307357412336
ACH-000953,0.0908260674941
ACH-000957,-0.421563899242
ACH-000958,-0.250195584513
ACH-000960,-0.18014185893800003
ACH-000963,-0.437348957408
ACH-000968,-0.073378814779
ACH-000969,-0.318906520486
ACH-000973,-0.20567304430199998
ACH-000974,-0.10483595148800001
ACH-000975,-0.421160522931
ACH-000976,-0.20466750497900002
ACH-000978,-0.311787847787
ACH-000980,-0.151935534285
ACH-000984,-0.353265780063
ACH-000986,-0.22469558579100002
ACH-000988,-0.10484651993699999
ACH-000993,-0.171149212626
ACH-000994,-0.31333885859099997
ACH-000996,-0.457393471765
ACH-001001,-0.0873765457749
ACH-001020,-0.496242769076
ACH-001028,-0.192684731719
ACH-001031,-0.0795561317612
ACH-001038,-0.0772554046801
ACH-001048,-0.165929586382
ACH-001050,-0.0625446958029
ACH-001053,-0.0849088549302
ACH-001054,-0.104626226163
ACH-001061,-0.269120322022
ACH-001067,-0.265750608414
ACH-001075,-0.17988550118500002
ACH-001096,-0.0955098035686
ACH-001128,0.0107354794781
ACH-001134,-0.140155375527
ACH-001151,-0.16612572173
ACH-001163,-0.2876343909
ACH-001164,-0.198197810207
ACH-001173,-0.19428873075599998
ACH-001183,-0.0849783420221
ACH-001184,-0.143187233851
ACH-001190,-0.261768393496
ACH-001192,-0.308794309163
ACH-001193,-0.41217221166199997
ACH-001196,-0.0432550938806
ACH-001197,-0.121071866736
ACH-001205,-0.0481149199354
ACH-001211,-0.44845722164499996
ACH-001212,-0.24277345836199998
ACH-001228,-0.21653442377700002
ACH-001232,-0.23908111334
ACH-001239,-0.0642185465857
ACH-001274,-0.24596544379500002
ACH-001275,-0.201135489571
ACH-001277,0.0103696391777
ACH-001278,-0.16345279912
ACH-001280,-0.0463782710611
ACH-001283,-0.193311493948
ACH-001289,0.0033562695435100003
ACH-001295,-0.0993911599783
ACH-001300,0.034030120580199996
ACH-001301,0.00941837190217
ACH-001302,0.14027390451400001
ACH-001303,-0.0729166746357
ACH-001306,-0.19383670877599998
ACH-001318,-0.15357323455900002
ACH-001322,-0.08552571853700001
ACH-001328,-0.199893531697
ACH-001332,-0.740655324481
ACH-001333,-0.142467415972
ACH-001336,-0.255785168341
ACH-001340,-0.26329215414
ACH-001346,-0.226286135744
ACH-001353,-0.0498136159404
ACH-001354,0.04209516944069999
ACH-001367,-0.258763103657
ACH-001368,-0.144527013311
ACH-001374,-0.262674158542
ACH-001375,-0.323249458004
ACH-001377,-0.0819263474625
ACH-001380,-0.11169134886499998
ACH-001391,-0.118626952402
ACH-001407,-0.137320608235
ACH-001408,-0.413286262245
ACH-001413,-0.09070814074169999
ACH-001430,-0.0707450218656
ACH-001431,-0.17166512018199998
ACH-001450,-0.054860063913
ACH-001496,-0.136113363574
ACH-001500,-0.0908169564876
ACH-001521,-0.125230349869
ACH-001523,-0.344697950388
ACH-001532,-0.09733068503280001
ACH-001536,-0.122086009987
ACH-001550,-0.17134096086300002
ACH-001552,0.1220969493
ACH-001554,-0.168515432577
ACH-001645,-0.144795559785
ACH-001654,-0.0759895690988
ACH-001715,-0.313193058291
ACH-001735,-0.0729946529597
ACH-001736,-0.148167311686
ACH-001737,-0.421316141533
ACH-001740,0.11842760500600001
ACH-001745,-0.0174398356786
ACH-001750,-0.369310024258
ACH-001765,-0.20070557369199998
ACH-001956,-0.239675196891
ACH-001957,-0.259799588995
