,CCR2 (729230)
ACH-000004,-0.26087901995
ACH-000007,0.0144813084134
ACH-000009,-0.43607865610299995
ACH-000011,0.02475470992
ACH-000012,-0.25573051602499997
ACH-000013,-0.18449373334000002
ACH-000014,-0.169443585762
ACH-000015,-0.324407523718
ACH-000017,-0.18143679598
ACH-000018,-0.248194554599
ACH-000019,-0.29669013034200004
ACH-000021,-0.411693702624
ACH-000022,-0.153139735482
ACH-000025,-0.408184245991
ACH-000028,-0.186337368091
ACH-000030,-0.300587395101
ACH-000035,-0.199796993741
ACH-000036,-0.42390538265
ACH-000037,-0.563443983866
ACH-000039,-0.521302255303
ACH-000040,-0.259727985887
ACH-000041,-0.264120125363
ACH-000042,-0.357762300495
ACH-000045,-0.35587378314999996
ACH-000047,-0.341585962114
ACH-000052,-0.222454232951
ACH-000053,-0.365626797538
ACH-000054,-0.27152233868000003
ACH-000055,-0.190649163783
ACH-000060,-0.22034410266399998
ACH-000067,-0.382954310761
ACH-000070,-0.295638861849
ACH-000075,-0.35076987170699997
ACH-000078,-0.30843612916200003
ACH-000082,-0.12249480773600001
ACH-000085,-0.144353920335
ACH-000086,-0.2006253309
ACH-000087,0.00878973249454
ACH-000092,-0.256704871989
ACH-000095,-0.272573316423
ACH-000097,-0.11839027943
ACH-000098,-0.35071585883699996
ACH-000099,-0.325929756397
ACH-000108,-0.40163840990099997
ACH-000113,-0.404969757336
ACH-000115,-0.36539773804399994
ACH-000116,-0.339296381889
ACH-000118,-0.36838216706
ACH-000120,-0.281667187228
ACH-000123,-0.183020062118
ACH-000127,-0.206091098826
ACH-000128,-0.34102659690399995
ACH-000132,-0.15798178324
ACH-000133,-0.26331278886500004
ACH-000137,-0.39388878344800005
ACH-000138,-0.265463409645
ACH-000142,-0.194613131268
ACH-000143,-0.30780173756499996
ACH-000146,-0.509291436262
ACH-000148,-0.270400781475
ACH-000150,-0.5247040864060001
ACH-000152,-0.308506387658
ACH-000153,-0.65556834681
ACH-000159,-0.251428152906
ACH-000160,-0.171765714349
ACH-000163,-0.157881963691
ACH-000167,-0.24708334848299998
ACH-000168,-0.68149436362
ACH-000169,-0.170490269012
ACH-000178,-0.10007269582900001
ACH-000182,-0.207287408926
ACH-000183,-0.28285443216
ACH-000188,-0.306088187878
ACH-000189,-0.25055099093899996
ACH-000190,-0.421582555028
ACH-000198,-0.20046940797499999
ACH-000204,-0.39633028574600004
ACH-000206,-0.609906275967
ACH-000207,-0.270231272995
ACH-000211,-0.275222297142
ACH-000215,-0.21418934554400001
ACH-000221,-0.23593996604200002
ACH-000222,-0.242342259106
ACH-000223,-0.218728466151
ACH-000226,-0.18979496515
ACH-000227,-0.32814505139
ACH-000228,-0.310673370384
ACH-000231,-0.49480409752099996
ACH-000232,-0.17178854056200002
ACH-000233,-0.37703351366800003
ACH-000234,-0.520329946865
ACH-000235,-0.310478092303
ACH-000237,-0.35538072897
ACH-000238,-0.196524098219
