,KCNH7 (90134)
ACH-000004,0.220730490731
ACH-000007,0.18581712264199998
ACH-000009,0.005457074172020001
ACH-000011,0.210839446534
ACH-000012,0.141927552539
ACH-000013,0.12273706261299999
ACH-000014,0.148077352427
ACH-000015,0.293480691555
ACH-000017,-0.48442182311399995
ACH-000018,-0.0496301180248
ACH-000019,0.25061838607299997
ACH-000021,0.224996897375
ACH-000022,0.20226011929999999
ACH-000025,0.198539798041
ACH-000028,0.163604949733
ACH-000030,0.11957714477600001
ACH-000035,0.166041003686
ACH-000036,0.30688120656
ACH-000037,0.258931935829
ACH-000039,-0.108322034331
ACH-000040,0.166490602255
ACH-000041,0.316736274725
ACH-000042,0.045974704005699994
ACH-000045,0.160357992017
ACH-000047,0.132508624257
ACH-000052,0.295502430788
ACH-000053,0.15680578299
ACH-000054,0.10920768429300001
ACH-000055,0.205393334842
ACH-000060,0.0982481218042
ACH-000067,0.235024093459
ACH-000070,0.237426520617
ACH-000075,0.19740704827
ACH-000078,0.34802203440800006
ACH-000082,0.229034051935
ACH-000085,0.14066238518
ACH-000086,0.184377124454
ACH-000087,-0.0682835434824
ACH-000092,0.128428551581
ACH-000095,0.16670084135
ACH-000097,0.198200749796
ACH-000098,0.130896251653
ACH-000099,0.23543377853100003
ACH-000108,0.09790159223610001
ACH-000113,0.134424292993
ACH-000115,0.40556967754199996
ACH-000116,0.12504760639100002
ACH-000118,0.184516443002
ACH-000120,0.196739442084
ACH-000123,-0.014888532778200002
ACH-000127,0.2060541397
ACH-000128,0.0702700537851
ACH-000132,0.0764005594928
ACH-000133,0.15785275251599998
ACH-000137,0.39346571668700003
ACH-000138,0.0924768985287
ACH-000142,0.20884997951499998
ACH-000143,0.288171627187
ACH-000146,0.230399432294
ACH-000148,0.236781687902
ACH-000150,0.368311502964
ACH-000152,0.13381302169099998
ACH-000153,0.36640694314000005
ACH-000159,0.267269520888
ACH-000160,0.135102520113
ACH-000163,0.2245051268
ACH-000167,-0.0844428626548
ACH-000168,0.232630133356
ACH-000169,0.262002861006
ACH-000178,0.0965155481343
ACH-000182,0.121093297154
ACH-000183,0.170768670772
ACH-000188,0.164428722133
ACH-000189,0.370916795788
ACH-000190,0.07214082339269999
ACH-000198,0.27490505248799996
ACH-000204,0.09237487777239999
ACH-000206,0.12034653963099999
ACH-000207,0.348029640387
