,BCL2L15 (440603)
ACH-000004,0.12469765160299999
ACH-000007,0.139673443854
ACH-000009,-0.086090676316
ACH-000011,0.007430263102600001
ACH-000012,-0.07674061829369999
ACH-000013,-0.121307543827
ACH-000014,-0.0208295470301
ACH-000015,-0.0026197723966399997
ACH-000017,0.10132731461000001
ACH-000018,0.025538169470099997
ACH-000019,-0.425665551528
ACH-000021,-0.0167368369898
ACH-000022,0.10873785732300001
ACH-000025,-0.0528209243821
ACH-000028,-0.65081594899
ACH-000030,-0.0652219780454
ACH-000035,0.0579075754939
ACH-000036,0.0925348656952
ACH-000037,0.163065976033
ACH-000039,0.028174749819200002
ACH-000040,0.0338990924062
ACH-000041,-0.0781294622521
ACH-000042,0.0832612898975
ACH-000045,0.14196988959
ACH-000047,-0.0113942315888
ACH-000052,-0.0763584683342
ACH-000053,-0.0012831894877200001
ACH-000054,-0.026661454252
ACH-000055,0.10550453693600001
ACH-000060,-0.173308872909
ACH-000067,-0.00920459073093
ACH-000070,-0.0782601985778
ACH-000075,0.00567750340926
ACH-000078,0.021977768129500003
ACH-000082,0.000638413553628
ACH-000085,0.07520898380810001
ACH-000086,0.0474294888253
ACH-000087,-0.27091288591400003
ACH-000092,-0.19947621553800002
ACH-000095,0.08301887844519999
ACH-000097,-0.07696514605310001
ACH-000098,-0.057509667738300005
ACH-000099,-0.0242297367678
ACH-000108,0.025475989199299998
ACH-000113,0.08655842151830001
ACH-000115,0.0425976476412
ACH-000116,0.0894498650736
ACH-000118,-0.0596820170249
ACH-000120,0.167543098517
ACH-000123,-0.01890068852
ACH-000127,-0.0249430411351
ACH-000128,0.132342776784
ACH-000132,0.0193363149894
ACH-000133,0.00992642260765
ACH-000137,-0.0439270657955
ACH-000138,0.170088909584
ACH-000142,0.0829085729567
ACH-000143,-0.0613936730685
ACH-000146,0.0302525289739
ACH-000148,0.0270345381495
ACH-000150,0.053237352158399996
ACH-000152,-0.135221664576
ACH-000153,-0.26360082473
ACH-000159,-0.015630002935299998
ACH-000160,0.059385279425
ACH-000163,-0.023429196389599997
ACH-000167,0.019640622737200002
ACH-000168,0.034822723643499996
ACH-000169,-0.00480337181591
ACH-000178,0.085577499921
ACH-000182,0.0580981968178
ACH-000183,0.119703477212
ACH-000188,-0.257815954457
ACH-000189,-0.0837621497188
ACH-000190,-0.107954676843
ACH-000198,0.039539652828900006
ACH-000204,0.10079035161000001
ACH-000206,0.037600898878800006
ACH-000207,-0.014581242766200002
ACH-000211,0.115821773692
ACH-000215,-0.096151259399
ACH-000221,0.022840772196
ACH-000222,-0.057881773341
ACH-000223,-0.00824776288609
ACH-000226,0.072704881857
ACH-000227,-0.186570052174
ACH-000228,-0.0161431409896
ACH-000231,-0.0430228005329
ACH-000232,0.0266435947606
ACH-000233,-0.0217423990722
ACH-000234,-0.039948712611800004
ACH-000235,0.0333860859437
ACH-000237,-0.00594225749232
ACH-000238,-0.103530552029
ACH-000243,-0.0103900670856
ACH-000244,0.15873420131
ACH-000246,0.0014725904683599998
ACH-000248,-0.158096029459
ACH-000250,0.0215774167237
ACH-000251,0.162010990052
ACH-000253,-0.00188169452311
ACH-000255,-0.0496093022146
ACH-000256,0.143125162177
ACH-000257,-0.234193723371
ACH-000258,0.11032109016899999
ACH-000259,-0.035622325593
ACH-000260,-0.0602028462067
ACH-000261,-0.0461819284188
ACH-000262,0.130207118487
ACH-000263,0.0666329119959
ACH-000264,-0.00820761903009
