,DMRTA1 (63951)
ACH-000004,0.168113378358
ACH-000007,0.392394553029
ACH-000009,0.0914530558854
ACH-000011,0.00865898459705
ACH-000012,0.162429811694
ACH-000013,0.03419490807
ACH-000014,0.0550852060157
ACH-000015,-0.11577347611199999
ACH-000017,0.175751036201
ACH-000018,-0.261957991069
ACH-000019,0.133229594142
ACH-000021,0.225965610744
ACH-000022,0.09928490807260001
ACH-000025,0.0472762116579
ACH-000028,0.17058139096799999
ACH-000030,0.038860627038199994
ACH-000035,0.0419595310331
ACH-000036,-0.120514271689
ACH-000037,0.023463281534500002
ACH-000039,0.22902471675900002
ACH-000040,0.045683639223499994
ACH-000041,0.033583109257099994
ACH-000042,0.16700548005000002
ACH-000045,0.0336829088144
ACH-000047,-0.10826542350299999
ACH-000052,0.0196251682132
ACH-000053,0.127704162466
ACH-000054,-0.197643667558
ACH-000055,0.15696815002999998
ACH-000060,0.024734807272
ACH-000067,-0.229908573576
ACH-000070,-0.366762326539
ACH-000075,-0.227209172529
ACH-000078,0.23717265195
ACH-000082,-0.0312787818704
ACH-000085,0.0164891391126
ACH-000086,-0.0565813646085
ACH-000087,-0.19606061694600002
ACH-000092,-0.07385687246770001
ACH-000095,0.00590091488246
ACH-000097,0.0762344595884
ACH-000098,-0.19388330565
ACH-000099,0.07975773679610001
ACH-000108,0.039747268179999996
ACH-000113,0.05130803176
ACH-000115,-0.085234834739
ACH-000116,0.0246173991704
ACH-000118,0.153600208417
ACH-000120,0.06750728365669999
ACH-000123,0.273845973247
ACH-000127,-0.0102734997856
ACH-000128,-0.0351693778909
ACH-000132,-0.0585442131696
ACH-000133,0.042596837883
ACH-000137,-0.14952044865
ACH-000138,0.24127324364100003
ACH-000142,-0.221960888853
ACH-000143,-0.0682427483136
ACH-000146,0.092581416712
ACH-000148,-0.0514096172851
ACH-000150,-0.0545350584325
ACH-000152,0.11022317301
ACH-000153,0.23553328682900002
ACH-000159,-0.12494277462799999
ACH-000160,0.161674786913
ACH-000163,0.00917324062944
ACH-000167,0.0128289271124
ACH-000168,0.20430850432199998
ACH-000169,0.11591877826300001
ACH-000178,0.152876551842
ACH-000182,0.0418631759514
ACH-000183,0.0100431253242
ACH-000188,-0.0396004551985
ACH-000189,-0.08084561829810001
ACH-000190,0.048244041713300004
ACH-000198,0.0420999075634
ACH-000204,0.050608042598900005
ACH-000206,-0.0506191740376
ACH-000207,0.0650818486816
ACH-000211,-0.15456400731
ACH-000215,0.0654355852545
ACH-000221,0.05848904487480001
ACH-000222,0.13487789840199998
ACH-000223,-0.00381295368985
ACH-000226,0.0681056695524
ACH-000227,0.0211916205385
ACH-000228,0.038198320137900005
ACH-000231,0.0533932744598
ACH-000232,0.07625125254710001
ACH-000233,0.192254944514
