,RARB (5915)
ACH-000004,0.163253384345
ACH-000007,0.26598112219799996
ACH-000009,0.0783009204511
ACH-000011,-0.101093817303
ACH-000012,0.03683969448319999
ACH-000013,0.0114496326908
ACH-000014,0.300076270203
ACH-000015,0.0583753694852
ACH-000017,-0.13906958556
ACH-000018,0.018331985380000002
ACH-000019,-0.005851737874060001
ACH-000021,0.0754835858698
ACH-000022,0.156735463148
ACH-000025,-0.0650386747014
ACH-000028,0.167028098703
ACH-000030,0.014279428888299998
ACH-000035,0.0836876307012
ACH-000036,-0.361764637712
ACH-000037,0.182905523911
ACH-000039,0.038379039692
ACH-000040,0.00495977935555
ACH-000041,0.0192493612909
ACH-000042,-0.0458355843663
ACH-000045,-0.118807685507
ACH-000047,0.153202385509
ACH-000052,-0.136942869044
ACH-000053,0.0110018039914
ACH-000054,-0.15216327801899998
ACH-000055,-0.119092032669
ACH-000060,-0.19671002336399998
ACH-000067,0.023489366109199997
ACH-000070,-0.0640057454667
ACH-000075,-0.0231416504238
ACH-000078,0.137559238639
ACH-000082,0.237430642667
ACH-000085,0.0296824510604
ACH-000086,6.37704218976e-05
ACH-000087,-0.035652334082400004
ACH-000092,-0.16217640170800002
ACH-000095,0.0329308979696
ACH-000097,-0.0247973792886
ACH-000098,-0.09643948030649999
ACH-000099,0.0334771787627
ACH-000108,0.0419951308394
ACH-000113,-0.038822394859699995
ACH-000115,0.11652602043400001
ACH-000116,-0.041765409729900005
ACH-000118,0.008919536557120002
ACH-000120,0.152841295476
ACH-000123,0.0894529741031
ACH-000127,0.05479294759719999
ACH-000128,0.036103035356699995
ACH-000132,-0.0897303366921
ACH-000133,-0.143517485988
ACH-000137,-0.00115493880457
ACH-000138,0.00650982710511
ACH-000142,-0.0485945613011
ACH-000143,-0.0231861283314
ACH-000146,-0.12206697621
ACH-000148,0.058789685702
ACH-000150,-0.0138294349355
ACH-000152,-0.08092871341789999
ACH-000153,-0.212550399655
ACH-000159,0.12077141889200001
ACH-000160,0.0639354276574
ACH-000163,0.09244426732660001
ACH-000167,-0.30198742946400003
ACH-000168,0.211613477674
ACH-000169,-0.0936493461272
ACH-000178,0.0701565581073
ACH-000182,-0.0493193181735
ACH-000183,-0.0033343983520700005
ACH-000188,-0.04692341235690001
ACH-000189,-0.296211358398
ACH-000190,0.12024058340299999
ACH-000198,-0.0452973149044
ACH-000204,-0.128057774342
ACH-000206,-0.16429724807600002
ACH-000207,0.150005637704
ACH-000211,-0.06679459616219999
ACH-000215,-0.00037982640352800007
ACH-000221,-0.0158023744799
ACH-000222,-0.059221755177800005
ACH-000223,-0.045868540786699996
ACH-000226,-2.0353803877e-05
ACH-000227,-0.168917533206
ACH-000228,-0.30699516184799996
