,GADD45A (1647)
ACH-000004,0.231985184188
ACH-000007,0.318979357565
ACH-000009,0.10757867359099998
ACH-000011,0.060325420939800006
ACH-000012,0.127003910204
ACH-000013,0.0421057450467
ACH-000014,0.0914401944512
ACH-000015,0.08208707510379999
ACH-000017,0.211216323684
ACH-000018,0.16848917795200002
ACH-000019,-0.026059131941
ACH-000021,0.022164473958099996
ACH-000022,0.149286125079
ACH-000025,0.08961477089719999
ACH-000028,0.17423000414700002
ACH-000030,0.104752296558
ACH-000035,-0.189543598781
ACH-000036,0.206559540299
ACH-000037,-0.060339070746
ACH-000039,0.187411861578
ACH-000040,0.0533471209312
ACH-000041,0.249874329386
ACH-000042,0.294009218336
ACH-000045,0.334788167318
ACH-000047,0.20602851016100002
ACH-000052,0.0106914467685
ACH-000053,0.172977086052
ACH-000054,0.283780195794
ACH-000055,0.199504629362
ACH-000060,0.08823576470939999
ACH-000067,0.11982236867999999
ACH-000070,-0.0234567458091
ACH-000075,0.179441505815
ACH-000078,0.0883430260327
ACH-000082,0.181091782913
ACH-000085,0.02428402239
ACH-000086,0.113768699584
ACH-000087,-0.04629338545390001
ACH-000092,-0.10594426172499999
ACH-000095,0.180711753839
ACH-000097,0.0649222759168
ACH-000098,0.09689783781269999
ACH-000099,-0.0691436492829
ACH-000108,0.175384196241
ACH-000113,0.09231739726780001
ACH-000115,0.393541838966
ACH-000116,0.14361718081299998
ACH-000118,0.22653896917
ACH-000120,0.07142752797230001
ACH-000123,0.371022310525
ACH-000127,0.0903925635122
ACH-000128,0.411819244487
ACH-000132,-0.0560295097393
ACH-000133,0.0564838799888
ACH-000137,-0.180389859004
ACH-000138,0.170158195042
ACH-000142,0.0826613310785
ACH-000143,0.138548688423
ACH-000146,0.045487045124199994
ACH-000148,0.16826929684099998
ACH-000150,0.299606110087
ACH-000152,0.000159243888424
ACH-000153,-0.0767274214905
ACH-000159,-0.030302652244099997
ACH-000160,0.172918756643
ACH-000163,0.19197081249499998
ACH-000167,0.299343489023
ACH-000168,0.369359068666
ACH-000169,0.04486779583890001
ACH-000178,0.06286129888519999
ACH-000182,0.283040870951
ACH-000183,0.0700743473597
ACH-000188,0.0892343172095
ACH-000189,0.24516696238400001
ACH-000190,0.038926040981400005
ACH-000198,0.192250322343
ACH-000204,-0.109717273556
ACH-000206,-0.0452783084847
ACH-000207,-0.188431250147
ACH-000211,0.22423428432599998
ACH-000215,0.12232573584
ACH-000221,0.299318386551
ACH-000222,0.21237883755399997
ACH-000223,0.131296421429
ACH-000226,0.294691255652
ACH-000227,0.345613092329
ACH-000228,0.043499148744
ACH-000231,0.0999494511334
ACH-000232,0.194962503968
ACH-000233,0.211465284407
ACH-000234,0.369020767745
ACH-000235,0.0753617059161
ACH-000237,0.125977087209
ACH-000238,0.0935084408193
ACH-000243,0.12295529691099999
ACH-000244,0.379338940788
ACH-000246,0.0690761456721
ACH-000248,0.0676605566626
ACH-000250,0.19794866754299997
ACH-000251,-0.25745620604200004
ACH-000253,0.110544163847
ACH-000255,0.207416619608
ACH-000256,0.283993591362
ACH-000257,-0.11873741775900001
ACH-000258,0.683098852025
ACH-000259,0.0829398148265
ACH-000260,-0.0735740319366
ACH-000261,0.116608128717
ACH-000262,0.00493936240763
ACH-000263,-0.34699368048699997
ACH-000264,0.14216135922
ACH-000265,0.09737941267169999
ACH-000266,0.120791278212
ACH-000272,-0.0245438143203
ACH-000273,0.0824615908977
ACH-000274,0.12097737962999999
ACH-000277,0.305701696438
ACH-000278,0.26928352041299997
ACH-000279,0.23040149877399999
ACH-000280,-0.0367163552477
ACH-000281,0.33871345595200003
ACH-000288,0.10534654656999999
ACH-000291,-0.0875760790855
ACH-000293,0.37193789399300003
ACH-000294,0.26980138761
ACH-000295,0.13826487011
ACH-000296,-0.0898096743125
ACH-000302,0.16124198307600002
ACH-000304,0.17939139852699998
ACH-000307,0.249670975018
ACH-000308,0.061766661749599994
ACH-000310,-0.17939848806699998
ACH-000311,0.28171143559
ACH-000312,0.211069586321
ACH-000315,0.224865342008
ACH-000316,0.138501038301
ACH-000317,0.248803028529
ACH-000318,-0.0548531547839
ACH-000319,0.11678570422800001
ACH-000320,0.175448796837
ACH-000322,0.217839713752
ACH-000323,-0.0820165269132
ACH-000324,0.152293844285
ACH-000329,0.165307670288
ACH-000330,0.240066409647
ACH-000331,0.0635673850701
ACH-000332,0.0467195249746
ACH-000334,-0.10461248310599999
ACH-000335,-0.1012730883
ACH-000336,-0.42725987477399996
ACH-000337,0.140398831226
ACH-000339,0.117689529089
ACH-000341,-0.0158034515966
ACH-000348,0.166293773566
ACH-000350,-0.0389201022258
ACH-000352,0.0646559615913
ACH-000356,0.130834646722
ACH-000361,0.0185203774662
ACH-000362,0.0852585456307
ACH-000363,0.0620651697719
ACH-000364,0.114179053934
ACH-000365,0.141783791272
ACH-000366,0.118232958343
ACH-000368,0.173357058464
ACH-000374,-0.0303339258354
ACH-000375,0.156579205476
ACH-000376,0.19691893837000002
ACH-000381,0.129156752551
ACH-000383,0.209796235191
ACH-000387,0.09398678491789998
ACH-000389,0.0246956848616
ACH-000390,0.23747404416200002
ACH-000393,0.0355092223987
ACH-000395,0.11474450929000002
ACH-000397,0.00567668648359
ACH-000401,-0.0350535232802
ACH-000402,0.31336111510299997
ACH-000403,0.115665903017
ACH-000404,-0.07140274932999999
ACH-000406,0.142161089281
ACH-000407,0.19403715421599999
ACH-000408,0.308128868993
ACH-000410,-0.012030209444600001
ACH-000411,-0.251306959728
ACH-000414,0.17837268469599998
ACH-000415,0.0621737815525
ACH-000416,0.161849853131
ACH-000420,0.279663898648
ACH-000421,0.156322796347
ACH-000424,-0.36205323629299996
ACH-000425,-0.029761006817000002
ACH-000426,0.256785275475
ACH-000427,0.23270909948000001
ACH-000433,0.149081013599
ACH-000436,0.0955969205096
ACH-000444,0.388426521296
ACH-000445,-0.105511839584
ACH-000448,0.0786103232043
ACH-000450,0.104604427669
ACH-000452,0.168050029335
ACH-000454,0.0668518176954
ACH-000458,-0.0714552077694
ACH-000459,0.13801325527
ACH-000460,0.0402692334421
ACH-000461,0.206068942924
ACH-000463,0.114571703154
ACH-000464,0.15172134769
ACH-000466,0.277382700103
ACH-000467,0.333486621534
ACH-000468,0.0629353127658
ACH-000469,0.13955078861099998
ACH-000470,0.21893987189
ACH-000471,0.0259521095145
ACH-000472,0.210175144461
ACH-000473,-0.0764877597347
ACH-000475,0.108138564706
ACH-000476,0.11582825127
ACH-000477,0.286240101855
ACH-000480,0.007225942896649999
ACH-000481,0.285730395693
ACH-000483,0.10563971064300001
ACH-000484,0.121337150597
ACH-000485,0.174769015168
ACH-000486,0.23889050295400002
ACH-000487,0.07731653307280001
ACH-000488,0.09720738608389999
ACH-000490,0.019398791233
ACH-000491,0.151712214738
ACH-000495,0.275109471323
ACH-000496,0.10675726622300001
ACH-000499,-0.00263992384806
ACH-000500,0.597691085239
ACH-000502,0.134884404164
ACH-000503,0.49437025805600004
ACH-000505,0.297518991756
ACH-000507,-0.0827474040623
ACH-000510,0.222960440476
ACH-000511,0.120097808903
ACH-000512,-0.00821523221197
ACH-000516,0.136183150955
ACH-000517,0.0840453975136
ACH-000518,0.031210325306
ACH-000520,0.18281230258900003
ACH-000521,-0.0273904893793
ACH-000522,0.0908370207272
ACH-000524,0.110225383995
ACH-000527,0.115240564574
ACH-000528,0.255942828161
ACH-000537,0.201832664765
ACH-000541,-0.106526254766
ACH-000542,0.11348002229
ACH-000544,0.294446883045
ACH-000545,0.0629945550576
ACH-000547,0.17322755756799998
ACH-000548,0.22460513771899998
ACH-000549,-0.0693722699103
ACH-000550,0.0961014849888
ACH-000552,0.30899361099
ACH-000556,0.0754566162654
ACH-000557,0.262076228691
ACH-000570,-0.0864850045995
ACH-000571,0.285763806403
ACH-000573,-0.0571614855691
ACH-000576,0.300044001509
ACH-000580,0.367708179751
ACH-000584,0.163267578129
ACH-000585,0.0285693359858
ACH-000588,0.11413656822200001
ACH-000589,0.135347379902
ACH-000591,0.06056721801630001
ACH-000593,0.169056406118
ACH-000600,-0.144949821148
ACH-000601,0.149314340441
ACH-000604,0.0902896595632
ACH-000605,-0.116838478961
ACH-000606,0.20818099224599998
ACH-000608,0.313682838145
ACH-000614,-0.0335630598367
ACH-000616,0.214139352397
ACH-000618,0.204664829441
ACH-000619,0.155888736905
ACH-000620,0.08484621304269999
ACH-000621,-0.0043719158213199995
ACH-000622,0.167320343856
ACH-000623,0.217444181862
ACH-000624,0.130568301852
ACH-000627,0.0729951707088
ACH-000630,0.156630906946
ACH-000632,0.24729442742199997
ACH-000633,0.14828303871600002
ACH-000637,0.24628336479000001
ACH-000638,0.0464110279135
ACH-000646,0.0471748466316
ACH-000647,0.27989055768800003
ACH-000648,0.0544850293788
ACH-000649,0.07472211306030001
ACH-000651,0.00820092774157
ACH-000652,0.14169384156
ACH-000653,0.171322435608
ACH-000657,0.19937749432799998
ACH-000658,0.24130024046100002
ACH-000661,0.24924254383000002
ACH-000662,-0.223560569507
ACH-000663,0.022050574108199997
ACH-000665,0.0833723251853
ACH-000671,0.0543625743907
ACH-000673,0.132843840053
ACH-000676,0.083188692365
ACH-000677,0.228615538649
ACH-000681,0.0439237852819
ACH-000682,0.255247243918
ACH-000683,0.0774515615178
ACH-000684,0.276058441058
ACH-000688,0.0794082495746
ACH-000693,0.08436696955129999
ACH-000694,0.0312081946928
ACH-000695,0.0855521571505
ACH-000696,0.08396005023980001
ACH-000697,0.319008254071
ACH-000699,-0.0661417503682
ACH-000701,0.197886667341
ACH-000706,-0.0333511839787
ACH-000711,0.151505451984
ACH-000713,0.13249775392000002
ACH-000714,0.19818888308200003
ACH-000718,0.244191600136
ACH-000720,0.147413255428
ACH-000721,0.0673725481661
ACH-000724,0.322229706061
ACH-000725,0.062460906934699995
ACH-000732,-0.0221229761009
ACH-000734,0.10593644960200001
ACH-000735,0.0673322908636
ACH-000736,0.300139237781
ACH-000738,0.18643786616099997
ACH-000746,0.234941307254
ACH-000747,0.0576162332767
ACH-000748,0.17794005041299998
ACH-000753,0.0958976047524
ACH-000756,0.294441949666
ACH-000757,0.0937158265834
ACH-000758,0.273034091784
ACH-000760,0.24837983739999997
ACH-000763,0.186863306904
ACH-000764,0.12607631736400002
ACH-000765,0.393209597812
ACH-000766,0.155113320413
ACH-000767,-0.140751656327
ACH-000768,0.17478723894
ACH-000769,0.051878829063900005
ACH-000770,0.121042688088
ACH-000771,0.11624719710100001
ACH-000773,0.265651553214
ACH-000776,0.0734660294397
ACH-000777,0.14845454937000002
ACH-000778,0.112934237043
ACH-000781,0.184920654115
ACH-000782,0.201747849159
ACH-000783,0.21202545973499998
ACH-000784,0.0143138060558
ACH-000785,-0.08322265926860001
ACH-000787,0.0107820615972
ACH-000788,0.219551181605
ACH-000791,0.147372441384
ACH-000792,0.14949080867
ACH-000794,0.19017950430599997
ACH-000796,0.33442992527800003
ACH-000799,0.20212168279800002
ACH-000800,-0.0311096163066
ACH-000802,0.113619502291
ACH-000804,0.179484873211
ACH-000805,0.0297069229589
ACH-000809,0.155194417055
ACH-000810,-0.21533669811099998
ACH-000811,0.0988715676201
ACH-000817,0.196829080856
ACH-000819,0.10129952228700001
ACH-000820,-0.083686949104
ACH-000821,-0.04420559925419999
ACH-000822,0.267139303908
ACH-000823,0.125967797602
ACH-000824,0.154165344243
ACH-000827,-0.046326152162699995
ACH-000829,0.16372384209000002
ACH-000831,0.197895295481
ACH-000832,0.0790470271873
ACH-000833,0.00023041017825299996
ACH-000834,0.17394666642499998
ACH-000835,0.160630114466
ACH-000836,0.11972887048599999
ACH-000837,0.250804895917
ACH-000838,0.104907129155
ACH-000839,0.327027583858
ACH-000840,0.143203733377
ACH-000841,-0.13269031839
ACH-000843,0.265482767505
ACH-000846,-0.103327203185
ACH-000847,0.261830070006
ACH-000848,-0.0439581041407
ACH-000849,0.00328996880015
ACH-000851,0.101642796248
ACH-000855,-0.267578701298
ACH-000856,0.043070040219
ACH-000858,0.049731995047399995
ACH-000859,-0.09855946479660001
ACH-000861,-0.0310822532892
ACH-000862,0.29561163024799997
ACH-000865,0.195516647906
ACH-000866,0.103976452794
ACH-000867,0.27130366213199997
ACH-000869,-0.022762933280700004
ACH-000872,0.165869030507
ACH-000873,0.143403317455
ACH-000876,0.20905438619199998
ACH-000878,0.569074112347
ACH-000880,0.29067254483000005
ACH-000881,0.34017318782399997
ACH-000882,0.178828909666
ACH-000884,0.190424121122
ACH-000885,-0.035294678961999996
ACH-000887,0.06610358015380001
ACH-000888,0.07766455608289999
ACH-000889,0.162003170314
ACH-000890,0.121398531496
ACH-000896,0.191955128955
ACH-000898,-0.0357954807226
ACH-000900,0.246286737852
ACH-000901,-0.0213227792547
ACH-000905,0.0156357592343
ACH-000906,0.030811358793999998
ACH-000907,0.0377329715118
ACH-000910,0.10100618618599999
ACH-000911,0.175477664862
ACH-000912,0.130359811626
ACH-000913,0.210143033573
ACH-000915,0.155809247714
ACH-000916,-0.0636427289258
ACH-000917,0.08074202970649999
ACH-000921,-0.0647995658116
ACH-000924,0.16903705326
ACH-000926,0.0630915563347
ACH-000928,0.31429020575800004
ACH-000929,0.218721858633
ACH-000932,0.131263718307
ACH-000935,0.127588712247
ACH-000936,0.11884690848200001
ACH-000937,0.160172133272
ACH-000938,0.203662320018
ACH-000939,-0.1050011133
ACH-000941,0.204141247219
ACH-000943,0.128712501792
ACH-000946,-0.00831748871165
ACH-000947,0.0867622027111
ACH-000948,-0.010198535955299999
ACH-000950,-0.0085471204367
ACH-000953,0.337207270026
ACH-000957,0.157435976675
ACH-000958,0.11646375725
ACH-000960,0.288367953673
ACH-000963,0.280067207915
ACH-000968,0.324810355935
ACH-000969,0.281086391276
ACH-000973,-0.024728953132500002
ACH-000974,0.259383977553
ACH-000975,0.048903892823800005
ACH-000976,-0.05644247284969999
ACH-000978,-0.12464175138599999
ACH-000980,0.06940796328210001
ACH-000984,-0.0394595769
ACH-000986,0.0377817604544
ACH-000988,0.269336962139
ACH-000993,0.247907122492
ACH-000994,-0.006737466271199999
ACH-000996,0.264728146112
ACH-001001,0.0148908360084
ACH-001020,0.494402008552
ACH-001028,0.251805561793
ACH-001031,0.149747731488
ACH-001038,0.19551277273200002
ACH-001048,0.10059102391000001
ACH-001050,-0.11545441604000001
ACH-001053,0.150801725892
ACH-001054,0.00377117493235
ACH-001061,0.0801273186864
ACH-001067,0.15720944127800002
ACH-001075,-0.009534597144350001
