,RHBDD3 (25807)
ACH-000004,-0.0257756908555
ACH-000007,-0.134738205178
ACH-000009,0.12642958354
ACH-000011,0.0023677961496100003
ACH-000012,-0.164850041634
ACH-000013,-0.0800281374115
ACH-000014,-0.11822498625700001
ACH-000015,-0.030050096724900003
ACH-000017,-0.026619585114700004
ACH-000018,-0.0296137049604
ACH-000019,-0.0427428426667
ACH-000021,-0.0622580735892
ACH-000022,-0.0415734433384
ACH-000025,-0.11105460029400001
ACH-000028,-0.17457074734
ACH-000030,0.007776554252159999
ACH-000035,-0.07913755965119999
ACH-000036,-0.0665818863065
ACH-000037,-0.08601277030919999
ACH-000039,0.269838269354
ACH-000040,0.0658472903802
ACH-000041,-0.044804133267
ACH-000042,0.00420498312698
ACH-000045,0.0414295459366
ACH-000047,0.0630280669552
ACH-000052,0.18751777075599999
ACH-000053,-0.0746383982528
ACH-000054,0.0573832837244
ACH-000055,0.123175396616
ACH-000060,0.007863459174649999
ACH-000067,-0.0683254154754
ACH-000070,0.14259709483799998
ACH-000075,-0.0306848519937
ACH-000078,0.0936733074117
ACH-000082,0.143740549911
ACH-000085,-0.0158680455426
ACH-000086,0.199319189029
ACH-000087,-0.09604465986649999
ACH-000092,0.0339192654887
ACH-000095,-0.004618127966520001
ACH-000097,0.0250784558025
ACH-000098,0.036044372235599996
ACH-000099,0.116634448184
ACH-000108,0.0501460293856
ACH-000113,0.0855921687957
ACH-000115,0.00472781782912
ACH-000116,-0.0423548389604
ACH-000118,-0.00586663199562
ACH-000120,0.163194319477
ACH-000123,-0.08325034186639999
ACH-000127,0.137885324936
ACH-000128,-0.0104021438681
ACH-000132,0.126619304923
ACH-000133,-0.113468990748
ACH-000137,-0.05465912225430001
ACH-000138,0.200325176151
ACH-000142,-0.0927321217612
ACH-000143,0.0316021707797
ACH-000146,0.0726585757743
ACH-000148,0.195712923277
ACH-000150,0.057360762874800006
ACH-000152,-0.160204473799
ACH-000153,-0.012344573740999999
ACH-000159,0.18284442540100002
ACH-000160,0.048395382332499993
