,CNOT3 (4849)
ACH-000188,-1.4771973842299997
ACH-000189,-1.5612773721000002
ACH-000190,-1.41057066662
ACH-000198,-1.4773611808899998
ACH-000204,-1.68738831415
ACH-000206,-1.6732467729299998
ACH-000207,-1.45298881667
ACH-000211,-1.5416744853
ACH-000215,-1.6536793868900002
ACH-000221,-1.35139010479
ACH-000222,-1.44209874163
ACH-000223,-1.52706027376
ACH-000226,-1.18426555892
ACH-000227,-1.54119494023
ACH-000228,-1.3116578376899999
ACH-000231,-1.10940287782
ACH-000232,-1.37992429054
ACH-000233,-1.5821927968
ACH-000234,-1.5101056092299998
ACH-000235,-1.61039607435
ACH-000237,-1.7222640716799997
ACH-000238,-1.51242903094
ACH-000243,-1.4201742919100002
ACH-000244,-1.4210275758200002
ACH-000246,-1.46937909659
ACH-000248,-1.2410537906999999
ACH-000250,-1.28861405831
ACH-000251,-1.1825783512399999
ACH-000253,-1.44527581856
ACH-000255,-1.38095227688
ACH-000256,-1.4903339333599999
ACH-000257,-0.720571051598
ACH-000258,-1.35085144771
ACH-000259,-1.29038940767
ACH-000260,-1.2987059673399999
ACH-000261,-1.55777789711
ACH-000262,-1.50636196596
ACH-000263,-1.70295065713
ACH-000264,-1.3009823850700002
ACH-000265,-1.27915124322
ACH-000266,-1.40822406381
ACH-000272,-1.4894151364200001
ACH-000273,-1.76059413018
ACH-000274,-1.75310438574
ACH-000277,-1.89377075284
ACH-000278,-1.25787093342
ACH-000279,-1.00444841833
ACH-000280,-1.33901175206
ACH-000281,-1.48163846748
ACH-000288,-0.806041611787
ACH-000291,-1.0355724458700002
ACH-000293,-1.51693719394
ACH-000294,-1.69930439564
ACH-000295,-1.4548733091600001
ACH-000296,-1.09768920706
ACH-000302,-1.5527255511899998
ACH-000304,-1.43590641852
ACH-000307,-1.51713258039
ACH-000308,-1.80113845697
ACH-000310,-1.5517860811000002
ACH-000311,-1.4093148541799998
ACH-000312,-1.2778459309999999
ACH-000315,-1.4686590314599999
ACH-000316,-1.51181979725
ACH-000317,-1.56680367486
ACH-000318,-1.7201146604700002
ACH-000319,-1.1658546101
ACH-000320,-1.26526006249
ACH-000322,-1.3949937303600002
ACH-000323,-1.27343946575
ACH-000324,-1.5041195487
ACH-000329,-1.6037725967200003
ACH-000330,-1.31603435663
ACH-000331,-1.3416301055700002
ACH-000332,-1.36013534275
ACH-000334,-1.5200036746399999
ACH-000335,-1.2528663167799998
ACH-000336,-1.7659411542400003
ACH-000337,-1.5926184975400002
ACH-000339,-1.43838529504
ACH-000341,-1.74668739363
ACH-000348,-1.6586577214899998
ACH-000350,-1.64095595639
ACH-000352,-1.43529975815
ACH-000356,-1.23205279546
ACH-000361,-1.43226251433
ACH-000362,-1.61071345498
ACH-000363,-1.29883163881
ACH-000364,-1.3087283332
ACH-000365,-1.5010144748700003
ACH-000366,-1.58264488756
ACH-000368,-1.05641713177
ACH-000374,-1.65764642023
ACH-000375,-1.51555073849
ACH-000376,-1.26719089933
ACH-000381,-1.11969752395
ACH-000383,-1.7359786833200002
ACH-000387,-1.3896429478499999
ACH-000389,-1.14605236989
ACH-000390,-1.63201343565
ACH-000393,-1.0190873768000002
ACH-000395,-1.3982308572
ACH-000397,-1.6515625825
ACH-000401,-1.55079918628
ACH-000402,-1.57993844109
ACH-000403,-1.63084519981
ACH-000404,-1.50074446275
ACH-000406,-1.7141707661399999
ACH-000407,-1.33171549094
ACH-000408,-1.4237032485699999
ACH-000410,-1.5025781618
ACH-000411,-1.19149503876
ACH-000414,-1.41377326055
ACH-000415,-1.13372143059
ACH-000416,-1.33243021464
ACH-000420,-1.2953252649299998
ACH-000421,-1.3718447598899999
ACH-000424,-1.39595711861
ACH-000425,-1.5248877927899998
ACH-000426,-1.4217958048
ACH-000427,-1.5325224232499999
ACH-000433,-1.276557427
ACH-000436,-1.16329812286
ACH-000444,-1.16490603746
ACH-000445,-1.60104122223
ACH-000448,-1.56862842436
ACH-000450,-1.3972413458700002
ACH-000452,-1.26353794961
ACH-000454,-1.06422323118
ACH-000458,-1.3618075445
ACH-000459,-1.6419240087
ACH-000460,-1.31530649496
ACH-000461,-1.1708375309999999
ACH-000463,-1.6045771714
ACH-000464,-1.3026695197700002
ACH-000466,-0.922053559411
ACH-000467,-1.1154570721500001
ACH-000468,-2.0202830445599997
ACH-000469,-1.7287268502900002
ACH-000470,-2.01196017923
ACH-000471,-1.6518780800100001
ACH-000472,-1.70294524817
ACH-000473,-1.4057983141100001
ACH-000475,-1.31561221418
ACH-000476,-1.22574288199
ACH-000477,-1.7626368065
ACH-000480,-1.3909963546899997
ACH-000481,-1.32179762747
ACH-000483,-1.04771058565
ACH-000484,-1.49394987282
ACH-000485,-1.6078272029700003
ACH-000486,-1.4202731237700001
ACH-000487,-1.24672176591
ACH-000488,-1.47591791842
ACH-000490,-1.53332782023
ACH-000491,-1.6463779197400001
ACH-000495,-1.66878451028
ACH-000496,-1.3713202748
ACH-000499,-0.995534456801
ACH-000500,-1.5744354358000001
ACH-000502,-1.3620249272299998
ACH-000503,-1.2803657804000002
ACH-000505,-1.3130714278
ACH-000507,-1.6097183285699999
ACH-000510,-1.29283331869
ACH-000511,-1.3334200120200002
ACH-000512,-1.43054301967
ACH-000516,-1.3118152134
ACH-000517,-1.67125351045
ACH-000518,-1.40614111944
ACH-000520,-1.65306369588
ACH-000521,-1.10218112844
ACH-000522,-1.4660814007499998
ACH-000524,-1.18007202727
ACH-000527,-1.6397143651700001
ACH-000528,-1.5450393233700002
ACH-000537,-1.66656643319
ACH-000541,-1.82349350571
ACH-000542,-1.38307893544
ACH-000544,-1.36301352429
ACH-000545,-1.24749095215
ACH-000547,-1.66637095533
ACH-000548,-1.34200115764
ACH-000549,-1.19371872183
ACH-000550,-0.9091068245299999
ACH-000552,-1.50959092895
ACH-000556,-1.22908734284
ACH-000557,-1.7516498425
ACH-000570,-0.788154813103
ACH-000571,-1.32912116744
ACH-000573,-1.34657331902
ACH-000576,-1.5647971003999999
ACH-000580,-1.41519997053
ACH-000584,-1.4384723170700002
ACH-000585,-1.79706097393
ACH-000588,-1.5838037838699999
ACH-000589,-1.4019222305599999
ACH-000591,-1.22604088019
ACH-000593,-1.56723545575
ACH-000600,-1.32012449906
ACH-000601,-1.34001128449
ACH-000604,-1.72139734681
ACH-000605,-1.12382709756
ACH-000606,-1.04385853918
ACH-000608,-1.72098672616
ACH-000614,-1.7677931214200002
ACH-000616,-1.4455915260299999
ACH-000618,-1.19977532414
ACH-000619,-0.94664321675
ACH-000620,-1.53768159401
ACH-000621,-0.966850399605
ACH-000622,-1.10062485861
ACH-000623,-0.935999423651
ACH-000624,-1.49742338366
ACH-000627,-1.4238545006299999
ACH-000630,-0.9375955802629999
ACH-000632,-1.4377803751499998
ACH-000633,-1.32466513507
ACH-000637,-1.7439826179900002
ACH-000638,-1.2804556813899999
ACH-000646,-2.27853434686
ACH-000647,-1.4378152984700001
ACH-000648,-1.2683744364899998
ACH-000649,-1.27774524794
ACH-000651,-1.3547700012200001
ACH-000652,-1.4393463530000001
ACH-000653,-1.3533866103299999
ACH-000657,-1.5097147042899999
ACH-000658,-1.66609073384
ACH-000661,-1.4379328061899999
ACH-000662,-1.52663809502
ACH-000663,-1.66783994793
ACH-000665,-1.3670690915
ACH-000671,-1.2297126092200001
ACH-000673,-1.38194122875
ACH-000676,-1.2742639235
ACH-000677,-2.1532498326400002
ACH-000681,-1.2876072101
ACH-000682,-1.1042888341
ACH-000683,-1.43676074519
ACH-000684,-1.20227963965
ACH-000688,-1.72502056224
ACH-000693,-1.42790654055
ACH-000694,-1.5670689222299998
ACH-000695,-1.47557274651
ACH-000696,-1.37057987817
ACH-000697,-1.57129271447
ACH-000699,-1.41133425712
ACH-000701,-1.32482730987
ACH-000706,-1.2703034668100002
ACH-000711,-1.4038204739700002
ACH-000713,-0.921607181715
ACH-000714,-1.2600956083600001
ACH-000718,-1.7115969062
ACH-000720,-1.6421616548299998
ACH-000721,-1.4305336715099999
ACH-000724,-2.0875530004400003
ACH-000725,-1.86459545558
ACH-000732,-1.4070398348299997
ACH-000734,-1.5697558335
ACH-000735,-1.7161853985
ACH-000736,-1.35524409113
ACH-000738,-1.51021832644
ACH-000746,-1.69167768241
ACH-000747,-1.39961073442
ACH-000748,-1.37822353361
ACH-000753,-1.2724351314
ACH-000756,-1.48739198951
ACH-000757,-1.42788852852
ACH-000758,-1.4720266383200002
ACH-000760,-1.44972937746
ACH-000763,-1.5790477895299997
ACH-000764,-1.55220620004
ACH-000765,-1.3312680974700002
ACH-000766,-1.64762226008
ACH-000767,-1.2685711811700002
ACH-000768,-1.3707581632199999
ACH-000769,-1.2912760725399999
ACH-000770,-1.4031117659399999
ACH-000771,-1.4847976483399998
ACH-000773,-1.5634901795899998
ACH-000776,-1.3028808577700002
ACH-000777,-1.5252854783399998
ACH-000778,-1.05337150704
ACH-000781,-1.27861304529
ACH-000782,-1.52663398141
ACH-000783,-1.70626301385
ACH-000784,-1.34635908981
ACH-000785,-1.4247131735799998
ACH-000787,-1.51546150674
ACH-000788,-1.29066431589
ACH-000791,-1.48301482988
ACH-000792,-1.04287712219
ACH-000794,-1.60504848629
ACH-000796,-1.4167034110499999
ACH-000799,-1.3442310469799998
ACH-000800,-1.41342382693
ACH-000802,-1.63695671294
ACH-000804,-1.18904720926
ACH-000805,-1.45471983315
ACH-000809,-1.42049566648
ACH-000810,-0.9072088629639999
ACH-000811,-1.18250657206
ACH-000817,-1.1225244487200001
ACH-000819,-1.51212860863
ACH-000820,-1.52403451196
ACH-000821,-1.60403604324
ACH-000822,-1.91847196803
ACH-000823,-1.3042893467299999
ACH-000824,-1.27383400833
ACH-000827,-1.3020100413700002
ACH-000829,-1.38941925773
ACH-000831,-1.37412258794
ACH-000832,-1.09995968102
ACH-000833,-0.897364012446
ACH-000834,-1.36309920912
ACH-000835,-1.4829280956600002
ACH-000836,-1.5643128814899998
ACH-000837,-1.46037344767
ACH-000838,-1.56764060195
ACH-000839,-1.4055303925
ACH-000840,-1.17816453537
ACH-000841,-1.30444479396
ACH-000843,-1.48247970991
ACH-000846,-1.13991856427
ACH-000847,-1.41429821257
ACH-000848,-1.22134898588
ACH-000849,-1.45615249771
ACH-000851,-1.23354830226
ACH-000855,-1.36256053116
ACH-000856,-1.49488251089
ACH-000858,-1.32207693956
ACH-000859,-1.00724109884
ACH-000861,-1.6128242305399998
ACH-000862,-1.64846856518
ACH-000865,-1.3105050843600001
ACH-000866,-1.5065648908000002
ACH-000867,-1.1943166343
ACH-000869,-1.6258932307
ACH-000872,-1.6128313336500002
ACH-000873,-1.2874755420100001
ACH-000876,-1.4175270528100001
ACH-000878,-0.903391860434
ACH-000880,-1.29258302523
ACH-000881,-1.30708218786
ACH-000882,-1.6684656285100001
ACH-000884,-1.2672265326799999
ACH-000885,-1.5683675933
ACH-000887,-1.3309491284100001
ACH-000888,-1.11225755004
ACH-000889,-1.78585245822
ACH-000890,-1.5618382682299998
ACH-000896,-0.881816368469
ACH-000898,-1.50358246964
ACH-000900,-1.48134823353
ACH-000901,-1.6024070465399998
ACH-000905,-1.30693029081
ACH-000906,-1.41899230565
ACH-000907,-1.5943316666
ACH-000910,-1.52096876937
ACH-000911,-1.43282244044
ACH-000912,-1.5614632058000002
ACH-000913,-1.44337457533
ACH-000915,-1.58713126114
ACH-000916,-1.3982387713999997
ACH-000917,-1.3912111363799997
ACH-000921,-1.4815637559000001
ACH-000924,-1.51706282081
ACH-000926,-1.46270153295
ACH-000928,-1.8783011686900002
ACH-000929,-1.80366489157
ACH-000932,-1.5336852929
ACH-000935,-1.3691762440600002
ACH-000936,-1.3594253771200002
ACH-000937,-1.5559821116499999
ACH-000938,-1.21692846302
ACH-000939,-1.5439593368200002
ACH-000941,-1.3532056511000001
ACH-000943,-1.22326720546
ACH-000946,-1.34268909813
ACH-000947,-1.5653779699200001
ACH-000948,-1.50936862468
ACH-000950,-1.5192603577700001
ACH-000953,-1.5081799425799998
ACH-000957,-1.18123780732
ACH-000958,-1.5765675935299999
ACH-000960,-1.3949857408300002
ACH-000963,-1.6385110141600001
ACH-000968,-1.41698713805
ACH-000969,-1.3189516305700002
ACH-000973,-1.32823173593
ACH-000974,-1.4153532239500002
ACH-000975,-1.10615306351
ACH-000976,-1.61138183963
ACH-000978,-1.15579575128
ACH-000980,-1.16739950356
ACH-000984,-1.5179221572
ACH-000986,-1.33908527988
ACH-000988,-1.4621259254499999
ACH-000993,-1.5033934502700002
ACH-000994,-1.60834300009
ACH-000996,-1.23447754181
ACH-001001,-1.4729652475400001
ACH-001020,-1.72753371931
ACH-001028,-1.18438186604
ACH-001031,-1.51673751872
ACH-001038,-1.45667543567
ACH-001048,-1.2001315569
ACH-001050,-1.43278446544
ACH-001053,-1.58339873125
ACH-001054,-1.24809901838
ACH-001061,-1.16519151189
ACH-001067,-1.66207570645
ACH-001075,-1.4209274283200002
ACH-001096,-1.29334085261
ACH-001128,-1.55472175859
ACH-001134,-1.27062666251
ACH-001151,-1.15855390764
ACH-001163,-1.38553596304
ACH-001164,-1.4110232989700002
ACH-001173,-1.42408737075
ACH-001183,-1.42847225714
ACH-001184,-1.2831661287799998
ACH-001190,-1.4634312481099998
ACH-001192,-1.2740096085
ACH-001193,-0.927268965212
ACH-001196,-1.52750154572
ACH-001197,-1.4144974950100002
ACH-001205,-1.3323175594299999
ACH-001211,-1.76413367773
ACH-001212,-1.5304705194400001
ACH-001228,-1.08638311001
ACH-001232,-1.3224354655500001
ACH-001239,-1.5432471475799998
ACH-001274,-1.5680794840399999
ACH-001275,-1.4557744901499998
ACH-001277,-1.353703738
ACH-001278,-1.66244124872
ACH-001280,-1.5364932238100002
ACH-001283,-1.5922985990600003
ACH-001289,-1.5293613133200001
ACH-001295,-1.23850719375
ACH-001300,-1.16400481441
ACH-001301,-1.3640209744
ACH-001302,-1.7453507483700001
ACH-001303,-1.14255089232
ACH-001306,-1.07428674891
ACH-001318,-1.2085706147700002
ACH-001322,-1.13256367684
ACH-001328,-1.44302476965
ACH-001332,-1.04237696347
ACH-001333,-1.5244291680700002
ACH-001336,-1.24845748288
ACH-001340,-1.5138347908200003
ACH-001346,-1.37638347903
ACH-001353,-1.70911200776
ACH-001354,-1.23391700612
ACH-001367,-1.2173522784
ACH-001368,-1.4996509916999998
ACH-001374,-1.39437012009
ACH-001375,-1.16433960286
ACH-001377,-1.44489531496
ACH-001380,-1.38934082265
ACH-001391,-1.6327920315600002
ACH-001407,-1.9317554323
ACH-001408,-1.52211828003
ACH-001413,-1.4832684171700001
ACH-001430,-1.36247706549
ACH-001431,-1.24230846392
ACH-001450,-0.867350649671
ACH-001496,-1.77733544243
ACH-001500,-1.61061509223
ACH-001521,-1.80941951058
ACH-001523,-1.41195776911
ACH-001532,-1.45496732283
ACH-001536,-1.57144107336
ACH-001550,-1.60245727519
ACH-001552,-1.12309783245
ACH-001554,-1.40269558608
ACH-001645,-1.4641923096399998
ACH-001654,-1.4224483258
ACH-001715,-1.6389759117299998
ACH-001735,-1.4956927979899999
ACH-001736,-1.5407440746399998
ACH-001737,-1.01610208426
ACH-001740,-1.34116499434
ACH-001745,-1.31481960776
ACH-001750,-1.30776415911
ACH-001765,-1.46402682957
ACH-001956,-1.55495423975
ACH-001957,-1.35604608986
