,VAV1 (7409)
ACH-000288,-0.0834532369485
ACH-000291,-0.200848208782
ACH-000293,-0.09775504266599999
ACH-000294,-0.18768067378800002
ACH-000295,-0.337286033096
ACH-000296,-0.312047269685
ACH-000302,-0.370473371546
ACH-000304,-0.15854153083699998
ACH-000307,-0.189837733307
ACH-000308,-0.17089516660999998
ACH-000310,-0.014136687578
ACH-000311,-0.059514755910300005
ACH-000312,-0.155170621537
ACH-000315,-0.455091048854
ACH-000316,0.0180325119794
ACH-000317,-0.0655323756032
ACH-000318,-0.20208891888500002
ACH-000319,-0.312218794241
ACH-000320,-0.142319383876
ACH-000322,-0.0390692438432
ACH-000323,-0.127886669727
ACH-000324,-0.10016488189999999
ACH-000329,-0.0317152100341
ACH-000330,-0.19224492905699997
ACH-000331,-0.194519012056
ACH-000332,-0.15719703010299999
ACH-000334,-0.708568068283
ACH-000335,-0.39230612598700004
ACH-000336,-0.182135228395
ACH-000337,-0.258033369587
ACH-000339,-0.194953603268
ACH-000341,-0.304654920796
ACH-000348,-0.247698537446
ACH-000350,-0.0104517483109
ACH-000352,-0.17949198028000002
ACH-000356,0.19250413026299998
ACH-000361,-0.191461460214
ACH-000362,-0.174921753181
ACH-000363,-0.308168796065
ACH-000364,-0.261002626552
ACH-000365,-0.156187420473
ACH-000366,-0.255603577305
ACH-000368,0.0767141878765
ACH-000374,-0.162485773223
ACH-000375,-0.0671061071462
ACH-000376,0.05422603014499999
ACH-000381,-0.05817759481430001
ACH-000383,-0.168122408659
ACH-000387,-0.0215192523123
ACH-000389,-0.47734513388099997
ACH-000390,-0.184339279626
ACH-000393,-0.21203227312399997
ACH-000395,0.17224918094
ACH-000397,-0.021948389336700003
ACH-000401,-0.134133875027
ACH-000402,-0.214944742342
ACH-000403,-0.175661181965
ACH-000404,-0.230425431771
ACH-000406,-0.213877937872
ACH-000407,-0.30021515786999997
ACH-000408,-0.198640354993
ACH-000410,-0.138600464347
ACH-000411,-0.060323825503
ACH-000414,-0.0219597464228
ACH-000415,-0.19719685164
ACH-000416,-0.16183180275
ACH-000420,-0.163843552181
ACH-000421,-0.0719386220448
ACH-000424,-0.199980025539
ACH-000425,-0.225310493409
ACH-000426,-0.20610423576099998
ACH-000427,-0.053240951780900006
ACH-000433,-0.331335689595
ACH-000436,-0.274390098112
ACH-000444,-0.290004575466
ACH-000445,-0.17604708362
ACH-000448,-0.197037995044
ACH-000450,-0.223252375966
ACH-000452,-0.342774026197
ACH-000454,-0.101172383729
ACH-000458,-0.111557498244
ACH-000459,-0.488553822633
ACH-000460,-0.00873524015579
ACH-000461,-0.327451249573
ACH-000463,-0.216884568334
ACH-000464,-0.330261670913
ACH-000466,-0.22267919567299999
ACH-000467,-0.194237410186
ACH-000468,-0.130050214738
ACH-000469,-0.132821043857
ACH-000470,0.283160100581
ACH-000471,-0.007520698058699999
ACH-000472,-0.324818504319
ACH-000473,0.0011824557851199998
ACH-000475,-0.025899531043400002
ACH-000476,-0.0787283771617
ACH-000477,-0.27913657315400003
ACH-000480,-0.182726383081
ACH-000481,-0.16468116712300002
ACH-000483,-0.44938436784100005
ACH-000484,-0.176504745882
ACH-000485,-0.237254595214
ACH-000486,-0.166299766952
ACH-000487,-0.0533371065001
ACH-000488,-0.13485671490499998
ACH-000490,-0.216727510623
ACH-000491,-0.25514997107299997
ACH-000495,-0.127076886061
ACH-000496,-0.28992836019900003
ACH-000499,-0.283777088272
ACH-000500,-0.0221023733186
ACH-000502,-0.12160367774700001
ACH-000503,-0.220628203321
ACH-000505,-0.0746248678967
ACH-000507,-0.150646364881
ACH-000510,-0.25938760585799997
ACH-000511,-0.237882047533
ACH-000512,-0.421160672668
ACH-000516,-0.175468170772
ACH-000517,-0.12195760654400001
ACH-000518,-0.11920296597300001
ACH-000520,-0.0325227325646
ACH-000521,-0.0733299405162
ACH-000522,-0.141985831111
ACH-000524,-0.161147988866
ACH-000527,-0.205641558244
ACH-000528,-0.118941680637
ACH-000537,-0.245119794216
ACH-000541,-0.29060827943900003
ACH-000542,-0.204428961913
ACH-000544,-0.157968768131
ACH-000545,0.0754271018309
ACH-000547,-0.149306817234
ACH-000548,-0.10474925739499999
ACH-000549,-0.18786717992
ACH-000550,-0.009899779110760001
ACH-000552,-0.0943456724805
ACH-000556,-0.211472377314
ACH-000557,0.0307170797406
ACH-000570,-0.09846375326710001
ACH-000571,-0.206817747511
ACH-000573,-0.158208573496
ACH-000576,-0.00999036461249
ACH-000580,-0.14857138696799999
ACH-000584,-0.08578225947560002
ACH-000585,-0.269565247307
ACH-000588,-0.144391824347
ACH-000589,-0.137652385065
ACH-000591,-0.29090761699900003
ACH-000593,-0.17133874641600003
ACH-000600,-0.22261977937199998
ACH-000601,-0.22351044146200003
ACH-000604,-0.254487767931
ACH-000605,-0.06728770163980001
ACH-000606,-0.10679000062100001
ACH-000608,-0.243477889621
ACH-000614,-0.16850076582600002
ACH-000616,-0.112342150271
ACH-000618,-0.13687527393100002
ACH-000619,-0.056177910976300004
ACH-000620,-0.35807043472800004
ACH-000621,-0.17532052788
ACH-000622,0.0140375235053
ACH-000623,-0.195416677098
ACH-000624,-0.20033104410100003
ACH-000627,-0.21750975010200002
ACH-000630,-0.136934155837
ACH-000632,-0.265175900925
ACH-000633,-0.20009186238499999
ACH-000637,-0.319366819774
ACH-000638,0.06325246194159999
ACH-000646,-0.305044386037
ACH-000647,-0.122098340831
ACH-000648,-0.145321047481
ACH-000649,-0.200889574017
ACH-000651,-0.119222095983
ACH-000652,-0.026415294674299997
ACH-000653,-0.123871633806
ACH-000657,-0.158434570572
ACH-000658,-0.24437271888300002
ACH-000661,-0.308016510448
ACH-000662,-0.018236728173599996
ACH-000663,-0.0799505775305
ACH-000665,-0.34648588511999995
ACH-000671,-0.401310396414
ACH-000673,-0.18306926326900003
ACH-000676,-0.24653140139000002
ACH-000677,-0.149447808983
ACH-000681,-0.294099867242
ACH-000682,-0.20531335255600003
ACH-000683,-0.215074896769
ACH-000684,-0.272216776298
ACH-000688,-0.18764711763
ACH-000693,-0.23033130464600002
ACH-000694,-0.121190639322
ACH-000695,0.18137040153
ACH-000696,-0.25278829961599997
ACH-000697,-0.10232897582900001
ACH-000699,-0.234936924434
ACH-000701,-0.227026609622
ACH-000706,-0.287066238967
ACH-000711,-0.162102912181
ACH-000713,-0.239535435246
ACH-000714,-0.197676798623
ACH-000718,0.143518598591
ACH-000720,-0.0949941881859
ACH-000721,-0.22531194477
ACH-000724,0.0768720191595
ACH-000725,-0.17949510447500003
ACH-000732,-0.29275058500100004
ACH-000734,-0.330379207672
ACH-000735,-0.12052509502999999
ACH-000736,-0.0545560658246
ACH-000738,-0.18273622328699998
ACH-000746,-0.174571984664
ACH-000747,-0.166513286348
ACH-000748,-0.179929459357
ACH-000753,-0.0611773910578
ACH-000756,-0.34375015540299997
ACH-000757,-0.13895639648900002
ACH-000758,-0.11745783374600001
ACH-000760,-0.12542374150900001
ACH-000763,-0.34519711590999996
ACH-000764,-0.239678962843
ACH-000765,-0.162107168453
ACH-000766,-0.165201702044
ACH-000767,-0.312589494976
ACH-000768,-0.312679141392
ACH-000769,-0.13655974277799998
ACH-000770,-0.258342082414
ACH-000771,-0.227297610933
ACH-000773,-0.109847186305
ACH-000776,-0.175379669004
ACH-000777,-0.0120950338287
ACH-000778,-0.2941314296
ACH-000781,-0.14214954699100002
ACH-000782,-0.08653341137319999
ACH-000783,-0.194767082764
ACH-000784,-0.08988717821689998
ACH-000785,-0.088764344583
ACH-000787,-0.053444306961400005
ACH-000788,-0.31128526330899997
ACH-000791,-0.00366686771141
ACH-000792,-0.298360872913
ACH-000794,-0.174476886096
ACH-000796,-0.144564469044
ACH-000799,-0.291921574273
ACH-000800,-0.189273174085
ACH-000802,-0.166913095009
ACH-000804,-0.22465446443700002
ACH-000805,-0.201011354464
ACH-000809,-0.19078669628400002
ACH-000810,0.04524895605669999
ACH-000811,-0.21356899094
ACH-000817,-0.0533518284076
ACH-000819,-0.40252976484499997
ACH-000820,-0.035628462435300004
ACH-000821,-0.252770298526
ACH-000822,0.037389760863
ACH-000823,-0.194302450511
ACH-000824,-0.0825092051493
ACH-000827,-0.19429537196600002
ACH-000829,-0.13598318053
ACH-000831,-0.19236289406399998
ACH-000832,-0.232314159113
ACH-000833,-0.218193847715
ACH-000834,-0.00356032603955
ACH-000835,-0.24747610554699997
ACH-000836,-0.14771575031300002
ACH-000837,-0.0978780681386
ACH-000838,-0.352687459687
ACH-000839,-0.14791419811599998
ACH-000840,0.0510337140824
ACH-000841,0.0151051438729
ACH-000843,-0.1541384831
ACH-000846,-0.108995202848
ACH-000847,-0.19059008267799998
ACH-000848,-0.37655536210699997
ACH-000849,-0.249282243919
ACH-000851,-0.201859309322
ACH-000855,-0.0852624346617
ACH-000856,-0.255556617165
ACH-000858,-0.199627102347
ACH-000859,-0.37060398770099995
ACH-000861,-0.07943598371880001
ACH-000862,-0.0309263692798
ACH-000865,-0.12434998398600002
ACH-000866,-0.130681202793
ACH-000867,-0.131609428729
ACH-000869,-0.047013766423199994
ACH-000872,-0.147350644861
ACH-000873,-0.475332821396
ACH-000876,-0.061822045202800005
ACH-000878,-0.283919748769
ACH-000880,-0.15598670090800001
ACH-000881,-0.17421519100699998
ACH-000882,-0.0694922620412
ACH-000884,-0.116158828785
ACH-000885,-0.176695135787
ACH-000887,-0.166886122246
ACH-000888,-0.10909804673000001
ACH-000889,-0.150057659463
ACH-000890,-0.221955764205
ACH-000896,-0.185305072461
ACH-000898,-0.1972918505
ACH-000900,-0.0321888907371
ACH-000901,-0.236337544448
ACH-000905,-0.19321053758
ACH-000906,-0.17716289307100003
ACH-000907,0.0103065574494
ACH-000910,-0.052567913629
ACH-000911,-0.165881091598
ACH-000912,-0.18233745876200003
ACH-000913,-0.0659738451334
ACH-000915,-0.22166843214499998
ACH-000916,-0.198763179971
ACH-000917,-0.256669375604
ACH-000921,-0.16028039963500001
ACH-000924,-0.11622887809699999
ACH-000926,-0.24631053403
ACH-000928,-0.0512725719725
ACH-000929,0.248712343803
ACH-000932,-0.13175253916
ACH-000935,-0.362693581844
ACH-000936,-0.168382972815
ACH-000937,-0.09135092186259999
ACH-000938,-0.132561162058
ACH-000939,-0.567664616567
ACH-000941,-0.312355007781
ACH-000943,-0.21427676134100002
ACH-000946,-0.153699785699
ACH-000947,-0.10807864685799999
ACH-000948,-0.120815296452
ACH-000950,-0.313702849381
ACH-000953,-0.136594551426
ACH-000957,-0.11402763783500001
ACH-000958,-0.117825530927
ACH-000960,-0.0887875190148
ACH-000963,-0.0593130955566
ACH-000968,-0.0809312727146
ACH-000969,-0.0286479460212
ACH-000973,-0.035238584274699995
ACH-000974,-0.09632031803840001
ACH-000975,-0.275169504857
ACH-000976,-0.194103368611
ACH-000978,-0.160261386308
ACH-000980,-0.115068704001
ACH-000984,-0.18329980345199998
ACH-000986,-0.164217912446
ACH-000988,-0.266346801049
ACH-000993,-0.29357982878100003
ACH-000994,-0.20268553439800002
ACH-000996,-0.114146753477
ACH-001001,-0.18450722237300002
ACH-001020,0.108034767849
ACH-001028,-0.204465559747
ACH-001031,-0.213477356564
ACH-001038,-0.281922090818
ACH-001048,-0.202681644773
ACH-001050,-0.10657133853299999
ACH-001053,-0.20436963993
ACH-001054,-0.23030695449799998
ACH-001061,-0.158552750123
ACH-001067,0.0625193435013
ACH-001075,-0.379465018473
ACH-001096,-0.178703151809
ACH-001128,-0.269353087797
ACH-001134,0.11022335044399999
ACH-001151,-0.0458425467571
ACH-001163,0.021233110519599998
ACH-001164,-0.40289886143700004
ACH-001173,-0.324512016411
ACH-001183,-0.136321484651
ACH-001184,-0.39655763158299995
ACH-001190,-0.123909275132
ACH-001192,-0.185701446766
ACH-001193,0.0636530591405
ACH-001196,-0.06782595100290001
ACH-001197,-0.0777946669573
ACH-001205,-0.257697497806
ACH-001211,-0.230129049315
ACH-001212,0.0381926289901
ACH-001228,-0.0870935197085
ACH-001232,-0.107159939682
ACH-001239,-0.136317564707
ACH-001274,0.012942673460600001
ACH-001275,-0.246273831871
ACH-001277,0.0234571713697
ACH-001278,-0.24084088846299997
ACH-001280,0.058345457553
ACH-001283,-0.163694077535
ACH-001289,-0.277117615187
ACH-001295,-0.0389173857482
ACH-001300,0.034306776293
ACH-001301,-0.193469439048
ACH-001302,-0.229054477326
ACH-001303,-0.176339561429
ACH-001306,-0.331741553947
ACH-001318,-0.189044641633
ACH-001322,-0.256118938971
ACH-001328,-0.218394505751
ACH-001332,0.07783387021839999
ACH-001333,-0.14803065659700002
ACH-001336,-0.176225970335
ACH-001340,-0.128344895327
ACH-001346,-0.257042814931
ACH-001353,-0.18985946615600002
ACH-001354,-0.395671907331
ACH-001367,-0.012393845777799999
ACH-001368,-0.235861400022
ACH-001374,-0.138732887636
ACH-001375,-0.32733178033599997
ACH-001377,-0.231815779949
ACH-001380,-0.307268669819
ACH-001391,-0.251772700668
ACH-001407,-0.30057243416900004
ACH-001408,-0.0227946363936
ACH-001413,-0.277106980093
ACH-001430,-0.214965933089
ACH-001431,-0.044877491920800004
ACH-001450,-0.6449686041839999
ACH-001496,-0.156102263299
ACH-001500,-0.29120797294399997
ACH-001521,0.040114797522
ACH-001523,-0.12171022903300001
ACH-001532,-0.127459258807
ACH-001536,-0.139427540485
ACH-001550,-0.10580904582900001
ACH-001552,-0.335525258052
ACH-001554,-0.244239798454
ACH-001645,-0.103396523918
ACH-001654,-0.29401071733199996
ACH-001715,-0.14913858386700002
ACH-001735,-0.15911583351199998
ACH-001736,-0.0154953675064
ACH-001737,-0.107459906871
ACH-001740,-0.18305991623799997
ACH-001745,-0.35523263045000003
ACH-001750,-0.275719367095
ACH-001765,-0.277064141575
ACH-001956,-0.144326705668
ACH-001957,-0.111911003018
