,UBR5 (51366)
ACH-000648,-0.8143156967730001
ACH-000649,-0.557509022103
ACH-000651,-0.652367960636
ACH-000652,-0.581693995708
ACH-000653,-0.5728577001240001
ACH-000657,-0.6947934804770001
ACH-000658,-0.40563801832199997
ACH-000661,-0.982440757712
ACH-000662,-0.620434524934
ACH-000663,-0.710861096801
ACH-000665,-0.544869928808
ACH-000671,-0.493275803848
ACH-000673,-0.512283982623
ACH-000676,-0.9844665421909999
ACH-000677,-0.884142641074
ACH-000681,-0.677717380199
ACH-000682,-1.34469646795
ACH-000683,-0.9655368159409999
ACH-000684,-0.804104962109
ACH-000688,-0.42735985641900004
ACH-000693,-0.893371623453
ACH-000694,-0.950997733088
ACH-000695,-0.5755262330600001
ACH-000696,-0.9648715448799999
ACH-000697,-0.7933862266249999
ACH-000699,-0.476995245002
ACH-000701,-1.44083909817
ACH-000706,-0.801960989842
ACH-000711,-0.653191149299
ACH-000713,-0.692755989075
ACH-000714,-0.59657394658
ACH-000718,-0.853588157634
ACH-000720,-0.802177656788
ACH-000721,-0.531320273635
ACH-000724,-0.468584293816
ACH-000725,-0.6678717447320001
ACH-000732,-0.656004946553
ACH-000734,-0.547683556493
ACH-000735,-0.7303749537720001
ACH-000736,-0.105222924727
ACH-000738,-0.30570687504599997
ACH-000746,-0.7475073864920001
ACH-000747,-0.749159076758
ACH-000748,-0.976168542449
ACH-000753,-0.655323694299
ACH-000756,-0.7314715680480001
ACH-000757,-0.43865539021399996
ACH-000758,-0.646320935497
ACH-000760,-0.7302730640299999
ACH-000763,-0.6136554202610001
ACH-000764,-0.626988789996
ACH-000765,-0.5460068530250001
ACH-000766,-1.14106842749
ACH-000767,-0.638486404736
ACH-000768,-1.01009452011
ACH-000769,-0.876389236189
ACH-000770,-0.8272852603740001
ACH-000771,-1.160464315
ACH-000773,-0.25728953316
ACH-000776,-0.6778961876540001
ACH-000777,-0.7360502560079999
ACH-000778,-1.10745130834
ACH-000781,-0.870613791514
ACH-000782,-1.02395787445
ACH-000783,-0.795762139684
ACH-000784,-0.6884978549609999
ACH-000785,-1.28749530744
ACH-000787,-0.737531265007
ACH-000788,-0.10143395627999999
ACH-000791,-0.552277492294
ACH-000792,-0.7685370831530001
ACH-000794,-1.30865916412
ACH-000796,-0.733582678821
ACH-000799,-0.582118001874
ACH-000800,-1.08524371913
ACH-000802,-0.8177571485799999
ACH-000804,-0.791430663284
ACH-000805,-0.7547362095800001
ACH-000809,-0.675941636348
ACH-000810,-0.38286975519500005
ACH-000811,-0.452113423733
ACH-000817,-0.5528149809139999
ACH-000819,-0.7595348609810001
ACH-000820,-0.322922341411
ACH-000821,-0.5053331361069999
ACH-000822,-0.430037846099
ACH-000823,-0.953784803918
ACH-000824,-0.653329979137
ACH-000827,-0.950205564581
ACH-000829,-0.7277156240449999
ACH-000831,-0.68331481417
ACH-000832,-0.605590870994
ACH-000833,-0.529986390551
ACH-000834,-0.77067155046
ACH-000835,-0.626100181542
ACH-000836,-0.337465546038
ACH-000837,-0.775542670498
ACH-000838,-0.574000137659
ACH-000839,-0.5119694489600001
ACH-000840,-0.755726839441
ACH-000841,-1.07855135065
ACH-000843,-1.02358957498
ACH-000846,-0.676649961541
ACH-000847,-0.698503778125
ACH-000848,-0.564550778878
ACH-000849,-0.594101125321
ACH-000851,-0.6080757631270001
ACH-000855,-0.224348558816
ACH-000856,-1.18100389488
ACH-000858,-0.741942462163
ACH-000859,-0.521719312749
ACH-000861,-0.81653255199
ACH-000862,-0.315721028441
ACH-000865,-0.8618343082050001
ACH-000866,-1.05831788037
ACH-000867,-0.5545030560249999
ACH-000869,-0.584948377072
ACH-000872,-0.7361073304090001
ACH-000873,-1.3142570733399999
ACH-000876,-0.494258831303
ACH-000878,-0.775281037454
ACH-000880,-1.10174787411
ACH-000881,-0.982304609439
ACH-000882,-0.794570800087
ACH-000884,-0.46391233139
ACH-000885,-0.564248535745
ACH-000887,-0.640023337201
ACH-000888,-0.649007831105
ACH-000889,-1.05027924692
ACH-000890,-1.0058269043999999
ACH-000896,-0.365576373929
ACH-000898,-1.16706768869
ACH-000900,-0.8999971847339999
ACH-000901,-0.43075402468
ACH-000905,-0.910258331645
ACH-000906,-0.71647770218
ACH-000907,-0.257180372795
ACH-000910,-0.581446456533
ACH-000911,-0.7724877485330001
ACH-000912,-1.23028500393
ACH-000913,-0.563014700221
ACH-000915,-0.790333810836
ACH-000916,-0.757869292902
ACH-000917,-1.00407302249
ACH-000921,-0.9108744296019999
ACH-000924,-0.637577007448
ACH-000926,-0.745991526287
ACH-000928,-0.18958779455699998
ACH-000929,-0.33757821077699995
ACH-000932,-0.967976110712
ACH-000935,-0.499536547084
ACH-000936,-0.8105953146960001
ACH-000937,-0.426670091186
ACH-000938,-0.851865663888
ACH-000939,-0.14790273521400002
ACH-000941,-1.0206947640700001
ACH-000943,-0.962951622569
ACH-000946,-0.797005323248
ACH-000947,-0.491523761254
ACH-000948,-0.6924568461839999
ACH-000950,-0.842202553846
ACH-000953,-0.5513528963800001
ACH-000957,-1.04851348325
ACH-000958,-0.7047881418430001
ACH-000960,-0.6012170027629999
ACH-000963,-0.7193117140719999
ACH-000968,-0.9427753552429999
ACH-000969,-0.479239261927
ACH-000973,-0.445340520669
ACH-000974,-0.261422012084
ACH-000975,-0.915068183758
ACH-000976,-0.7906963700290001
ACH-000978,-0.755779894246
ACH-000980,-0.037157520736300007
ACH-000984,-0.482329731095
ACH-000986,-0.334017669196
ACH-000988,-1.14605976419
ACH-000993,-0.8813350029379999
ACH-000994,-0.532337394432
ACH-000996,-0.315453212342
ACH-001001,-0.6732983709639999
ACH-001020,-0.44008685870399994
ACH-001028,-0.727479931249
ACH-001031,-0.98519169674
ACH-001038,-0.772912140156
ACH-001048,-0.233263342388
ACH-001050,-1.24424275234
ACH-001053,-1.1395566566500002
ACH-001054,-1.11764789764
ACH-001061,-0.6672874989940001
ACH-001067,-0.76967867184
ACH-001075,-0.633905169588
ACH-001096,-0.907701416544
ACH-001128,0.28148708809
ACH-001134,-0.290170731393
ACH-001151,-0.7607438252650001
ACH-001163,-0.253202315756
ACH-001164,-0.615791718005
ACH-001173,-0.630475357905
ACH-001183,-0.657788082317
ACH-001184,-0.456283525382
ACH-001190,-0.7716993422089999
ACH-001192,-0.607942314664
ACH-001193,-0.317227967083
ACH-001196,-0.8752133800480001
ACH-001197,-0.6409956152049999
ACH-001205,-0.621443012301
ACH-001211,-0.776407499368
ACH-001212,-0.843969327794
ACH-001228,-0.85465623866
ACH-001232,-0.502263850903
ACH-001239,-0.694202609618
ACH-001274,-1.2497220354
ACH-001275,-0.544318029667
ACH-001277,-0.852542126964
ACH-001278,-1.29432757705
ACH-001280,-0.390823588319
ACH-001283,-0.778435533305
ACH-001289,-1.0699144224600001
ACH-001295,-0.60119399631
ACH-001300,-0.830063466357
ACH-001301,-0.812306990692
ACH-001302,-0.7044866511300001
ACH-001303,-0.452384546334
ACH-001306,-0.719734325963
ACH-001318,-0.8665190340569999
ACH-001322,-0.441122433966
ACH-001328,-0.800059262955
ACH-001332,-0.513342957679
ACH-001333,-0.8375152276029999
ACH-001336,-0.544402803478
ACH-001340,-0.928340460227
ACH-001346,-0.648465943895
ACH-001353,-0.501254326161
ACH-001354,-1.05541401144
ACH-001367,-0.8952832349869999
ACH-001368,-0.362166080616
ACH-001374,-0.923913128906
ACH-001375,-0.882766449065
ACH-001377,-0.9506976871930001
ACH-001380,-0.59307080373
ACH-001391,-0.807747227272
ACH-001407,-0.828186699841
ACH-001408,-0.7406156583600001
ACH-001413,-0.570937109931
ACH-001430,-0.618232038339
ACH-001431,-0.9612188475040001
ACH-001450,-0.957568966615
ACH-001496,-0.723700078049
ACH-001500,-0.0259535735214
ACH-001521,-0.5917792715
ACH-001523,-1.08150490075
ACH-001532,-0.990692649451
ACH-001536,0.219802627177
ACH-001550,-0.35770194500299995
ACH-001552,-0.554225634996
ACH-001554,-0.7575738194570001
ACH-001645,-0.628667073059
ACH-001654,-0.6604230920149999
ACH-001715,-0.588122062284
ACH-001735,-0.556110972142
ACH-001736,-0.885679043083
ACH-001737,-0.717640018818
ACH-001740,-0.9001988955269999
ACH-001745,-0.967860336557
ACH-001750,-0.8267760047030001
ACH-001765,-0.704052290016
ACH-001956,-1.4114747957799998
ACH-001957,-1.20038464566
