,WDSUB1 (151525)
ACH-000311,0.0548352067258
ACH-000312,-0.052687094368599995
ACH-000315,-0.00567565558159
ACH-000316,-0.0398221342262
ACH-000317,-0.039297527123800004
ACH-000318,-0.160071900669
ACH-000319,-0.10254760718
ACH-000320,0.189519347562
ACH-000322,-0.0107153107687
ACH-000323,0.0314796156481
ACH-000324,-0.0595726985662
ACH-000329,-0.0415992404662
ACH-000330,-0.018281161694599996
ACH-000331,-0.103786062334
ACH-000332,-0.010499114606700001
ACH-000334,0.140534100297
ACH-000335,0.15813441766300002
ACH-000336,-0.10553065416099999
ACH-000337,-0.393146375419
ACH-000339,-0.139306347774
ACH-000341,-0.187135703382
ACH-000348,0.0365764491154
ACH-000350,-0.19624428622099999
ACH-000352,-0.14190738799
ACH-000356,-0.14883458814300002
ACH-000361,-0.270095200306
ACH-000362,0.0940640592775
ACH-000363,-0.09454866965089999
ACH-000364,0.045062116979099995
ACH-000365,-0.0367046543038
ACH-000366,-0.00966904057945
ACH-000368,-0.012233582794299999
ACH-000374,-0.17729206060199998
ACH-000375,-0.040812315310499996
ACH-000376,-0.175048685484
ACH-000381,-0.261187553686
ACH-000383,-0.0713560341381
ACH-000387,-0.0807268310376
ACH-000389,-0.07484777268569999
ACH-000390,-0.036729544035699994
ACH-000393,-0.0366806275621
ACH-000395,0.019299230826099998
ACH-000397,-0.0796954305315
ACH-000401,-0.057227606137300005
ACH-000402,0.152820179859
ACH-000403,-0.0833110048307
ACH-000404,-0.291462602676
ACH-000406,-0.0482800177415
ACH-000407,-0.25119467795
ACH-000408,0.17460878405699998
ACH-000410,-0.145228904111
ACH-000411,-0.134959948899
ACH-000414,0.131225320591
ACH-000415,-0.12104643485099999
ACH-000416,-0.087550193058
ACH-000420,-0.24098095327799998
ACH-000421,-0.113763250451
ACH-000424,-0.253232217104
ACH-000425,-0.0683792995237
ACH-000426,0.129359445367
ACH-000427,-0.0597902214299
ACH-000433,0.166544820144
ACH-000436,-0.077695865018
ACH-000444,0.0496333920512
ACH-000445,0.17733153901700002
ACH-000448,-0.0919186123902
ACH-000450,-0.45478805816600004
ACH-000452,-0.215623047893
ACH-000454,0.0969722612654
ACH-000458,0.115559933918
ACH-000459,-0.140202605274
ACH-000460,-0.09992176383899999
ACH-000461,-0.131544022128
ACH-000463,-0.241546859278
ACH-000464,-0.122211800075
ACH-000466,-0.0648184270976
ACH-000467,-0.0548248277776
ACH-000468,-0.0816669239111
ACH-000469,-0.22305267575100002
ACH-000470,-0.181191045141
ACH-000471,-0.1987253013
ACH-000472,-0.0510392338586
ACH-000473,-0.06064569734019999
ACH-000475,-0.11569340037499999
ACH-000476,-0.09836741560319999
ACH-000477,0.030878365793
ACH-000480,0.0747771379566
ACH-000481,-0.09945305850639999
ACH-000483,-0.0750249657411
ACH-000484,0.145921991722
ACH-000485,-0.34454407937700005
ACH-000486,-0.0339353635439
ACH-000487,-0.0981400327046
ACH-000488,-0.0487590373704
ACH-000490,-0.030306695816000002
ACH-000491,0.013368173988700001
ACH-000495,-0.0862466379223
ACH-000496,-0.240172939808
ACH-000499,-0.0455953639278
ACH-000500,-0.444817575854
ACH-000502,-0.0017424921268
ACH-000503,0.0204853041077
ACH-000505,-0.0427647349144
ACH-000507,-0.08159559786619999
ACH-000510,-0.196703255777
ACH-000511,-0.077866697196
ACH-000512,-0.141552096445
ACH-000516,-0.04812667836619999
ACH-000517,0.031132028246400004
ACH-000518,-0.34834662140600003
ACH-000520,-0.12245215405899999
ACH-000521,-0.227462503041
ACH-000522,-0.007640236797260001
ACH-000524,-0.026120114042
ACH-000527,-0.0543739642808
ACH-000528,-0.14089772135099998
ACH-000537,-0.14495381611400002
ACH-000541,-0.0893439907249
ACH-000542,-0.0374864875799
ACH-000544,0.167178612774
ACH-000545,-0.187065557705
ACH-000547,-0.132043111832
ACH-000548,0.046202388031099995
ACH-000549,-0.104706916791
ACH-000550,-0.170825641761
ACH-000552,-0.0773520475365
ACH-000556,-0.0340738787258
ACH-000557,-0.0334588758269
ACH-000570,0.00234031777033
ACH-000571,-0.0292425764215
ACH-000573,-0.11354566811200001
ACH-000576,-0.112132538686
ACH-000580,0.00697282030271
ACH-000584,-0.174385231102
ACH-000585,-0.0025034118896300004
ACH-000588,-0.0124681567863
ACH-000589,-0.0749685205726
ACH-000591,-0.21302351268300002
ACH-000593,-0.160625743255
ACH-000600,-0.13876447153899998
ACH-000601,0.0112741096371
ACH-000604,-0.5644374174100001
ACH-000605,-0.22386476908199998
ACH-000606,-0.0424608645696
ACH-000608,-0.00868214533999
ACH-000614,-0.153451890859
ACH-000616,-0.230214925873
ACH-000618,-0.171994071475
ACH-000619,-0.134487918625
ACH-000620,-0.0511693218681
ACH-000621,-0.0974976122056
ACH-000622,-0.07231348992610001
ACH-000623,-0.0752802945485
ACH-000624,-0.0639717474785
ACH-000627,-0.120015292151
ACH-000630,-0.060853463762900004
ACH-000632,0.029579185233499998
ACH-000633,-0.151937665987
ACH-000637,-0.19352992295899998
ACH-000638,-0.0630243517421
ACH-000646,-0.29108583016
ACH-000647,0.0172088369405
ACH-000648,-0.23481289746800002
ACH-000649,-0.14555465038100002
ACH-000651,-0.158584660932
ACH-000652,0.0018720127430299999
ACH-000653,-0.10972362238399999
ACH-000657,0.027919094581800002
ACH-000658,0.0412741215672
ACH-000661,0.168255101818
ACH-000662,-0.30135024780999997
ACH-000663,-0.305509527495
ACH-000665,-0.0631858686527
ACH-000671,-0.176551334798
ACH-000673,-0.17555726623
ACH-000676,-0.0849552020136
ACH-000677,-0.011384696365200002
ACH-000681,0.09817954512520001
ACH-000682,-0.138792791694
ACH-000683,-0.10603721437699999
ACH-000684,-0.0228527305571
ACH-000688,-0.240088689744
ACH-000693,-0.09803478976919999
ACH-000694,-0.037756284355900005
ACH-000695,0.06978880755030001
ACH-000696,-0.0222311934154
ACH-000697,-0.147593906365
ACH-000699,-0.10382472453
ACH-000701,-0.08339464629599999
ACH-000706,0.016135791264799998
ACH-000711,-0.0681640243808
ACH-000713,-0.193362248549
ACH-000714,-0.067698817136
ACH-000718,0.065330190129
ACH-000720,0.012589672668299998
ACH-000721,-0.028894293163
ACH-000724,-0.0134672098864
ACH-000725,-0.47722854868000003
ACH-000732,-0.268764902397
ACH-000734,0.06673275197010001
ACH-000735,-0.007053723253470001
ACH-000736,-0.160461069819
ACH-000738,-0.189634647223
ACH-000746,-0.0342942230435
ACH-000747,0.0490641082701
ACH-000748,0.0808599258235
ACH-000753,0.00201600829432
ACH-000756,-0.033540613957000004
ACH-000757,0.051784979788499996
ACH-000758,-0.16646574300699998
ACH-000760,-0.0446420208426
ACH-000763,-0.212721127832
ACH-000764,0.10906840169299999
ACH-000765,-0.127196066073
ACH-000766,0.0035721782630000003
ACH-000767,0.100552529069
ACH-000768,-0.100963375548
ACH-000769,-0.12617209036399998
ACH-000770,-0.16448295668
ACH-000771,-0.040168047473699994
ACH-000773,-0.0787946812603
ACH-000776,0.14355575139
ACH-000777,-0.118445118449
ACH-000778,0.034051185966099996
ACH-000781,-0.0189444852053
ACH-000782,0.030890873835999998
ACH-000783,0.0364595195961
ACH-000784,-0.147926518611
ACH-000785,0.212092946207
ACH-000787,-0.006823136991590001
ACH-000788,-0.0271737687162
ACH-000791,-0.0375556592013
ACH-000792,-0.0614523977955
ACH-000794,-0.10593526203600001
ACH-000796,-0.24689700709100001
ACH-000799,-0.26991330156800003
ACH-000800,-0.0938322282278
ACH-000802,-0.0729585301929
ACH-000804,-0.149835616783
ACH-000805,-0.160884713265
ACH-000809,0.0016574000821099999
ACH-000810,0.130105230417
ACH-000811,-0.028137658418400005
ACH-000817,0.039915217574900005
ACH-000819,-0.19818080964899998
ACH-000820,-0.119468231314
ACH-000821,0.07116855009060001
ACH-000822,0.0275271290831
ACH-000823,-0.0764380254346
ACH-000824,0.0016977832729000001
ACH-000827,-0.0696574330325
ACH-000829,-0.0717523606763
ACH-000831,-0.16058433033800001
ACH-000832,-0.236348333197
ACH-000833,0.00222798525201
ACH-000834,-0.128702453357
ACH-000835,-0.18909161756099999
ACH-000836,-0.0316071052884
ACH-000837,0.126719808668
ACH-000838,0.050497922466900005
ACH-000839,-0.257305378588
ACH-000840,-0.0691802141352
ACH-000841,-0.0982970552225
ACH-000843,-0.169726309316
ACH-000846,-0.040261756378199995
ACH-000847,-0.04738269474119999
ACH-000848,-0.184247642581
ACH-000849,-0.0063818261729
ACH-000851,-0.193662852674
ACH-000855,-0.17842908072799998
ACH-000856,-0.173611995809
ACH-000858,-0.34515591590499994
ACH-000859,0.065263445919
ACH-000861,-0.0853000067494
ACH-000862,-0.0419811157465
ACH-000865,-0.121655413498
ACH-000866,0.027826040151900003
ACH-000867,-0.0502588014776
ACH-000869,-0.039845190411
ACH-000872,-0.0776787174588
ACH-000873,-0.332234018262
ACH-000876,0.023345336996599998
ACH-000878,0.0803354234973
ACH-000880,-0.073005219075
ACH-000881,-0.0938554369112
ACH-000882,0.038511546910699995
ACH-000884,-0.10801906527499999
ACH-000885,-0.158593659878
ACH-000887,-0.0938467114973
ACH-000888,-0.0890929899855
ACH-000889,-0.108392299532
ACH-000890,-0.042330179134
ACH-000896,-0.125481660887
ACH-000898,-0.0427305343782
ACH-000900,-0.0654348304771
ACH-000901,-0.0027296010344199997
ACH-000905,-0.0454603764972
ACH-000906,-0.125795747481
ACH-000907,0.22588570722800003
ACH-000910,-0.213989210963
ACH-000911,-0.039116882614599995
ACH-000912,0.016081714666
ACH-000913,-0.0142933273741
ACH-000915,-0.073421060735
ACH-000916,-0.0146110778887
ACH-000917,-0.0678800997499
ACH-000921,-0.17997266775899998
ACH-000924,-0.0815372564907
ACH-000926,-0.0212440539041
ACH-000928,0.089539701567
ACH-000929,-0.137916229353
ACH-000932,0.0225256571898
ACH-000935,-0.291387910819
ACH-000936,-0.186678851812
ACH-000937,-0.0851387322951
ACH-000938,0.0051105839553100005
ACH-000939,-0.15913980328500002
ACH-000941,-0.182750136632
ACH-000943,-0.145289760734
ACH-000946,-0.179423442454
ACH-000947,-0.17400559835299997
ACH-000948,-0.24375312087499998
ACH-000950,-0.12889071815199998
ACH-000953,-0.0521421176633
ACH-000957,-0.400140214929
ACH-000958,-0.017337858523599998
ACH-000960,-0.06385517457140001
ACH-000963,-0.19737039162
ACH-000968,-0.13591833310100002
ACH-000969,0.00836243284916
ACH-000973,-0.0872109645611
ACH-000974,-0.0558657049354
ACH-000975,-0.248659453301
ACH-000976,-0.174661487025
ACH-000978,-0.48540993309299996
ACH-000980,-0.13043440028699999
ACH-000984,-0.040739592489400005
ACH-000986,-0.0893457081284
ACH-000988,-0.0126374205464
ACH-000993,-0.038932923880800004
ACH-000994,-0.08161006520519999
ACH-000996,-0.324279468295
ACH-001001,-0.064833322313
ACH-001020,0.106265852131
ACH-001028,-0.0653143626111
ACH-001031,-0.12873028629
ACH-001038,-0.123650902786
ACH-001048,-0.0837320170617
ACH-001050,-0.0957525413714
ACH-001053,0.0433544708353
ACH-001054,-0.158060198171
ACH-001061,-0.0486380038743
ACH-001067,-0.182525325066
ACH-001075,0.031119931047
ACH-001096,-0.0113411462812
ACH-001128,-0.457946762151
ACH-001134,0.183115296281
ACH-001151,-0.190989560212
ACH-001163,-0.188730861655
ACH-001164,-0.0489992407529
ACH-001173,-0.176392799003
ACH-001183,-0.0829549744362
ACH-001184,0.0400090018599
ACH-001190,-0.125282091215
ACH-001192,-0.030688240331599996
ACH-001193,-0.0938497134141
ACH-001196,-0.0190513075602
ACH-001197,0.0111392389503
ACH-001205,-0.0449971564224
ACH-001211,-0.08670456825549999
ACH-001212,-0.333789447541
ACH-001228,-0.0970945034504
ACH-001232,-0.121470400098
ACH-001239,-0.16962747174000004
ACH-001274,-0.0470846485001
ACH-001275,0.0024306473371399997
ACH-001277,-0.10112476621300001
ACH-001278,0.138982502311
ACH-001280,-0.0294912706553
ACH-001283,0.05242808706759999
ACH-001289,-0.238792203207
ACH-001295,-0.198322575542
ACH-001300,-0.012713555015200002
ACH-001301,-0.150013981411
ACH-001302,0.10379117299799999
ACH-001303,0.057800987689199994
ACH-001306,0.0368471331731
ACH-001318,-0.0608083523105
ACH-001322,0.0832180093554
ACH-001328,-0.179334687892
ACH-001332,-0.243245321144
ACH-001333,0.0648788628512
ACH-001336,-0.263553939011
ACH-001340,-0.053246134034000005
ACH-001346,-0.197290363048
ACH-001353,-0.28989637969300003
ACH-001354,-0.39103917397200005
ACH-001367,0.209227998354
ACH-001368,-0.04092780663230001
ACH-001374,-0.0749503214574
ACH-001375,-0.181666301592
ACH-001377,-0.0103860851665
ACH-001380,-0.150214053678
ACH-001391,-0.268542222145
ACH-001407,-0.18057156223999998
ACH-001408,-0.231925121146
ACH-001413,-0.0301954206096
ACH-001430,0.134189095196
ACH-001431,0.20645798359499998
ACH-001450,-0.03521572544880001
ACH-001496,-0.04740959900640001
ACH-001500,-0.258131777991
ACH-001521,0.359673519248
ACH-001523,-0.012221735712899999
ACH-001532,-0.060308427605099996
ACH-001536,0.0922360226928
ACH-001550,-0.0752183436044
ACH-001552,-0.032602343788
ACH-001554,-0.204857314171
ACH-001645,-0.00251426790624
ACH-001654,-0.0329234152299
ACH-001715,-0.25482320410799997
ACH-001735,0.0172245976893
ACH-001736,-0.194514081354
ACH-001737,0.241952245388
ACH-001740,-0.0524412150607
ACH-001745,-0.214056952103
ACH-001750,-0.046224060939800006
ACH-001765,0.00336107656512
ACH-001956,-0.0495968780949
ACH-001957,-0.08899172142060001
