,TSHZ3 (57616)
ACH-000004,0.006748140560270001
ACH-000007,-0.0824262524791
ACH-000009,0.163823026334
ACH-000011,-0.160501794375
ACH-000012,0.171736850442
ACH-000013,-0.055585017014300006
ACH-000014,-0.071839491996
ACH-000015,-0.08917564573280001
ACH-000017,-0.042366117697300004
ACH-000018,-0.0109984080146
ACH-000019,0.245461568002
ACH-000021,0.081431202433
ACH-000022,-0.0455451745619
ACH-000025,0.140546261983
ACH-000028,-0.155694261252
ACH-000030,0.012136956796799998
ACH-000035,-0.21074060792899998
ACH-000036,0.161799541404
ACH-000037,0.0853865604256
ACH-000039,-0.24618373542599997
ACH-000040,-0.0666687603852
ACH-000041,-0.00166858138207
ACH-000042,-0.018265377287
ACH-000045,0.044082214363400006
ACH-000047,0.0543174834727
ACH-000052,-0.477735621597
ACH-000053,-0.0160019654929
ACH-000054,0.0126563603583
ACH-000055,-0.034587001860300004
ACH-000060,0.10193473296700001
ACH-000067,0.23057282417599997
ACH-000070,0.0957643001664
ACH-000075,-0.27457403038
ACH-000078,0.03481513580309999
ACH-000082,-0.0433928246631
ACH-000085,-0.09053662021539999
ACH-000086,-0.0631753240914
ACH-000087,-0.25151827207
ACH-000092,-0.225907169095
ACH-000095,0.0175434814935
ACH-000097,-0.0666703974285
ACH-000098,-0.0601798077898
ACH-000099,0.0149102120042
ACH-000108,-0.004686449852130001
ACH-000113,-0.0415435679283
ACH-000115,-0.107744916607
ACH-000116,0.11005655955
ACH-000118,-0.11725355434399999
ACH-000120,-0.0275775671589
ACH-000123,-0.0324423717146
ACH-000127,-0.2221645795
ACH-000128,0.177521788338
ACH-000132,0.017800472736
ACH-000133,-0.186206578019
ACH-000137,-0.20079109017400001
ACH-000138,-0.11647466447
ACH-000142,-0.0889871955181
ACH-000143,-0.0484238489212
ACH-000146,0.0697194723319
ACH-000148,0.0843195580215
ACH-000150,-0.047056169196300006
ACH-000152,-0.00848406966587
ACH-000153,-0.14631700459
ACH-000159,0.10678978394
ACH-000160,0.46789899545100005
ACH-000163,0.10158525545
ACH-000167,0.908528745339
ACH-000168,0.0785026286554
ACH-000169,0.013106857250200001
ACH-000178,-0.100293661677
ACH-000182,-0.048192513721900004
ACH-000183,0.215796249764
ACH-000188,-0.0771825733273
ACH-000189,0.196406724335
ACH-000190,0.562939821702
ACH-000198,0.0518822415597
ACH-000204,-0.192905631389
ACH-000206,0.0317617148241
ACH-000207,0.047902747380499995
ACH-000211,-0.00991982909249
ACH-000215,0.09247987796
ACH-000221,-0.11805384411599999
ACH-000222,0.0568278857008
ACH-000223,0.0596378575897
ACH-000226,0.06347331232940001
ACH-000227,0.10217321091199999
ACH-000228,-0.14548656034600002
ACH-000231,0.0673034816829
ACH-000232,-0.20494885856800002
ACH-000233,0.153934999182
ACH-000234,0.0504597529873
ACH-000235,-0.023299326356900005
ACH-000237,0.0134005665041
ACH-000238,0.27100188753800003
ACH-000243,0.0595907817752
ACH-000244,0.7518149239949999
ACH-000246,0.021661291204900002
ACH-000248,-0.006903706055470001
ACH-000250,0.0990742730083
ACH-000251,-0.104287831893
ACH-000253,-0.0557728125667
ACH-000255,-0.0380686719292
