,TRIOBP (11078)
ACH-000291,-0.25824325947500004
ACH-000293,-0.28042123184900003
ACH-000294,0.105046342839
ACH-000295,-0.145352965118
ACH-000296,-0.216850159118
ACH-000302,-0.16741537728599998
ACH-000304,-0.386019797634
ACH-000307,-0.119008413975
ACH-000308,-0.226264113526
ACH-000310,-0.174451056805
ACH-000311,-0.128508850815
ACH-000312,-0.10417754962000002
ACH-000315,-0.37442595742
ACH-000316,-0.0557737713934
ACH-000317,-0.136781176513
ACH-000318,-0.129567549704
ACH-000319,-0.254022077798
ACH-000320,-0.328652706962
ACH-000322,-0.31200865901700003
ACH-000323,-0.37237706018100003
ACH-000324,-0.435496239496
ACH-000329,-0.24785111157900003
ACH-000330,-0.19609752438900002
ACH-000331,-0.266697555022
ACH-000332,-0.211497235629
ACH-000334,-0.213003667316
ACH-000335,-0.258527938585
ACH-000336,-0.293338603618
ACH-000337,-0.11404892751399999
ACH-000339,-0.211005920062
ACH-000341,-0.224931938109
ACH-000348,-0.061145569112599996
ACH-000350,-0.0261296320211
ACH-000352,-0.128246120904
ACH-000356,-0.25614892946
ACH-000361,-0.371947594317
ACH-000362,-0.0677104745934
ACH-000363,-0.148772382698
ACH-000364,-0.13806846741599998
ACH-000365,-0.166452544234
ACH-000366,-0.17933523962099998
ACH-000368,-0.129644468312
ACH-000374,-0.115438761751
ACH-000375,-0.346679771832
ACH-000376,-0.185715452415
ACH-000381,-0.0858347532698
ACH-000383,-0.16645933149599998
ACH-000387,-0.18342832297699999
ACH-000389,-0.31124482106999996
ACH-000390,-0.0191029289598
ACH-000393,-0.401567777474
ACH-000395,-0.005345481064489999
ACH-000397,-0.217245589975
ACH-000401,-0.181047813108
ACH-000402,-0.31397800891100003
ACH-000403,-0.220932794703
ACH-000404,-0.299360298222
ACH-000406,-0.152650420734
ACH-000407,0.0201404975944
ACH-000408,-0.20867968012200003
ACH-000410,-0.157845505461
ACH-000411,-0.240534099566
ACH-000414,-0.20892821245999998
ACH-000415,-0.0945748630917
ACH-000416,-0.16896125501200002
ACH-000420,-0.33402443342300003
ACH-000421,-0.226165561247
ACH-000424,-0.185906914696
ACH-000425,-0.780324499954
ACH-000426,0.005093382724319999
ACH-000427,-0.20909508987199998
ACH-000433,-0.168447382309
ACH-000436,-0.10896653532400001
ACH-000444,-0.22318897501600002
ACH-000445,-0.347117461818
ACH-000448,-0.14624699939000002
ACH-000450,-0.0570144215874
ACH-000452,-0.00413062095597
ACH-000454,-0.289149324991
ACH-000458,-0.491037578326
ACH-000459,-0.12739884844000002
ACH-000460,-0.260810819966
ACH-000461,-0.24755309601
ACH-000463,-0.275288787298
ACH-000464,-0.19589305592599998
ACH-000466,0.0682515392349
ACH-000467,-0.22679061875999998
ACH-000468,-0.258708884631
ACH-000469,-0.346671521858
ACH-000470,-0.09261429115360001
ACH-000471,-0.284877314902
ACH-000472,-0.153810540346
ACH-000473,-0.0667112474149
ACH-000475,-0.130454357568
ACH-000476,-0.230873805204
ACH-000477,-0.231641039602
ACH-000480,-0.270499735982
ACH-000481,-0.161701575709
ACH-000483,-0.367190861008
ACH-000484,-0.0178976092697
ACH-000485,-0.019852188023299997
ACH-000486,-0.24829057049800002
ACH-000487,-0.09699815760399999
ACH-000488,-0.17634769084600002
ACH-000490,-0.162113349606
ACH-000491,-0.10910903526900001
ACH-000495,-0.225144789963
ACH-000496,-0.17843210333
ACH-000499,-0.0779734605696
ACH-000500,-0.571828151967
ACH-000502,-0.176996520475
ACH-000503,-0.224253016397
ACH-000505,-0.149121297223
ACH-000507,-0.183984238299
ACH-000510,-0.227736650387
ACH-000511,-0.279355882753
ACH-000512,0.042201819780199996
ACH-000516,-0.545396787269
ACH-000517,-0.21788506655900003
ACH-000518,-0.35111496177199997
ACH-000520,0.019434973253099997
ACH-000521,-0.0214119150781
ACH-000522,-0.00272774900392
ACH-000524,-0.270457698992
ACH-000527,-0.383550823
ACH-000528,-0.33007196150199997
ACH-000537,-0.262700112907
ACH-000541,-0.134014151785
ACH-000542,-0.196254208303
ACH-000544,0.0234611449271
ACH-000545,-0.0986758472693
ACH-000547,-0.00766194176346
ACH-000548,-0.0640302323183
ACH-000549,-0.274996120819
ACH-000550,-0.134313200426
ACH-000552,-0.284410099507
ACH-000556,-0.09636827611099999
ACH-000557,-0.156382118025
ACH-000570,-0.369016362458
ACH-000571,-0.306835328835
ACH-000573,-0.179228367299
ACH-000576,-0.254600016224
ACH-000580,-0.0625151705736
ACH-000584,-0.16725330290100002
ACH-000585,-0.130615060727
ACH-000588,-0.142006543712
ACH-000589,-0.163640794519
ACH-000591,-0.195449771318
ACH-000593,-0.0147629062772
ACH-000600,-0.27126093728399997
ACH-000601,-0.266629152891
ACH-000604,-0.0006226490531599999
ACH-000605,-0.211467405611
ACH-000606,-0.323339043821
ACH-000608,-0.310135066907
ACH-000614,-0.14272483029000002
ACH-000616,-0.115052659336
ACH-000618,-0.201261529646
ACH-000619,-0.156404739222
ACH-000620,-0.228802591552
ACH-000621,-0.26375827110800004
ACH-000622,0.0284656919478
ACH-000623,-0.42945689155999994
ACH-000624,-0.211459492263
ACH-000627,-0.290705907599
ACH-000630,-0.365753962926
ACH-000632,-0.334296559944
ACH-000633,-0.481875381316
ACH-000637,-0.36529579064999995
ACH-000638,-0.09140796934810001
ACH-000646,-0.299693843221
ACH-000647,-0.23247232478100002
ACH-000648,-0.194690096788
ACH-000649,-0.17725455399
ACH-000651,-0.161719912902
ACH-000652,-0.14569055645600001
ACH-000653,-0.105144772722
ACH-000657,-0.269825794247
ACH-000658,0.0757152122994
ACH-000661,-0.235974463898
ACH-000662,0.217902515425
ACH-000663,-0.287584723433
ACH-000665,-0.381858729013
ACH-000671,-0.21170499959699998
ACH-000673,-0.385864659481
ACH-000676,-0.34163991415600004
ACH-000677,-0.21794451181699998
ACH-000681,-0.07662227552999999
ACH-000682,-0.139269735628
ACH-000683,-0.0786352313694
ACH-000684,-0.292633233293
ACH-000688,-0.258885118618
ACH-000693,-0.30084582794
ACH-000694,-0.16420789771299998
ACH-000695,-0.20471918223299998
ACH-000696,-0.165665688931
ACH-000697,-0.113110933334
ACH-000699,-0.172678208108
ACH-000701,-0.30299868839899996
ACH-000706,-0.13631855088199998
ACH-000711,-0.342657952178
ACH-000713,-0.014020567506600001
ACH-000714,-0.18919070035100002
ACH-000718,-0.000333684635768
ACH-000720,-0.269264729232
ACH-000721,-0.278096537016
ACH-000724,-0.27145464495099997
ACH-000725,-0.34966926229
ACH-000732,0.020338698239500002
ACH-000734,-0.200740723873
ACH-000735,-0.266468479649
ACH-000736,-0.11106148414599999
ACH-000738,-0.15832523650900002
ACH-000746,-0.08610842982619998
ACH-000747,-0.29448397799000003
ACH-000748,-0.238462502946
ACH-000753,-0.250261486774
ACH-000756,-0.202494221841
ACH-000757,-0.16141598342900002
ACH-000758,-0.160500978211
ACH-000760,-0.017044006775200002
ACH-000763,-0.160264296443
ACH-000764,0.020358900538599997
ACH-000765,-0.0527789662184
ACH-000766,-0.306435936076
ACH-000767,-0.293435414295
ACH-000768,-0.316395480282
ACH-000769,-0.28393796603300003
ACH-000770,-0.09247310447000001
ACH-000771,-0.323473415719
ACH-000773,-0.152605265968
ACH-000776,-0.270887937799
ACH-000777,-0.136051328306
ACH-000778,-0.2838103856
ACH-000781,-0.207747247188
ACH-000782,-0.119988675724
ACH-000783,-0.12170837721899999
ACH-000784,-0.15927248047700002
ACH-000785,0.05148746259050001
ACH-000787,-0.291957338575
ACH-000788,-0.21218619250999998
ACH-000791,-0.262334213786
ACH-000792,-0.0528290587875
ACH-000794,-0.0694491720078
ACH-000796,-0.176835655453
ACH-000799,-0.524561934818
ACH-000800,-0.254518586118
ACH-000802,-0.10381551491
ACH-000804,-0.110702274352
ACH-000805,-0.651879259213
ACH-000809,-0.168819581236
ACH-000810,-0.132312243604
ACH-000811,-0.107028600744
ACH-000817,-0.237730761091
ACH-000819,-0.055740056546400005
ACH-000820,-0.257328367966
ACH-000821,-0.127403496732
ACH-000822,-0.121951340025
ACH-000823,-0.0955353071222
ACH-000824,-0.19748965621
ACH-000827,-0.296450702436
ACH-000829,-0.228209129215
ACH-000831,-0.256013888806
ACH-000832,-0.258200530251
ACH-000833,-0.283771835394
ACH-000834,-0.170132526205
ACH-000835,-0.164624779484
ACH-000836,-0.26342302468199996
ACH-000837,-0.188090465613
ACH-000838,-0.0350906374351
ACH-000839,-0.357877671271
ACH-000840,-0.0875431351225
ACH-000841,-0.328619825373
ACH-000843,-0.191219725925
ACH-000846,-0.20401280321600002
ACH-000847,-0.057283993542099995
ACH-000848,-0.0841021414325
ACH-000849,-0.10229029354800001
ACH-000851,-0.171550001857
ACH-000855,-0.5557319987680001
ACH-000856,-0.17829664460900002
ACH-000858,-0.155522740006
ACH-000859,-0.157153609068
ACH-000861,0.05264980257040001
ACH-000862,-0.14920054667899998
ACH-000865,-0.169168337406
ACH-000866,-0.14647226369000002
ACH-000867,-0.20851279887000002
ACH-000869,-0.0814693242004
ACH-000872,-0.166033503074
ACH-000873,0.012994329761999998
ACH-000876,-0.128932428874
ACH-000878,-0.344465191074
ACH-000880,-0.10512249481899999
ACH-000881,-0.277203960228
ACH-000882,-0.194987425608
ACH-000884,-0.20516410094
ACH-000885,0.0701518326603
ACH-000887,-0.1712602389
ACH-000888,-0.119576848067
ACH-000889,-0.0543335233476
ACH-000890,-0.6875976154189999
ACH-000896,-0.314647770755
ACH-000898,-0.431644244429
ACH-000900,-0.302120487746
ACH-000901,-0.182038473158
ACH-000905,-0.010820808449500001
ACH-000906,-0.18482649520799999
ACH-000907,-0.28610392216200004
ACH-000910,-0.215811795409
ACH-000911,-0.228641343209
ACH-000912,-0.22161515690900002
ACH-000913,-0.21141427305500002
ACH-000915,-0.125900095683
ACH-000916,-0.0987394122944
ACH-000917,-0.0874708126168
ACH-000921,-0.159593354109
ACH-000924,-0.20348119199499998
ACH-000926,-0.229218806892
ACH-000928,-0.37910154896399995
ACH-000929,-0.213487203263
ACH-000932,-0.140963700184
ACH-000935,-0.0982735900891
ACH-000936,-0.194996093947
ACH-000937,-0.08984994194229999
ACH-000938,-0.20565593357
ACH-000939,-0.13695000527
ACH-000941,-0.24780539658599998
ACH-000943,-0.197657997004
ACH-000946,-0.148927654043
ACH-000947,-0.127553731443
ACH-000948,-0.197312841865
ACH-000950,-0.244582113906
ACH-000953,-0.18362109503
ACH-000957,-0.180887880749
ACH-000958,-0.35725133519599994
ACH-000960,-0.24966533963100002
ACH-000963,-0.511213067949
ACH-000968,-0.555390837895
ACH-000969,-0.20097099210299998
ACH-000973,-0.18749812119800002
ACH-000974,-0.21036840199
ACH-000975,-0.188146851008
ACH-000976,0.00337638270746
ACH-000978,-0.0116055718851
ACH-000980,-0.24525274038199998
ACH-000984,-0.10126458456700001
ACH-000986,-0.17576530934999998
ACH-000988,-0.286297360768
ACH-000993,-0.106738248551
ACH-000994,-0.349564118416
ACH-000996,-0.36102941792
ACH-001001,-0.164222605598
ACH-001020,-0.433244806408
ACH-001028,-0.195005250612
ACH-001031,-0.0700773455185
ACH-001038,-0.227473199007
ACH-001048,-0.27469050456
ACH-001050,-0.167746149752
ACH-001053,-0.0931144702674
ACH-001054,-0.0437876971858
ACH-001061,-0.18892548705899997
ACH-001067,-0.330320036414
ACH-001075,-0.014779803595
ACH-001096,-0.253457518206
ACH-001128,0.0618827837849
ACH-001134,-0.340683149908
ACH-001151,-0.045941464985499995
ACH-001163,-0.164773459122
ACH-001164,-0.18516486879000002
ACH-001173,-0.212301680288
ACH-001183,-0.20630139288199997
ACH-001184,-0.06621212009619999
ACH-001190,-0.115453924385
ACH-001192,-0.37028415146300003
ACH-001193,-0.14793845111099999
ACH-001196,-0.0806729246667
ACH-001197,-0.217424970831
ACH-001205,-0.298096536036
ACH-001211,-0.22273778890999998
ACH-001212,-0.402624891383
ACH-001228,-0.142585120077
ACH-001232,-0.229123697735
ACH-001239,-0.277961431157
ACH-001274,-0.36124802823299995
ACH-001275,-0.0633752747139
ACH-001277,-0.267127624324
ACH-001278,-0.233063889109
ACH-001280,-0.556701836537
ACH-001283,-0.250399688329
ACH-001289,-0.060680077068499996
ACH-001295,-0.20829731392200002
ACH-001300,-0.14245578555400001
ACH-001301,-0.220484147883
ACH-001302,-0.179994682265
ACH-001303,-0.180442645837
ACH-001306,-0.20167848196899998
ACH-001318,-0.355520814148
ACH-001322,-0.11778339441400001
ACH-001328,-0.31172699004500004
ACH-001332,-0.174959920992
ACH-001333,-0.26798078888599997
ACH-001336,-0.181062275258
ACH-001340,-0.369650115479
ACH-001346,-0.165628914723
ACH-001353,-0.284269054949
ACH-001354,-0.14936119702
ACH-001367,-0.0685899824877
ACH-001368,-0.20114203339899997
ACH-001374,0.027219109173499997
ACH-001375,-0.14576444138699998
ACH-001377,-0.274077455826
ACH-001380,-0.00016859933992299998
ACH-001391,-0.10777835309599999
ACH-001407,-0.37030341886600004
ACH-001408,-0.225407607261
ACH-001413,-0.36804489840099996
ACH-001430,-0.350135038097
ACH-001431,-0.24539875113899998
ACH-001450,-0.061435594482000006
ACH-001496,-0.142087616754
ACH-001500,-0.21608089465799998
ACH-001521,-0.182595412258
ACH-001523,-0.169482803777
ACH-001532,-0.36004257448399996
ACH-001536,-0.475926519865
ACH-001550,-0.21599920750999999
ACH-001552,-0.145602290933
ACH-001554,-0.26506480079
ACH-001645,-0.343537282466
ACH-001654,-0.297975241101
ACH-001715,-0.570182623418
ACH-001735,-0.157758449425
ACH-001736,-0.20788928766399997
ACH-001737,0.115430798835
ACH-001740,-0.21011611019999998
ACH-001745,-0.178648727116
ACH-001750,-0.30098310004900003
ACH-001765,-0.23140420237
ACH-001956,-0.09711471407639999
ACH-001957,-0.19662063945799998
