,PITPNM2 (57605)
ACH-000004,-0.28752679148800003
ACH-000007,-0.019884569858599998
ACH-000009,-0.0651690991823
ACH-000011,0.039944065238
ACH-000012,-0.0736328308034
ACH-000013,-0.0533431236498
ACH-000014,-0.10330842513800001
ACH-000015,-0.09643047424239999
ACH-000017,-0.021752806557299997
ACH-000018,-0.21385574245
ACH-000019,-0.0292921999593
ACH-000021,-0.383265276994
ACH-000022,-0.0173480318556
ACH-000025,-0.0961087020314
ACH-000028,-0.00743037400692
ACH-000030,-0.0883782574303
ACH-000035,-0.0687877794768
ACH-000036,0.24937918219900002
ACH-000037,-0.11684996897199999
ACH-000039,-0.124897255526
ACH-000040,-0.251357755239
ACH-000041,-0.14083196569700002
ACH-000042,-0.164164724393
ACH-000045,-0.207102936681
ACH-000047,-0.08505170937699999
ACH-000052,-0.13418447342
ACH-000053,-0.09667153643689999
ACH-000054,0.00683811880667
ACH-000055,-0.104467408018
ACH-000060,-0.11351741284000001
ACH-000067,-0.0543439988621
ACH-000070,-0.009987057204950002
ACH-000075,-0.18247517400600002
ACH-000078,-0.0363437847508
ACH-000082,-0.06745244604640001
ACH-000085,-0.005043702155310001
ACH-000086,-0.0396088673419
ACH-000087,0.036914874208
ACH-000092,-0.062376367106300006
ACH-000095,-0.0404728249178
ACH-000097,0.019645610803900003
ACH-000098,0.08146722507389999
ACH-000099,-0.0340046274068
ACH-000108,-0.119003136721
ACH-000113,0.0353269938511
ACH-000115,-0.11566688502999999
ACH-000116,-0.0069647902217
ACH-000118,-0.230021401204
ACH-000120,-0.0165826406695
ACH-000123,-0.0272730873808
ACH-000127,-0.10745361700600001
ACH-000128,-0.19584723527800002
ACH-000132,-0.040843293602900003
ACH-000133,0.00256026100455
ACH-000137,-0.0007951191091550001
ACH-000138,-0.126949321545
ACH-000142,-0.1306502479
ACH-000143,-0.0467437948472
ACH-000146,-0.121694573367
ACH-000148,0.004974652157609999
ACH-000150,-0.232583130556
ACH-000152,-0.0997906220574
ACH-000153,-0.147760411576
ACH-000159,0.07034266635139999
ACH-000160,-0.138497158933
ACH-000163,-0.262092040695
ACH-000167,0.0656311974093
ACH-000168,-0.08248063763939999
ACH-000169,-0.17550176409200002
ACH-000178,-0.120853148008
ACH-000182,-0.0645947459039
ACH-000183,-0.23593250217300002
ACH-000188,-0.08671814539999999
ACH-000189,-0.243304395724
ACH-000190,-0.06080484510419999
ACH-000198,-0.23395239973700002
ACH-000204,0.006229254314079999
ACH-000206,0.11671644607000001
ACH-000207,0.0230080325867
ACH-000211,-0.07466549289860001
ACH-000215,-0.0716116619352
ACH-000221,0.0599788036354
ACH-000222,-0.19561966605
ACH-000223,0.0846913496634
ACH-000226,-0.0289940231252
ACH-000227,-0.191303188179
ACH-000228,0.0596452246799
ACH-000231,-0.0861785050934
ACH-000232,-0.125957492777
ACH-000233,-0.139166680375
ACH-000234,-0.09072063329050001
ACH-000235,-0.0782308942062
ACH-000237,-0.044774822649
ACH-000238,0.0205859354328
ACH-000243,-0.00427940376588
ACH-000244,-0.0278832825729
ACH-000246,-0.0568460674819
