,INSIG2 (51141)
ACH-000004,0.15108484197799998
ACH-000007,0.253297104695
ACH-000009,0.110574225074
ACH-000011,0.0104092838113
ACH-000012,0.22062949203899998
ACH-000013,0.043583217751099995
ACH-000014,-0.0199468175274
ACH-000015,0.00615903237078
ACH-000017,0.257368492067
ACH-000018,0.210914106169
ACH-000019,-0.011943979228999998
ACH-000021,0.258393855668
ACH-000022,0.300854820924
ACH-000025,0.23088238404599998
ACH-000028,0.19658303440699998
ACH-000030,0.153845180013
ACH-000035,-0.015174277982999999
ACH-000036,0.170243941803
ACH-000037,0.189636282615
ACH-000039,0.09606543525450001
ACH-000040,0.235403458765
ACH-000041,0.0970815669217
ACH-000042,0.340345989312
ACH-000045,0.0269448459926
ACH-000047,0.24317169832
ACH-000052,0.0699162540024
ACH-000053,0.0866260967278
ACH-000054,0.17012475144900002
ACH-000055,-0.062391009942199996
ACH-000060,0.137429682006
ACH-000067,0.150400593771
ACH-000070,0.0807871383759
ACH-000075,0.0100900705045
ACH-000078,0.153737946696
ACH-000082,0.0957010807859
ACH-000085,0.243841238383
ACH-000086,0.0942391360022
ACH-000087,0.0434568864652
ACH-000092,0.076558205975
ACH-000095,0.112223738807
ACH-000097,0.17381540430300002
ACH-000098,-0.031921963527000004
ACH-000099,0.219239484859
ACH-000108,0.139612163819
ACH-000113,0.0399408459463
ACH-000115,0.173955436264
ACH-000116,0.184757232843
ACH-000118,0.747052764932
ACH-000120,0.299502414552
ACH-000123,0.138600686805
ACH-000127,0.288845728733
ACH-000128,-0.00574835379021
ACH-000132,0.261214028729
ACH-000133,0.212711339527
ACH-000137,0.210079924879
ACH-000138,0.23054131303599998
ACH-000142,0.38694949880699997
ACH-000143,0.0583904167256
ACH-000146,0.23085123733899998
ACH-000148,0.18798682294799998
ACH-000150,-0.05279425108130001
ACH-000152,0.161976325164
ACH-000153,0.32750758332400004
ACH-000159,0.23297034573699998
ACH-000160,0.0774709297293
ACH-000163,0.00400120560371
ACH-000167,0.00734283407398
ACH-000168,0.108224820789
ACH-000169,0.255996556504
ACH-000178,0.273532462887
ACH-000182,0.11381204156
ACH-000183,0.0953360571376
ACH-000188,0.101593223891
ACH-000189,0.12982458752
ACH-000190,0.21523596054299998
ACH-000198,0.00148217613274
ACH-000204,0.48695930799599996
ACH-000206,0.354425372505
ACH-000207,0.024954801165100002
ACH-000211,0.0558567966436
ACH-000215,0.148142558735
ACH-000221,0.029576031044400004
ACH-000222,-0.0920215102924
ACH-000223,-0.139497824885
ACH-000226,-0.00253369954947
ACH-000227,-0.00881051654842
ACH-000228,-0.043068645706599996
ACH-000231,0.130792778959
ACH-000232,0.09949820093319998
ACH-000233,0.172741604848
ACH-000234,-0.0511545368059
ACH-000235,0.152296526123
ACH-000237,0.061016706079000005
ACH-000238,0.120706207959
ACH-000243,0.06917715306149999
ACH-000244,-0.358647009017
ACH-000246,0.36365542843599996
ACH-000248,0.10968052901599999
ACH-000250,0.0782167497613
ACH-000251,0.243335398972
ACH-000253,0.154091610814
ACH-000255,-0.0216601304035
ACH-000256,0.21280428020199998
ACH-000257,-0.0027993636117600003
ACH-000258,0.18164176360599998
ACH-000259,0.257293653534
ACH-000260,0.115244582114
ACH-000261,0.140335141112
ACH-000262,-0.162715743745
ACH-000263,0.212112317242
ACH-000264,0.09488630796730001
ACH-000265,0.18469415716499998
ACH-000266,0.195540600633
ACH-000272,0.139911953118
ACH-000273,0.149932068933
ACH-000274,0.0544094807644
ACH-000277,0.266765232769
ACH-000278,0.223106180924
ACH-000279,0.021754853563799997
ACH-000280,0.12889555181600001
ACH-000281,0.114570149165
ACH-000288,0.133415450273
ACH-000291,0.0204843842423
ACH-000293,0.135231954329
ACH-000294,0.187049547878
ACH-000295,-0.0760958276414
ACH-000296,0.142264100224
ACH-000302,0.0544869868573
ACH-000304,0.108414965986
