,NMNAT1 (64802)
ACH-000004,-0.319299773214
ACH-000007,0.09606961318980001
ACH-000009,-0.644505742747
ACH-000011,0.0803407776968
ACH-000012,-0.164835630348
ACH-000013,-0.195930250757
ACH-000014,-0.185248218279
ACH-000015,-0.393004680494
ACH-000017,-0.386112880772
ACH-000018,-0.446502868838
ACH-000019,-0.811606117426
ACH-000021,-0.412331638314
ACH-000022,-0.0926279417186
ACH-000025,-0.0669397940354
ACH-000028,-0.9668688708840001
ACH-000030,0.00955151408191
ACH-000035,-0.44738304553499997
ACH-000036,-0.08703166223810001
ACH-000037,-0.21735645789799998
ACH-000039,-0.403296632648
ACH-000040,-0.383983433203
ACH-000041,-0.386020591937
ACH-000042,-0.46678035081299996
ACH-000045,-0.295942775459
ACH-000047,-0.115547309683
ACH-000052,-0.044921417867999996
ACH-000053,-1.3838506729299997
ACH-000054,-0.107142763234
ACH-000055,-0.9554308099879999
ACH-000060,-0.36880898560900005
ACH-000067,-0.573085099487
ACH-000070,-0.917014382091
ACH-000075,-0.397412378776
ACH-000078,-0.149295030853
ACH-000082,-0.35894707701800005
ACH-000085,-0.143984237637
ACH-000086,-0.308167024498
ACH-000087,-0.729602081829
ACH-000092,-0.38298804043000007
ACH-000095,-0.395750436511
ACH-000097,-0.326793045353
ACH-000098,-0.317881022259
ACH-000099,-0.134476714562
ACH-000108,-0.789453819201
ACH-000113,-0.23496593190499998
ACH-000115,-0.488976636414
ACH-000116,-0.25459658215500003
ACH-000118,-0.112183149707
ACH-000120,-0.606425736634
ACH-000123,-0.252219480797
ACH-000127,-0.816884628421
ACH-000128,-0.560398611682
ACH-000132,-0.369943202299
ACH-000133,-0.27108371135299997
ACH-000137,-0.10425778267100001
ACH-000138,-0.33177076124
ACH-000142,-0.174011163803
ACH-000143,-0.8100434213779999
ACH-000146,-0.950842457445
ACH-000148,-0.36452213900799996
ACH-000150,-0.252365492529
ACH-000152,-0.343357105457
ACH-000153,-0.548259879695
ACH-000159,-0.669831212091
ACH-000160,-0.49258567910800005
ACH-000163,-0.486996031524
ACH-000167,-0.8209318102709999
ACH-000168,-0.632439514315
ACH-000169,-0.399228018064
ACH-000178,-0.321279014925
ACH-000182,-0.143504074239
ACH-000183,-1.31159417376
ACH-000188,-0.244088548212
ACH-000189,-0.618429702408
ACH-000190,-0.211402906073
ACH-000198,-0.902022512665
ACH-000204,-0.704259192322
ACH-000206,-0.7094068118179999
ACH-000207,-0.678033662448
ACH-000211,-0.150550002165
ACH-000215,-0.27279990454799996
ACH-000221,-0.36492330079999996
ACH-000222,-0.908286835629
ACH-000223,-0.333365685619
ACH-000226,-0.831200770787
ACH-000227,-0.36596522891500005
ACH-000228,-0.40930996565399996
