,ACTRT3 (84517)
ACH-000004,0.0833604164503
ACH-000007,0.0675179166596
ACH-000009,0.168391323539
ACH-000011,-0.16935974724199998
ACH-000012,0.0388077247551
ACH-000013,-0.0360062747684
ACH-000014,0.059504208158
ACH-000015,0.0273813308735
ACH-000017,-0.213102106613
ACH-000018,-0.10222721347000001
ACH-000019,-0.0135219647532
ACH-000021,-0.0200850715021
ACH-000022,0.022011473895400004
ACH-000025,-0.0352190740512
ACH-000028,-0.158499949091
ACH-000030,0.0216705261932
ACH-000035,0.0758744981894
ACH-000036,0.0290331688595
ACH-000037,0.200802382993
ACH-000039,-0.24033506404
ACH-000040,0.155844895205
ACH-000041,0.013500309363799999
ACH-000042,-0.0310523093383
ACH-000045,-0.0950632201266
ACH-000047,0.11187840862
ACH-000052,0.143255757905
ACH-000053,-0.00340995181244
ACH-000054,-0.192429359773
ACH-000055,0.131011369584
ACH-000060,0.0165655714853
ACH-000067,0.0415563854631
ACH-000070,0.028782505262199998
ACH-000075,0.110242482475
ACH-000078,0.0475234362661
ACH-000082,-0.08513645381719999
ACH-000085,0.133323847412
ACH-000086,-0.0656683775529
ACH-000087,0.21629417292300002
ACH-000092,-0.165618607268
ACH-000095,-0.0843301318474
ACH-000097,0.0314699656916
ACH-000098,0.10139833780600001
ACH-000099,0.0111094906376
ACH-000108,-0.0289679580786
ACH-000113,-0.06537914079149999
ACH-000115,-0.0886686423463
ACH-000116,-0.139031859382
ACH-000118,0.0317942901274
ACH-000120,-0.20956232713300002
ACH-000123,0.13343627330900001
ACH-000127,0.00671783172147
ACH-000128,0.126337102359
ACH-000132,-0.18176439933
ACH-000133,-0.066635266527
ACH-000137,0.17404958794599998
ACH-000138,-0.046129614058
ACH-000142,-0.17362763927299998
ACH-000143,-0.0433344584772
ACH-000146,-0.131581723653
ACH-000148,0.00255679120877
ACH-000150,0.10414383454
ACH-000152,-0.0734559843372
ACH-000153,0.139423488462
ACH-000159,-0.12497817999399999
ACH-000160,-0.15482148101600002
ACH-000163,0.0934509575383
ACH-000167,-0.205539989801
ACH-000168,0.061470288032200004
ACH-000169,-0.0202206812739
ACH-000178,0.0525078054105
ACH-000182,-0.013882347999700001
ACH-000183,0.0115757085531
ACH-000188,0.08278045379160001
ACH-000189,-0.305173323206
ACH-000190,0.126087644933
ACH-000198,-0.210010434285
ACH-000204,-0.046476731128
ACH-000206,-0.106627095408
ACH-000207,0.0308150560745
ACH-000211,-0.03443594756730001
ACH-000215,-0.10771098697999999
ACH-000221,0.0021376654855
ACH-000222,-0.0567593448354
ACH-000223,0.04046515084
ACH-000226,-0.0868909708862
ACH-000227,0.219904288329
ACH-000228,-0.0125683179513
ACH-000231,0.014994119890000001
ACH-000232,-0.0033244047655100004
ACH-000233,0.10035875337899999
ACH-000234,-0.205580608927
ACH-000235,0.004574872338210001
ACH-000237,-0.04618231144399999
ACH-000238,0.0345444209275
ACH-000243,0.0336618989422
ACH-000244,0.0102786038962
ACH-000246,0.015042221619999997
ACH-000248,-0.0398889697227
ACH-000250,0.0324286846608
ACH-000251,-0.112575086163
ACH-000253,-0.07423852169669999
ACH-000255,0.100231298229
ACH-000256,-0.00399252912733
ACH-000257,-0.121318197806
ACH-000258,0.127922098378
ACH-000259,0.0034947683241700004
ACH-000260,-0.108684754983
ACH-000261,0.07040028757280001
ACH-000262,0.0792062216043
ACH-000263,0.039108653957699996
ACH-000264,0.0574786951908
ACH-000265,0.0120415142875
ACH-000266,-0.12304673686100001
ACH-000272,0.10202392591199999
ACH-000273,-0.0343129091769
ACH-000274,-0.14441057956599998
ACH-000277,0.0196368620327
ACH-000278,-0.075073443336
ACH-000279,-0.043332816136499995
ACH-000280,-0.0386660910863
ACH-000281,0.110850423137
ACH-000288,-0.012170733873799999
ACH-000291,0.0752978411343
ACH-000293,-0.09670334087089999
ACH-000294,0.144701018528
ACH-000295,0.08432046510369999
ACH-000296,-0.262540112315
ACH-000302,-0.115057232648
ACH-000304,0.08125580250219999
ACH-000307,0.0188988041535
ACH-000308,0.0804840248043
ACH-000310,-0.194055701351
ACH-000311,0.0697395476512
ACH-000312,0.0662062056416
ACH-000315,0.055608605967800005
ACH-000316,0.0332035511689
ACH-000317,0.18349488968
ACH-000318,0.0757043588208
