,MNAT1 (4331)
ACH-000406,-1.2539334077700002
ACH-000407,-1.17133455717
ACH-000408,-0.842074334325
ACH-000410,-1.14731058614
ACH-000411,-1.26311014134
ACH-000414,-0.8604861102399999
ACH-000415,-1.10918076456
ACH-000416,-1.0442467815899998
ACH-000420,-0.782032323087
ACH-000421,-1.2059109837200002
ACH-000424,-1.15067069384
ACH-000425,-1.18653890601
ACH-000426,-1.26927815154
ACH-000427,-0.843619994516
ACH-000433,-1.07859234726
ACH-000436,-1.4152171397600002
ACH-000444,-1.25519097124
ACH-000445,-1.17909945769
ACH-000448,-0.9189121483050001
ACH-000450,-1.07069724359
ACH-000452,-1.2308253797600002
ACH-000454,-1.47677629353
ACH-000458,-1.14656521166
ACH-000459,-1.00940291615
ACH-000460,-0.96734567903
ACH-000461,-0.594246173944
ACH-000463,-1.19097198471
ACH-000464,-1.00573188079
ACH-000466,-0.784372590968
ACH-000467,-1.08487939854
ACH-000468,-1.32940102225
ACH-000469,-0.863347818706
ACH-000470,-0.927321067234
ACH-000471,-1.39511254427
ACH-000472,-1.13749221721
ACH-000473,-1.29904928077
ACH-000475,-0.756393797922
ACH-000476,-0.879623463232
ACH-000477,-1.42354200778
ACH-000480,-0.945773297669
ACH-000481,-1.0865010432
ACH-000483,-1.0494397774
ACH-000484,-0.962518786
ACH-000485,-0.778370279798
ACH-000486,-0.974599402027
ACH-000487,-1.1612011575399999
ACH-000488,-0.8477461092399999
ACH-000490,-0.999541204639
ACH-000491,-0.981194977716
ACH-000495,-1.27417111872
ACH-000496,-1.03968987881
ACH-000499,-1.2378000618
ACH-000500,-1.05957701518
ACH-000502,-0.9064127845559999
ACH-000503,-1.06386811133
ACH-000505,-0.9389602067899999
ACH-000507,-1.16672503014
ACH-000510,-1.11060532767
ACH-000511,-1.0313695813200001
ACH-000512,-0.888898382148
ACH-000516,-1.28587299933
ACH-000517,-0.7859071231010001
ACH-000518,-0.8430177589480001
ACH-000520,-1.10023273201
ACH-000521,-1.0334647237899999
ACH-000522,-0.662011698411
ACH-000524,-1.11188278352
ACH-000527,-1.0787104560299998
ACH-000528,-0.997161434514
ACH-000537,-0.941879883708
ACH-000541,-1.5174606292100001
ACH-000542,-1.0987567703
ACH-000544,-1.1360706785899999
ACH-000545,-1.3627147633399999
ACH-000547,-0.998696695858
ACH-000548,-0.976589097464
ACH-000549,-1.2125138637700001
ACH-000550,-1.20187125154
ACH-000552,-1.22442473119
ACH-000556,-1.21228072733
ACH-000557,-0.9200117260169999
ACH-000570,-1.3420836974400001
ACH-000571,-1.11789677372
ACH-000573,-1.1006839405600002
ACH-000576,-1.17790641222
ACH-000580,-1.23430091355
ACH-000584,-1.4001601359
ACH-000585,-1.1077698932100002
ACH-000588,-1.4335208469
ACH-000589,-0.8603865706270001
ACH-000591,-1.1820865217
ACH-000593,-1.23084557439
ACH-000600,-1.22069009077
ACH-000601,-1.12896642026
ACH-000604,-0.800580911769
ACH-000605,-0.945768539674
ACH-000606,-0.938904037447
ACH-000608,-0.9815058242520001
ACH-000614,-1.08823077149
ACH-000616,-1.2195644778899999
ACH-000618,-0.837778678497
ACH-000619,-0.940631591372
ACH-000620,-1.19168620889
ACH-000621,-0.9549994640649999
ACH-000622,-1.5371587556
ACH-000623,-1.26742178241
ACH-000624,-1.0711628597799998
ACH-000627,-0.9383643805149999
ACH-000630,-0.9332389792360001
ACH-000632,-1.0916500838
ACH-000633,-1.03365836622
ACH-000637,-0.769670697945
ACH-000638,-0.8130682059450001
ACH-000646,-0.703773562405
ACH-000647,-0.880656954606
ACH-000648,-1.30121839644
ACH-000649,-1.53478618248
ACH-000651,-1.41083281965
ACH-000652,-1.24030402419
ACH-000653,-1.28058381135
ACH-000657,-1.12308838856
ACH-000658,-1.4819514728999998
ACH-000661,-0.99812661249
ACH-000662,-1.3418249791399999
ACH-000663,-1.08242898513
ACH-000665,-1.18030373045
ACH-000671,-1.25945314599
ACH-000673,-1.09888690364
ACH-000676,-1.33503913065
ACH-000677,-1.05667245371
ACH-000681,-1.062060037
ACH-000682,-1.1085646549600001
ACH-000683,-1.32898406945
ACH-000684,-1.70149589824
ACH-000688,-0.821135933732
ACH-000693,-0.940933939445
ACH-000694,-1.23830747389
ACH-000695,-1.06492167224
ACH-000696,-1.0821385644600001
ACH-000697,-0.987842828877
ACH-000699,-0.904973548165
ACH-000701,-1.23479177559
ACH-000706,-0.956086237983
ACH-000711,-0.943007196975
ACH-000713,-1.24978230702
ACH-000714,-1.40620128484
ACH-000718,-0.712281219695
ACH-000720,-1.13043146013
ACH-000721,-1.28386363582
ACH-000724,-0.449350543865
ACH-000725,-0.558822751222
ACH-000732,-1.27693177276
ACH-000734,-1.1482204583600002
ACH-000735,-0.946845760934
ACH-000736,-1.1712510830299998
ACH-000738,-1.07189688876
ACH-000746,-1.22782994465
ACH-000747,-1.24392189529
ACH-000748,-1.23731508454
ACH-000753,-1.22617615554
ACH-000756,-1.29453255654
ACH-000757,-0.936971403591
ACH-000758,-1.04631490778
ACH-000760,-0.8241932127220001
ACH-000763,-1.3718435453100002
ACH-000764,-1.20315759771
ACH-000765,-1.2827051025299998
ACH-000766,-0.9479240851999999
ACH-000767,-1.2772995969299998
ACH-000768,-0.910609330364
ACH-000769,-1.0746617881899998
ACH-000770,-1.12433337611
ACH-000771,-1.03489895588
ACH-000773,-1.20385706708
ACH-000776,-0.908467687608
ACH-000777,-1.2440184282
ACH-000778,-0.931966335801
ACH-000781,-1.18456412651
ACH-000782,-1.25592548831
ACH-000783,-0.662497969014
ACH-000784,-1.09557277374
ACH-000785,-0.6897516426870001
ACH-000787,-1.21614551576
ACH-000788,-1.34885036632
ACH-000791,-1.33645645854
ACH-000792,-1.4165980084799998
ACH-000794,-1.1676127592399999
ACH-000796,-1.21609731222
ACH-000799,-0.889137175055
ACH-000800,-1.08165704576
ACH-000802,-1.28174901172
ACH-000804,-1.22084977332
ACH-000805,-1.2095980610500001
ACH-000809,-1.3788383777000002
ACH-000810,-1.37152020707
ACH-000811,-1.17992667933
ACH-000817,-1.42619493373
ACH-000819,-1.29735014472
ACH-000820,-1.1191809770999999
ACH-000821,-1.2252090741
ACH-000822,-0.638812425838
ACH-000823,-0.9659582798180001
ACH-000824,-1.02695266315
ACH-000827,-1.2094770786799998
ACH-000829,-0.8952290764309999
ACH-000831,-1.18336897966
ACH-000832,-1.18016992501
ACH-000833,-1.2171731320899999
ACH-000834,-1.0079690581
ACH-000835,-1.15183655541
ACH-000836,-0.484171419186
ACH-000837,-0.980956575341
ACH-000838,-1.48452581831
ACH-000839,-1.0932569213299999
ACH-000840,-1.44116281176
ACH-000841,-1.01067902014
ACH-000843,-1.10008689933
ACH-000846,-1.18772989328
ACH-000847,-1.39027503505
ACH-000848,-1.1473379181299999
ACH-000849,-0.98336130732
ACH-000851,-1.13018090525
ACH-000855,-1.7341231553599998
ACH-000856,-1.18111923254
ACH-000858,-1.03770122616
ACH-000859,-1.11601425845
ACH-000861,-1.0487344010700002
ACH-000862,-0.992135152634
ACH-000865,-1.24538347145
ACH-000866,-1.18555244935
ACH-000867,-0.993337191479
ACH-000869,-0.8065801544329999
ACH-000872,-1.0894688317399999
ACH-000873,-1.1245674035200002
ACH-000876,-0.937218211188
ACH-000878,-1.2922898092200001
ACH-000880,-0.7493315071250001
ACH-000881,-1.08831248809
ACH-000882,-0.8974806583
ACH-000884,-1.2247783473799998
ACH-000885,-1.11346189919
ACH-000887,-0.9544943333560001
ACH-000888,-0.966657244719
ACH-000889,-1.1410554965700002
ACH-000890,-1.32085785165
ACH-000896,-1.23171375793
ACH-000898,-1.22293427414
ACH-000900,-0.8050223580589999
ACH-000901,-0.527367391998
ACH-000905,-1.1864436222399999
ACH-000906,-1.0117785642100001
ACH-000907,-1.0770571043200001
ACH-000910,-0.7898263366249999
ACH-000911,-1.16803621016
ACH-000912,-1.05450739166
ACH-000913,-1.2554523796500001
ACH-000915,-1.05798462409
ACH-000916,-0.9800496800220001
ACH-000917,-1.17054318683
ACH-000921,-1.0124683097
ACH-000924,-0.900695665766
ACH-000926,-1.15156736596
ACH-000928,-0.655773476957
ACH-000929,-0.9269303406899999
ACH-000932,-1.1835209011399999
ACH-000935,-1.01475402275
ACH-000936,-1.10125055528
ACH-000937,-0.928135469558
ACH-000938,-1.4276047214200003
ACH-000939,-0.516249986594
ACH-000941,-1.06306561234
ACH-000943,-1.13939510876
ACH-000946,-1.20433976618
ACH-000947,-1.22451165249
ACH-000948,-1.2144589955299998
ACH-000950,-1.44835433039
ACH-000953,-1.13550153107
ACH-000957,-1.12461178842
ACH-000958,-0.884318814093
ACH-000960,-0.8620869457510001
ACH-000963,-0.792782155975
ACH-000968,-0.9864126717470001
ACH-000969,-1.18582231029
ACH-000973,-0.92108439238
ACH-000974,-0.984276924255
ACH-000975,-0.8968852380760001
ACH-000976,-0.9916023722149999
ACH-000978,-0.8270902226710001
ACH-000980,-0.927353683522
ACH-000984,-0.8646370806929999
ACH-000986,-1.02511779088
ACH-000988,-1.16225776674
ACH-000993,-1.13317980887
ACH-000994,-0.976295661324
ACH-000996,-1.16037078336
ACH-001001,-0.6756766494740001
ACH-001020,-0.832808993521
ACH-001028,-0.8899697368520001
ACH-001031,-0.969362454594
ACH-001038,-1.3242261128100001
ACH-001048,-1.2262732785100001
ACH-001050,-1.0551814575299998
ACH-001053,-1.48602219182
ACH-001054,-1.16599069201
ACH-001061,-1.19622852372
ACH-001067,-0.980056807544
ACH-001075,-1.11453403516
ACH-001096,-1.22620351818
ACH-001128,0.18818597547600002
ACH-001134,-1.28178095283
ACH-001151,-1.0
ACH-001163,-1.1427420642200001
ACH-001164,-1.026220809
ACH-001173,-1.10787509333
ACH-001183,-1.19657109382
ACH-001184,-1.18336601983
ACH-001190,-0.647514341951
ACH-001192,-1.5054055566
ACH-001193,-1.1695080465
ACH-001196,-1.17911676558
ACH-001197,-1.30678557662
ACH-001205,-0.847763277326
ACH-001211,-1.1049311592
ACH-001212,-1.29733466504
ACH-001228,-1.0167572383399999
ACH-001232,-1.34196042018
ACH-001239,-1.24916372038
ACH-001274,-1.04990463595
ACH-001275,-0.867839434604
ACH-001277,-1.18894680985
ACH-001278,-1.04641445888
ACH-001280,-0.9725496045090001
ACH-001283,-1.5199331943
ACH-001289,-1.28357871222
ACH-001295,-1.1222393615200001
ACH-001300,-1.3663623076
ACH-001301,-1.08389145639
ACH-001302,-1.48265155933
ACH-001303,-1.13794740305
ACH-001306,-1.09259044668
ACH-001318,-0.9744709391099999
ACH-001322,-1.18532400145
ACH-001328,-0.7865642688750001
ACH-001332,-1.30367346108
ACH-001333,-1.3133369969600002
ACH-001336,-0.89979015639
ACH-001340,-1.01942348519
ACH-001346,-1.1864143935200002
ACH-001353,-1.04956959835
ACH-001354,-1.41419293431
ACH-001367,-1.5831950813100002
ACH-001368,-1.23055098414
ACH-001374,-1.6173566613199999
ACH-001375,-1.14568377767
ACH-001377,-1.03255924618
ACH-001380,-0.951814355211
ACH-001391,-1.1880167250700002
ACH-001407,-0.9430888856470001
ACH-001408,-0.969100160739
ACH-001413,-0.759466774765
ACH-001430,-1.43092300032
ACH-001431,-1.30867152663
ACH-001450,-1.26155119188
ACH-001496,-0.761526718789
ACH-001500,-0.9751292928219999
ACH-001521,-1.34704328345
ACH-001523,-1.1732210617299998
ACH-001532,-0.941104890354
ACH-001536,-0.953260207744
ACH-001550,-0.774952977965
ACH-001552,-1.23034334119
ACH-001554,-1.0619331835999999
ACH-001645,-1.45937362948
ACH-001654,-0.818631338293
ACH-001715,-1.08351071507
ACH-001735,-1.06769102653
ACH-001736,-0.9673022653389999
ACH-001737,-1.25989133442
ACH-001740,-1.6608119231
ACH-001745,-1.63362643974
ACH-001750,-1.14175956354
ACH-001765,-1.45564587487
ACH-001956,-0.9605051697139999
ACH-001957,-1.0918804480500002
