,MDP1 (145553)
ACH-000688,-0.32864038567299997
ACH-000693,-0.194481432258
ACH-000694,-0.415488931419
ACH-000695,-0.22508210640700002
ACH-000696,-0.298245693383
ACH-000697,-0.44661038423
ACH-000699,-0.25347098432500004
ACH-000701,-0.35676500903999997
ACH-000706,-0.23648187030499998
ACH-000711,-0.287088244994
ACH-000713,-0.340866614862
ACH-000714,-0.17243217833900001
ACH-000718,-0.0938300582782
ACH-000720,-0.0306113959142
ACH-000721,-0.358050136676
ACH-000724,-0.0451327898337
ACH-000725,-0.25103868768000004
ACH-000732,-0.384896870401
ACH-000734,-0.207136972364
ACH-000735,-0.18955465723099998
ACH-000736,-0.30396777856400004
ACH-000738,-0.165720015434
ACH-000746,-0.21824148808899999
ACH-000747,-0.349922200695
ACH-000748,-0.322540282743
ACH-000753,-0.15597470492999999
ACH-000756,-0.00809182235767
ACH-000757,-0.244067072276
ACH-000758,-0.288771759955
ACH-000760,-0.12270269884299999
ACH-000763,-0.18113522658
ACH-000764,-0.0587082110384
ACH-000765,-0.339757490882
ACH-000766,-0.43069934351899997
ACH-000767,-0.14082458858400002
ACH-000768,-0.15717370811200002
ACH-000769,-0.12675582647199998
ACH-000770,-0.381043557104
ACH-000771,-0.151657708143
ACH-000773,-0.108347695214
ACH-000776,-0.35422834725599994
ACH-000777,-0.299137441434
ACH-000778,-0.166061982626
ACH-000781,-0.136824110988
ACH-000782,-0.0065860095455000005
ACH-000783,-0.298586169036
ACH-000784,-0.113400987509
ACH-000785,-0.233746244442
ACH-000787,-0.08691968875129999
ACH-000788,-0.249570498858
ACH-000791,-0.333799431593
ACH-000792,-0.351045024746
ACH-000794,-0.18823704264600002
ACH-000796,-0.302917081072
ACH-000799,-0.558792019415
ACH-000800,-0.274147142084
ACH-000802,-0.164800670414
ACH-000804,-0.252173211966
ACH-000805,-0.481294107555
ACH-000809,-0.103021060669
ACH-000810,-0.0214391461607
ACH-000811,-0.149150789101
ACH-000817,-0.255438194138
ACH-000819,-0.131658131256
ACH-000820,-0.0614117383341
ACH-000821,-0.23137710887600002
ACH-000822,-0.33039982597
ACH-000823,-0.416671483544
ACH-000824,-0.38575813691
ACH-000827,-0.324458548344
ACH-000829,-0.229320364849
ACH-000831,-0.362251571971
ACH-000832,-0.481098412352
ACH-000833,-0.17857285738899997
ACH-000834,-0.187134652229
ACH-000835,-0.129117216633
ACH-000836,-0.286522948944
ACH-000837,-0.23121812586399998
ACH-000838,-0.10765324841499999
ACH-000839,-0.208995112106
ACH-000840,-0.33023469229
ACH-000841,-0.5170009772990001
ACH-000843,-0.273372654609
ACH-000846,-0.204167788571
ACH-000847,-0.219109645246
ACH-000848,-0.340598382073
ACH-000849,-0.289623818311
ACH-000851,-0.36955917875200006
ACH-000855,-0.153239706246
ACH-000856,-0.235014079859
ACH-000858,-0.218681125398
ACH-000859,-0.37806952451399994
ACH-000861,-0.269875923727
ACH-000862,-0.0858635720765
ACH-000865,-0.446847337557
ACH-000866,-0.240787151439
ACH-000867,-0.269920156566
ACH-000869,0.0941217555067
ACH-000872,-0.0759383039294
ACH-000873,-0.12183285877800001
ACH-000876,-0.190925406308
ACH-000878,-0.280099175954
ACH-000880,-0.42889897945
ACH-000881,-0.22443851414500002
ACH-000882,-0.260780376552
ACH-000884,-0.054066697699699996
ACH-000885,-0.21051539936299998
ACH-000887,-0.314982168183
ACH-000888,-0.176062310103
ACH-000889,-0.481075681795
ACH-000890,-0.292659042461
ACH-000896,-0.186907068534
ACH-000898,-0.238159947407
ACH-000900,-0.32351159394699996
ACH-000901,-0.285740640881
ACH-000905,-0.257610995073
ACH-000906,-0.23148836755899999
ACH-000907,-0.130001327501
ACH-000910,-0.0632378202931
ACH-000911,-0.271395815281
ACH-000912,-0.403721003777
ACH-000913,-0.44050227192
ACH-000915,-0.296076118998
ACH-000916,-0.265967533835
ACH-000917,-0.254421900492
ACH-000921,-0.429108148239
ACH-000924,-0.0895792062047
ACH-000926,-0.18121693969
ACH-000928,-0.35386768508
ACH-000929,0.202843764138
ACH-000932,-0.437367834172
ACH-000935,-0.438628830673
ACH-000936,-0.194658912051
ACH-000937,-0.1757945566
ACH-000938,-0.114461615109
ACH-000939,-0.573901669142
ACH-000941,-0.40798624389399996
ACH-000943,-0.10435112663799999
ACH-000946,-0.329141674089
ACH-000947,-0.329078008407
ACH-000948,-0.282297140119
ACH-000950,-0.189732601805
ACH-000953,-0.10428776349300001
ACH-000957,-0.415906624446
ACH-000958,-0.158889650847
ACH-000960,-0.16283988785700002
ACH-000963,-0.5498384484350001
ACH-000968,0.0846764658239
ACH-000969,-0.286069450913
ACH-000973,-0.138201527498
ACH-000974,-0.242364736308
ACH-000975,-0.0660609504797
ACH-000976,-0.351979760274
ACH-000978,-1.01437692076
ACH-000980,-0.233435116069
ACH-000984,-0.335477793933
ACH-000986,-0.38377320203599996
ACH-000988,-0.189869289917
ACH-000993,-0.451463847703
ACH-000994,-0.0380293579536
ACH-000996,-0.23548151261
ACH-001001,-0.205797635506
ACH-001020,-0.126540859087
ACH-001028,-0.30947554748000006
ACH-001031,0.327644380203
ACH-001038,-0.194665739287
ACH-001048,-0.210117764819
ACH-001050,-0.258000866951
ACH-001053,-0.451355740574
ACH-001054,-0.23316967786999998
ACH-001061,-0.14008006286900002
ACH-001067,-0.125719104298
ACH-001075,-0.18984708358199998
ACH-001096,-0.17633488541700001
ACH-001128,-0.28415172818900003
ACH-001134,-0.376705469092
ACH-001151,-0.268480358554
ACH-001163,-0.332483706848
ACH-001164,-0.032817270421500004
ACH-001173,-0.198193120174
ACH-001183,-0.264041487182
ACH-001184,0.110682545426
ACH-001190,-0.332705886788
ACH-001192,-0.140219132661
ACH-001193,-0.319405551743
ACH-001196,-0.35401067016500004
ACH-001197,-0.225071946576
ACH-001205,-0.0933179014075
ACH-001211,-0.340477797694
ACH-001212,-0.223030502394
ACH-001228,-0.105943156558
ACH-001232,-0.175813602535
ACH-001239,-0.171907652365
ACH-001274,-0.296185487456
ACH-001275,-0.23899649665800002
ACH-001277,-0.46168886363899997
ACH-001278,-0.404495901136
ACH-001280,-0.422589544604
ACH-001283,-0.253829313026
ACH-001289,-0.28852323235599997
ACH-001295,-0.174500882095
ACH-001300,-0.282309372724
ACH-001301,-0.39433793830200004
ACH-001302,-0.253066302955
ACH-001303,-0.121584866522
ACH-001306,0.00459804372064
ACH-001318,-0.36267943197400004
ACH-001322,-0.39124512378
ACH-001328,-0.159924157932
ACH-001332,-0.133838438693
ACH-001333,-0.296059606653
ACH-001336,-0.265631646442
ACH-001340,-0.191927241435
ACH-001346,-0.458131876423
ACH-001353,-0.355963152799
ACH-001354,-0.025391529215599996
ACH-001367,-0.42723379194
ACH-001368,-0.41928162586499995
ACH-001374,-0.125688679143
ACH-001375,-0.46492144681
ACH-001377,-0.227093676276
ACH-001380,-0.27226259458
ACH-001391,-0.370768323148
ACH-001407,-0.151997954104
ACH-001408,-0.339245853617
ACH-001413,-0.40688104703
ACH-001430,0.318344222868
ACH-001431,-0.312008178736
ACH-001450,-0.0970432850843
ACH-001496,-0.36000592410599996
ACH-001500,-0.20806058338599998
ACH-001521,0.0242783272068
ACH-001523,-0.24319500820700002
ACH-001532,-0.244666471372
ACH-001536,-0.00960480334244
ACH-001550,-0.548139157404
ACH-001552,-0.146034281352
ACH-001554,-0.217504893513
ACH-001645,-0.10225216885399999
ACH-001654,-0.208775569652
ACH-001715,-0.26486828094500003
ACH-001735,-0.229434676714
ACH-001736,-0.154564573253
ACH-001737,-0.46800715819399996
ACH-001740,-0.0953882127468
ACH-001745,-0.365083685433
ACH-001750,-0.18204738309799998
ACH-001765,-0.29788925586599996
ACH-001956,-0.117642528399
ACH-001957,-0.18626472070500003
