,ATP5C1 (509)
ACH-000004,-0.901193109166
ACH-000007,-0.830581789846
ACH-000009,-0.612199851852
ACH-000011,-0.160676063384
ACH-000012,-0.708157199832
ACH-000013,-1.17189042874
ACH-000014,-0.739459249432
ACH-000015,-1.01179881197
ACH-000017,-0.843375663959
ACH-000018,-0.594731985471
ACH-000019,-0.916142844164
ACH-000021,-0.9538961525309999
ACH-000022,-0.9135232064309999
ACH-000025,-0.520190266401
ACH-000028,-0.6613422254770001
ACH-000030,-0.655124863201
ACH-000035,-1.09309069169
ACH-000036,-0.462557017446
ACH-000037,-0.39189972158799996
ACH-000039,-0.933155162878
ACH-000040,-0.498191088429
ACH-000041,-0.7626965595049999
ACH-000042,-0.28339392546
ACH-000045,-0.659386584137
ACH-000047,-0.9810487629729999
ACH-000052,-0.625269345035
ACH-000053,-0.918819230137
ACH-000054,-0.945031588565
ACH-000055,-0.37426024920100004
ACH-000060,-0.619541097794
ACH-000067,-0.619613740509
ACH-000070,-0.7768385664149999
ACH-000075,-0.48679375374899997
ACH-000078,-0.876612471764
ACH-000082,-0.6038064652049999
ACH-000085,-0.554512964768
ACH-000086,-0.9491820471789999
ACH-000087,-0.661261813624
ACH-000092,-0.904657197151
ACH-000095,-0.440260733453
ACH-000097,-0.678921411382
ACH-000098,-0.758029357929
ACH-000099,-0.70873275594
ACH-000108,-0.445358931273
ACH-000113,-0.734562627492
ACH-000115,-0.559728861246
ACH-000116,-1.05578073034
ACH-000118,-0.991621872365
ACH-000120,-0.707042111366
ACH-000123,-0.800537631383
ACH-000127,-0.91451478653
ACH-000128,-0.803555867943
ACH-000132,-0.665286080184
ACH-000133,-0.658573231088
ACH-000137,-0.35287836262199995
ACH-000138,-0.642510522873
ACH-000142,-0.883583525564
ACH-000143,-0.601450366609
ACH-000146,-0.49514628322400006
ACH-000148,-0.6841209036720001
ACH-000150,-0.9316454434029999
ACH-000152,-0.662279304944
ACH-000153,-1.05339571818
ACH-000159,-0.765481740088
ACH-000160,-0.9179858398
ACH-000163,-0.662161900154
ACH-000167,-0.767777209657
ACH-000168,-0.422238926901
ACH-000169,-1.1279589073799998
ACH-000178,-0.594712080436
ACH-000182,-0.8315009785999999
ACH-000183,-0.8022556455069999
ACH-000188,-0.565214153353
ACH-000189,-0.7207991536
ACH-000190,-0.9065915675640001
ACH-000198,-0.7116953535580001
ACH-000204,-0.665584052995
ACH-000206,-0.710982699306
ACH-000207,-0.6111215963750001
ACH-000211,-0.80174750956
ACH-000215,-0.868503700097
ACH-000221,-0.959332272666
ACH-000222,-0.737562239834
ACH-000223,-0.885117128442
ACH-000226,-0.533637642261
ACH-000227,-0.857567790024
ACH-000228,-0.49178122605700003
ACH-000231,-0.458523450172
ACH-000232,-0.959781897464
ACH-000233,-0.835936908081
ACH-000234,-0.46379621189900005
ACH-000235,-0.34979890655999996
ACH-000237,-0.408993353066
ACH-000238,-0.809185950983
ACH-000243,-0.543781440826
ACH-000244,-0.783781749261
ACH-000246,-0.703488654285
ACH-000248,-0.989686368678
ACH-000250,-0.7186367954330001
ACH-000251,-0.6786624148929999
ACH-000253,-0.446333030386
ACH-000255,-0.737511984371
ACH-000256,-0.7914642947220001
ACH-000257,-1.02647871995
ACH-000258,-0.46710631148000004
ACH-000259,-0.8686728087610001
ACH-000260,-0.9364765747920001
ACH-000261,-0.5523312413920001
ACH-000262,-0.5119593855569999
ACH-000263,-0.966397327333
ACH-000264,-0.748378940084
ACH-000265,-0.8971909110969999
ACH-000266,-0.383155035951
ACH-000272,-0.5915924052889999
ACH-000273,-0.262503032607
ACH-000274,-0.8994588245
ACH-000277,-0.8920463570280001
ACH-000278,-0.5265794001699999
ACH-000279,-0.8655635423899999
ACH-000280,-0.995548959519
ACH-000281,-0.592327916524
ACH-000288,-0.9116086316750001
ACH-000291,-0.646697977714
ACH-000293,-0.887205923575
ACH-000294,-0.226786205873
ACH-000295,-0.574989096572
ACH-000296,-0.7674918216709999
ACH-000302,-0.917417526888
ACH-000304,-1.11789210581
ACH-000307,-0.633456990504
ACH-000308,-0.914474988618
ACH-000310,-0.8910750463249999
ACH-000311,-0.6269865654300001
ACH-000312,-0.843917396354
ACH-000315,-0.519712363878
ACH-000316,-0.533269749451
ACH-000317,-1.21572198174
ACH-000318,-1.0325055625700001
ACH-000319,-0.744608985811
ACH-000320,-0.6973992074459999
ACH-000322,-0.8448727785
ACH-000323,-0.74760297365
ACH-000324,-0.498423005511
ACH-000329,-1.06937819184
ACH-000330,-1.05359342227
ACH-000331,-0.7456744223199999
ACH-000332,-0.516621622319
ACH-000334,-0.843607500002
ACH-000335,-1.0603780891299999
ACH-000336,-0.820337834649
ACH-000337,-0.526794017566
ACH-000339,-0.45035250270000005
ACH-000341,-0.39168843402900005
ACH-000348,-0.7443285650210001
ACH-000350,-0.54767941443
ACH-000352,-0.552029161946
ACH-000356,-1.00423715218
ACH-000361,-0.47778484478600003
ACH-000362,-0.669710474432
ACH-000363,-0.770010657595
ACH-000364,-0.8316413488809999
ACH-000365,-0.633967953029
ACH-000366,-0.37377274652500003
ACH-000368,-0.7937731464100001
ACH-000374,-0.9163474706999999
ACH-000375,-0.868933272859
ACH-000376,-1.1496432082299999
ACH-000381,-0.579614538558
ACH-000383,-0.7059353808759999
ACH-000387,-0.330948606655
ACH-000389,-0.144466899165
ACH-000390,-0.6188974071769999
ACH-000393,-0.28640508499699996
ACH-000395,-0.641057472856
ACH-000397,-0.36057036625100003
ACH-000401,-0.8553732762209999
ACH-000402,-0.7824236582430001
ACH-000403,-0.737931333216
ACH-000404,-0.906527879824
ACH-000406,-0.783660874893
ACH-000407,-0.828874938553
ACH-000408,-1.08980048663
ACH-000410,-0.660514470954
ACH-000411,-0.747301199657
ACH-000414,-0.920903073688
ACH-000415,-0.74558377962
ACH-000416,-0.447723803103
ACH-000420,-0.629528102974
ACH-000421,-0.613085230656
ACH-000424,-0.677618558289
ACH-000425,-0.583317636477
ACH-000426,-0.6481097037560001
ACH-000427,-0.565054538255
ACH-000433,-0.6739733623190001
ACH-000436,-0.423161967539
ACH-000444,-0.460914369229
ACH-000445,-0.60408786383
ACH-000448,-0.641538637358
ACH-000450,-0.914833320453
ACH-000452,-0.7153896360709999
ACH-000454,-1.1375542204
ACH-000458,-0.38005762824699996
ACH-000459,-0.982308991763
ACH-000460,-0.72802438022
ACH-000461,-0.864293859149
ACH-000463,-1.00480216725
ACH-000464,-0.260495813505
ACH-000466,-0.836696759418
ACH-000467,-0.859356507015
ACH-000468,-0.516068817546
ACH-000469,-1.0475876491399998
ACH-000470,-0.389637084899
ACH-000471,-0.627948149795
ACH-000472,-0.524103402789
ACH-000473,-0.722472229775
ACH-000475,-0.840385922798
ACH-000476,-1.09284474704
ACH-000477,-0.715636227468
ACH-000480,-1.0188148878299998
ACH-000481,-0.473397910834
ACH-000483,-1.0007073261700001
ACH-000484,-0.45674447940800006
ACH-000485,-0.627513045449
ACH-000486,-0.828514983925
ACH-000487,-0.948832319052
ACH-000488,-0.793878719216
ACH-000490,-0.8366079171899999
ACH-000491,-0.703257350113
ACH-000495,-0.38664264084600003
ACH-000496,-0.37848251684
ACH-000499,-0.977918732114
ACH-000500,-1.0369311458200001
ACH-000502,-0.60656290472
ACH-000503,-0.7410503531300001
ACH-000505,-0.520463778115
ACH-000507,-0.7984466198000001
ACH-000510,-0.9375408117749999
ACH-000511,-0.5025566463000001
ACH-000512,-0.9550568658480001
ACH-000516,-0.46644384230499997
ACH-000517,-0.798138718576
ACH-000518,-0.36180557923
ACH-000520,-0.393244682137
ACH-000521,-0.41591298460799997
ACH-000522,-0.7376863843170001
ACH-000524,-0.670965942713
ACH-000527,-0.966471950331
ACH-000528,-0.8793806978740001
ACH-000537,-0.8756722510870001
ACH-000541,-0.64004993436
ACH-000542,-0.52606127894
ACH-000544,-0.864289476073
ACH-000545,-0.635732917691
ACH-000547,-0.809081559105
ACH-000548,-0.195873515872
ACH-000549,-0.547401096179
ACH-000550,-0.49936783875
ACH-000552,-0.857044047447
ACH-000556,-0.845243818174
ACH-000557,-0.350996062376
ACH-000570,-0.838238170717
ACH-000571,-0.717874781772
ACH-000573,-0.909502982742
ACH-000576,-0.36258314665200003
ACH-000580,-0.393349470616
ACH-000584,-0.8015733407800001
ACH-000585,-0.8337926055439999
ACH-000588,-0.884558415776
ACH-000589,-0.838955707559
ACH-000591,-0.7241252175540001
ACH-000593,-0.71866883503
ACH-000600,-0.978010117353
ACH-000601,-0.376711594221
ACH-000604,-0.548569699018
ACH-000605,-0.8645455306409999
ACH-000606,-1.19031560003
ACH-000608,-0.793381766917
ACH-000614,-1.22390480662
ACH-000616,-0.271879020882
ACH-000618,-0.916969603616
ACH-000619,-0.569884931497
ACH-000620,-0.9006121954269999
ACH-000621,-0.424390899652
ACH-000622,-0.39154645864200005
ACH-000623,-0.874197321669
ACH-000624,-0.359862682995
ACH-000627,-1.07054686375
ACH-000630,-0.945675446276
ACH-000632,-0.7637264343610001
ACH-000633,-1.2091279634899998
ACH-000637,-0.735541100565
ACH-000638,-0.6823686276350001
ACH-000646,-0.84620441314
ACH-000647,-0.9113899199500001
ACH-000648,-0.8302193772490001
ACH-000649,-0.621752965661
ACH-000651,-1.07286812873
ACH-000652,-0.781204949646
ACH-000653,-0.863604710782
ACH-000657,-0.8044276220190001
ACH-000658,-0.647339746482
ACH-000661,-0.482928312729
ACH-000662,-0.7563589817730001
ACH-000663,-0.679302931951
ACH-000665,-0.505731796661
ACH-000671,-0.760442030504
ACH-000673,-0.586173869769
ACH-000676,-0.555225711821
ACH-000677,-1.17002615547
ACH-000681,-0.943922969953
ACH-000682,-0.584166184823
ACH-000683,-1.23646358976
ACH-000684,-0.583632706502
ACH-000688,-0.739930467086
ACH-000693,-0.899604096442
ACH-000694,-0.845645453989
ACH-000695,-0.640417646669
ACH-000696,-0.47872928745099996
ACH-000697,-0.858517870994
ACH-000699,-0.831460766209
ACH-000701,-0.8902971495909999
ACH-000706,-1.08941155998
ACH-000711,-0.461398396282
ACH-000713,-0.888621479175
ACH-000714,-0.699862218139
ACH-000718,-0.595564226064
ACH-000720,-0.8474100438150001
ACH-000721,-0.702113219149
ACH-000724,-0.8376541274779999
ACH-000725,-0.895209974462
ACH-000732,-0.9094248018950001
ACH-000734,-0.732554818687
ACH-000735,-0.757086469072
ACH-000736,-0.7384611299799999
ACH-000738,-1.1014746049600002
ACH-000746,-1.09173320074
ACH-000747,-0.846107024156
ACH-000748,-0.522116047523
ACH-000753,-0.633861389237
ACH-000756,-0.5425911512120001
ACH-000757,-1.3408325181799998
ACH-000758,-0.828852014842
ACH-000760,-0.710532200743
ACH-000763,-0.8457327787700001
ACH-000764,-0.540180022403
ACH-000765,-0.8778706613420001
ACH-000766,-0.6473208175249999
ACH-000767,-0.8769099946629999
ACH-000768,-0.646093270666
ACH-000769,-0.878270656382
ACH-000770,-0.535787380411
ACH-000771,-0.537849516954
ACH-000773,-0.642273505979
ACH-000776,-0.9001706623260001
ACH-000777,-0.766750302605
ACH-000778,-0.7193597161030001
ACH-000781,-0.934168106031
ACH-000782,-0.670172902153
ACH-000783,-0.534419658464
ACH-000784,-0.902167494965
ACH-000785,-0.706641261308
ACH-000787,-1.00434034692
ACH-000788,-0.561969522938
ACH-000791,-0.5903916612910001
ACH-000792,-0.339955634678
ACH-000794,-0.398761782393
ACH-000796,-0.772412740598
ACH-000799,-0.626287689163
ACH-000800,-0.8088813870229999
ACH-000802,-0.7001224508849999
ACH-000804,-0.7352375740520001
ACH-000805,-0.908694134065
ACH-000809,-0.923071269839
ACH-000810,-0.7062651675839999
ACH-000811,-0.472642422326
ACH-000817,-0.6887616788330001
ACH-000819,-0.6534719131319999
ACH-000820,-0.41545503068000006
ACH-000821,-0.8596375692209999
ACH-000822,-0.760411865557
ACH-000823,-0.7975122139730001
ACH-000824,-0.793536375251
ACH-000827,-0.398355175722
ACH-000829,-0.6994792795010001
ACH-000831,-0.9249064084980001
ACH-000832,-0.869529819685
ACH-000833,-0.9893886005570001
ACH-000834,-0.833650426553
ACH-000835,-0.7271934921529999
ACH-000836,-0.479554157867
ACH-000837,-0.578884030178
ACH-000838,-1.16168168826
ACH-000839,-0.582122190709
ACH-000840,-1.08072465376
ACH-000841,-0.48732146267899995
ACH-000843,-0.666915999474
ACH-000846,-0.9108043055509999
ACH-000847,-0.655573753153
ACH-000848,-0.869905068493
ACH-000849,-0.8055453330519999
ACH-000851,-1.1141965426
ACH-000855,-0.770289892388
ACH-000856,-0.803232309989
ACH-000858,-0.9911182128079999
ACH-000859,-0.3663178838
ACH-000861,-0.7864425721320001
ACH-000862,-1.0683363732100002
ACH-000865,-0.748364516992
ACH-000866,-0.782755202421
ACH-000867,-1.05236863104
ACH-000869,-1.41398709502
ACH-000872,-0.375425885087
ACH-000873,-0.7486617337379999
ACH-000876,-1.48094539596
ACH-000878,-0.9558965635700001
ACH-000880,-0.648553096302
ACH-000881,-0.745649512093
ACH-000882,-0.731424511908
ACH-000884,-0.7616123517
ACH-000885,-0.8261078404699999
ACH-000887,-1.0017013094299998
ACH-000888,-0.843316734106
ACH-000889,-0.656054510669
ACH-000890,-0.567391215361
ACH-000896,-0.694439312564
ACH-000898,-1.0550197157799999
ACH-000900,-0.7892123695290001
ACH-000901,-0.629356629833
ACH-000905,-0.88465060991
ACH-000906,-0.547846741725
ACH-000907,-0.36944522432599997
ACH-000910,-1.1084220276299999
ACH-000911,-0.731265101153
ACH-000912,-0.547895137575
ACH-000913,-0.7274942506659999
ACH-000915,-0.7382164077169999
ACH-000916,-0.9841519222239999
ACH-000917,-1.05854606656
ACH-000921,-0.73054299374
ACH-000924,-0.9015132841869999
ACH-000926,-0.69062692587
ACH-000928,-0.644938188896
ACH-000929,-0.606360046176
ACH-000932,-0.614914066337
ACH-000935,-0.898658350196
ACH-000936,-0.803565452213
ACH-000937,-0.552825418262
ACH-000938,-0.892220162737
ACH-000939,-0.78330305504
ACH-000941,-0.637231075435
ACH-000943,-1.0068878428399999
ACH-000946,-0.619350439166
ACH-000947,-0.760184457474
ACH-000948,-0.82261551863
ACH-000950,-0.608791166249
ACH-000953,-0.37083718952699996
ACH-000957,-0.877531821383
ACH-000958,-0.642315386949
ACH-000960,-0.6824991408069999
ACH-000963,-0.901595294216
ACH-000968,-1.0379896525499999
ACH-000969,-0.8507320090620001
ACH-000973,-0.225646604369
ACH-000974,-0.380625192511
ACH-000975,-0.957394377503
ACH-000976,-0.864260591557
ACH-000978,-0.7076317081219999
ACH-000980,-1.07093350919
ACH-000984,-0.616161098973
ACH-000986,-0.694374890543
ACH-000988,-0.908541099776
ACH-000993,-0.372270058263
ACH-000994,-1.12131253541
ACH-000996,-0.37074425697499996
ACH-001001,-0.883644353693
ACH-001020,-0.636371149915
ACH-001028,-0.894185045964
ACH-001031,-0.649216455187
ACH-001038,-0.766917329015
ACH-001048,-0.94616804558
ACH-001050,-0.7956661311579999
ACH-001053,-0.552964860066
ACH-001054,-0.48144760916999996
ACH-001061,-0.85860776027
ACH-001067,-0.7762952660920001
ACH-001075,-0.384613144961
ACH-001096,-0.665588299111
ACH-001128,-0.570815526301
ACH-001134,-0.516785184273
ACH-001151,-0.477816381043
ACH-001163,-0.974157283498
