,SIGLEC12 (89858)
ACH-000004,-0.122200497864
ACH-000007,-0.0732173093066
ACH-000009,-0.277577300003
ACH-000011,-0.0964977466803
ACH-000012,-0.0189830934277
ACH-000013,-0.221763993205
ACH-000014,-0.0036574738224
ACH-000015,-0.299496477165
ACH-000017,-0.0901274401262
ACH-000018,-0.024255832242099998
ACH-000019,-0.168449596882
ACH-000021,-0.0548409851238
ACH-000022,-0.18350736523299999
ACH-000025,-0.021258569081700002
ACH-000028,-0.0905588888025
ACH-000030,-0.274722428369
ACH-000035,-0.0254769766757
ACH-000036,-0.17587170393800003
ACH-000037,-0.29605234819299997
ACH-000039,-0.251840675437
ACH-000040,-0.167141885634
ACH-000041,-0.0696839644185
ACH-000042,-0.145289380886
ACH-000045,-0.388742004564
ACH-000047,-0.209099168998
ACH-000052,-0.027837426808000002
ACH-000053,-0.18988441297000003
ACH-000054,-0.105095370962
ACH-000055,-0.203988097863
ACH-000060,-0.0439655909414
ACH-000067,-0.18633443240400002
ACH-000070,-0.0798920538448
ACH-000075,-0.156511634785
ACH-000078,-0.0444808104012
ACH-000082,-0.09525235100849999
ACH-000085,-0.17466662206300002
ACH-000086,-0.09346982280210002
ACH-000087,-0.188203022581
ACH-000092,-0.132809933316
ACH-000095,-0.321505738382
ACH-000097,-0.171939469861
ACH-000098,-0.30714299611400003
ACH-000099,-0.23506938762600002
ACH-000108,-0.263450701394
ACH-000113,-0.0699844412857
ACH-000115,-0.5126234094919999
ACH-000116,-0.11215963390900001
ACH-000118,-0.17173945669
ACH-000120,-0.320632922862
ACH-000123,-0.187844941585
ACH-000127,-0.135700871815
ACH-000128,0.030031802424099998
ACH-000132,-0.0167935431461
ACH-000133,-0.269792938647
ACH-000137,-0.251887474456
ACH-000138,-0.247346049322
ACH-000142,-0.21105655043699997
ACH-000143,0.0759565707456
ACH-000146,-0.17015820506999998
ACH-000148,-0.047659841966399996
ACH-000150,-0.200775472958
ACH-000152,-0.147142258344
ACH-000153,-0.110254913541
ACH-000159,-0.193113770169
ACH-000160,-0.2037333473
ACH-000163,-0.19355641635600002
ACH-000167,0.130146838057
ACH-000168,-0.44682102830799997
ACH-000169,-0.14421056534
ACH-000178,-0.08450340509289998
ACH-000182,-0.252820077886
ACH-000183,-0.232039554565
ACH-000188,-0.137876942466
ACH-000189,-0.166350570404
ACH-000190,0.0639753882337
