,GJB7 (375519)
ACH-000004,-0.25518123578
ACH-000007,0.105107921295
ACH-000009,-0.0105952589491
ACH-000011,0.18435945618799998
ACH-000012,-0.046557248876400004
ACH-000013,-0.0533376321274
ACH-000014,-0.104954732099
ACH-000015,-0.049250747350699994
ACH-000017,-0.0168754204107
ACH-000018,-0.054668565651099996
ACH-000019,0.0881079989786
ACH-000021,-0.220476539641
ACH-000022,-0.028266031110799998
ACH-000025,-0.0950497421568
ACH-000028,-0.0847620816612
ACH-000030,-0.0312444388539
ACH-000035,-0.174680004876
ACH-000036,0.022938911549299997
ACH-000037,0.201046991195
ACH-000039,0.11070791385399999
ACH-000040,-0.032524164262299995
ACH-000041,0.00481710200532
ACH-000042,-0.0217393834008
ACH-000045,0.220578609364
ACH-000047,-0.098130159094
ACH-000052,0.0361206504479
ACH-000053,-0.0619124544279
ACH-000054,0.06989799748539999
ACH-000055,0.12255676579500001
ACH-000060,0.06998189614839999
ACH-000067,-0.0549933702485
ACH-000070,0.12045831306600001
ACH-000075,-0.281698926514
ACH-000078,-0.17694461599300002
ACH-000082,0.0382595636255
ACH-000085,0.0225021728356
ACH-000086,-0.0737761468502
ACH-000087,-0.160390565186
ACH-000092,-0.0571379702383
ACH-000095,-0.0171683793452
ACH-000097,-0.032405968179599995
ACH-000098,-0.22244246538000004
ACH-000099,-0.07214444088210001
ACH-000108,-0.17926498599399998
ACH-000113,0.0166012745527
ACH-000115,0.0634954634294
ACH-000116,0.027545081548299998
ACH-000118,-0.12825649155
ACH-000120,-0.0508223346974
ACH-000123,-0.09807934693289999
ACH-000127,-0.0304091046052
ACH-000128,0.126935692949
ACH-000132,-0.133464268519
ACH-000133,0.021159579015599998
ACH-000137,-0.09183941674360001
ACH-000138,0.0333914991429
ACH-000142,-0.026091329203499998
ACH-000143,-0.006170182741489999
ACH-000146,-0.0622123689738
ACH-000148,0.0154819452987
ACH-000150,-0.17827628082000002
ACH-000152,-0.0741167930575
ACH-000153,-0.178600566069
ACH-000159,-0.0163778950887
ACH-000160,-0.0967670577864
ACH-000163,-0.035823972617900005
ACH-000167,-0.11680913920999998
ACH-000168,-0.27811557477800003
ACH-000169,0.010384330681700001
ACH-000178,0.009321550387809999
ACH-000182,-0.0348699169891
ACH-000183,0.155238982172
ACH-000188,-0.119849078669
ACH-000189,-0.370162907352
ACH-000190,0.15286441718399998
ACH-000198,-0.0269235106849
ACH-000204,-0.195620396221
ACH-000206,-0.140202709102
ACH-000207,0.14235643162
ACH-000211,-0.00435180764899
ACH-000215,0.0531911048503
ACH-000221,-0.147820392867
ACH-000222,-0.0701253916597
ACH-000223,0.0230652712029
ACH-000226,-0.051660782214800006
ACH-000227,-0.273952683679
ACH-000228,-0.115944820585
ACH-000231,-0.032992340142000004
ACH-000232,0.00341737176034
ACH-000233,-0.0177789676502
ACH-000234,0.008754726401790001
ACH-000235,0.0553672748719
ACH-000237,-0.0172053148583
ACH-000238,-0.075316802789
ACH-000243,-0.0586851851198
ACH-000244,-0.109368744287
ACH-000246,0.05987874975409999
ACH-000248,-0.127136807145
ACH-000250,-0.0687529818133
ACH-000251,0.0388004859274
ACH-000253,0.134347535439
ACH-000255,-0.106657986384
ACH-000256,0.0918056186232
ACH-000257,0.0534794958531
ACH-000258,0.138260427261
ACH-000259,-0.08673076855789999
ACH-000260,0.000924530502273
ACH-000261,-0.06376591908319999
ACH-000262,-0.109738491992
ACH-000263,0.138577630974
ACH-000264,-0.06297131800110001
ACH-000265,-0.174651832097
ACH-000266,0.021098740014299996
ACH-000272,-0.11347365445699999
ACH-000273,-0.17260142822799998
ACH-000274,0.039310828136900004
ACH-000277,0.0360818361013
ACH-000278,-0.0355847748363
ACH-000279,-0.124469640388
ACH-000280,-0.036486657683599995
ACH-000281,0.09845998773980001
ACH-000288,0.000661303936382
ACH-000291,0.12477830440099999
ACH-000293,0.120817492345
ACH-000294,0.139729620148
ACH-000295,-0.0941452797597
ACH-000296,-0.0117611853966
ACH-000302,-0.128130152129
ACH-000304,0.11951488921299999
ACH-000307,-0.031274425868099996
ACH-000308,-0.14741150559900001
ACH-000310,-0.0176889202439
ACH-000311,-0.026840892602400003
ACH-000312,-0.0142099107953
ACH-000315,-0.148905492131
ACH-000316,-0.00357665085874
ACH-000317,-0.128843135454
ACH-000318,-0.146496196247
ACH-000319,0.0340424661542
ACH-000320,0.19361142486299998
ACH-000322,-0.21459445116599998
ACH-000323,0.06898229082230001
ACH-000324,0.144557922162
ACH-000329,0.008605818129219999
ACH-000330,0.0846106845193
ACH-000331,0.100977891995
ACH-000332,0.0760555601391
ACH-000334,-0.15631902016
ACH-000335,-0.0976885941457
ACH-000336,0.106379107547
ACH-000337,0.303187035622
ACH-000339,-0.0987364652326
ACH-000341,0.041555047774699996
ACH-000348,0.0569113505738
ACH-000350,0.07645918474630001
ACH-000352,0.0109761850225
ACH-000356,0.0546787295097
ACH-000361,-0.041768616643500005
ACH-000362,0.0275579819273
ACH-000363,0.08476120911910001
ACH-000364,-0.0502486139193
ACH-000365,0.0274876713419
ACH-000366,-0.06943007315010001
ACH-000368,0.10794102647199999
ACH-000374,0.10702391591499999
ACH-000375,0.055665809981699996
ACH-000376,-0.096270475292
ACH-000381,0.116543297669
ACH-000383,-0.0233368989688
ACH-000387,0.06025231381519999
ACH-000389,0.0629158938427
ACH-000390,-0.10621540432399999
ACH-000393,-0.00651253267203
ACH-000395,0.19364685804
ACH-000397,-0.0165790507165
ACH-000401,0.0429034386847
ACH-000402,0.08979198947450001
ACH-000403,0.0711079415186
ACH-000404,0.128985877957
ACH-000406,-0.05911841643040001
