,VASP (7408)
ACH-000004,0.038936916008099995
ACH-000007,-0.0654768940298
ACH-000009,-0.48205038909599995
ACH-000011,0.00999591590891
ACH-000012,-0.0172671339752
ACH-000013,-0.18654526197299998
ACH-000014,0.10156741097699999
ACH-000015,-0.151402389192
ACH-000017,0.0842090250443
ACH-000018,-0.27314934718899997
ACH-000019,-0.0202714299825
ACH-000021,-0.0476619869485
ACH-000022,0.049073608821199995
ACH-000025,0.0450743992815
ACH-000028,-0.12607571116
ACH-000030,-0.226649789813
ACH-000035,0.00982289713642
ACH-000036,0.027102782016799998
ACH-000037,-0.07120906010099999
ACH-000039,0.0939265005065
ACH-000040,0.0413577592512
ACH-000041,0.0477918611778
ACH-000042,-0.0614880776959
ACH-000045,-0.128082833665
ACH-000047,-0.19829460254200001
ACH-000052,-0.324665057198
ACH-000053,-0.31416907837200003
ACH-000054,-0.33114564879
ACH-000055,0.125166370655
ACH-000060,-0.156980530246
ACH-000067,0.032017881776
ACH-000070,-0.0618581770166
ACH-000075,-0.113497726139
ACH-000078,-0.00673513930682
ACH-000082,-0.011762858280200001
ACH-000085,0.125007264975
ACH-000086,-0.200830252579
ACH-000087,0.25000763503400003
ACH-000092,-0.100604874582
ACH-000095,0.0545748600096
ACH-000097,-0.120126952006
ACH-000098,-0.249672409034
ACH-000099,-0.13539468100299998
ACH-000108,-0.34868468514600004
ACH-000113,-0.0980955553469
ACH-000115,0.0379286079399
ACH-000116,0.133291044502
ACH-000118,-0.125040302102
ACH-000120,-0.033898935931799996
ACH-000123,-0.08705377385510002
ACH-000127,-0.103594964415
ACH-000128,-0.007221871279119999
ACH-000132,-0.0186684933359
ACH-000133,-0.100302893333
ACH-000137,-0.243670881131
ACH-000138,-0.262973197273
ACH-000142,-0.138160996515
ACH-000143,-0.166869402718
ACH-000146,-0.09391344401830001
ACH-000148,0.00564973034097
ACH-000150,0.14550901166
ACH-000152,-0.32046400526999996
ACH-000153,0.0714989694877
ACH-000159,-0.151465779163
ACH-000160,-0.134300536777
ACH-000163,-0.06351118901990001
ACH-000167,0.000801260002734
ACH-000168,-0.049917019860500005
ACH-000169,-0.0134916298535
ACH-000178,-0.14828862182299998
ACH-000182,0.0388834884718
ACH-000183,-0.00408887467231
ACH-000188,0.060130919223499994
ACH-000189,0.0110358045683
ACH-000190,-0.0391492811488
ACH-000198,-0.000968211154269
ACH-000204,0.180797468598
ACH-000206,-0.148168811869
ACH-000207,-0.0933439202623
ACH-000211,-0.0891106483887
ACH-000215,-0.00948128635201
ACH-000221,-0.10457735491
ACH-000222,0.0215762964719
ACH-000223,0.05122185075619999
ACH-000226,0.00916794069399
ACH-000227,0.00661207220596
ACH-000228,-0.128027962352
ACH-000231,0.0689236719807
ACH-000232,0.00031935309106900003
ACH-000233,-0.0851498540574
ACH-000234,-0.0804368881235
ACH-000235,-0.214358435073
ACH-000237,0.09256914926339999
ACH-000238,0.06432821678180001
ACH-000243,-0.210756819679
ACH-000244,0.0305830068528
ACH-000246,-0.0632766778024
ACH-000248,0.0258616124182
ACH-000250,-0.11895504029500001
ACH-000251,-0.18868167563700003
ACH-000253,-0.085325891187
ACH-000255,-0.141524016951
ACH-000256,-0.152654594863
ACH-000257,-0.0765250884181
ACH-000258,-0.09740917673910002
ACH-000259,-0.108692770141
ACH-000260,-0.101072393934
ACH-000261,-0.0917025567217
ACH-000262,0.00232830363888
ACH-000263,0.257862317186
ACH-000264,-0.051529819633400004
ACH-000265,-0.0924866075955
ACH-000266,-0.276917065169
ACH-000272,0.0328746779125
ACH-000273,0.00758931520135
ACH-000274,-0.0587818908694
ACH-000277,0.0653597250284
ACH-000278,-0.0384078638052
ACH-000279,0.05948120162830001
ACH-000280,-0.160278406612
ACH-000281,-0.09817856495860001
ACH-000288,0.07044256043319999
ACH-000291,-0.24003154629299997
ACH-000293,0.05218364605669999
ACH-000294,-0.055619049277999995
ACH-000295,-0.0837848716342
ACH-000296,0.258033580071
ACH-000302,-0.18902208813700003
ACH-000304,-0.431232665477
ACH-000307,-0.063378677577
ACH-000308,-0.166701491202
ACH-000310,0.0104374465915
ACH-000311,-0.20399082103100002
ACH-000312,-0.0567043646529
ACH-000315,-0.40813357248800003
ACH-000316,0.139735076261
ACH-000317,0.24091516075999997
ACH-000318,-0.164353916081
ACH-000319,-0.041511454436599995
ACH-000320,-0.059627238290300005
ACH-000322,0.16444199348
ACH-000323,-0.10951427153200001
ACH-000324,-0.22314278629
ACH-000329,-0.050854884764800004
ACH-000330,-0.147703564694
ACH-000331,0.08494337630370001
ACH-000332,-0.08687648995349999
ACH-000334,-0.0886530194807
ACH-000335,-0.13660831625800002
ACH-000336,0.229809884521
ACH-000337,0.0564848665844
ACH-000339,-0.173783980527
ACH-000341,-0.227589401987
ACH-000348,-0.059307099700400004
ACH-000350,0.08916439291660001
ACH-000352,-0.0919352110362
ACH-000356,-0.17437783141
ACH-000361,-0.0198860493254
ACH-000362,-0.19107206904500001
ACH-000363,-0.058117658970800005
ACH-000364,-0.042855097691900004
ACH-000365,0.0220464503842
ACH-000366,-0.17495900637200001
ACH-000368,0.0129949365757
ACH-000374,0.123035509083
ACH-000375,-0.19161554915800003
ACH-000376,0.09186222004889999
ACH-000381,-0.279526316505
ACH-000383,-0.145154509891
ACH-000387,-0.104297006241
ACH-000389,-0.150018416183
ACH-000390,-0.044447245372599996
ACH-000393,-0.0738451575172
ACH-000395,-0.34776948028399995
ACH-000397,-0.08662627094639999
ACH-000401,0.124771794989
ACH-000402,-0.492290024496
ACH-000403,-0.203070938009
ACH-000404,0.31075689396899997
ACH-000406,-0.0144753681391
ACH-000407,0.0319752286986
ACH-000408,0.0431860975669
ACH-000410,-0.0565358721807
ACH-000411,-0.0581758872633
ACH-000414,-0.11782557388800001
ACH-000415,-0.163975081398
ACH-000416,-0.128380008366
ACH-000420,-0.230185774658
ACH-000421,-0.0769175501855
