,CTNNA1 (1495)
ACH-000004,0.00899582493256
ACH-000007,0.0217220322792
ACH-000009,-0.45313800963699996
ACH-000011,-0.34018638122100003
ACH-000012,0.43695543707400003
ACH-000013,-0.323287360854
ACH-000014,0.000769003011773
ACH-000015,-0.394269437699
ACH-000017,0.13018387146500002
ACH-000018,-0.282131523085
ACH-000019,-0.111655421144
ACH-000021,-0.211107276371
ACH-000022,0.391451691396
ACH-000025,-0.05727285193369999
ACH-000028,-0.25406720794300003
ACH-000030,-0.0350847514811
ACH-000035,-0.565291007385
ACH-000036,-0.0261704730288
ACH-000037,0.210790759776
ACH-000039,-0.412050023823
ACH-000040,0.233072536924
ACH-000041,0.0172274162267
ACH-000042,-0.0774237096705
ACH-000045,-0.00846967920236
ACH-000047,-0.372793696227
ACH-000052,-0.291802553952
ACH-000053,0.0999109742295
ACH-000054,-0.5049622999800001
ACH-000055,0.836589639453
ACH-000060,-0.376275130505
ACH-000067,-0.0206345548208
ACH-000070,0.271037266538
ACH-000075,-0.120973100623
ACH-000078,0.155130139399
ACH-000082,0.132106620881
ACH-000085,0.44394226915299995
ACH-000086,0.180172445468
ACH-000087,-0.18146242172000002
ACH-000092,-0.15860165543
ACH-000095,0.10442038650699999
ACH-000097,-0.0070488347169599995
ACH-000098,0.0239802517141
ACH-000099,0.163050559385
ACH-000108,0.0230768237947
ACH-000113,0.0990569582477
ACH-000115,0.083295597991
ACH-000116,-0.0452579623851
ACH-000118,-0.651812554386
ACH-000120,-0.111354081449
ACH-000123,-0.0746836350858
ACH-000127,-0.251823644425
ACH-000128,-0.013611268666700002
ACH-000132,-0.164948414735
ACH-000133,-0.176024411495
ACH-000137,-0.0633833533617
ACH-000138,-0.435290624203
ACH-000142,-0.35877581178900003
ACH-000143,0.27631902637
ACH-000146,0.11782976541500001
ACH-000148,0.0316289844277
ACH-000150,0.027318443633500004
ACH-000152,-0.0383686773144
ACH-000153,-0.08861102849269999
ACH-000159,-0.23858561738200001
ACH-000160,0.23653038361499998
ACH-000163,0.127779446332
ACH-000167,-0.451330083196
ACH-000168,0.014580813537000002
ACH-000169,-0.0351668883745
ACH-000178,-0.310648963974
ACH-000182,0.15714716359
ACH-000183,0.19458233151299997
ACH-000188,-0.5264419135289999
ACH-000189,-0.34384952322499995
ACH-000190,-0.018161391648400003
ACH-000198,0.140792808883
ACH-000204,0.019418092576699998
ACH-000206,0.08337586890060002
ACH-000207,-0.168418936649
ACH-000211,-0.09416942528660001
ACH-000215,0.156583478591
ACH-000221,-0.113857999131
ACH-000222,0.16217301181
ACH-000223,-0.136466156034
ACH-000226,0.07904400850889999
ACH-000227,-0.31138853844000003
ACH-000228,-0.720865674617
ACH-000231,0.023274821258299997
ACH-000232,-0.17490139207400002
ACH-000233,0.281680851511
ACH-000234,-0.536329813289
ACH-000235,-0.6790127388070001
ACH-000237,0.0643397229364
ACH-000238,-0.695262028887
ACH-000243,0.15860781783
ACH-000244,0.271482841314
ACH-000246,0.0188797250479
ACH-000248,-0.00958542008316
ACH-000250,-0.157504355412
ACH-000251,0.12145144647600001
ACH-000253,0.183670571829
ACH-000255,0.00750470563605
ACH-000256,0.187186011338
ACH-000257,0.7469255946369999
ACH-000258,0.8047038278219999
ACH-000259,0.152964680511
ACH-000260,-0.0787225833435
ACH-000261,0.133011899266
ACH-000262,-0.486078266817
ACH-000263,-0.136349072776
ACH-000264,0.0422016010798
ACH-000265,0.00107912586071
ACH-000266,0.488806376272
ACH-000272,-0.342226161051
ACH-000273,0.188992441939
ACH-000274,-0.186523949213
ACH-000277,-0.633960165757
ACH-000278,0.0196315138614
ACH-000279,-0.028403643531800003
ACH-000280,-0.1654153094
ACH-000281,-0.0546966306269
ACH-000288,0.0999690620393
ACH-000291,0.181838914664
ACH-000293,-0.0202269896722
ACH-000294,0.0786689980504
ACH-000295,-0.116888079487
ACH-000296,0.548500769773
ACH-000302,-0.37972679678800003
ACH-000304,-0.19877967379099998
ACH-000307,-0.226639151824
ACH-000308,-0.329873738213
ACH-000310,0.238168581982
ACH-000311,0.299735943063
ACH-000312,0.212918217012
ACH-000315,-0.41573362696500005
ACH-000316,0.0936000182273
ACH-000317,0.053550006321300005
ACH-000318,0.21952099484499998
ACH-000319,0.00547137276355
ACH-000320,0.19435831622699998
ACH-000322,-0.23060345694200002
ACH-000323,-0.11512277065
ACH-000324,-0.241472632052
ACH-000329,-0.0343300326907
ACH-000330,0.0576287853032
ACH-000331,-0.285151970777
ACH-000332,0.48056979936399996
ACH-000334,0.009956554801200002
ACH-000335,-0.0526953935453
ACH-000336,-0.020905927947900003
ACH-000337,0.018044415969
ACH-000339,-0.224793261653
ACH-000341,0.0444621628005
ACH-000348,0.15442855936
ACH-000350,0.339370353386
ACH-000352,-0.219113153406
ACH-000356,0.14922550984000002
ACH-000361,0.0497298277501
ACH-000362,0.00885205959339
ACH-000363,0.100826849908
ACH-000364,-0.022435753480700003
ACH-000365,0.0782771321387
ACH-000366,0.0950936461444
ACH-000368,0.028807348098900003
ACH-000374,0.0693300273528
ACH-000375,0.22099496804299998
ACH-000376,-0.105868264499
ACH-000381,0.754372005685
ACH-000383,-0.152657764999
ACH-000387,0.150715926724
ACH-000389,-0.21097843482
ACH-000390,-0.26314262778299996
ACH-000393,-0.27021542660500003
ACH-000395,-0.600021829604
ACH-000397,-0.300756719239
ACH-000401,-0.07984788617930001
ACH-000402,-0.363196164783
ACH-000403,-0.525924224196
ACH-000404,-0.498635566621
ACH-000406,0.12247666713300001
ACH-000407,0.0861035145395
ACH-000408,-0.547141164238
