,HDGFRP3 (50810)
ACH-000004,-0.12652525690400002
ACH-000007,-0.42749111409400004
ACH-000009,-0.126184049405
ACH-000011,-0.20397404522
ACH-000012,-0.13018797147299999
ACH-000013,-0.195151806631
ACH-000014,0.09037741252550001
ACH-000015,-0.130834474939
ACH-000017,-0.266160741945
ACH-000018,-0.09348621151650001
ACH-000019,-0.0550967706449
ACH-000021,-0.125163972441
ACH-000022,-0.300595298976
ACH-000025,-0.231935738289
ACH-000028,-0.08446980149399999
ACH-000030,-0.0811699580327
ACH-000035,-0.208286103608
ACH-000036,-0.313232960075
ACH-000037,0.022714979985
ACH-000039,-0.00928428948373
ACH-000040,-0.117350435354
ACH-000041,-0.122897779372
ACH-000042,-0.16999069589899998
ACH-000045,-0.202683773872
ACH-000047,-0.18157709944400002
ACH-000052,-0.15908801371300002
ACH-000053,-0.09596199035910001
ACH-000054,-0.132691731116
ACH-000055,-0.09618281715780001
ACH-000060,-0.0707544261219
ACH-000067,-0.12024547386800001
ACH-000070,-0.280358279712
ACH-000075,-0.349999987171
ACH-000078,-0.225122873595
ACH-000082,-0.349641157649
ACH-000085,-0.473255806457
ACH-000086,-0.180339254965
ACH-000087,0.0903315576126
ACH-000092,-0.121806754489
ACH-000095,-0.134933450115
ACH-000097,-0.177371358362
ACH-000098,-0.257561576718
ACH-000099,-0.14996584797
ACH-000108,-0.341236014636
ACH-000113,-0.05330441507
ACH-000115,-0.0245630988542
ACH-000116,-0.157730116444
ACH-000118,-0.00325420412272
ACH-000120,-0.202688713518
ACH-000123,-0.126970381644
ACH-000127,-0.157436633347
ACH-000128,-0.038340764862800004
ACH-000132,-0.272600468592
ACH-000133,-0.231640945961
ACH-000137,-0.0846912846005
ACH-000138,-0.046896917276599996
ACH-000142,-0.0794372202035
ACH-000143,-0.222628440211
ACH-000146,-0.0506617442588
ACH-000148,-0.16314451012700001
ACH-000150,-0.10508572623299998
ACH-000152,-0.163457928798
ACH-000153,-0.27283179371599997
ACH-000159,-0.103094781821
ACH-000160,-0.14772328810799998
ACH-000163,-0.012812957851100001
ACH-000167,-0.320328871833
ACH-000168,-0.300856623506
ACH-000169,-0.253709275382
ACH-000178,-0.151701983632
ACH-000182,-0.267369603173
ACH-000183,-0.335299570068
ACH-000188,0.0269832208874
ACH-000189,-0.47030554962
ACH-000190,-0.274910998703
ACH-000198,-0.0898580548115
ACH-000204,-0.10344236376499999
ACH-000206,-0.108849826149
ACH-000207,-0.258121831591
ACH-000211,-0.257549454103
ACH-000215,-0.154517138672
ACH-000221,-0.149380854034
ACH-000222,-0.34038117307300003
ACH-000223,-0.218650182665
ACH-000226,-0.107093651971
ACH-000227,-0.27896414228
ACH-000228,0.0163118235973
ACH-000231,-0.092613202359
ACH-000232,-0.140520491016
ACH-000233,-0.158747643637
ACH-000234,-0.144253014318
ACH-000235,-0.169444405961
ACH-000237,-0.16914493248799997
ACH-000238,-0.272480435276
ACH-000243,-0.161837107071
ACH-000244,-0.234799200773
ACH-000246,0.009573294432399999
ACH-000248,-0.211688335967
ACH-000250,-0.276630321157
ACH-000251,0.022016344733700004
ACH-000253,-0.0222649578077
ACH-000255,-0.12702374747700002
