,PRR5L (79899)
ACH-000004,-0.07987832627510001
ACH-000007,0.0854493160503
ACH-000009,0.126640851401
ACH-000011,0.0482963402095
ACH-000012,0.08362313572999999
ACH-000013,-0.230676141039
ACH-000014,-0.180223869496
ACH-000015,0.08898849249530001
ACH-000017,0.130479191716
ACH-000018,-0.37153830446999997
ACH-000019,0.08508085865160002
ACH-000021,-0.0410582026461
ACH-000022,0.0706138375858
ACH-000025,-0.267750064617
ACH-000028,0.0067076271741199995
ACH-000030,-0.143481156694
ACH-000035,-0.11793736475
ACH-000036,0.20514587422299999
ACH-000037,-0.10232564181800001
ACH-000039,-0.245897879472
ACH-000040,0.09308638270639999
ACH-000041,0.06728630442599999
ACH-000042,-0.255880289621
ACH-000045,-0.185011602439
ACH-000047,0.0276175673182
ACH-000052,-0.088500096024
ACH-000053,0.074574535048
ACH-000054,0.0391353519026
ACH-000055,-0.054267559973
ACH-000060,-0.10628781829299999
ACH-000067,-0.123813413237
ACH-000070,0.00104115531611
ACH-000075,0.149414492037
ACH-000078,0.08838220933150001
ACH-000082,-0.237976711787
ACH-000085,-0.017585508477900004
ACH-000086,-0.0399887947211
ACH-000087,0.146968120987
ACH-000092,-0.0015209488904500002
ACH-000095,-0.0691623197008
ACH-000097,-0.016799402927000003
ACH-000098,-0.21845900672
ACH-000099,0.0142940936738
ACH-000108,-0.0553828032805
ACH-000113,-0.09265192935689999
ACH-000115,-0.07453951068
ACH-000116,0.037898797687199996
ACH-000118,-0.059553042266699996
ACH-000120,0.0256078794059
ACH-000123,0.00101305273451
ACH-000127,-0.00780669224923
ACH-000128,-0.012294614416200002
ACH-000132,0.022107167509699998
ACH-000133,-0.0485159545434
ACH-000137,-0.146674259399
ACH-000138,-0.15070626347899999
ACH-000142,-0.0617494705148
ACH-000143,0.162973465643
ACH-000146,-0.055601637309900004
ACH-000148,-0.07741036020219999
ACH-000150,0.20020333707600002
ACH-000152,-0.0704640590608
ACH-000153,-0.032441473106299995
ACH-000159,-0.0243654853906
ACH-000160,-0.0882721362424
ACH-000163,0.156367137111
ACH-000167,-0.047051978077
ACH-000168,-0.128363034121
ACH-000169,-0.011239653805100001
ACH-000178,0.0638005958389
ACH-000182,-0.107476996753
ACH-000183,-0.157229408781
ACH-000188,0.051727722744599997
ACH-000189,-0.041441790215300006
ACH-000190,0.035351093645
ACH-000198,-0.126551886656
ACH-000204,0.135330486484
ACH-000206,-0.022271412074
ACH-000207,-0.046626105652599996
ACH-000211,-0.005634815491560001
ACH-000215,-0.0704813654757
ACH-000221,-0.147394009417
ACH-000222,-0.0358675792135
ACH-000223,-0.0185152590071
ACH-000226,-0.162836416376
ACH-000227,-0.21355240596299999
ACH-000228,0.233844973753
ACH-000231,-0.170812079886
ACH-000232,-0.21273881474300002
ACH-000233,-0.07566694991299999
ACH-000234,0.10386789290899999
ACH-000235,-0.05886198134790001
ACH-000237,-0.14083040808299999
ACH-000238,0.0693203164514
ACH-000243,-0.0362407572995
ACH-000244,0.114409077331
ACH-000246,0.00780549215587
ACH-000248,0.15333601830600002
ACH-000250,-0.129495866031
ACH-000251,-0.0350996537329
ACH-000253,-0.019878699656900003
ACH-000255,-0.0253279169778
ACH-000256,-0.143374654337
ACH-000257,-0.411278527997
ACH-000258,-0.202103860418
ACH-000259,-0.049830382751000005
ACH-000260,0.0375284410816
ACH-000261,-0.12060058198
ACH-000262,-0.204191985007
ACH-000263,-0.10870082940999999
ACH-000264,-0.0881366453821
ACH-000265,-0.312368694979
ACH-000266,-0.0727618138661
ACH-000272,-0.0182671189746
ACH-000273,-0.105649265643
ACH-000274,-0.184516561164
ACH-000277,0.025085456777499997
ACH-000278,-0.237566276386
ACH-000279,-0.0588888415975
ACH-000280,0.13359182947999998
ACH-000281,-0.18689227993700003
ACH-000288,-0.0691146842493
ACH-000291,-0.0101978193098
ACH-000293,-0.0354371264327
ACH-000294,0.08650383335589999
ACH-000295,-0.119971767004
ACH-000296,-0.043021328269699996
ACH-000302,-0.032002390721
ACH-000304,0.271757424114
ACH-000307,-0.121276402288
ACH-000308,-0.149032442744
ACH-000310,-0.08069222599919999
ACH-000311,-0.285663169541
ACH-000312,-0.00756611535224
ACH-000315,-0.151705713874
ACH-000316,-0.14703634166500001
ACH-000317,0.0642914124385
ACH-000318,-0.06762901435980001
ACH-000319,-0.0779973539432
ACH-000320,-0.0271781260481
ACH-000322,0.114356643135
ACH-000323,-0.0832563250931
ACH-000324,-0.028154557150699998
ACH-000329,-0.12852291601
ACH-000330,-0.014524974794399998
ACH-000331,-0.04710388025330001
ACH-000332,-0.0284317066746
ACH-000334,-0.0758067677277
ACH-000335,-0.328264975777
ACH-000336,0.167579863089
ACH-000337,0.057193825362999995
ACH-000339,-0.07759619690820001
ACH-000341,0.059307988575400004
ACH-000348,-0.179358776124
ACH-000350,0.0198604123495
ACH-000352,-0.104647102984
ACH-000356,-0.245299708688
ACH-000361,-0.034451804375
ACH-000362,-0.0250557622046
ACH-000363,-0.0141058982293
ACH-000364,-0.163149667433
ACH-000365,0.026627413634900003
ACH-000366,-0.08613097988489998
ACH-000368,-0.15323668360099998
ACH-000374,-0.0700322156889
ACH-000375,-0.0369802130533
ACH-000376,-0.190332865407
ACH-000381,0.0734529717277
ACH-000383,-0.0453450506178
ACH-000387,-0.0816862942268
ACH-000389,0.0247444385968
ACH-000390,-0.143700316216
ACH-000393,-0.161014621651
ACH-000395,0.0346974214973
ACH-000397,-0.108963834053
ACH-000401,-0.175949929233
ACH-000402,-0.0861857589432
ACH-000403,0.108701482501
ACH-000404,0.100418929458
ACH-000406,-0.125099591455
ACH-000407,-0.025363545468799997
