,PLAU (5328)
ACH-000402,-0.330385109661
ACH-000403,-0.0565829660867
ACH-000404,-0.119829970558
ACH-000406,-0.0639636831805
ACH-000407,0.010258559354899999
ACH-000408,-0.136325671168
ACH-000410,-0.0636090185115
ACH-000411,-0.0106060564472
ACH-000414,0.00875440148455
ACH-000415,-0.32288284226
ACH-000416,-0.0566748399906
ACH-000420,-0.09332155023399999
ACH-000421,-0.046570241021600005
ACH-000424,-0.024802076438000004
ACH-000425,-0.23984148245
ACH-000426,-0.398474494054
ACH-000427,0.00621584897017
ACH-000433,0.08419896979489999
ACH-000436,-0.103977650822
ACH-000444,-0.127153394134
ACH-000445,0.117764537894
ACH-000448,0.00859659445043
ACH-000450,-0.381587460164
ACH-000452,-0.109959312447
ACH-000454,-0.17542848031199998
ACH-000458,-0.17850488962900002
ACH-000459,-0.07262309002060001
ACH-000460,-0.0787089925587
ACH-000461,-0.11461185858799999
ACH-000463,-0.0342000004811
ACH-000464,-0.237579371409
ACH-000466,-0.0477345493667
ACH-000467,0.02549693727
ACH-000468,-0.0715770065753
ACH-000469,-0.0169181179326
ACH-000470,-0.23832758934
ACH-000471,0.00023894936653999998
ACH-000472,-0.09601053876269999
ACH-000473,-0.0073710240106400005
ACH-000475,-0.0719929703394
ACH-000476,-0.24388748378800001
ACH-000477,0.0185980284758
ACH-000480,0.0531906279291
ACH-000481,-0.159768203576
ACH-000483,-0.16312802228
ACH-000484,-0.113789274309
ACH-000485,-0.09021932763669999
ACH-000486,-0.05867977670419999
ACH-000487,-0.06943338904089999
ACH-000488,0.0627304096301
ACH-000490,-0.150822289167
ACH-000491,-0.194105994917
ACH-000495,0.0131261775131
ACH-000496,-0.236259842429
ACH-000499,-0.15802693339600002
ACH-000500,-0.269284121724
ACH-000502,-0.047703429011699994
ACH-000503,-0.0907543929086
ACH-000505,-0.250409766344
ACH-000507,-0.173558740771
ACH-000510,-0.143071406415
ACH-000511,-0.0451495749027
ACH-000512,-0.131209761154
ACH-000516,0.0181519983473
ACH-000517,-0.0670314895756
ACH-000518,-0.242213391169
ACH-000520,0.127973385197
ACH-000521,-0.0719729052812
ACH-000522,-0.039642497617699994
ACH-000524,-0.17111846123
ACH-000527,-0.00271128384412
ACH-000528,-0.17075008074200002
ACH-000537,-0.187366727183
ACH-000541,-0.282505714901
ACH-000542,-0.163193560647
ACH-000544,-0.0775484288441
ACH-000545,-0.165780674913
ACH-000547,0.191203854138
ACH-000548,-0.081793329724
ACH-000549,-0.190417504835
ACH-000550,-0.155912453517
ACH-000552,-0.0728642852068
ACH-000556,-0.134322028958
ACH-000557,-0.16690485908
ACH-000570,-0.290571288432
ACH-000571,-0.0677218291481
ACH-000573,0.0187311757852
ACH-000576,-0.17716129255
ACH-000580,-0.27824652697200003
ACH-000584,-0.102739066075
ACH-000585,0.0589431418919
ACH-000588,-0.131160534115
ACH-000589,-0.0337092415254
ACH-000591,-0.342656751078
ACH-000593,-0.040181909540800004
ACH-000600,-0.18427818342
ACH-000601,-0.0181383597716
ACH-000604,0.08753379106899999
ACH-000605,-0.275092915344
ACH-000606,-0.0833152656184
ACH-000608,-0.09517789672980001
ACH-000614,0.102664994774
ACH-000616,-0.250446634593
ACH-000618,-0.168442604403
ACH-000619,-0.116553275069
ACH-000620,-0.0109999251571
ACH-000621,-0.0778486740133
ACH-000622,0.05223054700540001
ACH-000623,-0.304945386248
ACH-000624,-0.039286483007900004
ACH-000627,-0.248882234497
ACH-000630,-0.372750773045
ACH-000632,-0.0768201787757
ACH-000633,-0.135759986567
ACH-000637,0.07989897726480001
ACH-000638,-0.160985389108
ACH-000646,-0.005576652162390001
ACH-000647,-0.127487072725
ACH-000648,-0.22452540837699997
ACH-000649,-0.216301841981
ACH-000651,-0.300527592517
ACH-000652,-0.053963754768099996
ACH-000653,-0.26979651949
ACH-000657,-0.054814693692199996
ACH-000658,0.102999365877
ACH-000661,-0.260344330494
ACH-000662,-0.318882357116
ACH-000663,-0.279398154725
ACH-000665,-0.020984814026099998
ACH-000671,0.212992997619
ACH-000673,-0.007906606188520002
ACH-000676,-0.0983150620037
ACH-000677,-0.0576967460326
ACH-000681,0.0072450905158
ACH-000682,-0.056205635894
ACH-000683,-0.09881738130310001
ACH-000684,-0.014717702837100001
ACH-000688,-0.228630751538
ACH-000693,-0.202963562467
ACH-000694,-0.140563152618
ACH-000695,-0.26823081061799997
ACH-000696,-0.00149932364301
ACH-000697,-0.28172980466200004
ACH-000699,-0.05396166819209999
ACH-000701,-0.0493158238435
ACH-000706,-0.0889393450447
ACH-000711,-0.0797818880279
ACH-000713,0.14986841594699998
ACH-000714,-0.0577934911619
ACH-000718,-0.071304518163
ACH-000720,-0.11140171886
ACH-000721,-0.154750816613
ACH-000724,-0.0941385828713
ACH-000725,-0.040765251497699995
ACH-000732,-0.0706944143405
ACH-000734,-0.12359682033
ACH-000735,-0.123663123968
ACH-000736,-0.161914250721
ACH-000738,-0.161487694213
ACH-000746,0.0869707766368
ACH-000747,-0.305095014524
ACH-000748,-0.0660391548972
ACH-000753,-0.0374021044682
ACH-000756,-0.0154468669771
ACH-000757,-0.212400308784
ACH-000758,0.00713180082207
ACH-000760,0.00734597421743
ACH-000763,-0.0762559840182
ACH-000764,0.128030849846
ACH-000765,-0.10121993894999999
ACH-000766,-0.0270740980196
ACH-000767,-0.027814324596199997
ACH-000768,-0.006815767475350001
ACH-000769,-0.0476671369488
ACH-000770,-0.030206427030700003
ACH-000771,-0.0411030699896
ACH-000773,-0.032917126643
ACH-000776,0.111714188819
ACH-000777,-0.0161917803441
ACH-000778,-0.0696804474099
ACH-000781,-0.0984497311785
ACH-000782,-0.15873360706700002
ACH-000783,-0.059099883327599995
ACH-000784,-0.279787419541
ACH-000785,-0.215628921129
ACH-000787,0.0654024831342
ACH-000788,-0.145952679925
ACH-000791,-0.034291996617099994
ACH-000792,0.0602941342846
ACH-000794,-0.057991003327599995
ACH-000796,-0.156952432399
ACH-000799,-0.05089382446790001
ACH-000800,-0.0362911425449
ACH-000802,-0.160649306561
ACH-000804,-0.100446799667
ACH-000805,-0.30682057754700004
ACH-000809,-0.186745204137
ACH-000810,-0.053461629331300005
ACH-000811,-0.07655291243649999
ACH-000817,-0.110879817162
ACH-000819,0.0394359412202
ACH-000820,-0.168087667159
ACH-000821,0.0778361466985
ACH-000822,-0.24362777344300002
ACH-000823,-0.112812519451
ACH-000824,-0.09189278179810001
ACH-000827,-0.194413018834
ACH-000829,0.0600775713729
ACH-000831,-0.12998482492900001
ACH-000832,-0.35970325801299996
ACH-000833,-0.141556550891
ACH-000834,0.0556865301676
ACH-000835,0.09043284349189999
ACH-000836,-0.0679917163371
ACH-000837,-0.09951301938380001
ACH-000838,-0.176728668552
ACH-000839,-0.24643884022100002
ACH-000840,0.223455418817
ACH-000841,-0.101479190307
ACH-000843,-0.0274438929423
ACH-000846,-0.153854354175
ACH-000847,-0.268021477205
ACH-000848,-0.1704697566
ACH-000849,-0.324430446358
ACH-000851,-0.162246275319
ACH-000855,-0.0914101559438
ACH-000856,-0.014594085367100001
ACH-000858,-0.128316521277
ACH-000859,-0.342800999441
ACH-000861,-0.226190129358
ACH-000862,0.0295165157881
ACH-000865,-0.0861682479964
ACH-000866,-0.12116692233200001
ACH-000867,-0.0482179154156
ACH-000869,-0.040634274141300004
ACH-000872,-0.168679036607
ACH-000873,-0.15709838054199998
ACH-000876,-0.250113136266
ACH-000878,-0.282151957674
ACH-000880,0.0326152039859
ACH-000881,0.09211735272739999
ACH-000882,-0.0125995261775
ACH-000884,-0.1588718014
ACH-000885,-0.050164934767899995
ACH-000887,-0.00799646039977
ACH-000888,-0.02483868471
ACH-000889,-0.122100932471
ACH-000890,0.040815035024300006
ACH-000896,-0.0966505692256
ACH-000898,-0.120207782617
ACH-000900,-0.034378034111199995
ACH-000901,-0.136524855338
ACH-000905,-0.13311547216800002
ACH-000906,-0.0508353993163
ACH-000907,-0.09051048740749999
ACH-000910,0.0179146459403
ACH-000911,-0.0648975963622
ACH-000912,-0.0920540334696
ACH-000913,-0.09695583938130001
ACH-000915,-0.0831674802831
ACH-000916,-0.0104420195692
ACH-000917,0.17441294974
ACH-000921,0.0162534265197
ACH-000924,-0.204746826729
ACH-000926,-0.0369456386771
ACH-000928,-0.07040305150989999
ACH-000929,0.06537653769230001
ACH-000932,-0.09093070013869999
ACH-000935,0.0176274776196
ACH-000936,-0.041356727472999996
ACH-000937,-0.260505376273
ACH-000938,0.104046617626
ACH-000939,-0.034754676345800005
ACH-000941,0.00868030894149
ACH-000943,0.0492651813151
ACH-000946,-0.08624463596899999
ACH-000947,-0.165961695787
ACH-000948,-0.0911064944698
ACH-000950,-0.118795601233
ACH-000953,-0.115127963731
ACH-000957,-0.152484763099
ACH-000958,0.124786684687
ACH-000960,-0.0963794810135
ACH-000963,0.17236802166700002
ACH-000968,-0.164422069421
ACH-000969,0.00218791384952
ACH-000973,-0.0495242479811
ACH-000974,-0.128076519293
ACH-000975,0.100247575031
ACH-000976,-0.0346553086042
ACH-000978,0.21196669800999998
ACH-000980,-0.043779227893900007
ACH-000984,-0.0548022385442
ACH-000986,-0.0170743238983
ACH-000988,-0.019042014926
ACH-000993,0.035509225227
ACH-000994,-0.160121851967
ACH-000996,-0.0222955107413
ACH-001001,-0.11472119428099999
ACH-001020,0.136267478915
ACH-001028,-0.0777266238472
ACH-001031,0.21901540980999998
ACH-001038,-0.15523070796
ACH-001048,-0.176253875883
ACH-001050,-0.014583850742799997
ACH-001053,0.172454751983
ACH-001054,-0.035090922749400004
ACH-001061,0.024207908974599998
ACH-001067,-0.10046499463099999
ACH-001075,0.226193127742
ACH-001096,-0.22020124179699999
ACH-001128,0.0506987749259
ACH-001134,-0.0403323040207
ACH-001151,-0.0737189838066
ACH-001163,-0.112158407586
ACH-001164,-0.396949259729
ACH-001173,-0.12251376422900001
ACH-001183,-0.13997654509000002
ACH-001184,0.101398426104
ACH-001190,-0.144845195726
ACH-001192,-0.245033160862
ACH-001193,-0.114223819319
ACH-001196,-0.0246533694183
ACH-001197,0.184215988536
ACH-001205,-0.169184168221
ACH-001211,-0.0626838028669
ACH-001212,-0.009997507885399999
ACH-001228,-0.279760168132
ACH-001232,0.0018245484418099999
ACH-001239,-0.0847864253225
ACH-001274,0.10487885531999999
ACH-001275,-0.22361362282299999
ACH-001277,0.249973730139
ACH-001278,-0.142944620288
ACH-001280,0.0255151791183
ACH-001283,-0.19768074866799998
ACH-001289,0.07087223750419999
ACH-001295,-0.0315438285168
ACH-001300,-0.00156141110989
ACH-001301,-0.112090294022
ACH-001302,-0.00106332041226
ACH-001303,-0.0684192480764
ACH-001306,-0.0196955033179
ACH-001318,-0.27939421496800004
ACH-001322,-0.0941184391082
ACH-001328,0.007276548789220001
ACH-001332,0.214388394802
ACH-001333,-0.105347561457
ACH-001336,-0.21251339695000002
ACH-001340,-0.0499713525522
ACH-001346,0.0754938684523
ACH-001353,-0.146012718762
ACH-001354,-0.23125903086199998
ACH-001367,0.0625061262815
ACH-001368,-0.00775630945583
ACH-001374,0.17198665426800003
ACH-001375,-0.0900702401087
ACH-001377,-0.10570180808499999
ACH-001380,0.009042160256790001
ACH-001391,-0.053885387536500004
ACH-001407,-0.141679839554
ACH-001408,-0.234144224086
ACH-001413,-0.309501256419
ACH-001430,-0.036639929162
ACH-001431,-0.11767279914899999
ACH-001450,-0.167145411529
ACH-001496,-0.19193895084000004
ACH-001500,-0.13711553340399998
ACH-001521,0.0717651536342
ACH-001523,-0.130747416825
ACH-001532,-0.036770620083499996
ACH-001536,-0.013746196616100001
ACH-001550,-0.233050444718
ACH-001552,0.167046570626
ACH-001554,-0.000142144139102
ACH-001645,-0.0392582501531
ACH-001654,-0.0963677164192
ACH-001715,0.09580295815300001
ACH-001735,-0.0579799311605
ACH-001736,-0.13342927602
ACH-001737,-0.229448198224
ACH-001740,0.00193526923876
ACH-001745,-0.10976492192
ACH-001750,-0.0282850999585
ACH-001765,-0.133943869047
ACH-001956,-0.0603534426882
ACH-001957,0.0722283936284
