,NCAPD2 (9918)
ACH-000004,-1.11571379562
ACH-000007,-1.0982266661799998
ACH-000009,-0.913058376619
ACH-000011,-1.01764686404
ACH-000012,-0.8783368258319999
ACH-000013,-1.0526317282
ACH-000014,-1.1651158594700002
ACH-000015,-1.09402520721
ACH-000017,-1.2181856338400001
ACH-000018,-1.28060377457
ACH-000019,-1.1917085078799998
ACH-000021,-0.864400374042
ACH-000022,-1.2181291863600001
ACH-000025,-1.10290014551
ACH-000028,-0.9680588448649999
ACH-000030,-0.665585151938
ACH-000035,-1.06373106159
ACH-000036,-1.2095394320200001
ACH-000037,-1.45067525659
ACH-000039,-1.18217117066
ACH-000040,-1.04922799889
ACH-000041,-0.923929159807
ACH-000042,-1.25131040063
ACH-000045,-1.14099904428
ACH-000047,-1.06163635394
ACH-000052,-0.733459125409
ACH-000053,-1.07259277479
ACH-000054,-0.7377390697439999
ACH-000055,-0.7806811454520001
ACH-000060,-0.811988217387
ACH-000067,-1.0404348399799999
ACH-000070,-0.96713597217
ACH-000075,-0.959744169783
ACH-000078,-1.07522918097
ACH-000082,-0.9341943181119999
ACH-000085,-1.00643986301
ACH-000086,-0.9481799003270001
ACH-000087,-1.00632039138
ACH-000092,-0.9198214786769999
ACH-000095,-1.13960221207
ACH-000097,-0.811552862204
ACH-000098,-0.988070069063
ACH-000099,-1.42182086093
ACH-000108,-0.794363985906
ACH-000113,-1.00286618605
ACH-000115,-1.35115017444
ACH-000116,-0.683746542935
ACH-000118,-1.09079668621
ACH-000120,-1.13061376855
ACH-000123,-0.9304118288050001
ACH-000127,-0.79186553102
ACH-000128,-0.876927912606
ACH-000132,-0.902391531603
ACH-000133,-1.1985636570799998
ACH-000137,-1.47766879016
ACH-000138,-1.0024454764700002
ACH-000142,-0.8672893961560001
ACH-000143,-1.18153739622
ACH-000146,-1.40013937036
ACH-000148,-1.16748792196
ACH-000150,-0.8291214929199999
ACH-000152,-1.0
ACH-000153,-0.739951537225
ACH-000159,-1.13978113116
ACH-000160,-0.909791283296
ACH-000163,-0.698480084659
ACH-000167,-0.9733368349879999
ACH-000168,-1.3044708967799998
ACH-000169,-0.965805897967
ACH-000178,-0.8352969151240001
ACH-000182,-1.04646453395
ACH-000183,-1.27973056595
ACH-000188,-0.769370289572
ACH-000189,-1.14647263934
ACH-000190,-0.8419743976909999
ACH-000198,-1.07437991058
ACH-000204,-1.1603021331999999
ACH-000206,-0.8685655073559999
ACH-000207,-1.17282627252
ACH-000211,-0.79411371941
ACH-000215,-0.702351761665
ACH-000221,-0.8606494636959999
ACH-000222,-0.9436211431029999
ACH-000223,-1.07191725251
ACH-000226,-0.8678566694230001
ACH-000227,-1.10220276056
ACH-000228,-1.10693716298
ACH-000231,-0.971758141609
ACH-000232,-0.8494226964659999
ACH-000233,-1.15996418309
ACH-000234,-1.1788892076100002
ACH-000235,-0.873759953806
ACH-000237,-0.882062489982
ACH-000238,-0.9371730938700001
ACH-000243,-0.922409728575
ACH-000244,-0.8762092254200001
ACH-000246,-0.972816398196
ACH-000248,-0.8120516948790001
ACH-000250,-0.848675250204
ACH-000251,-1.16687455419
ACH-000253,-1.19897017876
ACH-000255,-1.13636224623
ACH-000256,-0.880306883078
ACH-000257,-1.1847312165700001
ACH-000258,-0.840877609406
ACH-000259,-0.892785682818
ACH-000260,-1.0340057338
ACH-000261,-0.916319460256
ACH-000262,-1.0788206804
ACH-000263,-1.19514349244
ACH-000264,-1.02084847295
ACH-000265,-0.6916774944859999
ACH-000266,-1.22607260952
ACH-000272,-0.901478605166
ACH-000273,-1.21100247085
ACH-000274,-0.8888034791670001
ACH-000277,-1.06504295494
ACH-000278,-0.804690530951
ACH-000279,-0.841453296
ACH-000280,-0.896530384109
ACH-000281,-1.02974590619
ACH-000288,-1.0988017528799998
ACH-000291,-0.8619981261319999
ACH-000293,-0.9724548014309999
ACH-000294,-0.9324106983
ACH-000295,-1.32445235361
ACH-000296,-0.8402280340520001
ACH-000302,-1.00825381065
ACH-000304,-0.916153368842
ACH-000307,-1.0414393269
ACH-000308,-1.3848097288999999
ACH-000310,-0.9570303845479999
ACH-000311,-0.986812153283
ACH-000312,-1.01939940365
ACH-000315,-1.13332917874
ACH-000316,-1.03756821308
ACH-000317,-1.13419197316
ACH-000318,-0.9003946537890001
ACH-000319,-0.972277350147
ACH-000320,-0.884424480423
ACH-000322,-1.22264475296
ACH-000323,-1.1433727918
ACH-000324,-0.875706204313
ACH-000329,-1.2435027116600001
ACH-000330,-1.20777222317
ACH-000331,-1.0609678142799999
ACH-000332,-1.18439697864
ACH-000334,-1.00241296115
ACH-000335,-0.855197218875
ACH-000336,-0.724547895596
ACH-000337,-1.17714176983
ACH-000339,-1.10279365386
ACH-000341,-0.805496385608
ACH-000348,-1.3451861722299998
ACH-000350,-1.0919081252
ACH-000352,-1.0
ACH-000356,-0.92312362594
ACH-000361,-0.429708088992
ACH-000362,-1.05873024973
ACH-000363,-0.9875289902969999
ACH-000364,-0.813742102535
ACH-000365,-1.01066014151
ACH-000366,-0.841684259983
ACH-000368,-0.993803144834
ACH-000374,-0.856808457862
ACH-000375,-1.0
ACH-000376,-1.02694405485
ACH-000381,-0.928622811887
ACH-000383,-0.609389923711
ACH-000387,-1.28469047175
ACH-000389,-0.789477918986
ACH-000390,-0.695554222833
ACH-000393,-0.892727991378
ACH-000395,-1.11483359086
ACH-000397,-1.10021109397
ACH-000401,-0.9886253568950001
ACH-000402,-0.892156927844
ACH-000403,-0.853694808681
ACH-000404,-0.951241378064
ACH-000406,-1.08890501685
ACH-000407,-1.22952244573
ACH-000408,-0.8143469737100001
ACH-000410,-1.13943708719
ACH-000411,-1.1101038686700002
ACH-000414,-0.647610534526
ACH-000415,-0.928464519249
ACH-000416,-1.14409507558
ACH-000420,-1.231630822
ACH-000421,-1.1450142437200002
ACH-000424,-1.04778918151
ACH-000425,-1.28576199415
ACH-000426,-1.04541041829
ACH-000427,-0.785542421954
ACH-000433,-1.05902180912
ACH-000436,-1.15151156472
ACH-000444,-0.732587961798
ACH-000445,-1.1122900048200002
ACH-000448,-0.8695811110510001
ACH-000450,-1.16311844765
ACH-000452,-0.839393303793
ACH-000454,-0.530099714236
ACH-000458,-1.08521811852
ACH-000459,-0.8213029460510001
ACH-000460,-1.22399354753
ACH-000461,-0.605257571944
ACH-000463,-1.21998396427
ACH-000464,-0.906720361531
ACH-000466,-1.2327445473799998
ACH-000467,-1.11829111681
ACH-000468,-0.6142891704010001
ACH-000469,-0.9884370127650001
ACH-000470,-0.976153630622
ACH-000471,-0.892195530169
ACH-000472,-0.839205885605
ACH-000473,-0.793353128356
ACH-000475,-0.935651407944
ACH-000476,-1.0358167945399999
ACH-000477,-0.8660920063449999
ACH-000480,-0.9271267880320001
ACH-000481,-0.913917895025
ACH-000483,-1.20668330893
ACH-000484,-0.8835615304760001
ACH-000485,-1.1684914120299998
ACH-000486,-0.8087284595700001
ACH-000487,-0.895242803523
ACH-000488,-0.8549558695899999
ACH-000490,-0.847261902354
ACH-000491,-0.8891646636239999
ACH-000495,-0.357349672593
ACH-000496,-0.9736251341590001
ACH-000499,-0.815633957851
ACH-000500,-0.343365483598
ACH-000502,-0.9778115343970001
ACH-000503,-0.669178242444
ACH-000505,-0.954727531898
ACH-000507,-1.09094449872
ACH-000510,-0.692051102142
ACH-000511,-0.9630874900390001
ACH-000512,-1.4547938180200002
ACH-000516,-1.2475484985299998
ACH-000517,-1.0051898379100002
ACH-000518,-1.0951999854799999
ACH-000520,-1.18282390169
ACH-000521,-1.09168744981
ACH-000522,-0.716909594762
ACH-000524,-1.02401540726
ACH-000527,-1.06516841655
ACH-000528,-1.0738730253
ACH-000537,-1.30034247634
ACH-000541,-0.8195588729459999
ACH-000542,-0.661260301029
ACH-000544,-0.786169583594
ACH-000545,-0.912608833393
ACH-000547,-0.652867286637
ACH-000548,-0.852884512081
ACH-000549,-0.983397305862
ACH-000550,-0.810725966815
ACH-000552,-1.0176489585200001
ACH-000556,-0.867934850848
ACH-000557,-1.36035490908
ACH-000570,-0.929545427933
ACH-000571,-0.973514006964
ACH-000573,-0.830130015375
ACH-000576,-1.1233718970200002
ACH-000580,-0.909183083442
ACH-000584,-0.8281829242990001
ACH-000585,-0.798653854768
ACH-000588,-0.954013062054
ACH-000589,-1.06365724457
ACH-000591,-1.0516660847
ACH-000593,-1.2318963821100002
ACH-000600,-1.03652161563
ACH-000601,-0.886485435449
ACH-000604,-1.20860708254
ACH-000605,-1.2387123733
ACH-000606,-0.9721385613779999
ACH-000608,-0.7017759783959999
ACH-000614,-0.801920237289
ACH-000616,-0.825265918706
ACH-000618,-1.03829291876
ACH-000619,-1.13577941649
ACH-000620,-0.7625567572349999
ACH-000621,-1.26963763999
ACH-000622,-1.40068323073
ACH-000623,-0.9455336223340001
ACH-000624,-1.01512782828
ACH-000627,-1.12401968838
ACH-000630,-1.16974300221
ACH-000632,-0.998768190188
ACH-000633,-0.750710043874
ACH-000637,-1.11129609139
ACH-000638,-0.9729616083020001
ACH-000646,-0.9806541369439999
ACH-000647,-1.09311373827
ACH-000648,-1.07411347949
ACH-000649,-0.835214530933
ACH-000651,-0.816174241623
ACH-000652,-0.5369513758309999
ACH-000653,-1.27329024063
ACH-000657,-1.04960663281
ACH-000658,-0.715905704717
ACH-000661,-1.02748627434
ACH-000662,-1.81753526373
ACH-000663,-1.07807933214
ACH-000665,-0.9035750519879999
ACH-000671,-0.828540766885
ACH-000673,-0.755193155404
ACH-000676,-0.845689598914
ACH-000677,-1.3606321414200002
ACH-000681,-0.829052997772
ACH-000682,-0.867669982959
ACH-000683,-0.9677659192679999
ACH-000684,-0.922086969601
ACH-000688,-1.29868030195
ACH-000693,-0.964564415314
ACH-000694,-0.953708606635
ACH-000695,-1.5265101530200003
ACH-000696,-0.883490409921
ACH-000697,-1.05663399392
ACH-000699,-0.898870423506
ACH-000701,-0.837291214648
ACH-000706,-1.14735929767
ACH-000711,-0.801169738864
ACH-000713,-0.720426666304
ACH-000714,-1.03611778696
ACH-000718,-0.7784065710879999
ACH-000720,-0.9899038444580001
ACH-000721,-0.756729434611
ACH-000724,-1.05488690145
ACH-000725,-0.870206540117
ACH-000732,-1.1585171202
ACH-000734,-0.8072139170970001
ACH-000735,-1.1133150614299998
ACH-000736,-1.21345743391
ACH-000738,-0.9921732933299999
ACH-000746,-1.2123743458299998
ACH-000747,-0.677094731267
ACH-000748,-1.04578992169
ACH-000753,-0.857317633734
ACH-000756,-0.848587415509
ACH-000757,-0.447756902305
ACH-000758,-1.1478799902299999
ACH-000760,-1.16080007067
ACH-000763,-1.11965629739
ACH-000764,-0.942810541522
ACH-000765,-1.29452382525
ACH-000766,-1.00460505698
ACH-000767,-1.25599034838
ACH-000768,-1.0114094629500001
ACH-000769,-0.934785133749
ACH-000770,-1.15275486351
ACH-000771,-1.07846958596
ACH-000773,-0.77240816032
ACH-000776,-0.86209387655
ACH-000777,-0.9045990914640001
ACH-000778,-0.9891006428010001
ACH-000781,-0.865767527383
ACH-000782,-1.1328180029700001
ACH-000783,-1.4099967483200002
ACH-000784,-0.8710086023010001
ACH-000785,-1.10785553165
ACH-000787,-0.890172744855
ACH-000788,-0.969575590862
ACH-000791,-1.0049620188700001
ACH-000792,-0.862938724004
ACH-000794,-0.9744760500799998
ACH-000796,-0.927465194528
ACH-000799,-0.9908119708069999
ACH-000800,-0.7403320414550001
ACH-000802,-1.00123600546
ACH-000804,-0.897338134096
ACH-000805,-1.19299758453
ACH-000809,-0.698114121134
ACH-000810,-1.18098955822
ACH-000811,-1.69795051621
ACH-000817,-1.2119235234899999
ACH-000819,-1.36655560212
ACH-000820,-1.04045515516
ACH-000821,-1.06337383815
ACH-000822,-1.1296577974
ACH-000823,-0.7693985943080001
ACH-000824,-0.9694916116619999
ACH-000827,-0.9802166767030001
ACH-000829,-1.14055632986
ACH-000831,-1.1709433558600002
ACH-000832,-0.9170929623890001
ACH-000833,-0.988821411232
ACH-000834,-0.9214011854970001
ACH-000835,-1.13266736848
ACH-000836,-0.752747141736
ACH-000837,-0.887005039389
ACH-000838,-0.7786375772380001
ACH-000839,-1.2334114678499999
ACH-000840,-1.11168131457
ACH-000841,-1.08806588943
ACH-000843,-1.01995954694
ACH-000846,-0.790118631935
ACH-000847,-0.946413868504
ACH-000848,-0.838369920195
ACH-000849,-1.03815663187
ACH-000851,-0.572179603709
ACH-000855,-0.8322714445430001
ACH-000856,-1.02214798121
ACH-000858,-1.02742015588
