,CNDP2 (55748)
ACH-000004,0.024286599590500002
ACH-000007,0.07128873877150001
ACH-000009,0.163773634758
ACH-000011,-0.0516992094226
ACH-000012,0.059142854982900006
ACH-000013,-0.08818180859639999
ACH-000014,0.0150238555718
ACH-000015,-0.04952948024540001
ACH-000017,0.0632449848979
ACH-000018,0.06621202539469999
ACH-000019,-0.0682948543265
ACH-000021,0.05581430864590001
ACH-000022,-0.00387784210419
ACH-000025,-0.06426610674380001
ACH-000028,0.0651520247006
ACH-000030,-0.020325964550499998
ACH-000035,0.044096050467499995
ACH-000036,0.121489935003
ACH-000037,0.0484756962868
ACH-000039,-0.184424794608
ACH-000040,0.0022661412016700003
ACH-000041,-0.0528218258891
ACH-000042,0.0568565519306
ACH-000045,-0.0519385812832
ACH-000047,-0.027420872086
ACH-000052,-0.200927859847
ACH-000053,0.0997183856547
ACH-000054,-0.22183707478300002
ACH-000055,-0.05693808063999999
ACH-000060,-0.0101823928219
ACH-000067,-0.036520862922
ACH-000070,-0.033001374858
ACH-000075,0.0743311990758
ACH-000078,0.0577260192097
ACH-000082,0.0727459591435
ACH-000085,-0.424958614731
ACH-000086,0.0258076424032
ACH-000087,-0.11031663979699999
ACH-000092,-0.0629379752471
ACH-000095,-0.12054041761800001
ACH-000097,0.0730421687506
ACH-000098,0.04313115158430001
ACH-000099,-0.0654357380666
ACH-000108,-0.006683424256689999
ACH-000113,-0.14980412227
ACH-000115,-0.07709790845169999
ACH-000116,0.12071940885099999
ACH-000118,0.140341108421
ACH-000120,0.0721642863108
ACH-000123,0.0562046050418
ACH-000127,0.0522544503816
ACH-000128,-0.0715037391523
ACH-000132,0.016792677330399998
ACH-000133,0.00921222991464
ACH-000137,-0.153212137018
ACH-000138,0.0182009118808
ACH-000142,-0.120713256861
ACH-000143,-0.215404321859
ACH-000146,-0.035355040347
ACH-000148,0.0671038994112
ACH-000150,0.04089208428630001
ACH-000152,-0.0104914279807
ACH-000153,-0.100611783251
ACH-000159,-0.15253829236
ACH-000160,0.07752567703260001
ACH-000163,-0.06884854638639999
ACH-000167,-0.17099652788
ACH-000168,-0.242117762732
ACH-000169,-0.018501241391099998
ACH-000178,-0.0557769973369
ACH-000182,-0.08845197040689999
ACH-000183,0.008847471608799999
ACH-000188,-0.0023605650574899995
ACH-000189,-0.219756548312
ACH-000190,-0.0987303807084
ACH-000198,-0.0168724714984
ACH-000204,0.053059640677399995
ACH-000206,0.018502100949400004
ACH-000207,-0.0200667545837
ACH-000211,-0.274784303277
ACH-000215,-0.008314991163840001
ACH-000221,-0.16723831731
ACH-000222,0.158193359513
ACH-000223,-0.18568800555999998
ACH-000226,0.0743030994805
ACH-000227,0.0206289988293
ACH-000228,-0.05025320545630001
ACH-000231,0.040136409499800005
ACH-000232,-0.0841510471591
ACH-000233,0.0220531976992
ACH-000234,0.132228582678
ACH-000235,-0.0452957298068
ACH-000237,0.0797164927548
ACH-000238,0.0515642828431
ACH-000243,0.044519016135800005
ACH-000244,0.156041393911
ACH-000246,-0.07371683918819999
ACH-000248,0.159844973545
ACH-000250,-0.0349754816365
ACH-000251,-0.0889599920531
