,CGA (1081)
ACH-000004,-0.024239800608200003
ACH-000007,0.0826416751168
ACH-000009,0.24775347835900002
ACH-000011,0.209591128876
ACH-000012,0.169971716782
ACH-000013,0.12001399689400001
ACH-000014,0.0819705872358
ACH-000015,0.23743093036899998
ACH-000017,0.319007512845
ACH-000018,0.0941298516207
ACH-000019,0.039351402897900005
ACH-000021,0.017152479720499998
ACH-000022,0.280215108433
ACH-000025,0.195356073177
ACH-000028,0.261127838028
ACH-000030,0.202091841522
ACH-000035,0.20500853471900002
ACH-000036,0.221267591596
ACH-000037,0.034288264646
ACH-000039,0.206921625811
ACH-000040,0.00795941985919
ACH-000041,0.146994236688
ACH-000042,0.223029095977
ACH-000045,0.0691740745066
ACH-000047,0.08224531731089998
ACH-000052,-0.0567388149629
ACH-000053,0.117115347489
ACH-000054,0.184285348048
ACH-000055,0.33569463383000003
ACH-000060,0.13995184232400001
ACH-000067,0.282063219475
ACH-000070,0.271785923472
ACH-000075,0.121711062384
ACH-000078,0.114948049432
ACH-000082,0.20986896717
ACH-000085,-0.132523833269
ACH-000086,0.20661852743
ACH-000087,-0.0555864953619
ACH-000092,0.103750467442
ACH-000095,0.18992303046
ACH-000097,0.0825472338156
ACH-000098,0.09871547997649999
ACH-000099,0.195189738217
ACH-000108,0.23115941991900002
ACH-000113,0.238614611195
ACH-000115,0.270071075883
ACH-000116,0.201982709144
ACH-000118,0.108598542888
ACH-000120,0.190209396651
ACH-000123,0.156397147159
ACH-000127,0.154796664271
ACH-000128,0.321931346026
ACH-000132,0.038004719988800006
ACH-000133,0.22801108867
ACH-000137,0.198022843851
ACH-000138,0.164765371593
ACH-000142,0.33935467305600003
ACH-000143,0.10390919313500001
ACH-000146,0.325002639742
ACH-000148,0.10742466614700001
ACH-000150,0.0292097997718
ACH-000152,0.17718318006099998
ACH-000153,0.356827433294
ACH-000159,0.07904012547289999
ACH-000160,0.220208762649
ACH-000163,0.328070927743
ACH-000167,0.3057944446
ACH-000168,0.0801652674468
ACH-000169,0.19553747471900002
ACH-000178,0.22365323594099998
ACH-000182,0.192413622102
ACH-000183,0.158928107076
ACH-000188,0.172010709302
ACH-000189,0.398041072213
ACH-000190,0.16850365419
ACH-000198,0.200035020616
ACH-000204,0.14111325180700002
ACH-000206,0.18530881197500002
ACH-000207,0.27549257009
ACH-000211,0.21307286604200001
ACH-000215,0.278655299114
ACH-000221,0.159023824405
ACH-000222,0.262258273239
ACH-000223,0.170446225167
ACH-000226,0.154387739926
ACH-000227,0.0505792943052
ACH-000228,0.262565293468
ACH-000231,0.192515419049
ACH-000232,0.286174043079
ACH-000233,0.13672315588700001
ACH-000234,0.350751491264
ACH-000235,0.17504293211
ACH-000237,0.211671041497
ACH-000238,0.23441272099100002
ACH-000243,0.242966107142
ACH-000244,0.0824723771969
ACH-000246,0.133330118974
ACH-000248,-0.0492367182835
ACH-000250,0.220084071017
ACH-000251,0.27197211284899997
ACH-000253,0.23315010848099998
ACH-000255,0.17044597200800002
ACH-000256,-0.12590914406099998
ACH-000257,0.409115047112
ACH-000258,0.290067257756
ACH-000259,0.18287026485
ACH-000260,0.210921420056
ACH-000261,0.450586231501
ACH-000262,0.0774473025241
