,TREML2 (79865)
ACH-001413,-0.482580746273
ACH-001430,-0.726699233254
ACH-001431,-0.639895849969
ACH-001450,-0.46137157279299995
ACH-001496,-0.382160028288
ACH-001500,-0.45176796908399997
ACH-001521,-0.545228540664
ACH-001523,-0.254736293769
ACH-001532,-0.498300933733
ACH-001536,-0.362797364244
ACH-001550,-0.39696115066
ACH-001552,-0.671335070887
ACH-001554,-0.422748927292
ACH-001645,-0.305643489383
ACH-001654,-0.592411786014
ACH-001715,-0.44984686179300004
ACH-001735,-0.42716676365
ACH-001736,-0.620190686353
ACH-001737,-0.513357331605
ACH-001740,-0.31182845330200004
ACH-001745,-0.5433644755479999
ACH-001750,-0.5132546662259999
ACH-001765,-0.676598104937
ACH-001956,-0.447802149736
ACH-001957,-0.295064975315
