,DBF4B (80174)
ACH-000237,0.08836253775589999
ACH-000238,-0.154506611197
ACH-000243,-0.23569054510200002
ACH-000244,-0.38361829071500003
ACH-000246,-0.127356760118
ACH-000248,-0.184172165144
ACH-000250,-0.255323984406
ACH-000251,-0.39875144853699995
ACH-000253,-0.216178396209
ACH-000255,-0.24376291927700003
ACH-000256,-0.23791412730300002
ACH-000257,-0.280480087684
ACH-000258,-0.21970334366
ACH-000259,-0.0125423248367
ACH-000260,-0.154605099459
ACH-000261,-0.128757165709
ACH-000262,-0.03598544056880001
ACH-000263,-0.396296049572
ACH-000264,-0.213102669113
ACH-000265,-0.0598206649891
ACH-000266,-0.148287760601
ACH-000272,-0.109148891378
ACH-000273,-0.257917451136
ACH-000274,-0.246913453659
ACH-000277,0.0699060705915
ACH-000278,-0.0620082296863
ACH-000279,-0.22079404882599998
ACH-000280,-0.21926842982500003
ACH-000281,-0.0292465614147
ACH-000288,-0.285889050654
ACH-000291,-0.178017043959
ACH-000293,-0.0760833321025
ACH-000294,-0.0811372699292
ACH-000295,-0.280500994968
ACH-000296,-0.31999180105
ACH-000302,-0.0240664703259
ACH-000304,-0.42318335602799995
ACH-000307,-0.17557981939
ACH-000308,-0.129278440463
ACH-000310,-0.36347306178499994
ACH-000311,-0.272785226344
ACH-000312,-0.108170078445
ACH-000315,-0.343945741315
ACH-000316,-0.126735369915
ACH-000317,-0.238844981095
ACH-000318,-0.125484547518
ACH-000319,-0.252684435002
ACH-000320,-0.0357924636087
ACH-000322,-0.187855184238
ACH-000323,-0.393029709824
ACH-000324,-0.185282065547
ACH-000329,-0.460639492336
ACH-000330,-0.14394161005
ACH-000331,-0.09365810848760002
ACH-000332,-0.157491344704
ACH-000334,0.0365224484956
ACH-000335,-0.23339641656800003
ACH-000336,0.13638555915
ACH-000337,-0.0829429865983
ACH-000339,-0.20659201326699997
ACH-000341,-0.257698317368
ACH-000348,-0.111985464552
ACH-000350,0.020029080906499998
ACH-000352,-0.0275324021184
ACH-000356,0.164144559151
ACH-000361,-0.360946739786
ACH-000362,-0.212556556965
ACH-000363,-0.164089071906
ACH-000364,-0.0426699729954
ACH-000365,-0.147251955558
ACH-000366,-0.0435678150689
ACH-000368,-0.0322315826735
ACH-000374,-0.225634616456
ACH-000375,-0.0206137506845
ACH-000376,-0.171242226098
ACH-000381,0.0869572389644
ACH-000383,-0.161388299672
ACH-000387,-0.14335238618899998
ACH-000389,-0.211765460452
ACH-000390,0.019786973290699998
ACH-000393,-0.023911588517
ACH-000395,0.0282177157296
ACH-000397,-0.270259271576
ACH-000401,-0.276524866516
ACH-000402,-0.04205007930980001
ACH-000403,-0.270684574568
ACH-000404,-0.147947049844
ACH-000406,-0.0851218702012
ACH-000407,-0.139735031182
ACH-000408,-0.18888826184799998
ACH-000410,-0.147043639044
ACH-000411,-0.313484910903
ACH-000414,-0.128647186398
ACH-000415,-0.323093025495
ACH-000416,-0.23491093879799999
ACH-000420,-0.189237111598
ACH-000421,-0.166509640792
ACH-000424,-0.145797065379
ACH-000425,-0.276286473277
ACH-000426,-0.183351407192
ACH-000427,-0.148759256274
ACH-000433,-0.105096874315
ACH-000436,0.016299246006100002
ACH-000444,-0.019567914182900003
ACH-000445,-0.142442332851
ACH-000448,-0.09846694248299999
ACH-000450,-0.135980162169
ACH-000452,-0.24537682818000003
ACH-000454,-0.0639300903586
ACH-000458,-0.34103475496799995
ACH-000459,0.07773268371139999
ACH-000460,0.014248277562799998
ACH-000461,-0.16893046973700002
ACH-000463,-0.038273248798599994
ACH-000464,-0.326149608436
ACH-000466,0.025139560406
ACH-000467,-0.280115912672
ACH-000468,-0.0971978346769
ACH-000469,-0.181172160237
ACH-000470,-0.327107797321
ACH-000471,-0.128130528049
ACH-000472,-0.08605522178339998
ACH-000473,0.10737754875700001
ACH-000475,-0.107020025307
ACH-000476,-0.147125394026
ACH-000477,-0.22863601497900002
ACH-000480,-0.07829017381910001
ACH-000481,-0.201788817198
ACH-000483,0.0412843395017
ACH-000484,-0.241409241706
ACH-000485,-0.0988308760218
ACH-000486,-0.0563816905927
ACH-000487,-0.15119910264699998
ACH-000488,-0.179364343155
ACH-000490,-0.084552871224
ACH-000491,-0.000567984160499
ACH-000495,-0.0147544489811
ACH-000496,-0.160813460151
ACH-000499,-0.386994507245
ACH-000500,0.113440844258
ACH-000502,-0.178213078127
ACH-000503,-0.23377011213399998
ACH-000505,-0.0582399663294
ACH-000507,-0.179859622599
ACH-000510,-0.197473028329
ACH-000511,-0.112571290357
ACH-000512,0.0174977836744
ACH-000516,-0.09531226333789998
ACH-000517,-0.233932708194
ACH-000518,-0.103364566231
ACH-000520,-0.240247804038
ACH-000521,-0.362516875092
ACH-000522,-0.215770726726
ACH-000524,-0.106026194292
ACH-000527,-0.16716347442399998
ACH-000528,-0.04336024303859999
ACH-000537,-0.19118047366799998
ACH-000541,-0.22326486173500001
ACH-000542,-0.127479169375
ACH-000544,-0.126041267511
ACH-000545,-0.130480711306
ACH-000547,-0.263372339282
ACH-000548,-0.222927028979
ACH-000549,-0.13533118383099998
ACH-000550,-0.246776821823
ACH-000552,-0.0585690496593
ACH-000556,-0.164010709666
ACH-000557,-0.13099853268300002
ACH-000570,-0.23809019533000003
ACH-000571,-0.217046567485
ACH-000573,-0.215159336573
ACH-000576,-0.14291537611
ACH-000580,0.103589039235
ACH-000584,-0.0974832368828
ACH-000585,-0.064761617889
ACH-000588,-0.258253091732
ACH-000589,-0.09872619466289999
ACH-000591,-0.017018840719899998
ACH-000593,-0.315458739978
ACH-000600,-0.16214006524
ACH-000601,-0.20497935730500003
ACH-000604,-0.286987387069
ACH-000605,-0.056918357437300005
ACH-000606,-0.0158242772753
ACH-000608,-0.0869643933377
ACH-000614,-0.0629239523869
ACH-000616,-0.0744654986226
ACH-000618,-0.21597992193100002
ACH-000619,-0.175995778299
ACH-000620,-0.0102738336467
ACH-000621,-0.172199248158
ACH-000622,-0.0487862965221
ACH-000623,-0.255598896211
ACH-000624,-0.15308374734000002
ACH-000627,-0.191008883154
ACH-000630,-0.26814778375500004
ACH-000632,-0.231591356246
ACH-000633,-0.174297905413
ACH-000637,-0.0975371903734
ACH-000638,-0.09715744619139999
ACH-000646,0.04385193389309999
ACH-000647,-0.260737463499
ACH-000648,-0.00137354741114
ACH-000649,-0.0605582601595
ACH-000651,-0.084264236516
ACH-000652,-0.12416949474099999
ACH-000653,-0.0814212763155
ACH-000657,-0.194339335112
ACH-000658,-0.15153161164999998
ACH-000661,-0.184256052513
ACH-000662,0.115281383925
ACH-000663,-0.31453365459800003
ACH-000665,-0.073806290138
ACH-000671,-0.12292139657199999
ACH-000673,-0.209646266389
ACH-000676,-0.23000544840700002
ACH-000677,-0.251612831002
ACH-000681,-0.102180393202
ACH-000682,-0.20041567945799998
ACH-000683,0.0500576788425
ACH-000684,-0.296335510235
ACH-000688,-0.213925291604
ACH-000693,-0.237458056286
ACH-000694,-0.0971394553765
ACH-000695,-0.36492813146700004
ACH-000696,-0.18164867942000001
ACH-000697,-0.168148217165
ACH-000699,-0.274031993997
ACH-000701,-0.15660520377
ACH-000706,-0.262474553279
ACH-000711,-0.116078368443
ACH-000713,-0.0276050457197
ACH-000714,-0.0820491101602
ACH-000718,-0.223852700616
ACH-000720,-0.463507822204
ACH-000721,-0.110872431226
ACH-000724,0.026593465833200002
ACH-000725,0.118171797863
ACH-000732,-0.383019672488
ACH-000734,0.034170608750999996
ACH-000735,-0.292739465553
ACH-000736,-0.130917127621
ACH-000738,-0.215459798903
ACH-000746,-0.269378093443
ACH-000747,-0.17843042125599998
ACH-000748,-0.17076517015099998
ACH-000753,-0.16959768721299998
ACH-000756,-0.0677491427209
ACH-000757,0.0733600407116
ACH-000758,-0.14639809449000002
ACH-000760,-0.06685764080630001
ACH-000763,0.0522639043718
ACH-000764,-0.396341511499
ACH-000765,0.015471638953299999
ACH-000766,-0.313117209785
ACH-000767,-0.0913114759492
ACH-000768,-0.179381062272
ACH-000769,0.00119048342661
ACH-000770,-0.104112235948
ACH-000771,-0.223401286305
ACH-000773,-0.25382577039099996
ACH-000776,-0.21712732910100002
ACH-000777,0.027653916611299997
ACH-000778,-0.0463934430608
ACH-000781,-0.13085009103700002
ACH-000782,-0.26443492749
ACH-000783,0.013971810724200001
ACH-000784,-0.28695200078
ACH-000785,-0.09131539240689998
ACH-000787,-0.175534620174
ACH-000788,-0.24741736634199998
ACH-000791,-0.31830420565900003
ACH-000792,-0.242479520148
ACH-000794,-0.136673507833
ACH-000796,-0.14317929374900001
ACH-000799,-0.117624143645
ACH-000800,-0.249450705645
ACH-000802,-0.181951988572
ACH-000804,-0.019212590377799998
ACH-000805,-0.180524251032
ACH-000809,-0.0906792995531
ACH-000810,-0.18922630679699998
ACH-000811,-0.387334533949
ACH-000817,-0.125170277261
ACH-000819,0.144267197369
ACH-000820,-0.0704547076833
ACH-000821,-0.130516083379
ACH-000822,-0.159173343079
ACH-000823,-0.201099240112
ACH-000824,-0.0644202037195
ACH-000827,-0.0463865767837
ACH-000829,-0.00950998686727
ACH-000831,-0.0968470551776
ACH-000832,-0.140269790038
ACH-000833,-0.13047007073300002
ACH-000834,-0.23030763251800002
ACH-000835,-0.006355331382520001
ACH-000836,-0.09064246758410001
ACH-000837,-0.272225131221
ACH-000838,-0.47947987248499996
ACH-000839,-0.0562074262847
ACH-000840,-0.37852277561700004
ACH-000841,-0.132421625749
ACH-000843,-0.143618949004
ACH-000846,-0.173651281048
ACH-000847,0.0735459473117
ACH-000848,-0.25384804774799996
ACH-000849,0.03882735798669999
ACH-000851,-0.157940619315
ACH-000855,0.149687434421
ACH-000856,-0.280656560125
ACH-000858,-0.337079721658
ACH-000859,-0.214138158166
ACH-000861,-0.121265966508
ACH-000862,-0.0201610390977
ACH-000865,-0.04819810264169999
ACH-000866,-0.14871985843399999
ACH-000867,-0.137452867737
ACH-000869,-0.022852944011
ACH-000872,-0.11745190496300001
ACH-000873,-0.163184336419
ACH-000876,-0.0886560554118
ACH-000878,-0.162811829409
ACH-000880,-0.22396227853700001
ACH-000881,0.0539878908584
ACH-000882,-0.012239185992299999
ACH-000884,-0.155156186503
ACH-000885,-0.0695768273573
ACH-000887,-0.149702793066
ACH-000888,-0.252944488338
ACH-000889,0.0440942434523
ACH-000890,-0.05276931474259999
ACH-000896,-0.105339901291
ACH-000898,-0.107351854408
ACH-000900,-0.48735801222499997
ACH-000901,-0.17060450606600003
ACH-000905,-0.07397826209269999
ACH-000906,-0.127267125063
ACH-000907,0.0365830818802
ACH-000910,-0.11748676438
ACH-000911,-0.246954494431
ACH-000912,-0.024862995545900005
ACH-000913,0.037565641575
ACH-000915,-0.17427573401799998
ACH-000916,-0.7064660047490001
ACH-000917,-0.0459362031668
ACH-000921,-0.18722512369600003
ACH-000924,-0.0274901351028
ACH-000926,-0.0524979029423
ACH-000928,-0.20268985351500002
ACH-000929,-0.147195596855
ACH-000932,-0.23900538754
ACH-000935,-0.159102409572
ACH-000936,-0.291437257277
ACH-000937,-0.098902589586
ACH-000938,0.0269619570335
ACH-000939,-0.320008852922
ACH-000941,-0.0763760419102
ACH-000943,-0.0938454122235
ACH-000946,-0.10458958000700001
ACH-000947,-0.00614077287391
ACH-000948,-0.023274707986699998
ACH-000950,0.11900197797
ACH-000953,-0.19176776978500001
ACH-000957,-0.132774366767
ACH-000958,-0.09018052005619999
ACH-000960,-0.247829406378
ACH-000963,-0.260111759908
ACH-000968,-0.0060396763907200005
ACH-000969,-0.144642797135
ACH-000973,-0.156458462677
ACH-000974,-0.127633753796
ACH-000975,-0.326173356123
ACH-000976,0.0214103246949
ACH-000978,-0.31354000513700003
ACH-000980,-0.0677507442102
ACH-000984,-0.18502668665999997
ACH-000986,-0.168593875752
ACH-000988,-0.00221922184962
ACH-000993,-0.12274063481799999
ACH-000994,-0.0806190977241
ACH-000996,-0.180441984322
ACH-001001,-0.165987978435
ACH-001020,-0.178074667023
ACH-001028,-0.20583144073600002
ACH-001031,-0.267642184256
ACH-001038,-0.173785672825
ACH-001048,-0.142295307247
ACH-001050,-0.121159798741
ACH-001053,-0.0650507360393
ACH-001054,-0.19216689127099998
ACH-001061,-0.124504290029
ACH-001067,-0.0418835493075
ACH-001075,-0.136861899766
ACH-001096,-0.13846166056700002
ACH-001128,-0.10046487455499999
ACH-001134,-0.039098786591199995
ACH-001151,-0.255084320598
ACH-001163,-0.2679276108
ACH-001164,0.014982536696799997
ACH-001173,-0.26090450408599997
ACH-001183,-0.0547401224275
ACH-001184,-0.112858146924
ACH-001190,-0.113545370262
ACH-001192,-0.128899347431
ACH-001193,-0.42429870479599996
ACH-001196,-0.0510123302482
ACH-001197,-0.23326315458799998
ACH-001205,-0.09040771097110001
ACH-001211,-0.18535464594300002
ACH-001212,-0.19815247474300002
ACH-001228,-0.165753114105
ACH-001232,-0.241981955068
ACH-001239,-0.182441297955
ACH-001274,-0.0640718656195
ACH-001275,0.028488662208099997
ACH-001277,0.013330794631299998
ACH-001278,-0.0673399506115
ACH-001280,-0.165719392982
ACH-001283,-0.09682052946599999
ACH-001289,-0.19836196935
ACH-001295,-0.27006623329199997
ACH-001300,-0.146009843463
ACH-001301,-0.21629660661999997
ACH-001302,-0.12702382949000002
ACH-001303,-0.299918500955
ACH-001306,-0.138768134115
ACH-001318,-0.0269094533138
ACH-001322,-0.218991929307
ACH-001328,-0.12514292406
ACH-001332,-0.322733150982
ACH-001333,-0.23365659540999997
ACH-001336,-0.059084077697400005
ACH-001340,-0.151039503862
ACH-001346,-0.108268801752
ACH-001353,-0.27771312681
ACH-001354,-0.0896696763093
ACH-001367,-0.148677744897
ACH-001368,-0.109270223096
ACH-001374,-0.418289493605
ACH-001375,-0.229601060517
ACH-001377,-0.058215112715999995
ACH-001380,-0.114492422098
ACH-001391,-0.0816117746531
ACH-001407,-0.100905291614
ACH-001408,-0.014383496359700002
ACH-001413,-0.12449530854
ACH-001430,0.0441270793559
ACH-001431,0.07373414139489999
ACH-001450,-0.32846842458500003
ACH-001496,-0.0734895303481
ACH-001500,-0.202581238635
ACH-001521,-0.274668804169
ACH-001523,-0.164872695795
ACH-001532,-0.0904757068677
ACH-001536,-0.30322745480700003
ACH-001550,-0.141748065439
ACH-001552,0.0123710270271
ACH-001554,-0.08401224542989999
ACH-001645,-0.18021230683800002
ACH-001654,-0.197434722679
ACH-001715,-0.0955171052572
ACH-001735,-0.203889464641
ACH-001736,-0.346972302112
ACH-001737,-0.6014185845660001
ACH-001740,-0.0734782718977
ACH-001745,-0.0384435287787
ACH-001750,-0.09539772270130001
ACH-001765,-0.189830026088
ACH-001956,-0.160399915945
ACH-001957,-0.285649719206
