,ARL5C (390790)
ACH-000317,-0.39958637111100004
ACH-000318,-0.34184790634
ACH-000319,-0.445075527922
ACH-000320,-0.314955597702
ACH-000322,-0.0959497681666
ACH-000323,-0.110683428686
ACH-000324,-0.262597268759
ACH-000329,-0.238924156969
ACH-000330,-0.307380326985
ACH-000331,-0.128068739111
ACH-000332,-0.22156305455699998
ACH-000334,-0.257233842052
ACH-000335,-0.181257808182
ACH-000336,-0.33094116422
ACH-000337,-0.356133720599
ACH-000339,-0.184217030385
ACH-000341,-0.447040457456
ACH-000348,-0.236199517816
ACH-000350,-0.297464275177
ACH-000352,-0.017786831112799998
ACH-000356,-0.260398205092
ACH-000361,-0.265578900129
ACH-000362,-0.215764286483
ACH-000363,0.007102927497
ACH-000364,-0.14321146388800002
ACH-000365,-0.351528896356
ACH-000366,-0.141699382781
ACH-000368,-0.107672518736
ACH-000374,-0.310778983404
ACH-000375,-0.12906683062000002
ACH-000376,-0.07816098698269999
ACH-000381,-0.33320511160599997
ACH-000383,-0.6649429301290001
ACH-000387,-0.353690852816
ACH-000389,-0.0708378402371
ACH-000390,-0.293802555058
ACH-000393,-0.07868567657089999
ACH-000395,-0.239926807586
ACH-000397,-0.615266556749
ACH-000401,-0.32189853921399997
ACH-000402,-0.76970054235
ACH-000403,-0.31100881389400004
ACH-000404,-0.174166999465
ACH-000406,-0.203009262562
ACH-000407,-0.0527133113929
ACH-000408,-0.354941910939
ACH-000410,-0.234380954161
ACH-000411,-0.0912711095933
ACH-000414,-0.23676294192400002
ACH-000415,-0.45852423118999996
ACH-000416,-0.175158889905
ACH-000420,0.044957683005099995
ACH-000421,-0.36254388021899997
ACH-000424,-0.208004238843
ACH-000425,-0.118583017659
ACH-000426,-0.23836119956799998
ACH-000427,-0.67070435106
ACH-000433,-0.0589874436565
ACH-000436,-0.304125684991
ACH-000444,-0.220979109923
ACH-000445,0.099050770604
ACH-000448,-0.12107537892
ACH-000450,0.025271032692999996
ACH-000452,-0.182057700007
ACH-000454,0.0573559456222
ACH-000458,-0.237888485347
ACH-000459,-0.0549426434777
ACH-000460,-0.09384484286689998
ACH-000461,-0.09041856059900001
ACH-000463,-0.410295141739
ACH-000464,-0.1335053883
ACH-000466,-0.634480172488
ACH-000467,-0.121256507281
ACH-000468,-0.570355123814
ACH-000469,-0.164921584645
ACH-000470,-0.233404571548
ACH-000471,-0.23741545084600002
ACH-000472,-0.304169116206
ACH-000473,-0.41734867764300004
ACH-000475,-0.18399991458700002
ACH-000476,-0.275976797313
ACH-000477,-0.274654560038
ACH-000480,-0.129462882669
ACH-000481,-0.281827385796
ACH-000483,-0.349592464709
ACH-000484,-0.08756376123710001
ACH-000485,-0.0800966105338
ACH-000486,-0.22064171917300002
ACH-000487,-0.196167782451
ACH-000488,-0.27419187895999997
ACH-000490,-0.330011112251
ACH-000491,-0.193325589846
ACH-000495,-0.039621441129400005
ACH-000496,-0.268972612678
ACH-000499,-0.434338622805
ACH-000500,-0.24887064119199998
ACH-000502,-0.0988249254652
ACH-000503,0.200987827958
ACH-000505,-0.0642444512335
ACH-000507,-0.117028855555
ACH-000510,-0.131623348774
ACH-000511,-0.186631159331
ACH-000512,-0.0560730213802
ACH-000516,-0.134771263224
ACH-000517,-0.149062639494
ACH-000518,-0.07964180346139998
ACH-000520,-0.307445589392
ACH-000521,-0.603305276373
ACH-000522,-0.0981264923752
ACH-000524,-0.223496218745
ACH-000527,-0.203177973343
ACH-000528,-0.189162238087
ACH-000537,-0.167299974043
ACH-000541,-0.07756093161710001
ACH-000542,-0.19318142965500001
ACH-000544,-0.224102393948
ACH-000545,-0.252525742791
ACH-000547,-0.105788370118
ACH-000548,-0.334585559278
ACH-000549,-0.273596502512
ACH-000550,-0.240092227429
ACH-000552,-0.31328663555999997
ACH-000556,-0.379866380079
ACH-000557,-0.0073526763627299995
ACH-000570,-0.294433201421
ACH-000571,-0.19774374689899998
ACH-000573,-0.0568054819601
ACH-000576,-0.22671444142499997
ACH-000580,-0.123454303561
ACH-000584,-0.342662778161
ACH-000585,-0.120997115935
ACH-000588,-0.541540989379
ACH-000589,-0.372387000368
ACH-000591,-0.30225879104000003
ACH-000593,-0.261857254439
ACH-000600,-0.46227883035800005
ACH-000601,-0.21410612094300002
ACH-000604,-0.460593271983
ACH-000605,-0.231741121164
ACH-000606,-0.113706995748
ACH-000608,-0.30238787522300004
ACH-000614,0.13970845246
ACH-000616,-0.102093182771
ACH-000618,-0.34640210103200003
ACH-000619,-0.103752357346
ACH-000620,-0.20907954549899999
ACH-000621,-0.128800131725
ACH-000622,0.022641840822799998
ACH-000623,-0.313155977099
ACH-000624,-0.197378151939
ACH-000627,-0.09438426421880002
ACH-000630,-0.21883772480500002
ACH-000632,-0.264695177003
ACH-000633,-0.0454919620053
ACH-000637,-0.43359222890199994
ACH-000638,-0.199546483889
ACH-000646,0.0381935192461
ACH-000647,-0.31794840687
ACH-000648,0.104423974754
ACH-000649,-0.128139287557
ACH-000651,-0.20206841221799998
ACH-000652,-0.09146406709079999
ACH-000653,-0.154571322687
ACH-000657,-0.16031530218599999
ACH-000658,-0.274966279025
ACH-000661,-0.198949720923
ACH-000662,-0.16116072335599999
ACH-000663,-0.19733354277600001
ACH-000665,-0.0694555890953
ACH-000671,-0.112012391691
ACH-000673,-0.17442135019299998
ACH-000676,-0.21006803489599998
ACH-000677,-0.192927826303
ACH-000681,-0.288797974698
ACH-000682,-0.251627535766
ACH-000683,-0.15195655422499998
ACH-000684,-0.296371592611
ACH-000688,-0.454004384596
ACH-000693,-0.19838821170600002
ACH-000694,-0.339905574742
ACH-000695,0.0978332096878
ACH-000696,-0.227844118555
ACH-000697,-0.0293431702388
ACH-000699,-0.143037589677
ACH-000701,-0.158090930374
ACH-000706,-0.210897852302
ACH-000711,-0.113406279707
ACH-000713,-0.288589745871
ACH-000714,-0.376865373128
ACH-000718,-0.3435360168
ACH-000720,-0.250191986672
ACH-000721,-0.239946536204
ACH-000724,-0.111589046509
ACH-000725,-0.28303297798300003
ACH-000732,-0.221907086556
ACH-000734,-0.0797513389746
ACH-000735,-0.194022093983
ACH-000736,-0.36223011519000003
ACH-000738,-0.21747376420200001
ACH-000746,-0.275952917807
ACH-000747,-0.297607173549
ACH-000748,-0.0712685208162
ACH-000753,-0.21228477674600002
ACH-000756,-0.270773440683
ACH-000757,-0.214388824905
ACH-000758,-0.42913265341799994
ACH-000760,-0.174599211958
ACH-000763,-0.345853954849
ACH-000764,0.06185590276269999
ACH-000765,-0.059263879215900005
ACH-000766,-0.189848697062
ACH-000767,-0.0867837351471
ACH-000768,-0.226051957264
ACH-000769,-0.18923386747
ACH-000770,-0.123359596335
ACH-000771,-0.09626485433080001
ACH-000773,-0.224990358506
ACH-000776,-0.299435986868
ACH-000777,-0.17075354307100002
ACH-000778,-0.141901790387
ACH-000781,-0.114738237816
ACH-000782,0.0329863764007
ACH-000783,-0.0250689838681
ACH-000784,-0.35188898537
ACH-000785,-0.278349897911
ACH-000787,-0.234871803284
ACH-000788,-0.18310750471700002
ACH-000791,-0.401249081598
ACH-000792,-0.184266229753
ACH-000794,-0.379099656308
ACH-000796,-0.140159239413
ACH-000799,-0.0778483512044
ACH-000800,-0.18741804403
ACH-000802,-0.157507593506
ACH-000804,0.036263967004199996
ACH-000805,-0.197058220481
ACH-000809,-0.212962016452
ACH-000810,-0.31603887625599997
ACH-000811,-0.349221015693
ACH-000817,-0.379908345771
ACH-000819,-0.0764341712194
ACH-000820,-0.09523814582760001
ACH-000821,-0.639275511538
ACH-000822,-0.082004553494
ACH-000823,-0.118161281699
ACH-000824,-0.24629508621399998
ACH-000827,-0.152354342163
ACH-000829,0.0311294835923
ACH-000831,-0.188666345451
ACH-000832,-0.198911412834
ACH-000833,-0.270694617973
ACH-000834,-0.243015496738
ACH-000835,-0.186346695454
ACH-000836,-0.16171259974899999
ACH-000837,-0.24182078400600002
ACH-000838,-0.214235072535
ACH-000839,-0.006488475894899999
ACH-000840,-0.357549462619
ACH-000841,-0.23562358765299998
ACH-000843,-0.32443767928899997
ACH-000846,-0.16282623986
ACH-000847,-0.21726752219999998
ACH-000848,-0.0473321436873
ACH-000849,-0.0640186673972
ACH-000851,-0.18983364233600003
ACH-000855,-0.165304970374
ACH-000856,-0.282191056862
ACH-000858,-0.23905875245799998
ACH-000859,-0.164138511283
ACH-000861,-0.09745303989080001
ACH-000862,-0.265056362629
ACH-000865,-0.138937995814
ACH-000866,-0.24441016040199998
ACH-000867,-0.217264871846
ACH-000869,-0.102251369043
ACH-000872,-0.168411062485
ACH-000873,-0.066660296909
ACH-000876,-0.023094064345999997
ACH-000878,-0.169905006344
ACH-000880,-0.136439170333
ACH-000881,-0.052118422472800005
ACH-000882,-0.186062593867
ACH-000884,-0.137219500555
ACH-000885,-0.0463507767296
ACH-000887,-0.11844854081900001
ACH-000888,-0.216668291506
ACH-000889,-0.37002206377999997
ACH-000890,-0.285468456946
ACH-000896,-0.201126415484
ACH-000898,-0.1913944616
ACH-000900,-0.251025530358
ACH-000901,-0.07300780729760001
ACH-000905,-0.20587336014000002
ACH-000906,-0.1396729105
ACH-000907,-0.247536410793
ACH-000910,-0.0743576139874
ACH-000911,-0.19192188283199998
ACH-000912,-0.203463971448
ACH-000913,-0.282810884359
ACH-000915,0.0176442870226
ACH-000916,-0.6846465922409999
ACH-000917,-0.275127654769
ACH-000921,-0.181616842116
ACH-000924,-0.24166109003199998
ACH-000926,-0.170714866503
ACH-000928,-0.29506954257
ACH-000929,-0.18250815552900002
ACH-000932,-0.360728843471
ACH-000935,-0.184685821882
ACH-000936,-0.414304883099
ACH-000937,-0.023246764386599998
ACH-000938,-0.112659253622
ACH-000939,-0.226121862934
ACH-000941,-0.140696489816
ACH-000943,-0.22307124804
ACH-000946,-0.142454823465
ACH-000947,-0.037000756293900004
ACH-000948,-0.17214058530200002
ACH-000950,-0.36029189702799996
ACH-000953,-0.029269308525200002
ACH-000957,-0.113258724124
ACH-000958,-0.09131263339500001
ACH-000960,-0.12224920697999998
ACH-000963,0.163217886746
ACH-000968,-0.09233938188030001
ACH-000969,-0.17928331533
ACH-000973,-0.177739049333
ACH-000974,-0.25994834559700003
ACH-000975,-0.182976823441
ACH-000976,-0.247813503592
ACH-000978,-0.136468246349
ACH-000980,-0.0852495715054
ACH-000984,-0.17770654847800002
ACH-000986,-0.36695428607299996
ACH-000988,-0.0609081899474
ACH-000993,-0.13210167838
ACH-000994,-0.036833523519900005
ACH-000996,-0.164860383002
ACH-001001,-0.21652553743099998
ACH-001020,-0.35151198007600004
ACH-001028,-0.153396644033
ACH-001031,-0.206704078435
ACH-001038,-0.16698388280200002
ACH-001048,-0.314082574528
ACH-001050,-0.30890062902800003
ACH-001053,-0.366648724621
ACH-001054,0.0243756905474
ACH-001061,-0.261523452793
ACH-001067,-0.07004506928780001
ACH-001075,-0.165740637341
ACH-001096,-0.14895382756
ACH-001128,-0.200242861769
ACH-001134,-0.263341282092
ACH-001151,-0.28685266927299996
ACH-001163,-0.308462521627
ACH-001164,-0.797320521314
ACH-001173,-0.201224206045
ACH-001183,-0.22028193778400001
ACH-001184,-0.223803837053
ACH-001190,0.04936391333719999
ACH-001192,-0.124186850426
ACH-001193,-0.207962706969
ACH-001196,-0.23403796032
ACH-001197,-0.443984963173
ACH-001205,-0.266032035416
ACH-001211,-0.124023669145
ACH-001212,0.046088016017500004
ACH-001228,0.141035277129
ACH-001232,-0.06843890037959999
ACH-001239,-0.134935803292
ACH-001274,-0.19643180793499998
ACH-001275,-0.0644433676413
ACH-001277,0.09806626678449999
ACH-001278,-0.24788993870999998
ACH-001280,-0.11082663419000002
ACH-001283,-0.15445015514399998
ACH-001289,-0.249110969198
ACH-001295,-0.11059913566400001
ACH-001300,-0.318089452646
ACH-001301,-0.18313210566399998
ACH-001302,-0.443973731009
ACH-001303,-0.407153438689
ACH-001306,-0.22293738402
ACH-001318,-0.207667433848
ACH-001322,-0.30127533554
ACH-001328,-0.273672412929
ACH-001332,-0.722496083016
ACH-001333,-0.133884980795
ACH-001336,-0.22668249274099997
ACH-001340,-0.24813821872699998
ACH-001346,-0.153062820041
ACH-001353,-0.250116648767
ACH-001354,-0.242683248053
ACH-001367,-0.0163601244696
ACH-001368,-0.240836333367
ACH-001374,-0.0703435513783
ACH-001375,-0.149817258776
ACH-001377,-0.14272494296
ACH-001380,-0.0675491110262
ACH-001391,-0.385061478071
ACH-001407,-0.0880644143745
ACH-001408,-0.0555206617112
ACH-001413,-0.17851763554000002
ACH-001430,-0.11770144965299999
ACH-001431,-0.220575493065
ACH-001450,-0.219362322976
ACH-001496,-0.258973324099
ACH-001500,-0.301499701139
ACH-001521,-0.26334783501
ACH-001523,-0.23729130007500002
ACH-001532,-0.135261589522
ACH-001536,-0.372376001185
ACH-001550,-0.30860623174699997
ACH-001552,-0.163571300702
ACH-001554,-0.0119329489494
ACH-001645,-0.322229152827
ACH-001654,-0.11937342779000001
ACH-001715,-0.0668365098511
ACH-001735,-0.193685806941
ACH-001736,-0.140085644163
ACH-001737,-0.15383510517100002
ACH-001740,-0.204986695155
ACH-001745,-0.08716119218599999
ACH-001750,-0.17966475034
ACH-001765,-0.049884639513099995
ACH-001956,-0.0917020308553
ACH-001957,-0.303973409435
