,REEP6 (92840)
ACH-000004,0.142425771338
ACH-000007,-0.21978762291099999
ACH-000009,0.169933401982
ACH-000011,-0.0177274671722
ACH-000012,-0.022839386474399998
ACH-000013,-0.186195853725
ACH-000014,-0.00355603544536
ACH-000015,-0.051177985886000005
ACH-000017,-0.15047583313100002
ACH-000018,-0.151650412584
ACH-000019,-0.037658619703
ACH-000021,-0.186513224894
ACH-000022,-0.242044243316
ACH-000025,-0.20706075005999997
ACH-000028,-0.11004207590199999
ACH-000030,-0.0510573014827
ACH-000035,-0.21673259789299998
ACH-000036,-0.31508706037399997
ACH-000037,-0.006488530697249999
ACH-000039,0.164720407557
ACH-000040,-0.0629486259341
ACH-000041,-0.129283963913
ACH-000042,-0.0528959546346
ACH-000045,-0.21333325229699998
ACH-000047,-0.108586610934
ACH-000052,0.170919874593
ACH-000053,-0.0914766089711
ACH-000054,-0.133127105699
ACH-000055,-0.417240259235
ACH-000060,-0.01796476924
ACH-000067,-0.220888307068
ACH-000070,-0.0912734931506
ACH-000075,0.00702640505699
ACH-000078,-0.21071441423
ACH-000082,-0.238006760913
ACH-000085,-0.275585332864
ACH-000086,-0.05363744884319999
ACH-000087,-0.141635672571
ACH-000092,-0.19079858077300002
ACH-000095,-0.0411051289338
ACH-000097,-0.0162227024579
ACH-000098,-0.21022316259399998
ACH-000099,-0.08672917984989999
ACH-000108,-0.165375124284
ACH-000113,-0.245124033222
ACH-000115,-0.310690662084
ACH-000116,-0.180354449057
ACH-000118,-0.270287094657
ACH-000120,-0.17922180954999997
ACH-000123,0.13360406959499999
ACH-000127,-0.141980053729
ACH-000128,-0.119528007847
ACH-000132,-0.117373159523
ACH-000133,-0.328196755253
ACH-000137,-0.274263475063
ACH-000138,-0.0733559908896
ACH-000142,-0.318362240606
ACH-000143,-0.236596563935
ACH-000146,-0.10342781292000001
ACH-000148,-0.07371050581189999
ACH-000150,-0.0981006626719
ACH-000152,-0.238792808419
ACH-000153,0.223748816956
ACH-000159,-0.33370771907499996
ACH-000160,-0.0514907954894
ACH-000163,-0.104509782982
ACH-000167,0.162278649072
ACH-000168,-0.329732165629
ACH-000169,-0.187688689653
ACH-000178,-0.161188204759
